,group,variable,month,17.23 COVID 1RA DOSIS DENTRO,17.23 COVID 1RA DOSIS DENTRO,17.23 COVID 1RA DOSIS FUERA,17.23 COVID 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,otras vacunaciones,covid 1ra dosis,2021-11-01,290,299,122,157,412,456,868
GUTIERREZ,otras vacunaciones,covid 1ra dosis,2021-11-01,168,199,0,0,168,199,367
HUACARETA,otras vacunaciones,covid 1ra dosis,2021-11-01,13,17,2,0,15,17,32
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,covid 1ra dosis,2021-11-01,6,2,0,0,6,2,8
HUANUNI,otras vacunaciones,covid 1ra dosis,2021-11-01,397,551,19,17,416,568,984
HUARACAJE,otras vacunaciones,covid 1ra dosis,2021-11-01,41,41,0,0,41,41,82
HUARINA,otras vacunaciones,covid 1ra dosis,2021-11-01,64,63,41,45,105,108,213
HUATAJATA,otras vacunaciones,covid 1ra dosis,2021-11-01,42,36,2,5,44,41,85
HUAYLLAMARCA,otras vacunaciones,covid 1ra dosis,2021-11-01,98,128,1,1,99,129,228
HUMANATA,otras vacunaciones,covid 1ra dosis,2021-11-01,6,6,5,5,11,11,22
ICHOCA,otras vacunaciones,covid 1ra dosis,2021-11-01,5,9,19,21,24,30,54
ICLA,otras vacunaciones,covid 1ra dosis,2021-11-01,29,29,9,6,38,35,73
INCAHUASI,otras vacunaciones,covid 1ra dosis,2021-11-01,160,155,55,46,215,201,416
INGAVI (HUMAITA),otras vacunaciones,covid 1ra dosis,2021-11-01,10,4,8,5,18,9,27
INQUISIVI,otras vacunaciones,covid 1ra dosis,2021-11-01,22,18,33,34,55,52,107
IRUPANA (VILLA DE LANZA),otras vacunaciones,covid 1ra dosis,2021-11-01,16,27,12,17,28,44,72
IXIAMAS,otras vacunaciones,covid 1ra dosis,2021-11-01,7,7,128,161,135,168,303
JESUS DE MACHACA,otras vacunaciones,covid 1ra dosis,2021-11-01,32,43,202,179,234,222,456
LA ASUNTA,otras vacunaciones,covid 1ra dosis,2021-11-01,134,179,58,75,192,254,446
LA GUARDIA,otras vacunaciones,covid 1ra dosis,2021-11-01,2208,2402,289,300,2497,2702,5199
LA PAZ,otras vacunaciones,covid 1ra dosis,2021-11-01,14107,15540,2889,3215,16996,18755,35751
LA RIVERA,otras vacunaciones,covid 1ra dosis,2021-11-01,1,5,0,0,1,5,6
LAGUNILLAS,otras vacunaciones,covid 1ra dosis,2021-11-01,114,119,28,36,142,155,297
LAJA,otras vacunaciones,covid 1ra dosis,2021-11-01,53,55,195,200,248,255,503
LAS CARRERAS,otras vacunaciones,covid 1ra dosis,2021-11-01,99,58,0,0,99,58,157
LICOMA PAMPA,otras vacunaciones,covid 1ra dosis,2021-11-01,12,10,6,6,18,16,34
LLALLAGUA,otras vacunaciones,covid 1ra dosis,2021-11-01,854,971,189,243,1043,1214,2257
LLICA,otras vacunaciones,covid 1ra dosis,2021-11-01,11,7,5,1,16,8,24
LORETO,otras vacunaciones,covid 1ra dosis,2021-11-01,12,20,11,16,23,36,59
LURIBAY,otras vacunaciones,covid 1ra dosis,2021-11-01,20,16,183,192,203,208,411
MACHACAMARCA,otras vacunaciones,covid 1ra dosis,2021-11-01,80,69,0,0,80,69,149
MACHARETI,otras vacunaciones,covid 1ra dosis,2021-11-01,23,34,0,1,23,35,58
MAGDALENA,otras vacunaciones,covid 1ra dosis,2021-11-01,47,50,32,25,79,75,154
MAIRANA,otras vacunaciones,covid 1ra dosis,2021-11-01,96,103,231,287,327,390,717
MALLA,otras vacunaciones,covid 1ra dosis,2021-11-01,0,1,52,42,52,43,95
MAPIRI,otras vacunaciones,covid 1ra dosis,2021-11-01,9,22,0,0,9,22,31
MINEROS,otras vacunaciones,covid 1ra dosis,2021-11-01,608,614,406,442,1014,1056,2070
MIZQUE,otras vacunaciones,covid 1ra dosis,2021-11-01,72,74,301,337,373,411,784
MOCOMOCO,otras vacunaciones,covid 1ra dosis,2021-11-01,41,58,155,177,196,235,431
MOJINETE,otras vacunaciones,covid 1ra dosis,2021-11-01,33,26,0,0,33,26,59
MOJOCOYA,otras vacunaciones,covid 1ra dosis,2021-11-01,194,233,22,27,216,260,476
MONTEAGUDO,otras vacunaciones,covid 1ra dosis,2021-11-01,72,83,18,23,90,106,196
MONTERO,otras vacunaciones,covid 1ra dosis,2021-11-01,1882,2007,249,317,2131,2324,4455
MORO MORO,otras vacunaciones,covid 1ra dosis,2021-11-01,17,21,68,62,85,83,168
MOROCHATA,otras vacunaciones,covid 1ra dosis,2021-11-01,38,51,112,121,150,172,322
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,covid 1ra dosis,2021-11-01,11,3,14,6,25,9,34
NAZACARA DE PACAJES,otras vacunaciones,covid 1ra dosis,2021-11-01,8,17,0,0,8,17,25
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,1,0,1,0,1
OCURI,otras vacunaciones,covid 1ra dosis,2021-11-01,17,10,144,171,161,181,342
OKINAWA,otras vacunaciones,covid 1ra dosis,2021-11-01,2,1,5,2,7,3,10
OMEREQUE,otras vacunaciones,covid 1ra dosis,2021-11-01,15,13,223,235,238,248,486
ORURO,otras vacunaciones,covid 1ra dosis,2021-11-01,8804,9920,1127,1426,9931,11346,21277
PADCAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,24,31,0,0,24,31,55
PADILLA,otras vacunaciones,covid 1ra dosis,2021-11-01,382,330,0,0,382,330,712
PAILON,otras vacunaciones,covid 1ra dosis,2021-11-01,538,566,0,0,538,566,1104
PALOS BLANCOS,otras vacunaciones,covid 1ra dosis,2021-11-01,56,57,55,48,111,105,216
PAMPA AULLAGAS,otras vacunaciones,covid 1ra dosis,2021-11-01,18,17,11,6,29,23,52
PAMPA GRANDE,otras vacunaciones,covid 1ra dosis,2021-11-01,170,162,104,130,274,292,566
PAPEL PAMPA,otras vacunaciones,covid 1ra dosis,2021-11-01,20,29,2,9,22,38,60
PASORAPA,otras vacunaciones,covid 1ra dosis,2021-11-01,109,89,0,0,109,89,198
PATACAMAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,360,436,9,9,369,445,814
PAZÑA,otras vacunaciones,covid 1ra dosis,2021-11-01,21,22,45,68,66,90,156
PELECHUCO,otras vacunaciones,covid 1ra dosis,2021-11-01,59,47,37,53,96,100,196
POCOATA,otras vacunaciones,covid 1ra dosis,2021-11-01,22,18,49,49,71,67,138
POCONA,otras vacunaciones,covid 1ra dosis,2021-11-01,222,267,82,81,304,348,652
POJO (CBBA),otras vacunaciones,covid 1ra dosis,2021-11-01,147,127,117,120,264,247,511
POOPO,otras vacunaciones,covid 1ra dosis,2021-11-01,138,156,0,0,138,156,294
PORCO,otras vacunaciones,covid 1ra dosis,2021-11-01,44,43,5,11,49,54,103
POROMA,otras vacunaciones,covid 1ra dosis,2021-11-01,116,108,165,152,281,260,541
PORONGO,otras vacunaciones,covid 1ra dosis,2021-11-01,279,271,4,6,283,277,560
PORTACHUELO,otras vacunaciones,covid 1ra dosis,2021-11-01,530,571,0,0,530,571,1101
PORVENIR,otras vacunaciones,covid 1ra dosis,2021-11-01,53,46,109,122,162,168,330
POSTRER VALLE,otras vacunaciones,covid 1ra dosis,2021-11-01,4,1,1,0,5,1,6
POTOSI,otras vacunaciones,covid 1ra dosis,2021-11-01,2434,2600,855,1074,3289,3674,6963
PRESTO,otras vacunaciones,covid 1ra dosis,2021-11-01,121,112,144,152,265,264,529
PUCARA,otras vacunaciones,covid 1ra dosis,2021-11-01,35,31,0,0,35,31,66
PUCARANI,otras vacunaciones,covid 1ra dosis,2021-11-01,51,43,22,15,73,58,131
PUERTO ACOSTA,otras vacunaciones,covid 1ra dosis,2021-11-01,57,43,22,23,79,66,145
PUERTO CARABUCO,otras vacunaciones,covid 1ra dosis,2021-11-01,17,18,40,66,57,84,141
PUERTO GONZALO MORENO,otras vacunaciones,covid 1ra dosis,2021-11-01,6,5,68,69,74,74,148
PUERTO PEREZ,otras vacunaciones,covid 1ra dosis,2021-11-01,2,5,33,42,35,47,82
PUERTO RICO,otras vacunaciones,covid 1ra dosis,2021-11-01,5,7,109,115,114,122,236
PUERTO SILES,otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,42,52,42,52,94
PUERTO SUAREZ,otras vacunaciones,covid 1ra dosis,2021-11-01,2,2,9,6,11,8,19
PUERTO VILLARROEL,otras vacunaciones,covid 1ra dosis,2021-11-01,539,610,0,0,539,610,1149
PUNA,otras vacunaciones,covid 1ra dosis,2021-11-01,50,54,17,20,67,74,141
PUNATA,otras vacunaciones,covid 1ra dosis,2021-11-01,417,506,690,797,1107,1303,2410
QUIABAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,30,32,30,32,62
QUILLACOLLO,otras vacunaciones,covid 1ra dosis,2021-11-01,4089,4824,147,166,4236,4990,9226
QUIME,otras vacunaciones,covid 1ra dosis,2021-11-01,28,41,21,18,49,59,108
QUIRUSILLAS,otras vacunaciones,covid 1ra dosis,2021-11-01,32,24,7,11,39,35,74
RAQAYPAMPA(ETA),otras vacunaciones,covid 1ra dosis,2021-11-01,5,3,2,2,7,5,12
RAVELO,otras vacunaciones,covid 1ra dosis,2021-11-01,19,18,30,36,49,54,103
REYES,otras vacunaciones,covid 1ra dosis,2021-11-01,42,43,0,0,42,43,85
RIBERALTA,otras vacunaciones,covid 1ra dosis,2021-11-01,843,905,6,10,849,915,1764
ROBORE,otras vacunaciones,covid 1ra dosis,2021-11-01,641,599,38,39,679,638,1317
RURRENABAQUE,otras vacunaciones,covid 1ra dosis,2021-11-01,86,85,1,0,87,85,172
SABAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,96,88,8,4,104,92,196
SACABA,otras vacunaciones,covid 1ra dosis,2021-11-01,2770,3423,1311,1424,4081,4847,8928
SACABAMBA,otras vacunaciones,covid 1ra dosis,2021-11-01,33,23,78,77,111,100,211
SACACA,otras vacunaciones,covid 1ra dosis,2021-11-01,23,33,7,16,30,49,79
SAIPINA,otras vacunaciones,covid 1ra dosis,2021-11-01,301,287,0,0,301,287,588
SALINAS DE GARCI MENDOZA,otras vacunaciones,covid 1ra dosis,2021-11-01,93,114,183,184,276,298,574
SAMAIPATA,otras vacunaciones,covid 1ra dosis,2021-11-01,103,101,156,152,259,253,512
SAN AGUSTIN,otras vacunaciones,covid 1ra dosis,2021-11-01,6,4,0,0,6,4,10
SAN ANDRES,otras vacunaciones,covid 1ra dosis,2021-11-01,41,33,14,16,55,49,104
SAN ANDRES DE MACHACA,otras vacunaciones,covid 1ra dosis,2021-11-01,11,21,42,35,53,56,109
SAN ANTONIO DE ESMORUCO,otras vacunaciones,covid 1ra dosis,2021-11-01,72,62,0,2,72,64,136
SAN ANTONIO DE LOMERIO,otras vacunaciones,covid 1ra dosis,2021-11-01,193,177,34,25,227,202,429
SAN BENITO,otras vacunaciones,covid 1ra dosis,2021-11-01,306,366,0,0,306,366,672
SAN BORJA,otras vacunaciones,covid 1ra dosis,2021-11-01,211,229,189,204,400,433,833
SAN BUENA VENTURA,otras vacunaciones,covid 1ra dosis,2021-11-01,6,5,149,163,155,168,323
SAN CARLOS,otras vacunaciones,covid 1ra dosis,2021-11-01,509,517,26,12,535,529,1064
SAN IGNACIO,otras vacunaciones,covid 1ra dosis,2021-11-01,158,200,129,136,287,336,623
SAN IGNACIO DE VELASCO,otras vacunaciones,covid 1ra dosis,2021-11-01,947,1067,57,45,1004,1112,2116
SAN JAVIER(BNI),otras vacunaciones,covid 1ra dosis,2021-11-01,11,8,0,0,11,8,19
SAN JAVIER(STC),otras vacunaciones,covid 1ra dosis,2021-11-01,426,429,0,0,426,429,855
SAN JOAQUIN,otras vacunaciones,covid 1ra dosis,2021-11-01,83,76,0,0,83,76,159
SAN JOSE DE CHIQUITOS,otras vacunaciones,covid 1ra dosis,2021-11-01,397,415,170,155,567,570,1137
SAN JUAN DE YAPACANI,otras vacunaciones,covid 1ra dosis,2021-11-01,329,225,8,8,337,233,570
SAN JULIAN,otras vacunaciones,covid 1ra dosis,2021-11-01,609,670,284,311,893,981,1874
SAN LORENZO(PND),otras vacunaciones,covid 1ra dosis,2021-11-01,26,39,85,52,111,91,202
SAN LORENZO(TJA),otras vacunaciones,covid 1ra dosis,2021-11-01,219,242,0,0,219,242,461
SAN LUCAS,otras vacunaciones,covid 1ra dosis,2021-11-01,631,619,23,25,654,644,1298
SAN MATIAS,otras vacunaciones,covid 1ra dosis,2021-11-01,42,21,0,0,42,21,63
SAN MIGUEL DE VELASCO,otras vacunaciones,covid 1ra dosis,2021-11-01,203,173,233,230,436,403,839
SAN PABLO DE LIPEZ,otras vacunaciones,covid 1ra dosis,2021-11-01,10,5,9,11,19,16,35
SAN PEDRO,otras vacunaciones,covid 1ra dosis,2021-11-01,167,182,83,74,250,256,506
SAN PEDRO DE BUENA VISTA,otras vacunaciones,covid 1ra dosis,2021-11-01,58,64,10,17,68,81,149
SAN PEDRO DE CURAHUARA,otras vacunaciones,covid 1ra dosis,2021-11-01,16,14,11,16,27,30,57
SAN PEDRO DE MACHA,otras vacunaciones,covid 1ra dosis,2021-11-01,28,30,11,33,39,63,102
SAN PEDRO DE QUEMES,otras vacunaciones,covid 1ra dosis,2021-11-01,7,11,0,0,7,11,18
SAN PEDRO DE TIQUINA,otras vacunaciones,covid 1ra dosis,2021-11-01,14,17,19,24,33,41,74
SAN PEDRO(PND),otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,23,26,23,26,49
SAN RAFAEL,otras vacunaciones,covid 1ra dosis,2021-11-01,280,208,0,0,280,208,488
SAN RAMON BENI,otras vacunaciones,covid 1ra dosis,2021-11-01,141,128,0,0,141,128,269
SAN RAMON SCZ,otras vacunaciones,covid 1ra dosis,2021-11-01,186,207,0,0,186,207,393
SANTA ANA,otras vacunaciones,covid 1ra dosis,2021-11-01,57,72,2,4,59,76,135
SANTA CRUZ DE LA SIERRA,otras vacunaciones,covid 1ra dosis,2021-11-01,18941,20542,6679,7192,25620,27734,53354
SANTA ROSA,otras vacunaciones,covid 1ra dosis,2021-11-01,124,157,0,0,124,157,281
SANTA ROSA DEL SARA,otras vacunaciones,covid 1ra dosis,2021-11-01,234,271,96,95,330,366,696
SANTIAGO DE CALLAPA,otras vacunaciones,covid 1ra dosis,2021-11-01,29,21,2,6,31,27,58
SANTIAGO DE HUARI,otras vacunaciones,covid 1ra dosis,2021-11-01,57,50,56,43,113,93,206
SANTIAGO DE HUATA,otras vacunaciones,covid 1ra dosis,2021-11-01,19,18,9,16,28,34,62
SANTIAGO DE MACHACA,otras vacunaciones,covid 1ra dosis,2021-11-01,2,6,22,29,24,35,59
SANTIVAÑES,otras vacunaciones,covid 1ra dosis,2021-11-01,184,191,0,0,184,191,375
SANTUARIO DE QUILLACAS,otras vacunaciones,covid 1ra dosis,2021-11-01,2,2,1,1,3,3,6
SAPAHAQUI,otras vacunaciones,covid 1ra dosis,2021-11-01,29,28,20,17,49,45,94
SENA,otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,60,69,60,69,129
SHINAOTA,otras vacunaciones,covid 1ra dosis,2021-11-01,720,748,0,1,720,749,1469
SICA SICA (VILLA AROMA),otras vacunaciones,covid 1ra dosis,2021-11-01,18,31,60,53,78,84,162
SICAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,35,36,35,37,70,73,143
SIPE SIPE,otras vacunaciones,covid 1ra dosis,2021-11-01,361,494,843,1074,1204,1568,2772
SOPACHUY,otras vacunaciones,covid 1ra dosis,2021-11-01,8,15,55,49,63,64,127
SORACACHI,otras vacunaciones,covid 1ra dosis,2021-11-01,184,198,0,0,184,198,382
SORATA,otras vacunaciones,covid 1ra dosis,2021-11-01,16,23,12,16,28,39,67
SUCRE,otras vacunaciones,covid 1ra dosis,2021-11-01,6762,7713,1712,2017,8474,9730,18204
TACACHI,otras vacunaciones,covid 1ra dosis,2021-11-01,9,21,0,0,9,21,30
TACACOMA,otras vacunaciones,covid 1ra dosis,2021-11-01,13,17,29,24,42,41,83
TACOBAMBA,otras vacunaciones,covid 1ra dosis,2021-11-01,55,53,216,183,271,236,507
TACOPAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,54,64,113,124,167,188,355
TAHUA,otras vacunaciones,covid 1ra dosis,2021-11-01,1,2,3,3,4,5,9
TAPACARI,otras vacunaciones,covid 1ra dosis,2021-11-01,120,123,0,0,120,123,243
TARABUCO,otras vacunaciones,covid 1ra dosis,2021-11-01,458,663,195,203,653,866,1519
TARACO,otras vacunaciones,covid 1ra dosis,2021-11-01,29,50,37,29,66,79,145
TARATA,otras vacunaciones,covid 1ra dosis,2021-11-01,181,241,15,19,196,260,456
TARIJA,otras vacunaciones,covid 1ra dosis,2021-11-01,4287,4685,797,888,5084,5573,10657
TARVITA,otras vacunaciones,covid 1ra dosis,2021-11-01,52,42,26,31,78,73,151
TEOPONTE,otras vacunaciones,covid 1ra dosis,2021-11-01,26,18,2,6,28,24,52
TIAHUANACU,otras vacunaciones,covid 1ra dosis,2021-11-01,26,32,20,28,46,60,106
TINGUIPAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,13,13,22,24,35,37,72
TIPUANI,otras vacunaciones,covid 1ra dosis,2021-11-01,3,6,24,22,27,28,55
TIQUIPAYA,otras vacunaciones,covid 1ra dosis,2021-11-01,1392,1595,257,314,1649,1909,3558
TIRAQUE (CBBA),otras vacunaciones,covid 1ra dosis,2021-11-01,87,103,170,192,257,295,552
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,covid 1ra dosis,2021-11-01,18,11,0,5,18,16,34
TOCO,otras vacunaciones,covid 1ra dosis,2021-11-01,116,106,26,33,142,139,281
TODOS SANTOS,otras vacunaciones,covid 1ra dosis,2021-11-01,0,1,9,3,9,4,13
TOLATA,otras vacunaciones,covid 1ra dosis,2021-11-01,50,46,131,176,181,222,403
TOLEDO,otras vacunaciones,covid 1ra dosis,2021-11-01,119,144,0,0,119,144,263
TOMAVE,otras vacunaciones,covid 1ra dosis,2021-11-01,84,67,331,363,415,430,845
TOMINA,otras vacunaciones,covid 1ra dosis,2021-11-01,288,312,108,100,396,412,808
TORO TORO,otras vacunaciones,covid 1ra dosis,2021-11-01,60,74,48,47,108,121,229
TOTORA(CBBA),otras vacunaciones,covid 1ra dosis,2021-11-01,103,93,163,176,266,269,535
TOTORA(ORR),otras vacunaciones,covid 1ra dosis,2021-11-01,129,139,24,15,153,154,307
TRIGAL,otras vacunaciones,covid 1ra dosis,2021-11-01,36,36,14,14,50,50,100
TRINIDAD,otras vacunaciones,covid 1ra dosis,2021-11-01,1120,1157,79,82,1199,1239,2438
TUPIZA,otras vacunaciones,covid 1ra dosis,2021-11-01,442,431,580,617,1022,1048,2070
TURCO,otras vacunaciones,covid 1ra dosis,2021-11-01,35,35,0,0,35,35,70
UMALA,otras vacunaciones,covid 1ra dosis,2021-11-01,34,31,32,20,66,51,117
UNCIA,otras vacunaciones,covid 1ra dosis,2021-11-01,206,134,268,338,474,472,946
URIONDO (A. CONCEPCION),otras vacunaciones,covid 1ra dosis,2021-11-01,18,42,0,0,18,42,60
URUBICHA,otras vacunaciones,covid 1ra dosis,2021-11-01,14,12,198,221,212,233,445
UYUNI,otras vacunaciones,covid 1ra dosis,2021-11-01,480,471,58,53,538,524,1062
VACAS,otras vacunaciones,covid 1ra dosis,2021-11-01,188,213,0,2,188,215,403
VALLEGRANDE,otras vacunaciones,covid 1ra dosis,2021-11-01,514,593,17,11,531,604,1135
VIACHA,otras vacunaciones,covid 1ra dosis,2021-11-01,448,228,1,3,449,231,680
VILA VILA,otras vacunaciones,covid 1ra dosis,2021-11-01,26,29,112,124,138,153,291
VILLA CHARCAS,otras vacunaciones,covid 1ra dosis,2021-11-01,147,182,205,158,352,340,692
VILLA MONTES,otras vacunaciones,covid 1ra dosis,2021-11-01,391,381,63,44,454,425,879
VILLA NUEVA (LOMA ALTA),otras vacunaciones,covid 1ra dosis,2021-11-01,0,0,5,6,5,6,11
VILLA RIVERO,otras vacunaciones,covid 1ra dosis,2021-11-01,128,174,37,29,165,203,368
VILLA SERRANO,otras vacunaciones,covid 1ra dosis,2021-11-01,408,357,43,41,451,398,849
VILLA TUNARI,otras vacunaciones,covid 1ra dosis,2021-11-01,926,944,688,850,1614,1794,3408
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,covid 1ra dosis,2021-11-01,47,40,7,9,54,49,103
VILLAZON,otras vacunaciones,covid 1ra dosis,2021-11-01,297,326,354,364,651,690,1341
VINTO,otras vacunaciones,covid 1ra dosis,2021-11-01,742,921,757,961,1499,1882,3381
VITICHI,otras vacunaciones,covid 1ra dosis,2021-11-01,27,28,1,6,28,34,62
WALDO BALLIVIAN,otras vacunaciones,covid 1ra dosis,2021-11-01,19,19,0,0,19,19,38
WARNES,otras vacunaciones,covid 1ra dosis,2021-11-01,743,708,0,0,743,708,1451
YACO,otras vacunaciones,covid 1ra dosis,2021-11-01,16,13,213,206,229,219,448
YACUIBA,otras vacunaciones,covid 1ra dosis,2021-11-01,1008,1228,886,1034,1894,2262,4156
YAMPARAEZ,otras vacunaciones,covid 1ra dosis,2021-11-01,39,43,26,27,65,70,135
YANACACHI,otras vacunaciones,covid 1ra dosis,2021-11-01,10,27,3,3,13,30,43
YAPACANI,otras vacunaciones,covid 1ra dosis,2021-11-01,440,423,179,173,619,596,1215
YOCALLA,otras vacunaciones,covid 1ra dosis,2021-11-01,53,49,166,155,219,204,423
YOTALA,otras vacunaciones,covid 1ra dosis,2021-11-01,92,95,148,184,240,279,519
YUNCHARA,otras vacunaciones,covid 1ra dosis,2021-11-01,29,30,101,109,130,139,269
YUNGUYO DE LITORAL,otras vacunaciones,covid 1ra dosis,2021-11-01,3,5,0,0,3,5,8
ZUDAÑEZ,otras vacunaciones,covid 1ra dosis,2021-11-01,184,198,36,48,220,246,466
ACACIO,otras vacunaciones,covid 1ra dosis,2021-12-01,15,12,4,3,19,15,34
ACHACACHI,otras vacunaciones,covid 1ra dosis,2021-12-01,232,203,110,128,342,331,673
AIQUILE,otras vacunaciones,covid 1ra dosis,2021-12-01,503,419,18,12,521,431,952
ALALAY,otras vacunaciones,covid 1ra dosis,2021-12-01,12,17,0,0,12,17,29
ALCALA,otras vacunaciones,covid 1ra dosis,2021-12-01,27,29,60,53,87,82,169
ALTO BENI,otras vacunaciones,covid 1ra dosis,2021-12-01,68,53,15,9,83,62,145
ANCORAIMES,otras vacunaciones,covid 1ra dosis,2021-12-01,58,40,11,11,69,51,120
ANDAMARCA,otras vacunaciones,covid 1ra dosis,2021-12-01,80,69,0,0,80,69,149
ANTEQUERA,otras vacunaciones,covid 1ra dosis,2021-12-01,132,143,0,0,132,143,275
ANZALDO,otras vacunaciones,covid 1ra dosis,2021-12-01,82,86,3,2,85,88,173
APOLO,otras vacunaciones,covid 1ra dosis,2021-12-01,100,102,80,80,180,182,362
ARAMPAMPA,otras vacunaciones,covid 1ra dosis,2021-12-01,2,5,1,1,3,6,9
ARANI,otras vacunaciones,covid 1ra dosis,2021-12-01,161,159,0,0,161,159,320
ARBIETO,otras vacunaciones,covid 1ra dosis,2021-12-01,386,324,5,2,391,326,717
ARQUE,otras vacunaciones,covid 1ra dosis,2021-12-01,13,14,32,22,45,36,81
ASCENCION DE GUARAYOS,otras vacunaciones,covid 1ra dosis,2021-12-01,542,498,221,258,763,756,1519
ATOCHA,otras vacunaciones,covid 1ra dosis,2021-12-01,111,107,55,71,166,178,344
AUCAPATA,otras vacunaciones,covid 1ra dosis,2021-12-01,16,18,9,16,25,34,59
AYATA,otras vacunaciones,covid 1ra dosis,2021-12-01,6,11,65,51,71,62,133
AYO AYO,otras vacunaciones,covid 1ra dosis,2021-12-01,72,75,14,14,86,89,175
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,covid 1ra dosis,2021-12-01,141,156,127,127,268,283,551
AZURDUY,otras vacunaciones,covid 1ra dosis,2021-12-01,20,17,4,4,24,21,45
BATALLAS,otras vacunaciones,covid 1ra dosis,2021-12-01,154,140,0,0,154,140,294
BAURES,otras vacunaciones,covid 1ra dosis,2021-12-01,218,198,18,6,236,204,440
BELEN DE ANDAMARCA,otras vacunaciones,covid 1ra dosis,2021-12-01,5,5,0,0,5,5,10
BELEN DE URMIRI,otras vacunaciones,covid 1ra dosis,2021-12-01,13,11,3,5,16,16,32
BELLA FLOR,otras vacunaciones,covid 1ra dosis,2021-12-01,15,13,7,1,22,14,36
BERMEJO,otras vacunaciones,covid 1ra dosis,2021-12-01,7,11,0,0,7,11,18
BETANZOS,otras vacunaciones,covid 1ra dosis,2021-12-01,357,366,73,82,430,448,878
BOLPEBRA,otras vacunaciones,covid 1ra dosis,2021-12-01,12,6,93,75,105,81,186
BOYUIBE,otras vacunaciones,covid 1ra dosis,2021-12-01,206,209,14,22,220,231,451
BUENA VISTA,otras vacunaciones,covid 1ra dosis,2021-12-01,774,541,0,0,774,541,1315
CABEZAS,otras vacunaciones,covid 1ra dosis,2021-12-01,356,306,32,32,388,338,726
CAIROMA,otras vacunaciones,covid 1ra dosis,2021-12-01,28,34,29,32,57,66,123
"CAIZA ""D""",otras vacunaciones,covid 1ra dosis,2021-12-01,76,69,9,12,85,81,166
CAJUATA,otras vacunaciones,covid 1ra dosis,2021-12-01,103,84,6,9,109,93,202
CALACOTO,otras vacunaciones,covid 1ra dosis,2021-12-01,3,14,153,188,156,202,358
CALAMARCA,otras vacunaciones,covid 1ra dosis,2021-12-01,106,99,5,8,111,107,218
CAMARGO,otras vacunaciones,covid 1ra dosis,2021-12-01,3,3,399,356,402,359,761
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,covid 1ra dosis,2021-12-01,40,66,24,32,64,98,162
CAMIRI,otras vacunaciones,covid 1ra dosis,2021-12-01,1514,1453,17,31,1531,1484,3015
CAPINOTA,otras vacunaciones,covid 1ra dosis,2021-12-01,521,526,1,1,522,527,1049
CAQUIAVIRI,otras vacunaciones,covid 1ra dosis,2021-12-01,51,49,18,31,69,80,149
CARACOLLO,otras vacunaciones,covid 1ra dosis,2021-12-01,459,352,0,0,459,352,811
CARANAVI,otras vacunaciones,covid 1ra dosis,2021-12-01,342,345,226,210,568,555,1123
CARAPARI,otras vacunaciones,covid 1ra dosis,2021-12-01,42,48,365,5,407,53,460
CARIPUYO,otras vacunaciones,covid 1ra dosis,2021-12-01,18,6,35,31,53,37,90
CARMEN RIVERO TORREZ,otras vacunaciones,covid 1ra dosis,2021-12-01,274,262,0,0,274,262,536
CATACORA,otras vacunaciones,covid 1ra dosis,2021-12-01,6,6,5,5,11,11,22
CHACARILLA,otras vacunaciones,covid 1ra dosis,2021-12-01,3,11,3,7,6,18,24
CHALLAPATA,otras vacunaciones,covid 1ra dosis,2021-12-01,493,507,15,23,508,530,1038
CHAQUI,otras vacunaciones,covid 1ra dosis,2021-12-01,57,83,7,11,64,94,158
CHARAGUA,otras vacunaciones,covid 1ra dosis,2021-12-01,828,830,93,83,921,913,1834
CHARAÑA,otras vacunaciones,covid 1ra dosis,2021-12-01,28,16,37,48,65,64,129
CHAYANTA,otras vacunaciones,covid 1ra dosis,2021-12-01,24,34,9,9,33,43,76
CHIMORE,otras vacunaciones,covid 1ra dosis,2021-12-01,427,437,114,108,541,545,1086
CHIPAYA,otras vacunaciones,covid 1ra dosis,2021-12-01,20,22,0,0,20,22,42
CHOQUE COTA,otras vacunaciones,covid 1ra dosis,2021-12-01,9,11,0,0,9,11,20
CHUA COCANI,otras vacunaciones,covid 1ra dosis,2021-12-01,79,27,47,26,126,53,179
