,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,7,19,4,4,11,23,34
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,160,235,99,160,259,395,654
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,3,3,0,5,3,8,11
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,2,4,161,191,163,195,358
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,11,20,13,15,24,35,59
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,2,5,10,5,12,10,22
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,7,13,3,2,10,15,25
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,23,25,14,27,37,52,89
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,0,4,0,0,0,4,4
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,56,149,193,130,249,279,528
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,20,24,160,127,180,151,331
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,12,20,0,1,12,21,33
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,5,2,0,0,5,2,7
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,5,4,66,86,71,90,161
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,3,4,0,0,3,4,7
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-11-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,5,4,2,6,7,13
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,9,24,40,30,49,79
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,16,36,16,38,32,74,106
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,10,17,41,59,51,76,127
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,12,11,12,11,23
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,2,4,4,7,6,13
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,5,1,5,6
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,3,3,9,7,12,19
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,4,7,14,9,18,27
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,0,0,0,1,0,1
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,3,0,4,1,7,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,9,10,9,11,20
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,1,2,1,3,4
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,4,32,33,32,37,69
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,4,0,0,1,4,5
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,1,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,2,0,0,2,2,4
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,0,1,0,2,2
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,4,5,4,5,9
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,2,1,2,1,3
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,14,14,21,38,35,52,87
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,2,1,2,3,5
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,13,22,0,4,13,26,39
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,5,0,1,2,6,8
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,3,2,3,2,5
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,87,126,216,192,303,318,621
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,1,2,2,4,3,7
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,19,4,15,30,34,34,68
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,14,5,6,11,20,31
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,12,57,67,60,79,139
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,7,26,26,32,33,65
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,14,16,0,0,14,16,30
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,0,5,0,5,5
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,5,9,9,15,14,29
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,36,56,36,58,94
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,9,16,9,16,25
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,1,0,4,1,5,6
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,1,0,1,1,2
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,62,72,362,61,424,133,557
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,25,39,37,46,62,85,147
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1544,1653,2738,4517,4282,6170,10452
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,10,8,19,35,29,43,72
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,2,0,2,2,4,6
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,36,48,320,152,356,200,556
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,5,10,0,0,5,10,15
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,11,19,0,0,11,19,30
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,3,0,0,0,3,3
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,6,1,6,7,12,19
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,19,12,7,18,26,30,56
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,10,21,12,28,22,49,71
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,9,0,0,2,9,11
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,8,0,0,4,8,12
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,6,9,6,9,15
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,33,48,23,43,56,91,147
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,17,19,51,102,68,121,189
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,3,0,0,4,3,7
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,1,0,1,1,2,3
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,143,203,243,365,386,568,954
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,52,78,8,17,60,95,155
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,2,3,0,7,2,9
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,5,0,0,0,5,0,5
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,5,12,9,14,14,28
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,7,4,7,6,13
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,3,0,0,0,3,3
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,3,1,4,3,7,10
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,1,1,3,2,4,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,3,2,5,4,8,12
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,8,6,34,40,42,46,88
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,5,1,0,2,5,7
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,145,135,81,103,226,238,464
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,2,0,0,3,2,5
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,3,40,93,42,96,138
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,11,0,0,6,11,17
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,13,14,13,15,28
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,6,4,5,6,11,17
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,2,21,28,22,30,52
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,1,1,1,4,2,6
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,8,6,4,9,12,21
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,4,37,34,38,38,76
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,0,7,30,9,30,39
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,8,12,10,21,18,33,51
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,4,33,26,35,30,65
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,297,402,157,105,454,507,961
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,419,537,933,796,1352,1333,2685
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,2,3,6,5,8,13
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,3,0,0,0,3,3
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,0,0,3,1,3,4
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,2,1,2,1,3
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,10,10,15,14,25,39
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,1,2,1,4,5
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,2,1,0,3,2,5
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,5,1,1,2,6,3,9
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,91,121,0,0,91,121,212
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,0,1,4,5,4,9
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,2,1,4,2,6,8
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,14,13,6,15,20,28,48
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,77,147,121,153,198,300,498
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,4,0,0,3,4,7
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,4,0,1,0,5,5
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,77,85,119,203,196,288,484
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,5,1,2,5,7,12
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,20,17,178,207,198,224,422
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,7,2,16,3,23,5,28
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,5,3,6,5,11,16
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,3,0,0,0,3,3
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,0,6,0,7,7
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,1,1,1,2
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,4,5,4,5,8,10,18
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,15,282,60,283,75,358
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,1,1,1,0,2,1,3
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,10,1,5,3,15,18
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,9,23,0,0,9,23,32
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,3,7,7,10,10,17,27
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,348,248,79,145,427,393,820
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,6,7,10,7,16,14,30
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,2,5,1,0,3,5,8
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,1,11,7,11,8,19
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,0,1,0,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,105,67,311,432,416,499,915
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,7,10,7,10,17
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,113,119,491,26,604,145,749
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,32,57,32,57,89
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,2,0,2,0,4,4
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,27,25,98,81,125,106,231
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,0,0,1,1,1,1,2
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-12-01,8,11,478,624,486,635,1121
