,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,1,3,1,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,1,1,0,4
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,9,5,1,4,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,10,4,4,24
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,2,3,3,11
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,5,0,2,14
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,1,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,3,1,4,9
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,29,25,3,6,63
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,9,2,9,30
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,1,0,2,5
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,2,1,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,14,9,0,0,23
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,19,19,10,12,60
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,5,2,3,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,8,2,3,19
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,6,1,1,19
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,4,3,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,10,0,1,19
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,12,12,3,3,30
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,4,0,0,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,24,35,1,2,62
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,20,9,2,1,32
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,0,1,5
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,9,9,6,3,27
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,44,40,3,10,97
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,12,14,0,0,26
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,5,3,3,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,4,5,5,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,22,14,11,8,55
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,9,3,0,19
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,14,24,29,77
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,3,0,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,4,4,3,15
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,14,14,6,51
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,0,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,2,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,10,3,2,23
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,2,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,4,3,3,16
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,4,2,3,12
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,15,9,3,3,30
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,48,49,9,7,113
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,11,10,11,35
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,627,609,4,3,1243
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,38,42,4,0,84
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,10,3,3,24
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,16,1,1,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,19,19,6,6,50
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,9,0,0,16
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,12,4,3,6,25
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,22,8,0,0,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,1,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,13,16,2,1,32
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,5,2,3,14
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,10,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,5,0,0,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,12,2,2,1,17
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,2,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,13,4,4,32
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,72,59,0,2,133
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,13,24,0,4,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,1,2,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,5,6,1,23
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,6,1,0,8
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,1,0,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,2,0,1,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,492,551,180,189,1412
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,1,1,0,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,13,9,0,2,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,6,0,1,13
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,45,45,4,7,101
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,12,3,4,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,51,26,0,0,77
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,4,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,1,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,8,3,0,19
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,3,1,2,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,19,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,5,6,3,19
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,9,9,7,32
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,5,2,1,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,49,44,8,4,105
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,10,4,7,29
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,4,0,3,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,1,1,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,16,4,3,40
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,5,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,1,5,4,12
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,1,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,4,0,0,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,2,3,9
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,4,1,1,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,1,7,1,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,3,8,4,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,9,7,1,4,21
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,8,0,0,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,3,1,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,39,36,6,7,88
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,83,77,3,1,164
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,599,522,2,0,1123
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,4,3,2,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,9,1,2,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,2,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,19,25,24,85
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,1,0,1,5
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,1,1,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,2,3,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,1,0,2
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,3,0,1,5
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,3,2,2,17
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,6,0,0,23
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,16,15,0,3,34
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,9,1,2,19
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,23,1,3,44
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,16,19,3,4,42
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,7,2,2,13
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,1,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,3,1,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,10,1,1,29
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,96,97,0,3,196
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,2,5,11,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,2,0,0,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,5,3,5,16
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,10,0,0,21
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,3,2,2,12
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,265,250,8,9,532
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,13,12,1,1,27
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,2,1,0,7
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,22,26,15,14,77
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,12,6,4,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,15,19,5,4,43
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,2,0,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,6,0,1,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,2,0,0,6
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,13,0,6,30
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,3,1,1,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,1,1,2,9
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,7,12,5,28
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,5,4,3,20
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,2,2,4,13
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,5,2,1,15
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,10,3,0,20
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,5,3,3,15
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,6,0,1,15
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,15,22,0,0,37
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,3,1,3,7
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,2,1,0,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,178,428,19,17,642
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,2,3,0,6
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,13,10,6,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,3,6,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,4,4,5,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,3,5,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,0,4,6,14
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,11,0,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,7,0,1,13
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,0,3,0,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,17,5,1,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,57,52,4,5,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,6,7,10,24
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,29,30,1,1,61
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,1,2,7
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,82,94,40,49,265
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,4,1,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,2,0,0,7
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,1,8,6,18
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,10,0,0,18
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,92,94,7,11,204
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,19,16,1,2,38
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,18,0,0,28
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,2,0,0,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,106,88,32,18,244
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,3,1,1,6
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,14,8,8,5,35
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,3,0,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,1,3,4,13
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,12,0,1,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,8,5,3,1,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,2,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,2,1,1,4
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,6,5,4,22
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,38,44,2,3,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,3,4,3,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,19,17,3,5,44
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,15,2,1,29
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,45,40,8,11,104
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,1,0,0,2
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,5,0,1,11
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,16,19,12,5,52
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,7,3,0,20
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,36,33,14,13,96
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,3,0,0,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,18,17,0,4,39
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,11,7,9,7,34
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,19,15,0,3,37
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,7,11,0,1,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,1,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,9,9,0,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,13,20,16,3,52
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,6,4,0,0,10
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1,2,0,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,2,3,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,8,2,2,17
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,1,1,1,6
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,17,13,4,0,34
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,1307,1183,27,34,2551
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,14,6,0,0,20
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,10,11,2,2,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,0,2,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,3,7,2,4,16
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,0,1,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,2,3,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,4,6,1,3,14
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-11-01,5,2,2,1,10
