,group,variable,month,ANTINEUMOCÓCICA 2DA DOSIS DENTRO,ANTINEUMOCÓCICA 2DA DOSIS DENTRO,ANTINEUMOCÓCICA 2DA DOSIS FUERA,ANTINEUMOCÓCICA 2DA DOSIS FUERA,TOTALES
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,6,1,1,19
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,3,3,8
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,10,0,1,19
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,13,3,3,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,4,0,0,6
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,25,35,1,2,63
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,22,11,3,1,37
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,0,1,5
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,9,7,2,28
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,46,40,3,10,99
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,12,1,0,25
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,5,3,3,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,4,5,5,14
CATACORA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,0,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,24,15,12,8,59
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,9,3,0,19
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,14,15,20,59
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,3,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,4,4,3,15
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,16,14,6,53
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,0,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,2,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,11,3,3,25
CHUMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,2,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,4,3,3,17
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,4,2,3,12
CLIZA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,15,9,3,3,30
COBIJA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,48,47,9,7,111
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,11,9,11,34
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,621,603,5,3,1232
COIPASA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,38,43,5,1,87
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,10,3,3,24
COLLANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,16,1,1,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,19,19,8,6,52
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,10,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,4,3,8,27
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,22,8,0,0,30
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,0,1,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,14,19,2,1,36
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,5,2,3,15
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,10,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,5,0,0,7
COROICO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,2,2,1,17
CORQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,2,1,5
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,14,5,6,36
COTOCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,72,62,0,2,136
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,24,0,3,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,1,2,7
CULPINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,5,6,1,23
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,6,1,0,8
CURVA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,1,0,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,1,1,6
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,529,577,196,209,1511
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,1,1,0,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,13,9,0,2,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,6,0,1,13
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,45,45,4,8,102
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,13,5,3,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,52,28,0,0,80
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,4,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,1,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,9,3,0,18
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,3,2,2,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,19,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,4,4,3,16
GUANAY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,9,9,7,32
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,5,3,1,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,45,44,9,4,102
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,10,4,7,29
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,4,0,3,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,0,1,1,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,16,5,3,41
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,6,0,0,6
HUARINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,1,6,4,13
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,1,3
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,4,0,0,7
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,2,3,9
ICLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,4,1,1,7
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,1,7,1,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,3,8,4,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,9,1,4,23
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,9,0,0,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,3,1,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,43,38,6,7,94
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,89,84,5,1,179
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,627,541,3,0,1171
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,5,3,2,11
LAJA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,10,1,2,19
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,2,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,18,25,25,85
LLICA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,1,0,1,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,1,1,3
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,2,3,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,1,0,2
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,3,0,1,5
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,3,2,2,18
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,22,9,0,0,31
MALLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,16,15,0,3,34
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,9,2,2,20
MINEROS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,23,1,3,44
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,19,3,4,43
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,7,2,2,13
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,1,2
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,3,1,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,16,10,2,1,29
MONTERO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,97,99,0,3,199
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,2,5,11,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,1,1,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,2,0,0,3
OCURI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,5,3,5,16
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,10,0,0,21
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,3,3,2,13
ORURO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,284,260,10,10,564
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,12,2,1,27
PADILLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,2,1,0,7
PAILON,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,27,37,13,19,96
PALCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,12,6,4,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,15,19,5,4,43
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,2,0,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,6,0,1,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,2,0,0,7
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,15,0,9,35
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,3,1,2,9
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,1,1,2,9
POCOATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,7,12,5,28
POCONA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,8,5,4,3,20
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,4,3,4,18
POOPO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,5,2,1,15
PORCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,10,3,0,20
POROMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,5,3,2,14
PORONGO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,6,0,1,16
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,23,0,0,40
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,3,1,3,7
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,2,1,0,3
POTOSI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,180,228,24,21,453
PRESTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,2,3,0,6
PUCARA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,14,10,7,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,4,7,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,4,4,5,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,3,7,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,0,4,6,14
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,11,0,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,7,2,1,15
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,0,3,0,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,17,5,2,36
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,61,55,4,5,125
PUNA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,6,7,10,24
PUNATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,31,30,2,1,64
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,0,2,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,90,100,40,55,285
QUIME,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,6,4,1,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,2,0,0,7
RAVELO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,1,9,6,19
REYES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,10,0,0,19
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,118,95,7,9,229
ROBORE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,19,17,1,4,41
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,13,15,0,0,28
SABAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,0,0,4
SACABA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,107,94,32,19,252
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,3,1,1,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,14,8,8,5,35
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,3,0,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,2,3,4,14
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,11,0,0,21
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,6,4,1,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,2,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,2,1,1,4
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,6,5,4,22
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,41,48,5,4,98
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,6,6,3,25
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,19,17,3,7,46
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,17,2,0,30
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,45,40,8,11,104
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,5,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,17,20,12,8,57
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,7,3,0,20
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,36,33,15,10,94
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,3,0,0,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,16,14,0,5,35
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,11,7,9,10,37
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,19,17,0,0,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,7,11,0,1,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,1,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,9,0,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,13,20,16,3,52
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,5,0,0,10
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,0,0,2
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,0,2,3,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,8,2,3,18
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,1,1,1,6
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,18,14,6,0,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1356,1219,26,33,2634
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,12,9,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,10,11,2,2,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,0,3,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,8,2,4,17
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,0,1,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,3,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,4,6,1,3,14
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,5,3,2,1,11
SENA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,8,2,4,23
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,21,21,2,3,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,15,5,1,2,23
SICAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,30,26,1,2,59
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,1,1,2,5,9
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,9,3,2,1,15
SORATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2016-11-01,3,6,6,4,19
