,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,0,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,40,46,3,3,92
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,5,7,4,20
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,6,1,0,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,1,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,14,0,2,24
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,3,0,1,9
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,2,1,3
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,0,1,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,2,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,3,2,8
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,3,1,4,8
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,1,1,5,11
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,4,6,3,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,1,1,5
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,5,2,4,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,12,2,2,22
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,4,4,1,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,6,3,1,16
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,33,45,5,4,87
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,80,87,0,0,167
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,576,547,5,8,1136
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,0,1,5
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,17,4,1,32
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,2,1,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,0,2,3
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,15,16,30,29,90
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,2,1,5
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,5,0,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,4,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,5,1,2,17
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,16,6,10,43
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,14,0,0,28
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,13,0,0,30
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,5,2,0,11
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,21,14,1,1,37
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,18,20,5,8,51
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,8,6,20
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,7,1,3,16
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,20,20,0,0,40
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,169,149,6,5,329
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,4,3,1,8
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,6,4,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,2,2,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,0,0,4
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,5,3,14
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,16,15,0,2,33
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,4,5,1,12
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,295,281,16,13,605
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,24,1,0,35
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,7,0,0,11
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,27,21,47,20,115
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,9,5,3,27
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,22,17,5,7,51
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,2,1,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,8,1,0,18
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,0,0,3
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,2,1,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,22,1,5,45
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,3,2,2,9
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,1,2,7
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,8,13,15,36
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,2,2,5,13
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,6,1,3,20
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,5,0,0,7
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,14,2,2,25
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,3,2,3,15
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,5,4,1,21
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,24,26,0,0,50
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,4,2,2,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,196,176,19,18,409
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,0,2,0,6
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,19,12,4,8,43
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,6,1,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,5,5,2,16
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,3,4,4,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,0,1,2
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,7,4,1,19
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,6,1,3,18
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,21,1,1,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,67,86,4,2,159
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,6,6,4,21
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,22,22,4,2,50
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,85,83,62,54,284
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,6,0,1,10
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,6,8,8,24
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,11,3,4,31
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,122,123,7,7,259
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,14,0,0,25
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,20,0,0,34
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,1,0,2
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,98,120,17,24,259
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,2,1,0,7
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,13,8,11,42
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,9,0,0,18
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,5,4,5,19
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,5,1,3,16
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,11,4,3,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,2,0,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,3,1,0,9
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,7,1,1,17
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,43,40,11,8,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,8,3,0,28
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,21,17,2,0,40
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,16,15,7,3,41
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,47,45,7,7,106
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,1,2,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,8,3,1,17
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,12,4,0,2,18
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,14,11,11,50
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,8,0,1,22
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,26,32,4,9,71
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,11,1,3,25
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,21,20,1,3,45
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,12,10,6,42
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,13,1,0,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,9,1,2,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,19,1,0,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,15,14,8,50
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,6,1,2,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,3,0,7
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,7,0,1,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,1,2,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,7,0,1,21
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,20,20,0,0,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1518,1522,41,32,3113
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,4,0,0,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,11,0,2,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,4,2,1,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,2,1,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,0,2,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,12,0,0,14
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,4,1,4,13
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,6,6,3,23
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,18,32,5,4,59
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,9,6,6,32
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,56,70,9,8,143
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,3,3,8
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,4,1,1,14
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,5,8,3,24
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,258,259,7,2,526
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,4,0,1,9
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,5,3,2,11
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,4,0,1,10
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,0,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,15,17,7,8,47
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,5,4,4,17
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,5,0,1,9
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,196,200,8,3,407
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,4,3,5,18
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,7,4,3,24
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,11,2,1,21
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,3,4,5,20
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,9,1,2,19
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,47,58,9,23,137
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,9,10,12,36
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,2,0,2
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,8,1,0,20
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,1,3,1,9
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,0,2,8
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,1,2,2,13
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,5,2,4,19
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,2,4,6,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,11,6,6,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,0,0,6
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,93,104,15,17,229
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,32,41,7,2,82
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,0,0,0,3
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,4,0,5,12
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,16,18,6,11,51
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,14,0,4,32
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,9,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,25,2,6,50
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,4,4,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,14,1,3,32
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,50,42,0,2,94
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,0,4,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,4,2,3,18
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,42,39,9,6,96
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,7,4,4,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,9,2,4,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,72,67,5,2,146
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,8,1,0,14
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,36,28,5,6,75
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,35,43,22,21,121
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,2,2,3,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,3,0,1,5
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,124,112,3,5,244
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,7,0,0,9
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,104,88,11,9,212
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,6,0,2,15
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,5,1,0,9
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,35,45,10,9,99
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,10,3,4,24
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,5,2,3,15
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,6,1,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,4,4,3,13
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,2,1,3,2,8
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,15,12,3,5,35
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,7,10,7,8,32
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,13,12,10,3,38
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,1,0,0,1,2
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,1,4,0,0,5
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,6,6,2,2,16
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,4,5,3,1,13
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,4,2,1,1,8
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,3,2,0,0,5
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,2,3,2,1,8
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,8,13,2,1,24
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,1,1,0,2,4
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,8,15,0,0,23
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,17,11,2,3,33
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,10,7,2,4,23
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-11-01,40,21,0,0,61
