,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,150,222,83,159,233,381,614
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,0,1,1,1,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,9,0,0,0,9,9
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,40,0,40,0,40
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,1,2,4,2,5,7
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,5,8,20,13,25,38
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,5,2,2,7,7,14
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,3,1,3,4
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,14,6,27,13,41,54
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,1,1,2,1,3
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,10,8,0,2,10,10,20
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,0,1,0,1,1
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,5,2,5,4,10,14
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,3,0,11,13,14,13,27
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,13,32,19,22,32,54,86
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,195,251,180,251,375,502,877
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,3,2,23,20,26,22,48
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,0,0,0,4,0,4
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,4,1,3,5,7,12
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,7,5,7,5,12
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,8,6,6,6,14,12,26
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,23,33,40,49,63,82,145
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,2,0,0,1,2,3
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,17,0,3,5,20,25
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,20,31,101,211,121,242,363
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,6,0,0,1,6,7
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,10,25,1,14,11,39,50
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,10,20,26,24,36,60
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,2,4,2,4,6
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,0,0,0,4,0,4
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,0,5,0,5,5
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,2,1,2,3
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,2,2,3,9,5,14
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,2,2,2,2,4
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,12,32,39,39,51,90
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,3,0,5,3,8,3,11
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,5,1,0,6,5,11
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,0,0,1,0,1
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,1,0,0,1,1,2
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,4,0,0,2,4,6
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,8,13,4,17,12,30,42
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,2,2,6,4,8,12
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,4,0,0,5,4,9
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,104,155,7,9,111,164,275
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,3,0,0,2,3,5
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,4,1,4,1,5
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,1,0,1,1,2,3
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,4,4,0,4,4,8
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,2,62,57,62,59,121
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,0,2,0,4,0,4
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,499,641,77,88,576,729,1305
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,3,8,11,10,14,24
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,5,6,5,6,11
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,2,5,2,5,7
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,5,1,5,1,6
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,57,112,92,187,149,299,448
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,11,14,0,0,11,14,25
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,5,5,0,0,5,5,10
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,6,16,17,26,23,42,65
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,3,5,0,0,3,5,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,2,3,6,3,8,11
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,25,30,0,0,25,30,55
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,15,12,7,6,22,18,40
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,17,18,21,3,38,21,59
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,9,24,0,31,9,40
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,14,20,15,20,35
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,12,10,7,3,19,13,32
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,58,109,14,35,72,144,216
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,26,24,10,15,36,39,75
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,10,10,10,10,20,20,40
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,21,18,1,2,22,20,42
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,3,3,1,4,4,8
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,6,7,7,8,15
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,0,5,1,6,1,7
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,3,7,3,7,10
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,3,7,10,7,13,20
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,1,2,2,3,5
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,3,0,0,1,3,4
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,2,0,0,1,2,3
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,3,1,3,6,6,7,13
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,16,5,11,15,27,20,47
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,13,26,193,254,206,280,486
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,2,0,0,2,2,4
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,4,1,4,5
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,0,2,4,3,4,7
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,13,1,0,0,13,1,14
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,2,0,2,0,2
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,121,144,41,58,162,202,364
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,3,6,21,17,24,23,47
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,5,9,19,9,24,33
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,4,5,4,5,9
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,10,12,0,2,10,14,24
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,3,3,0,0,3,3,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,3,1,3,4
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,2,4,2,5,7
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,10,4,1,2,11,6,17
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,20,20,33,33,53,53,106
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,228,379,77,44,305,423,728
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,4,1,2,3,6,9
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,6,0,0,2,6,8
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,2,3,6,3,8,11
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,20,38,69,107,89,145,234
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,7,9,14,20,21,29,50
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,10,5,18,28,28,33,61
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,10,14,21,38,31,52,83
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,5,10,10,11,15,26
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,0,0,1,1,2
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,4,1,4,5
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,4,2,3,4,7,11
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,0,0,1,1,2
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,0,0,0,2,0,2
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,22,36,46,87,68,123,191
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,0,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,1,2,7,4,8,12
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,0,2,0,3,3
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,1,4,1,5,6
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,56,104,8,7,64,111,175
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,90,0,0,0,90,0,90
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,2,0,2,0,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,7,0,7,4,14,4,18
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,4,10,10,8,14,18,32
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,1,62,52,63,53,116
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,1,1,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,392,435,337,279,729,714,1443
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,6,21,6,21,27
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,2,0,0,0,2,0,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,1,2,1,2,3
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,40,122,79,129,119,251,370
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,3,1,6,1,9,10
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,8,13,8,14,22
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,15,11,15,11,26
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,4,10,3,4,7,14,21
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,3,0,0,1,3,4
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,0,0,7,8,7,8,15
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-11-01,1,2,0,0,1,2,3
