municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitamina A,TOTAL
SORATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,54,54
SUCRE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,432,432
TACACOMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,19,19
TACOBAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,13,13
TACOPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,12,12
TAPACARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,57,57
TARABUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,39,39
TARACO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,12,12
TARATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,14,14
TARIJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,303,303
TARVITA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,33,33
TEOPONTE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,7,7
TIAWANACU,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,28,28
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,47,47
TIPUANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,9,9
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,114,114
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,75,75
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,1,1
TOCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,16,16
TOLATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,10,10
TOLEDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,6,6
TOMAVE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,17,17
TOMINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,16,16
TORO TORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,30,30
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,36,36
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,4,4
TRIGAL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,2,2
TRINIDAD,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,275,275
TUPIZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,56,56
TURCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,7,7
UMALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,16,16
UNCIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,36,36
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,18,18
UYUNI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,48,48
VACAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,11,11
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,21,21
VIACHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,89,89
VILA VILA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,10,10
VILLA MONTES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,66,66
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,1,1
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,17,17
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,11,11
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,20,20
VILLAZON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,66,66
VINTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,95,95
VITICHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,13,13
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,2,2
WARNES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,152,152
YACO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,11,11
YACUIBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,145,145
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,3,3
YANACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,14,14
YAPACANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,91,91
YOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,6,6
YOTALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,16,16
YUNCHARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,10,10
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-11-01,13,13
ACACIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
ACHACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,84,84
ACHOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
AIQUILE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,45,45
ALALAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,3,3
ALCALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,7,7
ANCORAIMES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,8,8
ANDAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,5,5
ANTEQUERA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,11,11
ANZALDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,12,12
APOLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,35,35
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,8,8
ARANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
ARBIETO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,6,6
ARQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,19,19
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,66,66
ATOCHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
AYATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,12,12
AYO AYO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,16,16
AZURDUY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
BATALLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
BAURES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,10,10
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,3,3
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,3,3
BELLA FLOR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,7,7
BERMEJO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,81,81
BETANZOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,42,42
BOLIVAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,12,12
BOLPEBRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
BOYUIBE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
BUENA VISTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,34,34
CABEZAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,35,35
CAIROMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,15,15
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,13,13
CAJUATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
CALACOTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,10,10
CALAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,22,22
CAMARGO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,29,29
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,3,3
CAMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,46,46
CAPINOTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,48,48
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,10,10
CARACOLLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,52,52
CARANAVI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,124,124
CARAPARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,15,15
CARIPUYO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,16,16
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,14,14
CATACORA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1,1
CHACARILLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1,1
CHALLAPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,58,58
CHAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,7,7
CHARAGUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,26,26
CHARAÑA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
CHAYANTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,30,30
CHIMORE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,24,24
CHIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,5,5
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,17,17
CHUMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,13,13
CLIZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,32,32
COBIJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,81,81
COCHABAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,833,833
COIPASA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1,1
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,66,66
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
COLOMI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,34,34
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,19,19
COLQUECHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,83,83
COLQUENCHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,13,13
COLQUIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,18,18
COMANCHE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,3,3
COMARAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,32,32
COMBAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
CONCEPCION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,52,52
COPACABANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,21,21
CORIPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,14,14
CORO CORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,6,6
COROICO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,15,15
CORQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,11,11
COTAGAITA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,36,36
COTOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,78,78
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,39,39
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1,1
CUEVO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,11,11
CULPINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,5,5
CURVA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
DESAGUADERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,10,10
EL ALTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,1072,1072
EL CHORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,12,12
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,11,11
EL TORNO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,93,93
EL VILLAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,34,34
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,51,51
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
EXALTACION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,23,23
FILADELFIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,5,5
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,29,29
GUANAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
GUAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,6,6
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,68,68
GUTIERREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,19,19
HUACARETA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,29,29
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,4,4
HUACHACALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
HUANUNI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,46,46
HUARACAJE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,7,7
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,5,5
ICHOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,9,9
ICLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,13,13
INCAHUASI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,54,54
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,2,2
INQUISIVI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,20,20
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,15,15
IXIAMAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,31,31
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-12-01,11,11
