municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1737,1737
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,18,18
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,41,41
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,86,86
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1328,1328
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,136,136
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,27,27
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,419,419
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,15,15
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,275,275
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,13,13
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,42,42
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,23,23
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,613,613
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,127,127
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,12,12
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,422,422
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,133,133
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,49,49
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,66,66
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,219,219
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,100,100
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,150,150
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,147,147
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,76,76
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,197,197
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,263,263
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,262,262
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,209,209
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2272,2272
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,37,37
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,61,61
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,104,104
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,64,64
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,178,178
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,452,452
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,7,7
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,76,76
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,3593,3593
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,580,580
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,42,42
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,20,20
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,882,882
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,497,497
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,798,798
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,61,61
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,190,190
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,60,60
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,533,533
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,142,142
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,324,324
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,128,128
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,231,231
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,91,91
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,141,141
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,160,160
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1060,1060
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,597,597
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,107,107
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,409,409
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,438,438
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,28,28
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,99,99
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,153,153
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,313,313
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,276,276
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,201,201
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,469,469
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,518,518
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,216,216
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,137,137
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,368,368
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,535,535
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,141,141
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1907,1907
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,596,596
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,250,250
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,12,12
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,738,738
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,177,177
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,770,770
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,666,666
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,87,87
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,3975,3975
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,48,48
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,628,628
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,177,177
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,118,118
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,145,145
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,646,646
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,105,105
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,213,213
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,65,65
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,79,79
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,52,52
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,167,167
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,163,163
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,95,95
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,260,260
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,59,59
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,72,72
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,89,89
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,202,202
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,61,61
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,20,20
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-11-01,385,385
