municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,70,70
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,51,51
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,180,180
HUATAJATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,47,47
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,50,50
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,4,4
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,129,129
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,379,379
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,20,20
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,56,56
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,42,42
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,22,22
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,90,90
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,18,18
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,25,25
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,248,248
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,100,100
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,163,163
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,28,28
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,428,428
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,59,59
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,88,88
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,9,9
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,270,270
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,130,130
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,92,92
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,58,58
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,44,44
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,180,180
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,320,320
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,70,70
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,199,199
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,566,566
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,385,385
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,5,5
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,3,3
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,30,30
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,510,510
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,155,155
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,315,315
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,163,163
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,114,114
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,180,180
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,242,242
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,90,90
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,27,27
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,45,45
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,13,13
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,72,72
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,231,231
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,84,84
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,124,124
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,67,67
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,565,565
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,30,30
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,30,30
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,1750,1750
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,214,214
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,45,45
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,194,194
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,40,40
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,238,238
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,117,117
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,170,170
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,46,46
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,228,228
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,187,187
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,405,405
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,178,178
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,61,61
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,120,120
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,23,23
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,343,343
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,30,30
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,467,467
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,238,238
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,51,51
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,557,557
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,63,63
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,220,220
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,126,126
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,182,182
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,105,105
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,39,39
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,51,51
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,35,35
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,12,12
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,11,11
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,135,135
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,543,543
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,80,80
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,352,352
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,120,120
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,36,36
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,58,58
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,397,397
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,12,12
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,23,23
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,646,646
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,27,27
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,98,98
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,28,28
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,76,76
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,79,79
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,20,20
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,76,76
