,group,variable,month,BCG < A 1 AÑO - D,BCG < A 1 AÑO - D,BCG < A 1 AÑO - F,BCG < A 1 AÑO - F,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - F,BCG 12 A 23 MESES - F,BCG 2 AÑOS - D,BCG 2 AÑOS - D,BCG 2 AÑOS - F,BCG 2 AÑOS - F,BCG 3 AÑOS - D,BCG 3 AÑOS - D,BCG 3 AÑOS - F,BCG 3 AÑOS - F,BCG 4 AÑOS - D,BCG 4 AÑOS - D,BCG 4 AÑOS - F,BCG 4 AÑOS - F,TOTALES,TOTALES,TOTALES
CHALLAPATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,22,18,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,50
CHAQUI,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
CHARAGUA,vacunacion en menores  de 5 anos,bcg,2024-11-01,14,15,24,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,73
CHARAÑA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHAYANTA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
CHIMORE,vacunacion en menores  de 5 anos,bcg,2024-11-01,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,24
CHIPAYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,bcg,2024-11-01,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
CHUMA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
CKOCHAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
CLIZA,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,22
COBIJA,vacunacion en menores  de 5 anos,bcg,2024-11-01,43,30,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,82
COCAPATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21
COCHABAMBA,vacunacion en menores  de 5 anos,bcg,2024-11-01,441,467,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,474,924
COIPASA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,bcg,2024-11-01,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41
"COLCHA ""K""",vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
COLLANA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
COLOMI,vacunacion en menores  de 5 anos,bcg,2024-11-01,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16
COLPA BELGICA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
COLQUECHACA,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18
COLQUENCHA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
COLQUIRI,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
COMARAPA,vacunacion en menores  de 5 anos,bcg,2024-11-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
CONCEPCION,vacunacion en menores  de 5 anos,bcg,2024-11-01,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24
COPACABANA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
CORIPATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CORO CORO,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COROICO,vacunacion en menores  de 5 anos,bcg,2024-11-01,14,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28
CORQUE,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
COTAGAITA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
COTOCA,vacunacion en menores  de 5 anos,bcg,2024-11-01,48,46,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,98
CRUZ DE MACHACAMARCA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,12,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,33
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CUEVO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CULPINA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CURVA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DESAGUADERO,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
EL ALTO,vacunacion en menores  de 5 anos,bcg,2024-11-01,535,490,52,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,520,1107
EL CHORO,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL PUENTE(STC),vacunacion en menores  de 5 anos,bcg,2024-11-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
EL PUENTE(TJA),vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
EL TORNO,vacunacion en menores  de 5 anos,bcg,2024-11-01,17,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,44
EL VILLAR,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,bcg,2024-11-01,14,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,31
ESCOMA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
EUCALIPTUS,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
FILADELFIA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
GIA-TIM,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
GUANAY,vacunacion en menores  de 5 anos,bcg,2024-11-01,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19
GUAQUI,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
GUAYARAMERIN,vacunacion en menores  de 5 anos,bcg,2024-11-01,32,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,63
GUTIERREZ,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
HUACARETA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
HUANUNI,vacunacion en menores  de 5 anos,bcg,2024-11-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
HUARINA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
HUATAJATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUMANATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
ICHOCA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ICLA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
INCAHUASI,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
INQUISIVI,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,bcg,2024-11-01,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
IXIAMAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
JESUS DE MACHACA,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
LA ASUNTA,vacunacion en menores  de 5 anos,bcg,2024-11-01,21,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,51
LA GUARDIA,vacunacion en menores  de 5 anos,bcg,2024-11-01,31,35,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,77
LA PAZ,vacunacion en menores  de 5 anos,bcg,2024-11-01,487,487,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,488,976
LAGUNILLAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
LAJA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
LAS CARRERAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LICOMA PAMPA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LLALLAGUA,vacunacion en menores  de 5 anos,bcg,2024-11-01,10,18,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,87
LLICA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LORETO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LURIBAY,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
MACHARETI,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MAGDALENA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
MAIRANA,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
MALLA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
MECAPACA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
MINEROS,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18
MIZQUE,vacunacion en menores  de 5 anos,bcg,2024-11-01,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26
MOCOMOCO,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
MOJOCOYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MONTEAGUDO,vacunacion en menores  de 5 anos,bcg,2024-11-01,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
MONTERO,vacunacion en menores  de 5 anos,bcg,2024-11-01,85,81,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,92,197
MOROCHATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,bcg,2024-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
OCURI,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
OKINAWA,vacunacion en menores  de 5 anos,bcg,2024-11-01,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
OMEREQUE,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,vacunacion en menores  de 5 anos,bcg,2024-11-01,236,218,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,236,483
PADCAYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
PADILLA,vacunacion en menores  de 5 anos,bcg,2024-11-01,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24
PAILON,vacunacion en menores  de 5 anos,bcg,2024-11-01,16,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,41
PALCA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12
PALOS BLANCOS,vacunacion en menores  de 5 anos,bcg,2024-11-01,8,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PAMPA GRANDE,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PAPEL PAMPA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,17,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37
PELECHUCO,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9
POCOATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25
POCONA,vacunacion en menores  de 5 anos,bcg,2024-11-01,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
POJO (CBBA),vacunacion en menores  de 5 anos,bcg,2024-11-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
POOPO,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
PORCO,vacunacion en menores  de 5 anos,bcg,2024-11-01,11,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24
POROMA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14
PORONGO,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
PORTACHUELO,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
PORVENIR,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
POTOSI,vacunacion en menores  de 5 anos,bcg,2024-11-01,196,184,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,194,407
PRESTO,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
PUCARANI,vacunacion en menores  de 5 anos,bcg,2024-11-01,8,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,33
PUERTO ACOSTA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO CARABUCO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
PUERTO RICO,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
PUERTO SILES,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,vacunacion en menores  de 5 anos,bcg,2024-11-01,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,bcg,2024-11-01,63,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,51,114
PUNA,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
PUNATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,22,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50
QUIABAYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,vacunacion en menores  de 5 anos,bcg,2024-11-01,89,88,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,94,187
QUIME,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
RAVELO,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
REYES,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
RIBERALTA,vacunacion en menores  de 5 anos,bcg,2024-11-01,81,74,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,161
ROBORE,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
RURRENABAQUE,vacunacion en menores  de 5 anos,bcg,2024-11-01,13,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36
SABAYA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,vacunacion en menores  de 5 anos,bcg,2024-11-01,104,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,115,221
SACABAMBA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SACACA,vacunacion en menores  de 5 anos,bcg,2024-11-01,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21
SAIPINA,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
SAMAIPATA,vacunacion en menores  de 5 anos,bcg,2024-11-01,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
SAN ANDRES,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,bcg,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN BENITO,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
SAN BORJA,vacunacion en menores  de 5 anos,bcg,2024-11-01,30,32,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,86
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,bcg,2024-11-01,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SAN CARLOS,vacunacion en menores  de 5 anos,bcg,2024-11-01,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23
SAN IGNACIO,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,bcg,2024-11-01,61,49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,51,115
SAN JAVIER(STC),vacunacion en menores  de 5 anos,bcg,2024-11-01,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
SAN JOAQUIN,vacunacion en menores  de 5 anos,bcg,2024-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,bcg,2024-11-01,10,10,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,60
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,bcg,2024-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN JULIAN,vacunacion en menores  de 5 anos,bcg,2024-11-01,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,59
SAN LORENZO(PND),vacunacion en menores  de 5 anos,bcg,2024-11-01,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
