,group,variable,month,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE ESMORUCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
SAN BENITO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
SAN BORJA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,35,24,7,9,0,0,2,3,0,0,2,0,0,0,0,2,0,0,0,1,46,39,85
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
SAN CARLOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22
SAN IGNACIO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,12
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,47,46,3,3,2,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,56,51,107
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SAN JAVIER(STC),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24
SAN JOAQUIN,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,10,12,27,16,2,0,6,5,0,0,1,4,0,0,0,0,0,0,0,0,46,37,83
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAN JULIAN,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,19,31,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,32,56
SAN LORENZO(PND),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,2,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,12
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25
SAN LUCAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,13,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,31
SAN MATIAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,7,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,28
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAN PEDRO(PND),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SAN RAFAEL,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
SAN RAMON BENI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAN RAMON SCZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
SANTA ANA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,9,7,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,12,23
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,774,744,43,49,2,5,4,6,1,1,2,3,0,4,6,3,2,3,2,0,836,818,1654
SANTA ROSA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
SANTIAGO DE MACHACA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SANTIVAÑES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAPAHAQUI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SENA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,2,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
SHINAOTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,18,19,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,43
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18
SICAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SIPE SIPE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,30,27,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,73
SOPACHUY,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
SORACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
SORATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,9,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24
SUCRE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,158,152,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,163,154,317
TACACOMA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
TACOBAMBA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,3,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,15
TACOPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
TAHUA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TAPACARI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22
TARABUCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,9,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
TARACO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
TARATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
TARIJA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,111,119,10,7,0,1,0,2,0,0,2,0,1,0,0,0,0,1,0,0,124,130,254
TARVITA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13
TEOPONTE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,7,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,9,21
TIAHUANACU,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
TINGUIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,3,6,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,13,23
TIPUANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
TIQUIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,23,23,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,29,63
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,12,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26
TITO YUPANQUI (PARQUIPUJIO),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TOCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
TODOS SANTOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOLATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
TOLEDO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
TOMAVE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
TOMINA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
TORO TORO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
TOTORA(CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23
TOTORA(ORR),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TRIGAL,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TRINIDAD,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,55,66,7,11,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,64,79,143
TUPIZA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,21,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,54
TURCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
UMALA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
UNCIA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,16,13,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
URUBICHA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
UYUNI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,13,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37
VACAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
VALLEGRANDE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
VIACHA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,41,38,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,49,101
VILA VILA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
VILLA CHARCAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
VILLA MONTES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,20,19,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
VILLA RIVERO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
VILLA SERRANO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
VILLA TUNARI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,62,46,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71,51,122
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
VILLAZON,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,25,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,49
VINTO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,25,25,27,16,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,56,45,101
VITICHI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
WARNES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,80,83,3,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,87,86,173
YACO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
YACUIBA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,42,29,8,7,0,0,2,3,0,0,0,4,0,0,1,2,1,0,0,1,54,46,100
YAMPARAEZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
YANACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
YAPACANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,18,17,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,61
YOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
YOTALA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
YUNCHARA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ZUDAÑEZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-11-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
ACACIO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ACHACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,8,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22
ACHOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,18,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,17,35
AIQUILE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
ALALAY,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ALCALA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ALTO BENI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
ANCORAIMES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ANTEQUERA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ANZALDO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
APOLO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
ARAMPAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ARANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9
ARBIETO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,10,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25
ARQUE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,18,22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,44
ATOCHA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
AUCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
AYATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
AYO AYO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,11,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,24
AZURDUY,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,5,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,10,16
BATALLAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,10
BAURES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELEN DE URMIRI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
BERMEJO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,12,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,18,30
BETANZOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,15,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,33
BOLIVAR,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
BUENA VISTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-12-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,9
