,group,variable,month,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
RAVELO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
REYES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
RIBERALTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,68,82,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,87,159
ROBORE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,13,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,36
RURRENABAQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,21,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,36
SABAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
SACABA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,76,87,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,105,200
SACABAMBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
SACACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
SAIPINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAMAIPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,8,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20
SAN AGUSTIN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN ANDRES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SAN ANTONIO DE ESMORUCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
SAN BENITO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
SAN BORJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,40,18,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,84
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,7,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22
SAN CARLOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22
SAN IGNACIO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,13,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,52,58,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,67,132
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
SAN JAVIER(STC),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,16,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30
SAN JOAQUIN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,16,15,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,59
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,9,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18
SAN JULIAN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,47,45,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,101
SAN LORENZO(PND),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,14,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26
SAN LUCAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,14,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,39
SAN MATIAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,8,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,31
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,24,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,50
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN PEDRO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,8,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16
SAN PEDRO DE QUEMES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAN PEDRO(PND),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SAN RAFAEL,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
SAN RAMON BENI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12
SAN RAMON SCZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17
SANTA ANA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,21
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1017,933,71,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1025,2113
SANTA ROSA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,12,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,17
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SANTIAGO DE HUATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
SANTIAGO DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SANTIVAÑES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAPAHAQUI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
SENA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,6,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20
SHINAOTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,19,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,46
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
SICAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SIPE SIPE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,23,40,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,81
SOPACHUY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
SORACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
SORATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,11,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,25
SUCRE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,170,180,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,187,361
TACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TACACOMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
TACOBAMBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
TACOPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
TAHUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TAPACARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
TARABUCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
TARACO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
TARATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
TARIJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,105,135,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,144,262
TARVITA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16
TEOPONTE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
TIAHUANACU,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
TINGUIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14
TIPUANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20
TIQUIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,40,24,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,85
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18
TOCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
TODOS SANTOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOLATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
TOLEDO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
TOMAVE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
TOMINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
TORO TORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13
TOTORA(CBBA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
TOTORA(ORR),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
TRIGAL,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TRINIDAD,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,94,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,76,171
TUPIZA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,15,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,34
TURCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
UMALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
UNCIA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,9,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
URUBICHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
UYUNI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,11,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,36
VACAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
VALLEGRANDE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,23
VIACHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,41,51,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,62,114
VILA VILA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
VILLA CHARCAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19
VILLA MONTES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,26,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
VILLA RIVERO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
VILLA SERRANO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
VILLA TUNARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,67,59,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,67,144
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13
VILLAZON,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,17,20,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,46
VINTO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,18,21,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,91
VITICHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
WARNES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,102,88,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,102,217
YACO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
YACUIBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,57,56,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,126
YAMPARAEZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
YANACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
YAPACANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,16,23,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,101
YOCALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
YOTALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
YUNCHARA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
ZUDAÑEZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-10-01,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
ACACIO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ACHACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,12,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32
ACHOCALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23
AIQUILE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,7,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,26
ALALAY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ALCALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ALTO BENI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
ANCORAIMES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
ANDAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
ANTEQUERA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ANZALDO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
APOLO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,9,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21
ARANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
ARBIETO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23
ARQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,3,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,20,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48
ATOCHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
AUCAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
AYATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-11-01,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
