,group,variable,month,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
VINTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,32,25,45,44,89
VITICHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,2,5,10,15
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,44,14,16,78,60,138
YACO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
YACUIBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,90,83,110,102,212
YAMPARAEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,4,3,7
YANACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YAPACANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,29,22,47,43,90
YOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,5,8
YOTALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,8,5,13
YUNCHARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,4
ZUDAÑEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,7,5,11,16
ACACIO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
ACHACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,10,10,20
ACHOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,5,9,14
AIQUILE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,7,14,11,25
ALALAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ALCALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
ALTO BENI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,5,2,7
ANCORAIMES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,5
ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
ANZALDO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
APOLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,9
ARAMPAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
ARANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,3,7
ARBIETO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,8,8,16
ARQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,7,11,12,23
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,10,3,13
ATOCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,6,6,12
AUCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
AYATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,5,3,8
AYO AYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,6,10
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,5,14,10,24
AZURDUY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,8,1,9
BATALLAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,5,15,12,27
BAURES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3
BELEN DE URMIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BELLA FLOR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
BERMEJO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,4,13,15,28
BETANZOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,12,16,23,25,48
BOLIVAR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,3,7
BUENA VISTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,4,9,11,20
CAIROMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,10,4,14
"CAIZA ""D""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,6,6,12
CAJUATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CALACOTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
CALAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,4,6,10
CAMARGO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,4,10
CAPINOTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,9,7,16
CAQUIAVIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4
CARACOLLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,4,4,8
CARANAVI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,11,20,26,46
CARANGAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARAPARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,1,9,7,16
CARIPUYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,4
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,5,8
CHACARILLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,4,13,15,28
CHAQUI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
CHARAGUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
CHARAÑA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHAYANTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,6,7,13
CHIMORE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,3,19,14,33
CHIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
CHOQUE COTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,5,4,9
CHUMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,6,8
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,9
CKOCHAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,5,4,9
CLIZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,4,15,11,26
COBIJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,12,26,22,48
COCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,7,5,12
COCHABAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,187,53,26,216,213,429
COLCAPIRHUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,2,8,14,19,33
"COLCHA ""K""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,11,8,19
COLOMI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,9,4,13
COLPA BELGICA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,4,7
COLQUECHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,6,3,9
COLQUENCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,4,7,11
COLQUIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,7,2,9
COMBAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
CONCEPCION,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,5,8,9,17
COPACABANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,4,4,8
CORIPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,8,11
CORO CORO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,5,8
COROICO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,1,12,4,16
CORQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,6
COTAGAITA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,1,16,10,26
COTOCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,4,5,29,21,50
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,2,10,8,18
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
CULPINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,7
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CURVA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,2,5
EL ALTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,125,101,83,229,208,437
EL PUENTE(STC),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,5,3,8
EL PUENTE(TJA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,4,9,6,15
EL TORNO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,3,10,27,35,62
EL VILLAR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,7
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,11,11,22
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,20,16,32,48
ESCARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
ESCOMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
EUCALIPTUS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,4,10,14
FILADELFIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,6,3,9
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,1,7,9,16
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,5,2,7
GUANAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,8,6,14
GUAYARAMERIN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,6,20,13,33
HUACARAJE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
HUACARETA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,6,4,10
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
HUACHACALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
HUANUNI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,3,8,7,15
HUARINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
HUATAJATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
HUAYLLAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
HUMANATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,8,2,10
ICHOCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,6
ICLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,6,2,8
INCAHUASI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,8,11
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
INQUISIVI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,6,3,9
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,7,9,9,18
IXIAMAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
JESUS DE MACHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,5,9,14
LA ASUNTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,12,17,33,29,62
LA GUARDIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,21,15,65,53,118
LA PAZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,177,4,2,185,179,364
LAJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,8,11,19
LAS CARRERAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,2,5
LICOMA PAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
LLALLAGUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,29,31,49,46,95
LLICA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
LORETO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LURIBAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,6,8
MACHACAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
MACHARETI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,4,5,9
MAGDALENA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8,10,8,18
MAIRANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,1,6,10,16
MALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MAPIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,6,5,11
MECAPACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
