,group,variable,month,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
LA PAZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,383,351,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,362,758
LAGUNILLAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
LAJA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24
LICOMA PAMPA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
LLALLAGUA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,10,16,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,77
LLICA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
LORETO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LURIBAY,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
MACHACAMARCA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
MACHARETI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
MAGDALENA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
MAIRANA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
MALLA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MAPIRI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,19,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37
MECAPACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14
MINEROS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,15,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,26
MIZQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,10,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,31
MOCOMOCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
MOJINETE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOJOCOYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
MONTEAGUDO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
MONTERO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,75,67,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75,157
MORO MORO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MOROCHATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NAZACARA DE PACAJES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
OCURI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
OKINAWA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
OMEREQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
ORURO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,204,197,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,212,440
PADCAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
PADILLA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
PAILON,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,16,8,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,55
PALCA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,12,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,38
PALOS BLANCOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,22,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,45
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
PAMPA GRANDE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
PATACAMAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,18,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,41
PAZÑA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
PELECHUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
POCOATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,8,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24
POCONA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,7,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21
POJO (CBBA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
POOPO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
PORCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,12,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24
POROMA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
PORONGO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12
PORTACHUELO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23
PORVENIR,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
POTOSI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,160,177,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,207,406
PRESTO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
PUCARA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUCARANI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,16,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,35
PUERTO ACOSTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11
PUERTO CARABUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
PUERTO PEREZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
PUERTO RICO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO SILES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PUERTO SUAREZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,38,48,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,102
PUNA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14
PUNATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,20,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,61
QUIABAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
QUILLACOLLO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,81,75,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,115,222
QUIME,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
QUIRUSILLAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
RAVELO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
REYES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
RIBERALTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,81,75,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,169
ROBORE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,11,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25
RURRENABAQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,11,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26
SABAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SACABA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,85,72,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,89,192
SACABAMBA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SACACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
SAIPINA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12
SAMAIPATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
SAN ANDRES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SAN ANTONIO DE ESMORUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN BENITO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
SAN BORJA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,33,30,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,92
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
SAN CARLOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
SAN IGNACIO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,18,15,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,57
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,48,37,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,110
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SAN JAVIER(STC),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
SAN JOAQUIN,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,15,11,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,80
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SAN JULIAN,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,32,28,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,67
SAN LORENZO(PND),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,12,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30
SAN LUCAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,14,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,30
SAN MATIAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN PEDRO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,15,6,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,41
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN PEDRO(PND),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN RAFAEL,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,12
SAN RAMON BENI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
SAN RAMON SCZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SANTA ANA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,14,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,870,817,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,857,1787
SANTA ROSA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
SANTIAGO DE HUATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
SANTIAGO DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SANTIVAÑES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAPAHAQUI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SENA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
SHINAOTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,24,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,10,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
SICAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SIPE SIPE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,28,35,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,46,80
SOPACHUY,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SORACACHI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
SORATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,5,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21
SUCRE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,165,149,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,153,320
TACACOMA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
TACOBAMBA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
TACOPAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
TAPACARI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
TARABUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
TARACO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TARATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9
TARIJA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,104,84,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,103,215
TARVITA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
TEOPONTE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,12
TIAHUANACU,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
TINGUIPAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-10-01,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
