,group,variable,month,ANTIPOLIOMELITICA 3RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 3RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 3RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 3RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 3RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 3RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 3RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 3RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 3RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 3RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 3RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 3RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 3RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 3RA DOSIS 4 AÑOS - F,ANTIPOLIOMELITICA 3RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
YAPACANI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-09-01,20,19,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,55
YOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-09-01,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
YOTALA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-09-01,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
YUNCHARA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-09-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
ZUDAÑEZ,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-09-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
ACACIO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ACHACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,10,14,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,17,32
ACHOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,17,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,19,36
AIQUILE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,6,10,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
ALALAY,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ALCALA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ALTO BENI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
ANCORAIMES,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
ANTEQUERA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ANZALDO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
APOLO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,13,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,38
ARAMPAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
ARANI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,7
ARBIETO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,11,15,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35
ARQUE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,27,16,2,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,34,23,57
ATOCHA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
AUCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
AYATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
AYO AYO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,9,10,9,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34
AZURDUY,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
BATALLAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELEN DE URMIRI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BELLA FLOR,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
BERMEJO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,21,21,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,23,24,47
BETANZOS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,11,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,17,33
BOLIVAR,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
BOLPEBRA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
BOYUIBE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,7
BUENA VISTA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,13
CABEZAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,19,11,3,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,24,19,43
CAIROMA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
"CAIZA ""D""",vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11
CAJUATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
CALACOTO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CALAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
CAMARGO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
CAMIRI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,17,11,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,36
CAPINOTA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,6,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,9,11,20
CAQUIAVIRI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
CARACOLLO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,9,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,26
CARANAVI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,34,26,11,9,0,0,0,0,1,0,2,2,0,1,1,1,0,0,0,0,49,39,88
CARAPARI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
CARIPUYO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
CHACARILLA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,22,17,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,50
CHAQUI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11
CHARAGUA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,27,16,19,22,0,0,4,2,1,0,4,2,0,0,0,0,0,0,1,0,56,42,98
CHARAÑA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHAYANTA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
CHIMORE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,16,16,9,7,1,2,2,4,0,2,1,1,0,1,1,0,0,0,0,1,30,34,64
CHIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHOQUE COTA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHUA COCANI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
CHUMA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4
CKOCHAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17
CLIZA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19
COBIJA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,32,24,16,21,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,50,47,97
COCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,10,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,27
COCHABAMBA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,374,315,15,12,7,8,6,11,7,6,5,3,5,3,9,3,4,3,5,3,437,367,804
COIPASA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,24,23,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,54
"COLCHA ""K""",vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
COLLANA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLOMI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,18,13,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,17,36
COLPA BELGICA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
COLQUECHACA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,9,4,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,10,14,24
COLQUENCHA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
COLQUIRI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,11,7,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,14,32
COMANCHE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COMARAPA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
COMBAYA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,22,12,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,21,46
COPACABANA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
CORIPATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,13,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,13,28
CORO CORO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
COROICO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,7,18
CORQUE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
COTAGAITA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,17,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,32
COTOCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,74,65,17,14,1,2,1,5,1,0,4,0,3,0,1,4,1,0,0,0,103,90,193
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,19,13,5,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,27,19,46
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
CUEVO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
CULPINA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CURVA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DESAGUADERO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
EL ALTO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,370,385,138,155,17,23,13,14,5,7,8,11,11,7,12,12,5,3,4,9,583,626,1209
EL CHORO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL PUENTE(STC),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
EL PUENTE(TJA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
EL TORNO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,29,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,68
EL VILLAR,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,27,39,6,7,1,0,2,4,1,2,2,3,1,0,0,0,0,1,0,1,40,57,97
ESCOMA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ESMERALDA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EUCALIPTUS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
EXALTACION,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,6,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25
FILADELFIA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23
GIA-TIM,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18
GUANAY,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,8,2,10,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19,11,30
GUAQUI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
GUAYARAMERIN,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,25,28,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,4,0,0,29,35,64
GUTIERREZ,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,10,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,32
HUACARAJE,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,5
HUACARETA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACHACALLA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUANUNI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,5,6,6,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,13,26
HUARINA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
HUATAJATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUAYLLAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
HUMANATA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
ICHOCA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
ICLA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
INCAHUASI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
INQUISIVI,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,7,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6,16
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,9,4,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,29
IXIAMAS,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
JESUS DE MACHACA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
LA ASUNTA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,27,25,9,6,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,38,34,72
LA GUARDIA,vacunacion en menores  de 5 anos,antipoliomelitica 3ra dosis,2024-10-01,84,86,6,5,1,1,2,2,1,1,1,3,0,1,3,0,0,0,3,0,101,99,200
