,group,variable,month,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
TAHUA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TAPACARI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,9,6,15
TARABUCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,5,2,7
TARACO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,3,5
TARATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,8,11,13,24
TARIJA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,97,91,166,161,327
TARVITA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,4,7,8,15
TEOPONTE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,10
TIAHUANACU,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,6,4,10
TINGUIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,7,7,14
TIPUANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,6,14,8,22
TIQUIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,27,22,50,38,88
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,10,10,10,20
TOCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,6,5,11
TOLATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,9
TOLEDO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
TOMAVE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,4
TOMINA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,6,9,15
TORO TORO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,4,9
TOTORA(CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,8,11,14,25
TOTORA(ORR),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
TRINIDAD,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,2,2,28,20,48
TUPIZA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,2,2,20,22,42
TURCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3
UMALA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
UNCIA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,7,20,11,31
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,10,3,13
URUBICHA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,14,21,18,39
UYUNI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,8,5,20,15,35
VACAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,6,3,9
VALLEGRANDE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2,1,11,11,22
VIACHA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,21,14,38,27,65
VILA VILA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,6
VILLA CHARCAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,8,4,12
VILLA MONTES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,10,24,21,45
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
VILLA RIVERO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2,5
VILLA SERRANO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,2,5,9,14
VILLA TUNARI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,25,24,75,75,150
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,7,4,11
VILLAZON,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,10,12,39,33,72
VINTO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,48,31,66,46,112
VITICHI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,7,4,11
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
WARNES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,61,58,55,120,116,236
YACO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
YACUIBA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,17,16,42,41,83
YAMPARAEZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,9
YANACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,4,7
YAPACANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,53,44,77,70,147
YOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,6,3,9
YOTALA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,3,7,10
YUNCHARA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
ZUDAÑEZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,10,15
ACACIO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6
ACHACACHI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,9,16,20,36
ACHOCALLA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,7,23,19,42
AIQUILE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,12,10,16,26
ALCALA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,1,5
ALTO BENI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,2,10,5,15
ANCORAIMES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,6,2,8
ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
ANTEQUERA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,5
ANZALDO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
APOLO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,8,5,13
ARAMPAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
ARANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,5
ARBIETO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,7,11,16,24,40
ARQUE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,5,4,9
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,6,14,18,32
ATOCHA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,6,5,11
AUCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,4,6
AYATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,7,8,15
AYO AYO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,18,9,26,35
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,6,8,14,22
AZURDUY,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,4,7,7,14
BATALLAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,6,11,10,21
BAURES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,6,4,10
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
BELEN DE URMIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BELLA FLOR,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,4
BERMEJO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,9,11,27,31,58
BETANZOS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,10,19,21,40
BOLIVAR,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,4
BOYUIBE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,4,2,6
BUENA VISTA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,6,8,14
CABEZAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,11,18,17,35
CAIROMA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,6,10
"CAIZA ""D""",vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,6,3,9
CAJUATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
CALACOTO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,6
CALAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,5,7,12
CAMARGO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,6,5,11
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,4
CAMIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,15,4,19
CAPINOTA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,7,5,20,20,40
CAQUIAVIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
CARACOLLO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,8,9,17
CARANAVI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,18,44,39,83
CARAPARI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,2,5,8,13
CARIPUYO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,7
CATACORA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHACARILLA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,24,18,31,20,51
CHAQUI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,5,5,10
CHARAGUA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,26,20,38,28,66
CHARAÑA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
CHAYANTA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,7,4,11
CHIMORE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,7,16,12,28
CHIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,4
CHUA COCANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,4,11
CHUMA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,7,4,11
CKOCHAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,4,4,8
CLIZA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,7,5,12
COBIJA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,14,11,27,17,44
COCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,6,12,21,22,43
COCHABAMBA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,162,118,116,301,278,579
COIPASA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
COLCAPIRHUA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,6,5,22,27,49
"COLCHA ""K""",vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,2,2,15,12,27
COLLANA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLOMI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,2,6,16,15,31
COLPA BELGICA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,8
COLQUECHACA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,6,3,9
COLQUENCHA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,6,7,13
COLQUIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,2,15,7,22
COMARAPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6,6,17,16,33
CONCEPCION,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,2,1,16,12,28
COPACABANA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,5,8,13
CORIPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,10,13,15,28
CORO CORO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,10
COROICO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,2,15,7,22
CORQUE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,7,9,16
COTAGAITA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,2,10,6,16
COTOCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,17,14,40,46,86
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,11,17,17,34
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
CUEVO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4
CULPINA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,6,16,10,26
