,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,0,2,1,4,1,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,19,19,0,0,19,19,38
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,6,7,4,16,10,26
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,1,2,3,3,6
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,2,0,0,6,2,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,5,0,0,8,5,13
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,16,16,7,5,23,21,44
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,1,0,0,3,1,4
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,1,1,3,3,6
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,1,0,0,3,1,4
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,2,0,3,0,5,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,7,0,0,3,7,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,4,3,1,9,5,14
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,18,0,2,10,20,30
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,4,1,3,7,7,14
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,4,0,0,4,4,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,7,1,2,9,9,18
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,27,16,6,3,33,19,52
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,12,0,4,6,16,22
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,5,1,0,3,5,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,2,1,2,2,4,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,7,4,4,14,11,25
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,2,1,1,5,3,8
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,4,12,8,21,12,33
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,1,1,2,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,5,1,5,6,10,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,23,14,6,3,29,17,46
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,2,1,4,3,7
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,3,6,9,6,12,18
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,1,1,1,1,2,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,4,4,8,11,12,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,9,1,4,11,13,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,25,23,4,3,29,26,55
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,5,8,10,10,15,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,216,204,12,14,228,218,446
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,19,22,4,3,23,25,48
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,6,3,1,6,7,13
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,4,6,6,12,10,22
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,6,4,2,9,8,17
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,3,0,0,3,3,6
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,5,3,4,13,9,22
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,6,0,1,8,7,15
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,29,36,6,7,35,43,78
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,0,1,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,3,1,2,11,5,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,0,0,0,3,0,3
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,6,1,0,4,6,10
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,2,1,1,2,3,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,7,1,1,10,8,18
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,28,35,5,3,33,38,71
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,9,5,0,12,9,21
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,1,0,2,0,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,5,3,0,7,5,12
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,0,0,1,3,1,4
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,0,2,2,4
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,0,0,1,2,1,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,5,0,0,5,5,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,298,282,218,218,516,500,1016
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,1,2,3,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,1,1,3,2,5
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,6,0,2,1,8,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,43,34,1,0,44,34,78
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,1,1,2,2,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,14,4,2,13,16,29
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,25,18,0,0,25,18,43
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,1,0,3,1,4
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,2,0,0,0,2,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,4,1,5,1,6
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,5,3,0,13,5,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,1,2,2,4
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,2,0,0,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,5,2,4,10,9,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,7,0,4,5,11,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,0,2,2,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,17,1,2,10,19,29
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,6,1,1,5,7,12
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,7,1,0,7,7,14
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,5,6,3,9,8,17
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,0,2,1,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,0,2,1,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,1,2,3,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,1,3,3,4,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,3,1,1,1,4,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,8,4,2,9,10,19
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,1,1,3,2,5
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,2,2,1,6,3,9
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,2,2,0,2,2,4
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,3,4,8,6,11,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,7,1,0,7,7,14
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,24,19,5,1,29,20,49
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,50,55,1,3,51,58,109
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,262,217,25,19,287,236,523
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,3,3,1,5,4,9
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,9,1,0,9,9,18
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,0,2,2,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,1,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,9,6,4,15,13,28
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,1,1,2,3
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,2,0,1,1,3,4
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,2,2,3,5
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,2,0,1,3,3,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,6,0,0,10,6,16
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,11,0,0,2,11,13
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,1,1,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,3,0,0,2,3,5
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,2,0,5,5,7,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,10,0,0,6,10,16
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,11,3,9,12,20,32
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,2,4,3,13,5,18
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,4,1,0,7,4,11
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,9,0,2,10,11,21
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,37,27,7,11,44,38,82
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,0,1,1,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,5,8,5,14,10,24
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,1,1,0,1,1,2
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,3,0,0,1,3,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,1,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,2,1,1,7,3,10
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,4,4,5,6,9,15
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,117,132,5,7,122,139,261
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,9,4,5,13,14,27
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,6,0,0,2,6,8
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,4,18,12,21,16,37
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,10,3,1,13,11,24
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,13,20,0,1,13,21,34
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,4,0,0,5,4,9
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,3,0,0,1,3,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,6,6,3,16,9,25
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,3,0,1,6,4,10
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,5,0,0,4,5,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,4,4,6,5,11
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,2,3,1,6,3,9
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,3,2,1,4,4,8
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,12,11,14,12,26
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,14,3,0,13,14,27
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,5,4,5,10,10,20
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,2,0,0,5,2,7
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,14,7,0,0,14,7,21
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,5,0,3,6,8,14
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,109,98,21,17,130,115,245
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,10,5,2,9,12,21
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,2,1,2,1,4,5
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,3,2,4,5,7,12
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,3,0,1,5,4,9
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,1,3,2,4,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,8,9,20,12,28,21,49
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,3,1,3,1,4
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,1,2,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,0,2,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,30,19,2,2,32,21,53
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,0,3,6,7,6,13
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,12,3,6,10,18,28
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,29,42,48,43,77,85,162
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,4,0,0,5,4,9
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,0,0,0,2,0,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,5,0,0,5,5,10
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,3,7,2,14,5,19
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,5,0,0,3,5,8
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,26,35,6,5,32,40,72
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,11,6,0,0,11,6,17
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,6,1,0,6,6,12
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,1,0,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,58,80,84,108,142,188,330
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,4,1,5,6
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,7,2,3,5,10,15
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,2,0,0,4,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,1,1,0,6,1,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,12,0,0,5,12,17
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,0,0,1,4,1,5
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,3,0,4,1,7,8
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,2,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,6,0,2,4,8,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,7,0,0,4,7,11
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,20,23,3,2,23,25,48
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,3,1,6,4,9,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,16,9,0,0,16,9,25
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,12,1,0,7,12,19
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,10,17,9,4,19,21,40
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,1,1,2,1,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,12,5,0,2,12,7,19
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,7,0,0,1,7,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,11,10,19,15,30,25,55
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,6,1,1,3,7,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,51,35,4,5,55,40,95
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,3,5,3,10,6,16
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,13,16,1,2,14,18,32
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,11,11,9,11,20,22,42
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,4,3,2,0,6,3,9
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,1,1,4,8,5,13
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,1,0,1,3,2,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,7,6,3,12,10,22
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,3,0,0,2,3,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,5,3,4,5,9,8,17
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,2,0,0,1,2,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,3,2,3,2,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,0,2,0,2,0,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,7,3,1,6,8,14
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,2,0,0,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,2,0,2,6,4,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,484,460,50,50,534,510,1044
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,0,2,2,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,16,11,0,0,16,11,27
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,0,4,2,6,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,2,1,0,3,2,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,3,0,0,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,3,0,1,1,4,1,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,2,0,0,1,2,1,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,6,0,6,10,12,10,22
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,9,13,5,2,14,15,29
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,11,6,4,1,15,7,22
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,0,4,0,0,0,4,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,32,22,15,12,47,34,81
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,4,1,0,2,4,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,3,1,1,2,4,6
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,7,4,1,3,8,7,15
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,184,202,17,18,201,220,421
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-11-01,1,1,1,0,2,1,3
