,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,5,1,2,6,7,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,26,28,1,3,27,31,58
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,4,5,5,8,9,17
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,2,0,0,3,2,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,2,2,3,4,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,0,0,0,3,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,11,16,3,4,14,20,34
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,0,0,0,3,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,2,2,4,6,6,12
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,5,0,0,5,5,10
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,4,2,5,3,8
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,1,2,2,4,6
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,1,6,2,7,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,7,4,2,7,9,16
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,1,1,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,6,3,2,8,8,16
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,9,1,3,10,12,22
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,4,7,6,9,10,19
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,7,4,4,9,11,20
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,24,35,8,10,32,45,77
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,85,78,3,2,88,80,168
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,378,350,30,40,408,390,798
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,0,0,0,1,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,3,0,0,2,3,5
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,11,0,0,8,11,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,0,0,0,3,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,14,8,29,19,43,27,70
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,2,1,4,3,7
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,0,0,0,5,0,5
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,0,0,0,3,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,3,1,0,6,3,9
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,6,6,6,6,12
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,11,0,2,6,13,19
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,0,2,0,2,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,15,20,1,0,16,20,36
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,3,4,3,7,6,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,10,11,0,0,10,11,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,5,14,12,17,17,34
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,4,2,3,8,7,15
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,0,0,1,1,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,4,5,3,7,7,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,17,21,0,0,17,21,38
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,63,75,7,8,70,83,153
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,0,1,1,2,1,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,0,11,6,14,6,20
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,0,4,1,7,1,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,0,0,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,3,4,4,5,9
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,4,5,1,10,5,15
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,4,4,1,11,5,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,0,1,3,5,3,8
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,178,176,5,9,183,185,368
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,13,11,1,3,14,14,28
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,8,0,0,2,8,10
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,13,52,28,59,41,100
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,14,11,5,7,19,18,37
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,10,12,4,8,14,20,34
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,2,0,0,4,2,6
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,0,1,0,2,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,11,14,8,1,19,15,34
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,0,0,1,1,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,3,3,1,11,4,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,6,8,11,12,17,29
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,5,3,6,5,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,12,5,5,2,17,7,24
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,4,0,1,0,5,5
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,8,5,5,12,13,25
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,14,9,4,3,18,12,30
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,12,0,0,6,12,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,14,2,3,11,17,28
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,0,4,0,5,0,5
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,0,1,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,200,156,18,27,218,183,401
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,4,7,5,9,14
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,3,0,0,2,3,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,14,22,10,11,24,33,57
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,4,2,6,5,10,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,6,3,1,7,7,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,5,3,4,3,9,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,2,4,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,8,0,0,9,8,17
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,0,12,9,13,9,22
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,4,1,2,7,6,13
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,37,32,7,7,44,39,83
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,4,7,4,13,8,21
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,22,20,10,8,32,28,60
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,4,0,2,4,6,10
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,61,52,68,57,129,109,238
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,2,4,2,7,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,4,1,2,3,6,9
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,9,5,8,13,17,30
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,7,0,0,6,7,13
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,63,59,24,17,87,76,163
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,10,14,0,0,10,14,24
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,12,12,7,2,19,14,33
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,1,0,0,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,92,70,36,38,128,108,236
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,0,1,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,13,11,10,17,23,40
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,8,0,0,5,8,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,3,5,1,10,4,14
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,8,1,1,6,9,15
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,5,0,0,2,5,7
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,4,0,0,5,4,9
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,2,3,1,3,3,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,0,2,0,2,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,5,1,1,6,6,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,3,7,2,10,5,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,32,18,7,9,39,27,66
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,2,7,7,13,9,22
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,2,2,4,9,6,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,11,16,1,2,12,18,30
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,26,34,16,9,42,43,85
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,1,4,3,6,9
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,15,19,0,0,15,19,34
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,11,6,34,30,45,36,81
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,0,1,0,2,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,24,33,5,4,29,37,66
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,4,7,7,15,11,26
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,13,10,0,0,13,10,23
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,14,14,10,23,24,47
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,12,12,2,0,14,12,26
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,5,7,4,16,9,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,2,0,0,3,2,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,3,2,4,2,7,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,15,15,12,16,27,31,58
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,3,2,0,5,3,8
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,8,11,12,17,20,37
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,3,2,0,3,3,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,1,2,1,2,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,1,2,0,5,1,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,1,1,4,4,5,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,6,0,0,4,6,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,10,13,1,1,11,14,25
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,821,755,33,44,854,799,1653
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,1,0,0,3,1,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,7,0,2,6,9,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,0,0,1,6,1,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,1,2,1,2,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,0,0,0,1,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,2,1,2,5,4,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,2,0,4,2,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,2,1,0,6,2,8
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,3,9,10,15,13,28
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,14,25,2,1,16,26,42
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,4,5,4,6,8,14
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,5,0,5,0,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,48,44,5,3,53,47,100
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,4,1,3,4,7,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,7,1,1,3,8,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,8,5,3,13,11,24
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,200,210,2,3,202,213,415
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,6,0,0,4,6,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,5,5,2,6,7,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,2,4,3,5,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,0,2,2,4,2,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,10,8,10,14,20,34
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,7,8,4,14,11,25
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,1,1,0,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,9,1,0,9,9,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,115,107,40,28,155,135,290
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,4,3,4,5,8,13
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,3,1,4,6,7,13
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,8,2,0,0,8,2,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,2,11,4,17,6,23
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,5,2,2,9,7,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,25,20,20,15,45,35,80
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,11,8,9,6,20,14,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,1,1,0,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,5,6,6,7,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,2,0,2,1,4,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,1,0,0,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,9,5,5,4,14,9,23
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,4,3,3,6,7,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,6,11,8,13,21
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,6,4,4,8,10,18
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,3,0,1,1,4,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,61,43,2,2,63,45,108
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,24,38,6,6,30,44,74
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,0,1,1,2,1,3
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,1,0,2,3,3,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,16,12,13,8,29,20,49
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,10,5,3,10,13,23
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,6,3,1,1,7,4,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,24,27,7,2,31,29,60
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,5,4,5,4,9
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,15,8,0,0,15,8,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,52,33,4,2,56,35,91
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,6,6,6,6,12
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,11,4,2,11,13,24
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,21,37,4,3,25,40,65
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,0,3,2,3,2,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,4,1,4,7,8,8,16
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,5,0,0,1,5,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,51,63,10,12,61,75,136
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,1,3,0,5,1,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,22,18,2,0,24,18,42
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,20,22,32,22,52,44,96
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,2,1,0,3,2,5
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,1,3,0,0,1,3,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,75,60,0,6,75,66,141
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,1,2,2,4,3,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,34,32,21,19,55,51,106
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,3,5,1,1,4,6,10
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,2,4,0,0,2,4,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,29,21,28,16,57,37,94
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,7,8,0,0,7,8,15
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,3,4,2,9,5,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,0,2,2,0,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-11-01,5,6,4,5,9,11,20
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-12-01,2,2,3,5,5,7,12
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-12-01,13,13,1,1,14,14,28
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-12-01,16,12,3,2,19,14,33
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-12-01,10,6,2,5,12,11,23
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-12-01,0,1,2,0,2,1,3
