municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,61,61
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,116,116
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,28,28
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,65,65
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,17,17
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,98,98
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,44,44
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,217,217
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,74,74
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,20,20
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,30,30
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,25,25
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,32,32
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,46,46
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,11,11
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,42,42
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,35,35
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,15,15
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,9,9
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,4,4
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,39,39
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,26,26
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,9,9
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,44,44
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,4,4
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,64,64
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,10,10
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,33,33
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,9,9
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,54,54
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,11,11
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,19,19
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,51,51
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,75,75
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,29,29
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,28,28
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,8,8
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,112,112
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,32,32
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,33,33
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,10,10
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,37,37
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,29,29
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,20,20
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,10,10
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,166,166
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,41,41
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,3,3
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,6,6
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,161,161
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,11,11
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,39,39
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,14,14
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,6,6
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,54,54
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,94,94
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,10,10
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,44,44
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,719,719
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,25,25
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,7,7
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,118,118
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,56,56
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,22,22
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-12-01,48,48
