municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,15,15
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,29,29
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,12,12
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,7,7
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,19,19
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,576,576
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,14,14
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,30,30
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,15,15
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
COLQUIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,20,20
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,30,30
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,48,48
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,12,12
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,29,29
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,17,17
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,19,19
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,8,8
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,719,719
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,19,19
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,24,24
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,21,21
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,22,22
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,23,23
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,11,11
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,24,24
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,8,8
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,17,17
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,10,10
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,45,45
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,27,27
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,11,11
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,29,29
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,253,253
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,419,419
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,30,30
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,10,10
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,33,33
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,24,24
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,23,23
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,14,14
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,26,26
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,33,33
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,112,112
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,23,23
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,354,354
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,21,21
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,53,53
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,20,20
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,45,45
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,12,12
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,25,25
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,8,8
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,10,10
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,7,7
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,28,28
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,96,96
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,32,32
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,15,15
