municipality,group,variable,month,N° de reuniones realizadas con Comités Loc. De Salud/Consejo Mun. De Salud,TOTAL
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,2,2
VILA VILA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,11,11
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,4,4
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,4,4
YOCALLA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-10-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,4,4
ALALAY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,8,8
BOLIVAR,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,5,5
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,12,12
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,8,8
COTOCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,7,7
CULPINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,31,31
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,28,28
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
LAJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
LORETO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,5,5
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,8,8
MONTERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,10,10
MOROCHATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
PAILON,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
POCONA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
PORCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,11,11
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,4,4
QUIME,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2012-11-01,1,1
