municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
QUIABAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,15,25,15,25,40
QUILLACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,48,52,48,52,100
QUIME,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,21,15,21,15,36
QUIRUSILLAS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,8,14,8,14,22
RAVELO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,76,113,76,113,189
REYES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,76,94,76,94,170
RIBERALTA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,401,449,401,449,850
ROBORE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,234,248,234,248,482
RURRENABAQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,170,143,170,143,313
SABAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,37,45,37,45,82
SACABA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,131,181,131,181,312
SACABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,9,18,9,18,27
SACACA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,43,79,43,79,122
SAIPINA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,117,201,117,201,318
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,69,66,69,66,135
SAMAIPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,67,58,67,58,125
SAN AGUSTIN,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,11,20,11,20,31
SAN ANDRES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,17,18,17,18,35
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,40,72,40,72,112
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,21,21,21,21,42
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,25,29,25,29,54
SAN BENITO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,22,31,22,31,53
SAN BORJA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,100,68,100,68,168
SAN BUENA VENTURA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,52,47,52,47,99
SAN CARLOS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,125,143,125,143,268
SAN IGNACIO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,71,81,71,81,152
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,232,261,232,261,493
SAN JAVIER(BNI),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,7,4,7,4,11
SAN JAVIER(STC),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,45,69,45,69,114
SAN JOAQUIN,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,61,99,61,99,160
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,39,73,39,73,112
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,105,78,105,78,183
SAN JULIAN,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,226,210,226,210,436
SAN LORENZO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,4,2,4,2,6
SAN LORENZO(TJA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,71,116,71,116,187
SAN LUCAS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,119,228,119,228,347
SAN MATIAS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,19,15,19,15,34
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,36,35,36,35,71
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,16,13,16,13,29
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,45,47,45,47,92
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,37,65,37,65,102
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,19,23,19,23,42
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,20,17,20,17,37
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,0,5,0,5,5
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,10,6,10,6,16
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,54,84,54,84,138
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,40,46,40,46,86
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,91,132,91,132,223
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,4215,6099,4215,6099,10314
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,37,31,37,31,68
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,56,43,56,43,99
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,15,14,15,14,29
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,70,104,70,104,174
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,13,16,13,16,29
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,32,58,32,58,90
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,22,19,22,19,41
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,22,32,22,32,54
SENA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,1,3,1,3,4
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,21,32,21,32,53
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,3,7,3,7,10
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,22,26,22,26,48
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,31,59,31,59,90
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,13,21,13,21,34
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,37,45,37,45,82
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,2344,3515,2344,3515,5859
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,2,8,2,8,10
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,13,20,13,20,33
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,33,54,33,54,87
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,16,27,16,27,43
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,12,8,12,8,20
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,51,79,51,79,130
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,113,180,113,180,293
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,22,20,22,20,42
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,12,21,12,21,33
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,1872,2286,1872,2286,4158
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,83,133,83,133,216
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,63,37,63,37,100
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,15,16,15,16,31
TINGUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,51,63,51,63,114
TIPUANI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,30,26,30,26,56
TIQUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,23,23,23,23,46
TIRAQUE (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,34,43,34,43,77
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,11,13,11,13,24
TOCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,7,16,7,16,23
TODOS SANTOS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,1,0,1,0,1
TOLATA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,8,4,8,4,12
TOLEDO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,40,52,40,52,92
TOMAVE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,26,92,26,92,118
TOMINA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,60,99,60,99,159
TORO TORO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,35,52,35,52,87
TOTORA(CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,14,20,14,20,34
TOTORA(ORR),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,15,17,15,17,32
TRIGAL,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,20,37,20,37,57
TRINIDAD,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,337,400,337,400,737
TUPIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,340,497,340,497,837
TURCO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,26,17,26,17,43
UMALA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,11,15,11,15,26
UNCIA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,92,113,92,113,205
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,42,82,42,82,124
URUBICHA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,15,22,15,22,37
UYUNI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,217,239,217,239,456
VACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,38,75,38,75,113
VALLEGRANDE,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,300,425,300,425,725
VIACHA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,324,313,324,313,637
VILA VILA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,5,4,5,4,9
VILLA MONTES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,179,206,179,206,385
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,7,13,7,13,20
VILLA RIVERO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,16,18,16,18,34
VILLA SERRANO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,66,85,66,85,151
VILLA TUNARI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,133,154,133,154,287
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,87,87,87,87,174
VILLAZON,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,869,428,869,428,1297
VINTO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,48,72,48,72,120
VITICHI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,63,114,63,114,177
WALDO BALLIVIAN,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,7,4,7,4,11
WARNES,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,130,97,130,97,227
YACO,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,24,11,24,11,35
YACUIBA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,639,887,639,887,1526
YAMPARAEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,57,78,57,78,135
YANACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,47,37,47,37,84
YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,160,122,160,122,282
YOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,56,80,56,80,136
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,23,47,23,47,70
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,16,30,16,30,46
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-10-01,61,75,61,75,136
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,24,30,24,30,54
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,144,245,144,245,389
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,18,21,18,21,39
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,96,104,96,104,200
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,21,70,21,70,91
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,34,31,34,31,65
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,12,17,12,17,29
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,0,7,0,7,7
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,17,20,17,20,37
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,54,53,54,53,107
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,8,15,8,15,23
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,19,27,19,27,46
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,16,36,16,36,52
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,14,42,14,42,56
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,39,26,39,26,65
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,94,144,94,144,238
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,16,20,16,20,36
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,9,31,9,31,40
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,23,21,23,21,44
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,51,72,51,72,123
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,56,102,56,102,158
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,26,32,26,32,58
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,34,46,34,46,80
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,10,9,10,9,19
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,13,12,13,12,25
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,6,4,6,4,10
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,251,291,251,291,542
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,188,298,188,298,486
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,38,43,38,43,81
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,13,7,13,7,20
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,6,18,6,18,24
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,81,63,81,63,144
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,79,95,79,95,174
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,34,33,34,33,67
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,64,95,64,95,159
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,32,33,32,33,65
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,34,43,34,43,77
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,18,12,18,12,30
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,198,249,198,249,447
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,59,88,59,88,147
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,620,970,620,970,1590
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,55,82,55,82,137
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,47,57,47,57,104
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,92,62,92,62,154
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,292,184,292,184,476
CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,2,0,2,0,2
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,54,80,54,80,134
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,11,25,11,25,36
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,4,3,4,3,7
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,4,9,4,9,13
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,3,4,3,4,7
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,579,460,579,460,1039
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,31,73,31,73,104
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,42,32,42,32,74
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,12,15,12,15,27
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,56,110,56,110,166
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,9,12,9,12,21
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,5,3,5,3,8
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,21,17,21,17,38
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,57,52,57,52,109
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,74,68,74,68,142
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,20,54,20,54,74
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,302,290,302,290,592
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,5550,6600,5550,6600,12150
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,6,2,6,2,8
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,162,280,162,280,442
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,91,103,91,103,194
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,10,9,10,9,19
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,19,23,19,23,42
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,61,34,61,34,95
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,85,128,85,128,213
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,29,44,29,44,73
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,37,45,37,45,82
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,8,11,8,11,19
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,97,132,97,132,229
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,4,7,4,7,11
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,24,27,24,27,51
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,82,62,82,62,144
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,27,35,27,35,62
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,52,78,52,78,130
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,80,61,80,61,141
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,49,45,49,45,94
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,230,370,230,370,600
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,73,96,73,96,169
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,39,26,39,26,65
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2006-11-01,5,5,5,5,10
