municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
FILADELFIA,consulta externa,repetidas en menores de 5 anos,2006-11-01,7,9,7,9,16
GENERAL SAAVEDRA,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,14,18,14,32
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en menores de 5 anos,2006-11-01,0,6,0,6,6
GUANAY,consulta externa,repetidas en menores de 5 anos,2006-11-01,11,7,11,7,18
GUAQUI,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,1,6,1,7
GUAYARAMERIN,consulta externa,repetidas en menores de 5 anos,2006-11-01,81,100,81,100,181
GUTIERREZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,127,69,127,69,196
HUACARETA,consulta externa,repetidas en menores de 5 anos,2006-11-01,27,25,27,25,52
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en menores de 5 anos,2006-11-01,4,5,4,5,9
HUACHACALLA,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,0,5,0,5
HUANUNI,consulta externa,repetidas en menores de 5 anos,2006-11-01,83,80,83,80,163
HUARACAJE,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,1,5,1,6
HUAYLLAMARCA,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,3,3,3,6
ICHOCA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,0,1,0,1
ICLA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,5,1,5,6
INCAHUASI,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,5,6,5,11
INGAVI (HUMAITA),consulta externa,repetidas en menores de 5 anos,2006-11-01,10,5,10,5,15
INQUISIVI,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,7,3,7,10
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en menores de 5 anos,2006-11-01,9,7,9,7,16
IXIAMAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,14,10,14,24
JESUS DE MACHACA,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,2,0,2,2
LA ASUNTA,consulta externa,repetidas en menores de 5 anos,2006-11-01,13,7,13,7,20
LA GUARDIA,consulta externa,repetidas en menores de 5 anos,2006-11-01,106,115,106,115,221
LA PAZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,4290,4553,4290,4553,8843
LAGUNILLAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,5,8,5,13
LAJA,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,2,6,2,8
LAS CARRERAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,8,5,8,13
LLALLAGUA,consulta externa,repetidas en menores de 5 anos,2006-11-01,24,29,24,29,53
LLICA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,2,2,2,4
LORETO,consulta externa,repetidas en menores de 5 anos,2006-11-01,14,12,14,12,26
LURIBAY,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,8,2,8,10
MACHACAMARCA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,1,2,1,3
MACHARETI,consulta externa,repetidas en menores de 5 anos,2006-11-01,7,6,7,6,13
MAGDALENA,consulta externa,repetidas en menores de 5 anos,2006-11-01,20,14,20,14,34
MAIRANA,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,11,8,11,19
MAPIRI,consulta externa,repetidas en menores de 5 anos,2006-11-01,27,19,27,19,46
MECAPACA,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,9,10,9,19
MINEROS,consulta externa,repetidas en menores de 5 anos,2006-11-01,15,14,15,14,29
MIZQUE,consulta externa,repetidas en menores de 5 anos,2006-11-01,12,19,12,19,31
MOCOMOCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,1,1,1,2
MOJINETE,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,2,2,2,4
MOJOCOYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,6,8,6,14
MONTEAGUDO,consulta externa,repetidas en menores de 5 anos,2006-11-01,88,75,88,75,163
MONTERO,consulta externa,repetidas en menores de 5 anos,2006-11-01,536,530,536,530,1066
MORO MORO,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
MOROCHATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,114,108,114,108,222
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en menores de 5 anos,2006-11-01,2,1,2,1,3
OCURI,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,3,6,3,9
OKINAWA,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,28,18,28,46
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,1,0,1,1
ORURO,consulta externa,repetidas en menores de 5 anos,2006-11-01,666,610,666,610,1276
PADCAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,24,20,24,20,44
PADILLA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,2,2,2,4
PAILON,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,16,18,16,34
PALCA,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,4,6,4,10
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2006-11-01,27,22,27,22,49
PAMPA AULLAGAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,3,1,3,4
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,4,4,4,8
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,6,6,6,12
PAZÑA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,3,1,3,4
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,3,6,3,9
POCOATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,11,11,11,11,22
POCONA,consulta externa,repetidas en menores de 5 anos,2006-11-01,13,11,13,11,24
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2006-11-01,11,7,11,7,18
POOPO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,2,1,2,3
PORCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,4,4,4,8
POROMA,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,0,3,0,3
PORONGO,consulta externa,repetidas en menores de 5 anos,2006-11-01,30,31,30,31,61
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2006-11-01,22,24,22,24,46
PORVENIR,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,4,5,4,9
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,2,0,2,2
POTOSI,consulta externa,repetidas en menores de 5 anos,2006-11-01,437,242,437,242,679
PRESTO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,1,1,1,2
PUCARA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,0,1,0,1
PUCARANI,consulta externa,repetidas en menores de 5 anos,2006-11-01,21,16,21,16,37
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,1,6,1,7
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,21,13,21,13,34
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2006-11-01,39,33,39,33,72
PUERTO PEREZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,21,17,21,17,38
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2006-11-01,21,19,21,19,40
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2006-11-01,11,5,11,5,16
PUERTO SILES,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,3,1,3,4
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,17,18,17,35
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2006-11-01,84,64,84,64,148
PUNA,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,8,10,8,18
PUNATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,101,121,101,121,222
QUIABAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
QUILLACOLLO,consulta externa,repetidas en menores de 5 anos,2006-11-01,566,299,566,299,865
QUIME,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,0,4,0,4
QUIRUSILLAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,0,4,0,4
REYES,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,4,10,4,14
RIBERALTA,consulta externa,repetidas en menores de 5 anos,2006-11-01,216,231,216,231,447
ROBORE,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,5,4,5,9
RURRENABAQUE,consulta externa,repetidas en menores de 5 anos,2006-11-01,56,50,56,50,106
SABAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,3,1,3,4
SACABA,consulta externa,repetidas en menores de 5 anos,2006-11-01,293,267,293,267,560
SACABAMBA,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,3,4,3,7
SACACA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,1,1,1,2
SAIPINA,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,9,8,9,17
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,3,10,3,13
SAMAIPATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
SAN AGUSTIN,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,1,1,1,2
SAN ANDRES,consulta externa,repetidas en menores de 5 anos,2006-11-01,20,19,20,19,39
SAN ANDRES DE MACHACA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,2,1,2,3
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,4,3,4,7
SAN BENITO,consulta externa,repetidas en menores de 5 anos,2006-11-01,33,16,33,16,49
SAN BORJA,consulta externa,repetidas en menores de 5 anos,2006-11-01,107,79,107,79,186
SAN BUENA VENTURA,consulta externa,repetidas en menores de 5 anos,2006-11-01,21,13,21,13,34
SAN CARLOS,consulta externa,repetidas en menores de 5 anos,2006-11-01,19,14,19,14,33
SAN IGNACIO,consulta externa,repetidas en menores de 5 anos,2006-11-01,57,46,57,46,103
SAN IGNACIO DE VELASCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,71,50,71,50,121
SAN JAVIER(BNI),consulta externa,repetidas en menores de 5 anos,2006-11-01,4,0,4,0,4
SAN JAVIER(STC),consulta externa,repetidas en menores de 5 anos,2006-11-01,43,42,43,42,85
SAN JOAQUIN,consulta externa,repetidas en menores de 5 anos,2006-11-01,27,33,27,33,60
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,5,5,5,10
SAN JUAN DE YAPACANI,consulta externa,repetidas en menores de 5 anos,2006-11-01,55,50,55,50,105
SAN JULIAN,consulta externa,repetidas en menores de 5 anos,2006-11-01,26,34,26,34,60
SAN LORENZO(PND),consulta externa,repetidas en menores de 5 anos,2006-11-01,5,3,5,3,8
SAN LORENZO(TJA),consulta externa,repetidas en menores de 5 anos,2006-11-01,40,51,40,51,91
SAN LUCAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,38,29,38,29,67
SAN MATIAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,11,8,11,19
SAN MIGUEL DE VELASCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,29,22,29,22,51
SAN PABLO DE LIPEZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,1,3,1,4
SAN PEDRO,consulta externa,repetidas en menores de 5 anos,2006-11-01,52,47,52,47,99
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
SAN PEDRO DE TIQUINA,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,5,5,5,10
SAN RAFAEL,consulta externa,repetidas en menores de 5 anos,2006-11-01,16,17,16,17,33
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2006-11-01,13,6,13,6,19
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2006-11-01,19,13,19,13,32
SANTA ANA,consulta externa,repetidas en menores de 5 anos,2006-11-01,17,8,17,8,25
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en menores de 5 anos,2006-11-01,3546,3554,3546,3554,7100
SANTA ROSA,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,8,8,8,16
SANTA ROSA DEL SARA,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,27,18,27,45
SANTIAGO DE HUARI,consulta externa,repetidas en menores de 5 anos,2006-11-01,20,5,20,5,25
SANTIAGO DE MACHACA,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,0,6,0,6
SANTIVAÑES,consulta externa,repetidas en menores de 5 anos,2006-11-01,12,15,12,15,27
SANTUARIO DE QUILLACAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,5,5,5,10
SAPAHAQUI,consulta externa,repetidas en menores de 5 anos,2006-11-01,6,0,6,0,6
SENA,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,3,0,3,3
SICA SICA (VILLA AROMA),consulta externa,repetidas en menores de 5 anos,2006-11-01,0,2,0,2,2
SIPE SIPE,consulta externa,repetidas en menores de 5 anos,2006-11-01,318,270,318,270,588
SOPACHUY,consulta externa,repetidas en menores de 5 anos,2006-11-01,7,4,7,4,11
SORACACHI,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,7,4,7,11
SORATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,16,13,16,13,29
SUCRE,consulta externa,repetidas en menores de 5 anos,2006-11-01,833,977,833,977,1810
TACACHI,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,6,5,6,11
TACACOMA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
TACOBAMBA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,1,2,1,3
TACOPAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,1,0,1,1
TAPACARI,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,5,10,5,15
TARABUCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,183,184,183,184,367
TARACO,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,4,0,4,4
TARATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,7,21,7,21,28
TARIJA,consulta externa,repetidas en menores de 5 anos,2006-11-01,449,439,449,439,888
TARVITA,consulta externa,repetidas en menores de 5 anos,2006-11-01,71,65,71,65,136
TEOPONTE,consulta externa,repetidas en menores de 5 anos,2006-11-01,28,16,28,16,44
TINGUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,15,20,15,20,35
TIPUANI,consulta externa,repetidas en menores de 5 anos,2006-11-01,5,9,5,9,14
TIQUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-11-01,184,156,184,156,340
TIRAQUE (CBBA),consulta externa,repetidas en menores de 5 anos,2006-11-01,147,120,147,120,267
TOCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,1,2,1,3
TODOS SANTOS,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,0,1,0,1
TOLATA,consulta externa,repetidas en menores de 5 anos,2006-11-01,18,10,18,10,28
TOLEDO,consulta externa,repetidas en menores de 5 anos,2006-11-01,14,13,14,13,27
TOMAVE,consulta externa,repetidas en menores de 5 anos,2006-11-01,7,2,7,2,9
TOMINA,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,3,3,3,6
TORO TORO,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,2,3,2,5
TOTORA(CBBA),consulta externa,repetidas en menores de 5 anos,2006-11-01,104,83,104,83,187
TOTORA(ORR),consulta externa,repetidas en menores de 5 anos,2006-11-01,7,13,7,13,20
TRIGAL,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,2,1,2,3
TRINIDAD,consulta externa,repetidas en menores de 5 anos,2006-11-01,387,397,387,397,784
TUPIZA,consulta externa,repetidas en menores de 5 anos,2006-11-01,77,98,77,98,175
TURCO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,4,1,4,5
UMALA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en menores de 5 anos,2006-11-01,9,10,9,10,19
URIONDO (A. CONCEPCION),consulta externa,repetidas en menores de 5 anos,2006-11-01,25,38,25,38,63
URUBICHA,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,0,1,0,1
UYUNI,consulta externa,repetidas en menores de 5 anos,2006-11-01,13,8,13,8,21
VACAS,consulta externa,repetidas en menores de 5 anos,2006-11-01,49,36,49,36,85
VALLEGRANDE,consulta externa,repetidas en menores de 5 anos,2006-11-01,29,22,29,22,51
VIACHA,consulta externa,repetidas en menores de 5 anos,2006-11-01,81,35,81,35,116
VILA VILA,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,1,2,1,3
VILLA MONTES,consulta externa,repetidas en menores de 5 anos,2006-11-01,67,58,67,58,125
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en menores de 5 anos,2006-11-01,4,7,4,7,11
VILLA RIVERO,consulta externa,repetidas en menores de 5 anos,2006-11-01,2,0,2,0,2
VILLA SERRANO,consulta externa,repetidas en menores de 5 anos,2006-11-01,1,3,1,3,4
VILLA TUNARI,consulta externa,repetidas en menores de 5 anos,2006-11-01,99,84,99,84,183
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en menores de 5 anos,2006-11-01,23,17,23,17,40
VILLAZON,consulta externa,repetidas en menores de 5 anos,2006-11-01,41,27,41,27,68
VINTO,consulta externa,repetidas en menores de 5 anos,2006-11-01,171,157,171,157,328
VITICHI,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,12,3,12,15
WALDO BALLIVIAN,consulta externa,repetidas en menores de 5 anos,2006-11-01,0,1,0,1,1
WARNES,consulta externa,repetidas en menores de 5 anos,2006-11-01,100,109,100,109,209
YACO,consulta externa,repetidas en menores de 5 anos,2006-11-01,8,1,8,1,9
YACUIBA,consulta externa,repetidas en menores de 5 anos,2006-11-01,181,179,181,179,360
YAMPARAEZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,20,10,20,30
YANACACHI,consulta externa,repetidas en menores de 5 anos,2006-11-01,3,0,3,0,3
YAPACANI,consulta externa,repetidas en menores de 5 anos,2006-11-01,12,9,12,9,21
YOCALLA,consulta externa,repetidas en menores de 5 anos,2006-11-01,10,4,10,4,14
YOTALA,consulta externa,repetidas en menores de 5 anos,2006-11-01,45,41,45,41,86
YUNCHARA,consulta externa,repetidas en menores de 5 anos,2006-11-01,25,19,25,19,44
ZUDAÑEZ,consulta externa,repetidas en menores de 5 anos,2006-11-01,4,5,4,5,9
ACACIO,consulta externa,repetidas en menores de 5 anos,2006-12-01,7,2,7,2,9
ACHACACHI,consulta externa,repetidas en menores de 5 anos,2006-12-01,3,2,3,2,5
ACHOCALLA,consulta externa,repetidas en menores de 5 anos,2006-12-01,2,3,2,3,5
AIQUILE,consulta externa,repetidas en menores de 5 anos,2006-12-01,34,33,34,33,67
ALCALA,consulta externa,repetidas en menores de 5 anos,2006-12-01,0,1,0,1,1
ANCORAIMES,consulta externa,repetidas en menores de 5 anos,2006-12-01,4,6,4,6,10
ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-12-01,2,3,2,3,5
ANTEQUERA,consulta externa,repetidas en menores de 5 anos,2006-12-01,1,3,1,3,4
ANZALDO,consulta externa,repetidas en menores de 5 anos,2006-12-01,11,6,11,6,17
APOLO,consulta externa,repetidas en menores de 5 anos,2006-12-01,9,6,9,6,15
ARAMPAMPA,consulta externa,repetidas en menores de 5 anos,2006-12-01,1,0,1,0,1
ARANI,consulta externa,repetidas en menores de 5 anos,2006-12-01,10,4,10,4,14
ARBIETO,consulta externa,repetidas en menores de 5 anos,2006-12-01,13,6,13,6,19
ARQUE,consulta externa,repetidas en menores de 5 anos,2006-12-01,62,124,62,124,186
ASCENCION DE GUARAYOS,consulta externa,repetidas en menores de 5 anos,2006-12-01,50,27,50,27,77
ATOCHA,consulta externa,repetidas en menores de 5 anos,2006-12-01,36,22,36,22,58
AUCAPATA,consulta externa,repetidas en menores de 5 anos,2006-12-01,16,12,16,12,28
AYATA,consulta externa,repetidas en menores de 5 anos,2006-12-01,11,10,11,10,21
AYO AYO,consulta externa,repetidas en menores de 5 anos,2006-12-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en menores de 5 anos,2006-12-01,10,8,10,8,18
BATALLAS,consulta externa,repetidas en menores de 5 anos,2006-12-01,14,9,14,9,23
BAURES,consulta externa,repetidas en menores de 5 anos,2006-12-01,5,3,5,3,8
BELEN DE ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-12-01,3,1,3,1,4
BELEN DE URMIRI,consulta externa,repetidas en menores de 5 anos,2006-12-01,0,4,0,4,4
BELLA FLOR,consulta externa,repetidas en menores de 5 anos,2006-12-01,1,1,1,1,2
BERMEJO,consulta externa,repetidas en menores de 5 anos,2006-12-01,32,28,32,28,60
BETANZOS,consulta externa,repetidas en menores de 5 anos,2006-12-01,18,20,18,20,38
BOLIVAR,consulta externa,repetidas en menores de 5 anos,2006-12-01,3,0,3,0,3
BOLPEBRA,consulta externa,repetidas en menores de 5 anos,2006-12-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en menores de 5 anos,2006-12-01,34,26,34,26,60
BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2006-12-01,48,39,48,39,87
CABEZAS,consulta externa,repetidas en menores de 5 anos,2006-12-01,8,9,8,9,17
CAIROMA,consulta externa,repetidas en menores de 5 anos,2006-12-01,9,7,9,7,16
