municipality,group,variable,month,Repetidas en personas de 60 años o más -Hombre,Repetidas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
COROICO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,65,57,65,57,122
CORQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,22,17,22,17,39
COTAGAITA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,26,11,26,37
COTOCA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,61,59,61,59,120
CUATRO CAÑADAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,3,3,3,6
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,0,2,0,2
CUEVO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
CULPINA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,4,2,4,6
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,2,3,2,5
CURVA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
DESAGUADERO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,3,6,3,9
EL ALTO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,803,1103,803,1103,1906
EL CHORO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,0,2,0,2
EL PUENTE(STC),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,4,5,4,9
EL TORNO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,295,325,295,325,620
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,1,2,1,3
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,11,5,11,16
EUCALIPTUS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,14,5,14,19
EXALTACION,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,6,6,6,12
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,6,3,6,9
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,4,2,4,6
GUANAY,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,14,11,14,11,25
GUAQUI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
GUAYARAMERIN,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,102,119,102,119,221
GUTIERREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
HUACARETA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,17,9,17,26
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
HUACHACALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,6,4,6,10
HUANUNI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,93,90,93,90,183
HUARACAJE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,4,0,4,4
HUAYLLAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
ICHOCA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
ICLA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
INCAHUASI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,6,5,6,11
INQUISIVI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,12,2,12,2,14
IXIAMAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,2,11,2,13
JESUS DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,8,13,8,13,21
LA ASUNTA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
LA GUARDIA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,1,2,1,3
LA PAZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,12315,14191,12315,14191,26506
LAGUNILLAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
LAJA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,1,4,1,5
LAS CARRERAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,10,11,10,11,21
LICOMA PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,59,64,59,64,123
LLICA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,13,3,13,3,16
LORETO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,0,3,0,3
LURIBAY,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,2,6,2,8
MACHACAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,40,36,40,36,76
MACHARETI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,3,6,3,9
MAGDALENA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,37,84,37,84,121
MAIRANA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
MAPIRI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,1,2,1,3
MECAPACA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,0,9,0,9
MIZQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
MOCOMOCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,7,9,7,9,16
MOJINETE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
MOJOCOYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,3,3,3,6
MONTEAGUDO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,143,134,143,134,277
MONTERO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,226,480,226,480,706
MORO MORO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
MOROCHATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,14,16,14,16,30
OCURI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,4,2,4,6
OKINAWA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,25,18,25,18,43
OMEREQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
ORURO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1754,1942,1754,1942,3696
PADCAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,34,27,34,27,61
PADILLA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,42,56,42,56,98
PALOS BLANCOS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,3,3,3,6
PAMPA GRANDE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,4,1,4,5
PAPEL PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,5,6,5,11
PATACAMAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,2,3,2,5
PAZÑA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,16,20,16,20,36
PELECHUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
POCONA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,2,0,2,2
POOPO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,14,11,14,25
PORCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,3,3,3,6
POROMA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,7,1,7,8
PORTACHUELO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,8,9,8,9,17
POSTRER VALLE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
POTOSI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,993,1275,993,1275,2268
PRESTO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
PUCARA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
PUCARANI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,7,1,7,1,8
PUERTO ACOSTA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,24,13,24,13,37
PUERTO CARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,4,2,4,6
PUERTO PEREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
PUERTO QUIJARRO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,6,1,6,7
PUERTO RICO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,4,1,4,5
PUERTO SUAREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,10,9,10,9,19
PUERTO VILLARROEL,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,4,4,4,8
PUNA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,9,4,9,13
PUNATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,137,155,137,155,292
QUIABAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,5,3,5,8
QUILLACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,7,21,7,21,28
QUIME,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,0,3,0,3
REYES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,51,62,51,62,113
RIBERALTA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,16,14,16,14,30
ROBORE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,41,38,41,38,79
RURRENABAQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,95,83,95,83,178
SABAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,7,4,7,11
SACABA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,80,122,80,122,202
SACABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SACACA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SAIPINA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,8,11,8,11,19
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,8,21,8,21,29
SAMAIPATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,6,1,6,7
SAN AGUSTIN,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,0,4,0,4
SAN ANDRES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,0,3,0,3
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,13,16,13,16,29
SAN BORJA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,55,59,55,59,114
SAN BUENA VENTURA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,6,9,6,15
SAN CARLOS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,15,14,15,14,29
SAN IGNACIO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,42,71,42,71,113
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,17,18,17,18,35
SAN JAVIER(BNI),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
SAN JAVIER(STC),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,21,4,21,25
SAN JOAQUIN,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,11,5,11,16
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,2,9,2,11
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,31,11,31,42
SAN JULIAN,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,13,12,13,12,25
SAN LORENZO(PND),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,25,11,25,36
SAN LUCAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,38,43,38,43,81
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,40,78,40,78,118
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,7,5,7,12
SAN PEDRO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,13,9,13,9,22
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,2,0,2,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3,4,3,4,7
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,6,4,6,10
SAN RAFAEL,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,10,17,10,17,27
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,5,6,5,6,11
SANTA ANA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,76,115,76,115,191
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,3092,4770,3092,4770,7862
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,16,27,16,27,43
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,33,32,33,32,65
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
SANTIVAÑES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,3,6,3,9
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,3,0,3,3
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,2,2,2,4
SIPE SIPE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,14,24,14,24,38
SOPACHUY,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,4,0,4,4
SORACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
SORATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
SUCRE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1629,2406,1629,2406,4035
TACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,9,1,9,10
TACOBAMBA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,0,2,0,2
TAHUA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
TAPACARI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
TARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,14,34,14,34,48
TARACO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,2,0,2,2
TARATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,4,1,4,5
TARIJA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,259,344,259,344,603
TARVITA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,7,1,7,8
TEOPONTE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,27,29,27,29,56
TIAWANACU,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
TIQUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,7,6,7,13
TIRAQUE (CBBA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,12,11,12,23
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,2,0,2,2
TOCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,3,0,3,3
TOLATA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
TOLEDO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,10,4,10,14
TOMAVE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,3,4,3,7
TOMINA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,6,0,6,6
TORO TORO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,3,2,3,5
TOTORA(CBBA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,13,22,13,22,35
TRIGAL,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
TRINIDAD,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,183,202,183,202,385
TUPIZA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,43,52,43,52,95
TURCO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,1,1,1,2
UNCIA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,23,28,23,28,51
UYUNI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,71,75,71,75,146
VACAS,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,23,9,23,32
VALLEGRANDE,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,228,333,228,333,561
VIACHA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,150,163,150,163,313
VILLA MONTES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,88,114,88,114,202
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,2,1,2,3
VILLA RIVERO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,1,4,1,5
VILLA SERRANO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,3,1,3,4
VILLA TUNARI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,27,26,27,26,53
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,6,7,6,7,13
VILLAZON,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,45,93,45,93,138
VITICHI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,11,6,11,6,17
WALDO BALLIVIAN,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,3,0,3,3
WARNES,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,9,1,9,10
YACO,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,0,1,0,1,1
YACUIBA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,230,347,230,347,577
YAMPARAEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,6,4,6,10
YANACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,20,1,20,1,21
YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,2,6,2,6,8
YOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,4,4,4,8
YOTALA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,9,19,9,19,28
YUNCHARA,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,1,0,1,0,1
ZUDAÑEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-11-01,4,3,4,3,7
ACACIO,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,0,2,0,2,2
ACHACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,17,19,17,19,36
ACHOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,4,2,4,2,6
AIQUILE,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,39,55,39,55,94
ALCALA,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,1,1,1,1,2
ANCORAIMES,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,3,4,3,4,7
ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,2,7,2,7,9
ANTEQUERA,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,1,1,1,1,2
ANZALDO,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,0,2,0,2,2
APOLO,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,5,7,5,7,12
ARANI,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,2,8,2,8,10
ARBIETO,consulta externa,repetidas en personas de 60 anos o mas,2006-12-01,1,6,1,6,7
