municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,3,1,3,4
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,12,6,12,18
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,6,1,6,7
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,7,3,7,10
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,4,2,4,6
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,5,1,5,6
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,7,4,7,11
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,4,4,4,8
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,6,5,6,11
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,9,4,9,13
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,13,29,13,29,42
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,7,7,7,14
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,5,1,5,6
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5235,3691,5235,3691,8926
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14,17,14,17,31
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,26,38,26,38,64
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,12,15,12,27
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,20,20,20,20,40
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,4,4,4,8
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,21,54,21,54,75
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,9,8,9,17
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,25,62,25,62,87
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,51,114,51,114,165
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,25,7,25,32
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,113,267,113,267,380
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,13,2,13,15
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,49,207,49,207,256
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,20,2,20,2,22
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,47,12,47,59
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,46,487,46,487,533
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,41,128,41,128,169
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,54,146,54,146,200
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,1,4,1,5
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,132,449,132,449,581
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,1,3,1,4
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,26,5,26,31
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,5,9,5,14
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,3,5,3,8
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,11,2,11,13
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,1,2,1,3
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,1,6,1,7
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,5,0,5,5
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,30,63,30,63,93
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,18,119,18,119,137
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,27,98,27,98,125
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14,65,14,65,79
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,27,63,27,63,90
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,43,131,43,131,174
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,7,1,7,8
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,17,100,17,100,117
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,13,3,13,16
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,7,7,7,14
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,132,103,132,103,235
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,44,177,44,177,221
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,2,3,2,5
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,51,142,51,142,193
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,51,44,51,44,95
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,19,7,19,26
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,61,15,61,76
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,12,3,12,15
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,33,40,33,40,73
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,1,7,1,8
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,1,3,1,4
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,3,1,3,4
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,7,7,7,14
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,20,7,20,27
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,13,140,13,140,153
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,29,103,29,103,132
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6786,14357,6786,14357,21143
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,5,0,5,5
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,37,140,37,140,177
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,25,17,25,17,42
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,3,3,3,6
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,4,1,4,5
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,0,3,0,3
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,34,184,34,184,218
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,16,2,16,18
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,8,1,8,9
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,6,4,6,10
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3002,7318,3002,7318,10320
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,9,1,9,10
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,3,3,3,6
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,2,2,2,4
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,5,3,5,8
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,14,2,14,16
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,33,51,33,51,84
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,8,2,8,10
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1028,3481,1028,3481,4509
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,18,58,18,58,76
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,21,10,21,31
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,13,4,13,17
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,14,3,14,17
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,215,155,215,155,370
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,50,204,50,204,254
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,1,3,1,4
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,29,2,29,31
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,14,12,14,26
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,9,15,9,24
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,6,8,6,14
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,18,7,18,25
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,8,10,8,18
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,2,5,2,7
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,345,772,345,772,1117
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,156,265,156,265,421
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14,11,14,11,25
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,38,65,38,65,103
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,39,0,39,39
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,264,124,264,124,388
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,24,19,24,19,43
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,60,117,60,117,177
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,132,236,132,236,368
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,108,225,108,225,333
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,7,1,7,8
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,21,44,21,44,65
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,8,3,8,11
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,40,63,40,63,103
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,20,73,20,73,93
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,75,208,75,208,283
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,4,1,4,5
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,17,21,17,21,38
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,5,1,5,6
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,158,5,158,163
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,6,5,6,11
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,432,1257,432,1257,1689
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,24,11,24,11,35
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,14,7,14,21
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,292,10,292,302
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,5,0,5,5
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,21,54,21,54,75
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,6,4,6,10
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,3,9,3,12
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,10,2,10,12
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,33,16,33,16,49
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,3,1,3,4
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,53,345,53,345,398
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,3,0,3,0,3
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,8,7,8,7,15
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,3,3,3,3,6
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,7,0,7,7
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,10,6,10,6,16
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,3,0,3,3
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,5,1,5,6
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,19,2,19,21
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,2,2,2,4
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,8,1,8,9
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,241,245,241,245,486
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,12,10,12,10,22
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,5,1,5,6
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,4,16,4,16,20
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,6,13,6,13,19
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,12,10,12,10,22
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,0,2,0,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,3,2,3,5
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,144,126,144,126,270
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,74,81,74,81,155
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,3,1,3,4
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,2,0,2,2
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,19,43,19,43,62
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,26,59,26,59,85
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,4,32,4,32,36
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,39,23,39,23,62
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,5,7,5,7,12
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,7,12,7,12,19
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,3,0,3,3
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,9,0,9,9
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,17,83,17,83,100
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,10,36,10,36,46
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,58,177,58,177,235
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,15,10,15,10,25
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,4,7,4,7,11
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,4,7,4,7,11
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,17,18,17,18,35
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,3,1,3,4
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,1,0,1,1
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,20,38,20,38,58
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,2,1,2,3
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,13,42,13,42,55
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,8,5,8,5,13
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,7,9,7,9,16
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,14,2,14,16
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,0,1,0,1
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,4,2,4,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,67,59,67,59,126
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,2,2,2,4
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,6,11,6,11,17
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,24,120,24,120,144
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,7262,17999,7262,17999,25261
COIPASA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,1,0,1,1
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,84,276,84,276,360
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,9,12,9,12,21
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,1,3,1,3,4
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,4,37,4,37,41
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,12,38,12,38,50
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,6,7,6,7,13
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,0,12,0,12,12
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,50,39,50,39,89
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,2,1,2,1,3
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,13,58,13,58,71
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,3,23,3,23,26
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,5,3,5,3,8
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-12-01,8,18,8,18,26
