municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,22,28,22,28,50
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,17,17,17,17,34
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,82,59,82,59,141
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,139,131,139,131,270
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,30,31,30,31,61
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,41,49,41,49,90
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,14,7,14,21
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,26,20,26,20,46
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,16,20,16,20,36
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,280,294,280,294,574
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,231,186,231,186,417
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,37,56,37,56,93
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,66,53,66,53,119
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,20,24,20,24,44
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,105,83,105,83,188
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,255,251,255,251,506
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,38,27,38,27,65
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,80,67,80,67,147
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,75,75,75,75,150
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,35,39,35,39,74
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,19,21,19,21,40
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,66,67,66,67,133
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,25,43,25,43,68
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,434,557,434,557,991
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,60,90,60,90,150
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,40,34,40,34,74
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,61,63,61,63,124
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,326,330,326,330,656
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,139,130,139,130,269
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,24,25,24,25,49
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,7,7,7,14
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,5,2,5,2,7
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,203,189,203,189,392
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,41,41,41,41,82
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,121,116,121,116,237
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,19,20,19,20,39
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,53,78,53,78,131
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,66,62,66,62,128
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,5,5,5,5,10
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,51,74,51,74,125
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,78,108,78,108,186
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,79,73,79,73,152
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,57,46,57,46,103
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,384,348,384,348,732
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,4260,4024,4260,4024,8284
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,4,15,4,15,19
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,126,156,126,156,282
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,55,55,55,55,110
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,6,7,6,13
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,88,50,88,50,138
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,61,73,61,73,134
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,252,205,252,205,457
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,37,45,37,45,82
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,55,44,55,44,99
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,11,12,11,12,23
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,148,130,148,130,278
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,18,10,18,10,28
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,32,21,32,21,53
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,79,69,79,69,148
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,64,64,64,64,128
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,50,58,50,58,108
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,163,169,163,169,332
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,60,67,60,67,127
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,215,230,215,230,445
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,99,65,99,65,164
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,102,103,102,103,205
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,4,7,4,11
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,47,34,47,34,81
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,174,145,174,145,319
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,37,67,37,67,104
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,3,4,3,4,7
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,26,13,26,13,39
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,4345,4316,4345,4316,8661
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,39,14,39,14,53
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,157,172,157,172,329
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,69,94,69,94,163
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,214,220,214,220,434
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,34,36,34,36,70
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,229,232,229,232,461
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,112,92,112,92,204
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,2,2,2,2,4
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,57,32,57,32,89
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,40,47,40,47,87
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,30,29,30,29,59
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,160,132,160,132,292
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,80,73,80,73,153
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,130,159,130,159,289
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,20,25,20,25,45
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,87,86,87,86,173
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,20,24,20,24,44
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,310,346,310,346,656
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,103,124,103,124,227
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,94,100,94,100,194
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,26,45,26,45,71
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,32,29,32,29,61
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,130,138,130,138,268
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,25,13,25,13,38
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,46,66,46,66,112
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,24,19,24,19,43
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,64,59,64,59,123
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,196,188,196,188,384
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,9,7,9,7,16
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,65,92,65,92,157
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,84,87,84,87,171
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,113,100,113,100,213
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,47,42,47,42,89
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,96,73,96,73,169
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,167,125,167,125,292
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,6509,6537,6509,6537,13046
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,99,108,99,108,207
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,27,19,27,19,46
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,25,32,25,32,57
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,20,22,20,22,42
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,140,159,140,159,299
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,37,27,37,27,64
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,67,74,67,74,141
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,51,50,51,50,101
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,24,12,24,12,36
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,97,133,97,133,230
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,68,43,68,43,111
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,60,46,60,46,106
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,54,46,54,46,100
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,73,78,73,78,151
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,116,94,116,94,210
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,43,32,43,32,75
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,51,40,51,40,91
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,88,71,88,71,159
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,10,17,10,17,27
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,195,181,195,181,376
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,551,552,551,552,1103
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,890,935,890,935,1825
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,14,13,14,13,27
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,37,62,37,62,99
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,36,34,36,34,70
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,15,26,15,26,41
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,74,63,74,63,137
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,157,220,157,220,377
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,36,34,36,34,70
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,2155,2213,2155,2213,4368
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,278,255,278,255,533
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,72,121,72,121,193
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,55,56,55,56,111
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,60,39,60,39,99
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,202,155,202,155,357
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,28,23,28,23,51
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,36,36,36,36,72
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,22,30,22,30,52
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,3,3,3,3,6
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,57,41,57,41,98
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,41,32,41,32,73
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,43,31,43,31,74
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,113,112,113,112,225
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,52,53,52,53,105
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,34,26,34,26,60
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,12,21,12,21,33
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,26,23,26,23,49
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,169,185,169,185,354
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,71,47,71,47,118
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,130,143,130,143,273
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,93,75,93,75,168
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,25,17,25,17,42
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,1309,1275,1309,1275,2584
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,112,112,112,112,224
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,16,13,16,13,29
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,76,67,76,67,143
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,104,88,104,88,192
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,107,102,107,102,209
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,63,46,63,46,109
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,15,18,15,18,33
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,146,114,146,114,260
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,29,29,29,29,58
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,8,12,8,12,20
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,88,78,88,78,166
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,440,328,440,328,768
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,178,276,178,276,454
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,126,124,126,124,250
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,22,34,22,34,56
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,86,101,86,101,187
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,46,37,46,37,83
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,10,7,10,7,17
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,119,103,119,103,222
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,44,49,44,49,93
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,401,480,401,480,881
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,99,68,99,68,167
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,54,53,54,53,107
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,11,13,11,13,24
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,262,201,262,201,463
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,19,16,19,16,35
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,125,105,125,105,230
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,65,71,65,71,136
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,70,90,70,90,160
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,34,34,34,34,68
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,11,7,11,18
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,53,44,53,44,97
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,34,41,34,41,75
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,12,11,12,11,23
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,16,14,16,14,30
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,81,83,81,83,164
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,93,94,93,94,187
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,138,119,138,119,257
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,117,167,117,167,284
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,165,166,165,166,331
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,254,279,254,279,533
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,19,17,19,17,36
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,170,178,170,178,348
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,51,27,51,27,78
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,110,80,110,80,190
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,67,91,67,91,158
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,455,474,455,474,929
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,55,76,55,76,131
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,390,421,390,421,811
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,182,179,182,179,361
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,43,54,43,54,97
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,47,59,47,59,106
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,58,41,58,41,99
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,147,135,147,135,282
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,77,61,77,61,138
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,33,29,33,29,62
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,7,1,7,1,8
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,22,13,22,13,35
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,12,11,12,11,23
