municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,208,315,208,315,523
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,257,454,257,454,711
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,239,656,239,656,895
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,198,574,198,574,772
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,567,1187,567,1187,1754
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,30,33,30,33,63
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,271,496,271,496,767
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,74,237,74,237,311
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,235,496,235,496,731
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,218,339,218,339,557
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,987,1578,987,1578,2565
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,42,129,42,129,171
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,211,613,211,613,824
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,461,1256,461,1256,1717
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,116,368,116,368,484
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,83,143,83,143,226
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,83,198,83,198,281
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,299,575,299,575,874
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,177,482,177,482,659
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,55,71,55,71,126
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,6,10,6,10,16
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,42,54,42,54,96
SAN PEDRO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,20,73,20,73,93
SAN RAFAEL,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,156,161,156,161,317
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,57,118,57,118,175
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,206,453,206,453,659
SANTA ANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,146,317,146,317,463
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,16609,32730,16609,32730,49339
SANTA ROSA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,81,178,81,178,259
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,236,630,236,630,866
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,30,44,30,44,74
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,78,159,78,159,237
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,14,42,14,42,56
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,54,95,54,95,149
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,24,56,24,56,80
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,82,120,82,120,202
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,31,82,31,82,113
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,113,217,113,217,330
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,11,18,11,18,29
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,88,342,88,342,430
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,114,348,114,348,462
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,46,72,46,72,118
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,170,270,170,270,440
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,8542,17728,8542,17728,26270
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,9,31,9,31,40
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,60,100,60,100,160
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,104,206,104,206,310
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,67,240,67,240,307
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,15,48,15,48,63
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,215,509,215,509,724
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,306,623,306,623,929
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,17,58,17,58,75
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,54,104,54,104,158
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,4485,8730,4485,8730,13215
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,245,638,245,638,883
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,72,132,72,132,204
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,73,146,73,146,219
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,147,414,147,414,561
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,97,192,97,192,289
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,79,427,79,427,506
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,324,795,324,795,1119
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,11,77,11,77,88
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,26,61,26,61,87
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,23,39,23,39,62
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,122,199,122,199,321
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,184,288,184,288,472
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,280,551,280,551,831
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,133,297,133,297,430
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,79,99,79,99,178
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,43,65,43,65,108
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,29,56,29,56,85
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1135,2057,1135,2057,3192
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1519,2775,1519,2775,4294
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,67,70,67,70,137
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,21,34,21,34,55
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,483,997,483,997,1480
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,160,552,160,552,712
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,42,98,42,98,140
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,733,948,733,948,1681
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,141,216,141,216,357
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,682,1257,682,1257,1939
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,491,990,491,990,1481
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,27,48,27,48,75
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,466,623,466,623,1089
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,71,72,71,72,143
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,51,128,51,128,179
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,173,383,173,383,556
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,847,1602,847,1602,2449
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,277,482,277,482,759
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,709,1811,709,1811,2520
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,171,376,171,376,547
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,186,371,186,371,557
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,21,63,21,63,84
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,528,804,528,804,1332
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,45,101,45,101,146
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1719,3827,1719,3827,5546
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,109,237,109,237,346
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,139,153,139,153,292
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1269,1840,1269,1840,3109
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,179,264,179,264,443
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,81,212,81,212,293
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,103,202,103,202,305
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,219,465,219,465,684
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,98,215,98,215,313
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,443,559,443,559,1002
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,57,114,57,114,171
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,186,423,186,423,609
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,78,364,78,364,442
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,123,258,123,258,381
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,39,26,39,26,65
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,21,46,21,46,67
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,49,86,49,86,135
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,249,514,249,514,763
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,81,106,81,106,187
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,66,117,66,117,183
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,38,119,38,119,157
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,120,235,120,235,355
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,311,403,311,403,714
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,828,956,828,956,1784
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,109,131,109,131,240
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,58,139,58,139,197
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,67,111,67,111,178
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,197,473,197,473,670
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,303,483,303,483,786
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,88,156,88,156,244
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,95,144,95,144,239
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,20,31,20,31,51
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,55,87,55,87,142
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,45,50,45,50,95
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,670,1124,670,1124,1794
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,484,1048,484,1048,1532
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,86,169,86,169,255
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,60,83,60,83,143
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,36,71,36,71,107
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,184,279,184,279,463
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,512,701,512,701,1213
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,93,186,93,186,279
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,186,286,186,286,472
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,122,206,122,206,328
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,58,99,58,99,157
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,55,133,55,133,188
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,275,566,275,566,841
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,109,235,109,235,344
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,1069,2146,1069,2146,3215
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,222,323,222,323,545
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,88,178,88,178,266
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,115,210,115,210,325
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,959,1877,959,1877,2836
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,276,422,276,422,698
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,68,163,68,163,231
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,31,51,31,51,82
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,5,15,5,15,20
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,7,18,7,18,25
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,698,1120,698,1120,1818
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,86,169,86,169,255
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,178,456,178,456,634
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,45,63,45,63,108
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,236,388,236,388,624
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,139,174,139,174,313
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,18,19,18,19,37
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,58,89,58,89,147
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,226,257,226,257,483
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,193,292,193,292,485
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,60,105,60,105,165
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,895,1419,895,1419,2314
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,13122,24507,13122,24507,37629
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,21,22,21,22,43
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,407,718,407,718,1125
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,216,417,216,417,633
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,27,38,27,38,65
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,113,256,113,256,369
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,126,170,126,170,296
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,388,713,388,713,1101
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,91,167,91,167,258
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,223,544,223,544,767
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,14,34,14,34,48
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,339,528,339,528,867
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,16,30,16,30,46
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,50,121,50,121,171
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,124,245,124,245,369
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,143,192,143,192,335
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,81,188,81,188,269
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,378,293,378,293,671
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,82,120,82,120,202
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,586,1071,586,1071,1657
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,123,552,123,552,675
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,197,380,197,380,577
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,8,31,8,31,39
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,80,140,80,140,220
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,355,868,355,868,1223
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,144,282,144,282,426
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,18,40,18,40,58
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,49,78,49,78,127
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,5331,10445,5331,10445,15776
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,49,103,49,103,152
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,104,196,104,196,300
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,177,385,177,385,562
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,615,958,615,958,1573
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,101,236,101,236,337
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,560,832,560,832,1392
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,258,339,258,339,597
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,5,4,5,4,9
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,7,16,7,16,23
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,95,153,95,153,248
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,26,59,26,59,85
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,37,107,37,107,144
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2006-11-01,233,376,233,376,609
