municipality,group,variable,month,Pulpotomías,TOTAL
EL PUENTE(STC),consultas odontologicas,pulpotomias,2007-11-01,49,49
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2007-11-01,154,154
EL TORNO,consultas odontologicas,pulpotomias,2007-11-01,99,99
EL VILLAR,consultas odontologicas,pulpotomias,2007-11-01,20,20
ENTRE RIOS,consultas odontologicas,pulpotomias,2007-11-01,202,202
ENTRE RIOS,consultas odontologicas,pulpotomias,2007-11-01,10,10
EUCALIPTUS,consultas odontologicas,pulpotomias,2007-11-01,20,20
EUREKA (SANTOS MERCADO),consultas odontologicas,pulpotomias,2007-11-01,46,46
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2007-11-01,61,61
FILADELFIA,consultas odontologicas,pulpotomias,2007-11-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2007-11-01,75,75
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2007-11-01,59,59
GUANAY,consultas odontologicas,pulpotomias,2007-11-01,46,46
GUAQUI,consultas odontologicas,pulpotomias,2007-11-01,56,56
GUAYARAMERIN,consultas odontologicas,pulpotomias,2007-11-01,83,83
GUTIERREZ,consultas odontologicas,pulpotomias,2007-11-01,42,42
HUACARETA,consultas odontologicas,pulpotomias,2007-11-01,72,72
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,pulpotomias,2007-11-01,31,31
HUACHACALLA,consultas odontologicas,pulpotomias,2007-11-01,17,17
HUANUNI,consultas odontologicas,pulpotomias,2007-11-01,118,118
HUARACAJE,consultas odontologicas,pulpotomias,2007-11-01,19,19
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2007-11-01,21,21
ICHOCA,consultas odontologicas,pulpotomias,2007-11-01,11,11
ICLA,consultas odontologicas,pulpotomias,2007-11-01,286,286
INCAHUASI,consultas odontologicas,pulpotomias,2007-11-01,61,61
INQUISIVI,consultas odontologicas,pulpotomias,2007-11-01,98,98
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2007-11-01,48,48
IXIAMAS,consultas odontologicas,pulpotomias,2007-11-01,127,127
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2007-11-01,72,72
LA ASUNTA,consultas odontologicas,pulpotomias,2007-11-01,25,25
LA GUARDIA,consultas odontologicas,pulpotomias,2007-11-01,105,105
LA PAZ,consultas odontologicas,pulpotomias,2007-11-01,3077,3077
LAGUNILLAS,consultas odontologicas,pulpotomias,2007-11-01,44,44
LAJA,consultas odontologicas,pulpotomias,2007-11-01,55,55
LAS CARRERAS,consultas odontologicas,pulpotomias,2007-11-01,12,12
LICOMA PAMPA,consultas odontologicas,pulpotomias,2007-11-01,35,35
LLALLAGUA,consultas odontologicas,pulpotomias,2007-11-01,94,94
LLICA,consultas odontologicas,pulpotomias,2007-11-01,36,36
MACHACAMARCA,consultas odontologicas,pulpotomias,2007-11-01,77,77
MACHARETI,consultas odontologicas,pulpotomias,2007-11-01,61,61
MAGDALENA,consultas odontologicas,pulpotomias,2007-11-01,61,61
MAIRANA,consultas odontologicas,pulpotomias,2007-11-01,14,14
MAPIRI,consultas odontologicas,pulpotomias,2007-11-01,87,87
MECAPACA,consultas odontologicas,pulpotomias,2007-11-01,50,50
MINEROS,consultas odontologicas,pulpotomias,2007-11-01,104,104
MIZQUE,consultas odontologicas,pulpotomias,2007-11-01,64,64
MOCOMOCO,consultas odontologicas,pulpotomias,2007-11-01,136,136
MOJOCOYA,consultas odontologicas,pulpotomias,2007-11-01,20,20
MONTEAGUDO,consultas odontologicas,pulpotomias,2007-11-01,61,61
MONTERO,consultas odontologicas,pulpotomias,2007-11-01,303,303
MORO MORO,consultas odontologicas,pulpotomias,2007-11-01,14,14
MOROCHATA,consultas odontologicas,pulpotomias,2007-11-01,116,116
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2007-11-01,31,31
OCURI,consultas odontologicas,pulpotomias,2007-11-01,54,54
OKINAWA,consultas odontologicas,pulpotomias,2007-11-01,50,50
OMEREQUE,consultas odontologicas,pulpotomias,2007-11-01,26,26
ORURO,consultas odontologicas,pulpotomias,2007-11-01,1510,1510
PADCAYA,consultas odontologicas,pulpotomias,2007-11-01,135,135
PADILLA,consultas odontologicas,pulpotomias,2007-11-01,65,65
PAILON,consultas odontologicas,pulpotomias,2007-11-01,103,103
PALCA,consultas odontologicas,pulpotomias,2007-11-01,37,37
PALOS BLANCOS,consultas odontologicas,pulpotomias,2007-11-01,135,135
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2007-11-01,56,56
PAPEL PAMPA,consultas odontologicas,pulpotomias,2007-11-01,23,23
PASORAPA,consultas odontologicas,pulpotomias,2007-11-01,3,3
PATACAMAYA,consultas odontologicas,pulpotomias,2007-11-01,9,9
PAZÑA,consultas odontologicas,pulpotomias,2007-11-01,303,303
PELECHUCO,consultas odontologicas,pulpotomias,2007-11-01,54,54
POCOATA,consultas odontologicas,pulpotomias,2007-11-01,45,45
POJO (CBBA),consultas odontologicas,pulpotomias,2007-11-01,50,50
POOPO,consultas odontologicas,pulpotomias,2007-11-01,25,25
PORCO,consultas odontologicas,pulpotomias,2007-11-01,6,6
POROMA,consultas odontologicas,pulpotomias,2007-11-01,87,87
PORONGO,consultas odontologicas,pulpotomias,2007-11-01,91,91
PORTACHUELO,consultas odontologicas,pulpotomias,2007-11-01,19,19
PORVENIR,consultas odontologicas,pulpotomias,2007-11-01,16,16
POSTRER VALLE,consultas odontologicas,pulpotomias,2007-11-01,25,25
POTOSI,consultas odontologicas,pulpotomias,2007-11-01,478,478
PRESTO,consultas odontologicas,pulpotomias,2007-11-01,30,30
PUCARA,consultas odontologicas,pulpotomias,2007-11-01,7,7
PUCARANI,consultas odontologicas,pulpotomias,2007-11-01,371,371
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2007-11-01,235,235
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2007-11-01,159,159
PUERTO GONZALO MORENO,consultas odontologicas,pulpotomias,2007-11-01,25,25
PUERTO PEREZ,consultas odontologicas,pulpotomias,2007-11-01,7,7
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2007-11-01,13,13
PUERTO RICO,consultas odontologicas,pulpotomias,2007-11-01,23,23
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2007-11-01,89,89
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2007-11-01,77,77
PUNA,consultas odontologicas,pulpotomias,2007-11-01,109,109
PUNATA,consultas odontologicas,pulpotomias,2007-11-01,94,94
QUIABAYA,consultas odontologicas,pulpotomias,2007-11-01,13,13
QUILLACOLLO,consultas odontologicas,pulpotomias,2007-11-01,164,164
QUIME,consultas odontologicas,pulpotomias,2007-11-01,192,192
QUIRUSILLAS,consultas odontologicas,pulpotomias,2007-11-01,5,5
REYES,consultas odontologicas,pulpotomias,2007-11-01,64,64
RIBERALTA,consultas odontologicas,pulpotomias,2007-11-01,352,352
ROBORE,consultas odontologicas,pulpotomias,2007-11-01,63,63
RURRENABAQUE,consultas odontologicas,pulpotomias,2007-11-01,79,79
SABAYA,consultas odontologicas,pulpotomias,2007-11-01,7,7
SACABA,consultas odontologicas,pulpotomias,2007-11-01,170,170
SACACA,consultas odontologicas,pulpotomias,2007-11-01,47,47
SAIPINA,consultas odontologicas,pulpotomias,2007-11-01,126,126
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2007-11-01,40,40
SAMAIPATA,consultas odontologicas,pulpotomias,2007-11-01,5,5
SAN AGUSTIN,consultas odontologicas,pulpotomias,2007-11-01,8,8
SAN ANDRES,consultas odontologicas,pulpotomias,2007-11-01,14,14
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2007-11-01,77,77
SAN ANTONIO DE LOMERIO,consultas odontologicas,pulpotomias,2007-11-01,30,30
SAN BENITO,consultas odontologicas,pulpotomias,2007-11-01,26,26
SAN BORJA,consultas odontologicas,pulpotomias,2007-11-01,127,127
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2007-11-01,56,56
SAN CARLOS,consultas odontologicas,pulpotomias,2007-11-01,62,62
SAN IGNACIO,consultas odontologicas,pulpotomias,2007-11-01,72,72
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2007-11-01,148,148
SAN JAVIER(BNI),consultas odontologicas,pulpotomias,2007-11-01,26,26
SAN JAVIER(STC),consultas odontologicas,pulpotomias,2007-11-01,62,62
SAN JOAQUIN,consultas odontologicas,pulpotomias,2007-11-01,23,23
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2007-11-01,59,59
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2007-11-01,4,4
SAN JULIAN,consultas odontologicas,pulpotomias,2007-11-01,61,61
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2007-11-01,158,158
SAN LUCAS,consultas odontologicas,pulpotomias,2007-11-01,39,39
SAN MATIAS,consultas odontologicas,pulpotomias,2007-11-01,55,55
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2007-11-01,125,125
SAN PEDRO,consultas odontologicas,pulpotomias,2007-11-01,12,12
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2007-11-01,68,68
SAN PEDRO DE CURAHUARA,consultas odontologicas,pulpotomias,2007-11-01,27,27
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2007-11-01,37,37
SAN RAFAEL,consultas odontologicas,pulpotomias,2007-11-01,69,69
SAN RAMON,consultas odontologicas,pulpotomias,2007-11-01,28,28
SAN RAMON,consultas odontologicas,pulpotomias,2007-11-01,29,29
SANTA ANA,consultas odontologicas,pulpotomias,2007-11-01,139,139
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2007-11-01,2046,2046
SANTA ROSA,consultas odontologicas,pulpotomias,2007-11-01,96,96
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2007-11-01,192,192
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2007-11-01,62,62
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2007-11-01,20,20
SANTIVAÑES,consultas odontologicas,pulpotomias,2007-11-01,14,14
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2007-11-01,23,23
SAPAHAQUI,consultas odontologicas,pulpotomias,2007-11-01,16,16
SENA,consultas odontologicas,pulpotomias,2007-11-01,17,17
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2007-11-01,67,67
SICAYA,consultas odontologicas,pulpotomias,2007-11-01,7,7
SIPE SIPE,consultas odontologicas,pulpotomias,2007-11-01,81,81
SOPACHUY,consultas odontologicas,pulpotomias,2007-11-01,58,58
SORACACHI,consultas odontologicas,pulpotomias,2007-11-01,20,20
SORATA,consultas odontologicas,pulpotomias,2007-11-01,72,72
SUCRE,consultas odontologicas,pulpotomias,2007-11-01,854,854
TACACOMA,consultas odontologicas,pulpotomias,2007-11-01,101,101
TACOPAYA,consultas odontologicas,pulpotomias,2007-11-01,21,21
TAHUA,consultas odontologicas,pulpotomias,2007-11-01,11,11
TAPACARI,consultas odontologicas,pulpotomias,2007-11-01,12,12
TARABUCO,consultas odontologicas,pulpotomias,2007-11-01,59,59
TARACO,consultas odontologicas,pulpotomias,2007-11-01,38,38
TARATA,consultas odontologicas,pulpotomias,2007-11-01,6,6
TARIJA,consultas odontologicas,pulpotomias,2007-11-01,827,827
TARVITA,consultas odontologicas,pulpotomias,2007-11-01,72,72
TIAWANACU,consultas odontologicas,pulpotomias,2007-11-01,176,176
TINGUIPAYA,consultas odontologicas,pulpotomias,2007-11-01,38,38
TIPUANI,consultas odontologicas,pulpotomias,2007-11-01,23,23
TIQUIPAYA,consultas odontologicas,pulpotomias,2007-11-01,50,50
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2007-11-01,95,95
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,pulpotomias,2007-11-01,30,30
TOCO,consultas odontologicas,pulpotomias,2007-11-01,18,18
TOLATA,consultas odontologicas,pulpotomias,2007-11-01,14,14
TOLEDO,consultas odontologicas,pulpotomias,2007-11-01,25,25
TOMAVE,consultas odontologicas,pulpotomias,2007-11-01,32,32
TOMINA,consultas odontologicas,pulpotomias,2007-11-01,114,114
TORO TORO,consultas odontologicas,pulpotomias,2007-11-01,24,24
TOTORA(CBBA),consultas odontologicas,pulpotomias,2007-11-01,27,27
TOTORA(ORR),consultas odontologicas,pulpotomias,2007-11-01,12,12
TRIGAL,consultas odontologicas,pulpotomias,2007-11-01,29,29
TRINIDAD,consultas odontologicas,pulpotomias,2007-11-01,287,287
TUPIZA,consultas odontologicas,pulpotomias,2007-11-01,110,110
TURCO,consultas odontologicas,pulpotomias,2007-11-01,86,86
UNCIA,consultas odontologicas,pulpotomias,2007-11-01,104,104
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2007-11-01,132,132
URUBICHA,consultas odontologicas,pulpotomias,2007-11-01,16,16
UYUNI,consultas odontologicas,pulpotomias,2007-11-01,151,151
VACAS,consultas odontologicas,pulpotomias,2007-11-01,34,34
VALLEGRANDE,consultas odontologicas,pulpotomias,2007-11-01,110,110
VIACHA,consultas odontologicas,pulpotomias,2007-11-01,82,82
VILLA MONTES,consultas odontologicas,pulpotomias,2007-11-01,359,359
VILLA NUEVA (LOMA ALTA),consultas odontologicas,pulpotomias,2007-11-01,5,5
VILLA RIVERO,consultas odontologicas,pulpotomias,2007-11-01,9,9
VILLA SERRANO,consultas odontologicas,pulpotomias,2007-11-01,87,87
VILLA TUNARI,consultas odontologicas,pulpotomias,2007-11-01,174,174
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2007-11-01,154,154
VILLAZON,consultas odontologicas,pulpotomias,2007-11-01,169,169
VINTO,consultas odontologicas,pulpotomias,2007-11-01,23,23
VITICHI,consultas odontologicas,pulpotomias,2007-11-01,21,21
WARNES,consultas odontologicas,pulpotomias,2007-11-01,204,204
YACO,consultas odontologicas,pulpotomias,2007-11-01,34,34
YACUIBA,consultas odontologicas,pulpotomias,2007-11-01,372,372
YAMPARAEZ,consultas odontologicas,pulpotomias,2007-11-01,34,34
YANACACHI,consultas odontologicas,pulpotomias,2007-11-01,26,26
YAPACANI,consultas odontologicas,pulpotomias,2007-11-01,75,75
YOCALLA,consultas odontologicas,pulpotomias,2007-11-01,12,12
YOTALA,consultas odontologicas,pulpotomias,2007-11-01,27,27
YUNCHARA,consultas odontologicas,pulpotomias,2007-11-01,90,90
ZUDAÑEZ,consultas odontologicas,pulpotomias,2007-11-01,63,63
ACACIO,consultas odontologicas,pulpotomias,2007-12-01,12,12
ACHACACHI,consultas odontologicas,pulpotomias,2007-12-01,137,137
ACHOCALLA,consultas odontologicas,pulpotomias,2007-12-01,685,685
AIQUILE,consultas odontologicas,pulpotomias,2007-12-01,28,28
ALCALA,consultas odontologicas,pulpotomias,2007-12-01,48,48
ANCORAIMES,consultas odontologicas,pulpotomias,2007-12-01,36,36
ANDAMARCA,consultas odontologicas,pulpotomias,2007-12-01,39,39
ANTEQUERA,consultas odontologicas,pulpotomias,2007-12-01,21,21
ANZALDO,consultas odontologicas,pulpotomias,2007-12-01,14,14
APOLO,consultas odontologicas,pulpotomias,2007-12-01,39,39
ARAMPAMPA,consultas odontologicas,pulpotomias,2007-12-01,16,16
ARANI,consultas odontologicas,pulpotomias,2007-12-01,22,22
ARBIETO,consultas odontologicas,pulpotomias,2007-12-01,6,6
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2007-12-01,36,36
ATOCHA,consultas odontologicas,pulpotomias,2007-12-01,92,92
AYATA,consultas odontologicas,pulpotomias,2007-12-01,15,15
AYO AYO,consultas odontologicas,pulpotomias,2007-12-01,34,34
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2007-12-01,94,94
AZURDUY,consultas odontologicas,pulpotomias,2007-12-01,13,13
BATALLAS,consultas odontologicas,pulpotomias,2007-12-01,83,83
BAURES,consultas odontologicas,pulpotomias,2007-12-01,38,38
BELEN DE URMIRI,consultas odontologicas,pulpotomias,2007-12-01,25,25
BERMEJO,consultas odontologicas,pulpotomias,2007-12-01,174,174
BETANZOS,consultas odontologicas,pulpotomias,2007-12-01,101,101
BOLIVAR,consultas odontologicas,pulpotomias,2007-12-01,26,26
BOLPEBRA,consultas odontologicas,pulpotomias,2007-12-01,27,27
BOYUIBE,consultas odontologicas,pulpotomias,2007-12-01,28,28
BUENA VISTA,consultas odontologicas,pulpotomias,2007-12-01,16,16
CABEZAS,consultas odontologicas,pulpotomias,2007-12-01,50,50
CAIROMA,consultas odontologicas,pulpotomias,2007-12-01,18,18
"CAIZA ""D""",consultas odontologicas,pulpotomias,2007-12-01,7,7
CAJUATA,consultas odontologicas,pulpotomias,2007-12-01,6,6
CALACOTO,consultas odontologicas,pulpotomias,2007-12-01,125,125
CALAMARCA,consultas odontologicas,pulpotomias,2007-12-01,62,62
CAMARGO,consultas odontologicas,pulpotomias,2007-12-01,53,53
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2007-12-01,10,10
CAMIRI,consultas odontologicas,pulpotomias,2007-12-01,188,188
CAPINOTA,consultas odontologicas,pulpotomias,2007-12-01,73,73
CAQUIAVIRI,consultas odontologicas,pulpotomias,2007-12-01,11,11
CARACOLLO,consultas odontologicas,pulpotomias,2007-12-01,903,903
CARANAVI,consultas odontologicas,pulpotomias,2007-12-01,187,187
CARAPARI,consultas odontologicas,pulpotomias,2007-12-01,43,43
CARIPUYO,consultas odontologicas,pulpotomias,2007-12-01,39,39
CARMEN RIVERO TORREZ,consultas odontologicas,pulpotomias,2007-12-01,7,7
CHALLAPATA,consultas odontologicas,pulpotomias,2007-12-01,102,102
CHAQUI,consultas odontologicas,pulpotomias,2007-12-01,10,10
CHARAGUA,consultas odontologicas,pulpotomias,2007-12-01,108,108
CHARAÑA,consultas odontologicas,pulpotomias,2007-12-01,1,1
CHAYANTA,consultas odontologicas,pulpotomias,2007-12-01,43,43
CHIMORE,consultas odontologicas,pulpotomias,2007-12-01,49,49
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2007-12-01,52,52
CHUMA,consultas odontologicas,pulpotomias,2007-12-01,51,51
CLIZA,consultas odontologicas,pulpotomias,2007-12-01,18,18
COBIJA,consultas odontologicas,pulpotomias,2007-12-01,123,123
COCHABAMBA,consultas odontologicas,pulpotomias,2007-12-01,1100,1100
COLCAPIRHUA,consultas odontologicas,pulpotomias,2007-12-01,53,53
"COLCHA ""K""",consultas odontologicas,pulpotomias,2007-12-01,24,24
COLLANA,consultas odontologicas,pulpotomias,2007-12-01,11,11
COLOMI,consultas odontologicas,pulpotomias,2007-12-01,55,55
COLPA BELGICA,consultas odontologicas,pulpotomias,2007-12-01,47,47
COLQUENCHA,consultas odontologicas,pulpotomias,2007-12-01,12,12
COLQUIRI,consultas odontologicas,pulpotomias,2007-12-01,40,40
COMANCHE,consultas odontologicas,pulpotomias,2007-12-01,34,34
COMARAPA,consultas odontologicas,pulpotomias,2007-12-01,59,59
CONCEPCION,consultas odontologicas,pulpotomias,2007-12-01,14,14
COPACABANA,consultas odontologicas,pulpotomias,2007-12-01,48,48
CORIPATA,consultas odontologicas,pulpotomias,2007-12-01,98,98
CORO CORO,consultas odontologicas,pulpotomias,2007-12-01,33,33
COROICO,consultas odontologicas,pulpotomias,2007-12-01,159,159
CORQUE,consultas odontologicas,pulpotomias,2007-12-01,28,28
COTAGAITA,consultas odontologicas,pulpotomias,2007-12-01,79,79
COTOCA,consultas odontologicas,pulpotomias,2007-12-01,41,41
CUATRO CAÑADAS,consultas odontologicas,pulpotomias,2007-12-01,23,23
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,pulpotomias,2007-12-01,10,10
CUEVO,consultas odontologicas,pulpotomias,2007-12-01,2,2
CULPINA,consultas odontologicas,pulpotomias,2007-12-01,34,34
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2007-12-01,51,51
DESAGUADERO,consultas odontologicas,pulpotomias,2007-12-01,59,59
EL ALTO,consultas odontologicas,pulpotomias,2007-12-01,3005,3005
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2007-12-01,52,52
EL TORNO,consultas odontologicas,pulpotomias,2007-12-01,82,82
EL VILLAR,consultas odontologicas,pulpotomias,2007-12-01,8,8
ENTRE RIOS,consultas odontologicas,pulpotomias,2007-12-01,105,105
ENTRE RIOS,consultas odontologicas,pulpotomias,2007-12-01,38,38
EUCALIPTUS,consultas odontologicas,pulpotomias,2007-12-01,26,26
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2007-12-01,41,41
FILADELFIA,consultas odontologicas,pulpotomias,2007-12-01,13,13
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2007-12-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2007-12-01,48,48
GUANAY,consultas odontologicas,pulpotomias,2007-12-01,27,27
GUAQUI,consultas odontologicas,pulpotomias,2007-12-01,37,37
GUAYARAMERIN,consultas odontologicas,pulpotomias,2007-12-01,143,143
GUTIERREZ,consultas odontologicas,pulpotomias,2007-12-01,62,62
HUACARETA,consultas odontologicas,pulpotomias,2007-12-01,26,26
HUACHACALLA,consultas odontologicas,pulpotomias,2007-12-01,10,10
HUANUNI,consultas odontologicas,pulpotomias,2007-12-01,68,68
HUARACAJE,consultas odontologicas,pulpotomias,2007-12-01,20,20
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2007-12-01,9,9
ICHOCA,consultas odontologicas,pulpotomias,2007-12-01,1,1
ICLA,consultas odontologicas,pulpotomias,2007-12-01,37,37
INCAHUASI,consultas odontologicas,pulpotomias,2007-12-01,75,75
INQUISIVI,consultas odontologicas,pulpotomias,2007-12-01,92,92
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2007-12-01,56,56
IXIAMAS,consultas odontologicas,pulpotomias,2007-12-01,39,39
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2007-12-01,63,63
LA ASUNTA,consultas odontologicas,pulpotomias,2007-12-01,28,28
LA GUARDIA,consultas odontologicas,pulpotomias,2007-12-01,110,110
LA PAZ,consultas odontologicas,pulpotomias,2007-12-01,2297,2297
