municipality,group,variable,month,Primeras consultas,TOTAL
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2007-11-01,23,23
SAN JULIAN,consultas odontologicas,primeras consultas,2007-11-01,87,87
SAN LORENZO(PND),consultas odontologicas,primeras consultas,2007-11-01,81,81
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2007-11-01,499,499
SAN LUCAS,consultas odontologicas,primeras consultas,2007-11-01,376,376
SAN MATIAS,consultas odontologicas,primeras consultas,2007-11-01,186,186
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2007-11-01,245,245
SAN PEDRO,consultas odontologicas,primeras consultas,2007-11-01,10,10
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2007-11-01,9,9
SAN PEDRO DE CURAHUARA,consultas odontologicas,primeras consultas,2007-11-01,72,72
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2007-11-01,76,76
SAN RAFAEL,consultas odontologicas,primeras consultas,2007-11-01,70,70
SAN RAMON,consultas odontologicas,primeras consultas,2007-11-01,250,250
SANTA ANA,consultas odontologicas,primeras consultas,2007-11-01,27,27
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2007-11-01,8000,8000
SANTA ROSA,consultas odontologicas,primeras consultas,2007-11-01,464,464
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2007-11-01,720,720
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2007-11-01,110,110
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2007-11-01,50,50
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2007-11-01,277,277
SENA,consultas odontologicas,primeras consultas,2007-11-01,140,140
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2007-11-01,385,385
SICAYA,consultas odontologicas,primeras consultas,2007-11-01,39,39
SIPE SIPE,consultas odontologicas,primeras consultas,2007-11-01,207,207
SOPACHUY,consultas odontologicas,primeras consultas,2007-11-01,397,397
SORACACHI,consultas odontologicas,primeras consultas,2007-11-01,503,503
SORATA,consultas odontologicas,primeras consultas,2007-11-01,172,172
SUCRE,consultas odontologicas,primeras consultas,2007-11-01,1893,1893
TACACOMA,consultas odontologicas,primeras consultas,2007-11-01,97,97
TACOPAYA,consultas odontologicas,primeras consultas,2007-11-01,53,53
TAHUA,consultas odontologicas,primeras consultas,2007-11-01,8,8
TAPACARI,consultas odontologicas,primeras consultas,2007-11-01,93,93
TARABUCO,consultas odontologicas,primeras consultas,2007-11-01,132,132
TARATA,consultas odontologicas,primeras consultas,2007-11-01,54,54
TARIJA,consultas odontologicas,primeras consultas,2007-11-01,1302,1302
TARVITA,consultas odontologicas,primeras consultas,2007-11-01,479,479
TIAWANACU,consultas odontologicas,primeras consultas,2007-11-01,121,121
TINGUIPAYA,consultas odontologicas,primeras consultas,2007-11-01,67,67
TIPUANI,consultas odontologicas,primeras consultas,2007-11-01,122,122
TIQUIPAYA,consultas odontologicas,primeras consultas,2007-11-01,130,130
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2007-11-01,282,282
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,primeras consultas,2007-11-01,34,34
TOCO,consultas odontologicas,primeras consultas,2007-11-01,97,97
TOLATA,consultas odontologicas,primeras consultas,2007-11-01,13,13
TOLEDO,consultas odontologicas,primeras consultas,2007-11-01,43,43
TOMAVE,consultas odontologicas,primeras consultas,2007-11-01,31,31
TOMINA,consultas odontologicas,primeras consultas,2007-11-01,178,178
TORO TORO,consultas odontologicas,primeras consultas,2007-11-01,275,275
TOTORA(CBBA),consultas odontologicas,primeras consultas,2007-11-01,53,53
TOTORA(ORR),consultas odontologicas,primeras consultas,2007-11-01,51,51
TRIGAL,consultas odontologicas,primeras consultas,2007-11-01,25,25
TRINIDAD,consultas odontologicas,primeras consultas,2007-11-01,407,407
TUPIZA,consultas odontologicas,primeras consultas,2007-11-01,752,752
TURCO,consultas odontologicas,primeras consultas,2007-11-01,37,37
UMALA,consultas odontologicas,primeras consultas,2007-11-01,307,307
UNCIA,consultas odontologicas,primeras consultas,2007-11-01,329,329
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2007-11-01,383,383
URUBICHA,consultas odontologicas,primeras consultas,2007-11-01,57,57
UYUNI,consultas odontologicas,primeras consultas,2007-11-01,385,385
VACAS,consultas odontologicas,primeras consultas,2007-11-01,95,95
VALLEGRANDE,consultas odontologicas,primeras consultas,2007-11-01,65,65
VIACHA,consultas odontologicas,primeras consultas,2007-11-01,160,160
VILLA MONTES,consultas odontologicas,primeras consultas,2007-11-01,311,311
VILLA NUEVA (LOMA ALTA),consultas odontologicas,primeras consultas,2007-11-01,6,6
VILLA RIVERO,consultas odontologicas,primeras consultas,2007-11-01,130,130
VILLA SERRANO,consultas odontologicas,primeras consultas,2007-11-01,654,654
VILLA TUNARI,consultas odontologicas,primeras consultas,2007-11-01,683,683
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2007-11-01,19,19
VILLAZON,consultas odontologicas,primeras consultas,2007-11-01,287,287
VINTO,consultas odontologicas,primeras consultas,2007-11-01,56,56
VITICHI,consultas odontologicas,primeras consultas,2007-11-01,37,37
WARNES,consultas odontologicas,primeras consultas,2007-11-01,44,44
YACO,consultas odontologicas,primeras consultas,2007-11-01,112,112
YACUIBA,consultas odontologicas,primeras consultas,2007-11-01,606,606
YAMPARAEZ,consultas odontologicas,primeras consultas,2007-11-01,144,144
YANACACHI,consultas odontologicas,primeras consultas,2007-11-01,19,19
YAPACANI,consultas odontologicas,primeras consultas,2007-11-01,165,165
YOCALLA,consultas odontologicas,primeras consultas,2007-11-01,138,138
YOTALA,consultas odontologicas,primeras consultas,2007-11-01,293,293
YUNCHARA,consultas odontologicas,primeras consultas,2007-11-01,71,71
ZUDAÑEZ,consultas odontologicas,primeras consultas,2007-11-01,62,62
ACHACACHI,consultas odontologicas,primeras consultas,2007-12-01,208,208
ACHOCALLA,consultas odontologicas,primeras consultas,2007-12-01,1900,1900
AIQUILE,consultas odontologicas,primeras consultas,2007-12-01,69,69
ALCALA,consultas odontologicas,primeras consultas,2007-12-01,3,3
ANDAMARCA,consultas odontologicas,primeras consultas,2007-12-01,65,65
ANTEQUERA,consultas odontologicas,primeras consultas,2007-12-01,35,35
ANZALDO,consultas odontologicas,primeras consultas,2007-12-01,20,20
APOLO,consultas odontologicas,primeras consultas,2007-12-01,26,26
ARANI,consultas odontologicas,primeras consultas,2007-12-01,143,143
ARBIETO,consultas odontologicas,primeras consultas,2007-12-01,97,97
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2007-12-01,90,90
ATOCHA,consultas odontologicas,primeras consultas,2007-12-01,514,514
AUCAPATA,consultas odontologicas,primeras consultas,2007-12-01,3,3
AYATA,consultas odontologicas,primeras consultas,2007-12-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2007-12-01,100,100
AZURDUY,consultas odontologicas,primeras consultas,2007-12-01,18,18
BATALLAS,consultas odontologicas,primeras consultas,2007-12-01,7,7
BELEN DE URMIRI,consultas odontologicas,primeras consultas,2007-12-01,25,25
BERMEJO,consultas odontologicas,primeras consultas,2007-12-01,346,346
BETANZOS,consultas odontologicas,primeras consultas,2007-12-01,124,124
BOLIVAR,consultas odontologicas,primeras consultas,2007-12-01,37,37
BOYUIBE,consultas odontologicas,primeras consultas,2007-12-01,98,98
BUENA VISTA,consultas odontologicas,primeras consultas,2007-12-01,92,92
CABEZAS,consultas odontologicas,primeras consultas,2007-12-01,187,187
CAIROMA,consultas odontologicas,primeras consultas,2007-12-01,18,18
"CAIZA ""D""",consultas odontologicas,primeras consultas,2007-12-01,17,17
CAJUATA,consultas odontologicas,primeras consultas,2007-12-01,10,10
CALACOTO,consultas odontologicas,primeras consultas,2007-12-01,290,290
CALAMARCA,consultas odontologicas,primeras consultas,2007-12-01,24,24
CAMARGO,consultas odontologicas,primeras consultas,2007-12-01,88,88
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2007-12-01,18,18
CAMIRI,consultas odontologicas,primeras consultas,2007-12-01,324,324
CAPINOTA,consultas odontologicas,primeras consultas,2007-12-01,54,54
CAQUIAVIRI,consultas odontologicas,primeras consultas,2007-12-01,26,26
CARACOLLO,consultas odontologicas,primeras consultas,2007-12-01,189,189
CARANAVI,consultas odontologicas,primeras consultas,2007-12-01,318,318
CARAPARI,consultas odontologicas,primeras consultas,2007-12-01,270,270
CARIPUYO,consultas odontologicas,primeras consultas,2007-12-01,110,110
CARMEN RIVERO TORREZ,consultas odontologicas,primeras consultas,2007-12-01,30,30
CHALLAPATA,consultas odontologicas,primeras consultas,2007-12-01,91,91
CHAQUI,consultas odontologicas,primeras consultas,2007-12-01,40,40
CHARAGUA,consultas odontologicas,primeras consultas,2007-12-01,118,118
CHAYANTA,consultas odontologicas,primeras consultas,2007-12-01,156,156
CHIMORE,consultas odontologicas,primeras consultas,2007-12-01,121,121
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2007-12-01,82,82
CHUMA,consultas odontologicas,primeras consultas,2007-12-01,66,66
CLIZA,consultas odontologicas,primeras consultas,2007-12-01,50,50
COBIJA,consultas odontologicas,primeras consultas,2007-12-01,224,224
COCHABAMBA,consultas odontologicas,primeras consultas,2007-12-01,3724,3724
COLCAPIRHUA,consultas odontologicas,primeras consultas,2007-12-01,143,143
"COLCHA ""K""",consultas odontologicas,primeras consultas,2007-12-01,45,45
COLLANA,consultas odontologicas,primeras consultas,2007-12-01,11,11
COLOMI,consultas odontologicas,primeras consultas,2007-12-01,153,153
COLPA BELGICA,consultas odontologicas,primeras consultas,2007-12-01,175,175
COLQUENCHA,consultas odontologicas,primeras consultas,2007-12-01,15,15
COMANCHE,consultas odontologicas,primeras consultas,2007-12-01,122,122
COMARAPA,consultas odontologicas,primeras consultas,2007-12-01,35,35
CONCEPCION,consultas odontologicas,primeras consultas,2007-12-01,27,27
COPACABANA,consultas odontologicas,primeras consultas,2007-12-01,54,54
CORIPATA,consultas odontologicas,primeras consultas,2007-12-01,124,124
CORO CORO,consultas odontologicas,primeras consultas,2007-12-01,25,25
COROICO,consultas odontologicas,primeras consultas,2007-12-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2007-12-01,14,14
COTAGAITA,consultas odontologicas,primeras consultas,2007-12-01,242,242
COTOCA,consultas odontologicas,primeras consultas,2007-12-01,125,125
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2007-12-01,26,26
CUEVO,consultas odontologicas,primeras consultas,2007-12-01,9,9
CULPINA,consultas odontologicas,primeras consultas,2007-12-01,126,126
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2007-12-01,24,24
EL ALTO,consultas odontologicas,primeras consultas,2007-12-01,5148,5148
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2007-12-01,179,179
EL TORNO,consultas odontologicas,primeras consultas,2007-12-01,147,147
EL VILLAR,consultas odontologicas,primeras consultas,2007-12-01,39,39
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-12-01,165,165
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-12-01,170,170
EUCALIPTUS,consultas odontologicas,primeras consultas,2007-12-01,23,23
FERNANDEZ ALONSO,consultas odontologicas,primeras consultas,2007-12-01,26,26
FILADELFIA,consultas odontologicas,primeras consultas,2007-12-01,3,3
GENERAL SAAVEDRA,consultas odontologicas,primeras consultas,2007-12-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2007-12-01,147,147
GUANAY,consultas odontologicas,primeras consultas,2007-12-01,135,135
GUAQUI,consultas odontologicas,primeras consultas,2007-12-01,226,226
GUAYARAMERIN,consultas odontologicas,primeras consultas,2007-12-01,258,258
GUTIERREZ,consultas odontologicas,primeras consultas,2007-12-01,76,76
HUACHACALLA,consultas odontologicas,primeras consultas,2007-12-01,22,22
HUANUNI,consultas odontologicas,primeras consultas,2007-12-01,130,130
HUARACAJE,consultas odontologicas,primeras consultas,2007-12-01,3,3
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2007-12-01,22,22
ICLA,consultas odontologicas,primeras consultas,2007-12-01,66,66
INCAHUASI,consultas odontologicas,primeras consultas,2007-12-01,218,218
INQUISIVI,consultas odontologicas,primeras consultas,2007-12-01,109,109
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2007-12-01,120,120
IXIAMAS,consultas odontologicas,primeras consultas,2007-12-01,28,28
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2007-12-01,83,83
LA ASUNTA,consultas odontologicas,primeras consultas,2007-12-01,74,74
LA GUARDIA,consultas odontologicas,primeras consultas,2007-12-01,116,116
LA PAZ,consultas odontologicas,primeras consultas,2007-12-01,4350,4350
LAGUNILLAS,consultas odontologicas,primeras consultas,2007-12-01,98,98
LAJA,consultas odontologicas,primeras consultas,2007-12-01,75,75
LAS CARRERAS,consultas odontologicas,primeras consultas,2007-12-01,24,24
LICOMA PAMPA,consultas odontologicas,primeras consultas,2007-12-01,33,33
LLALLAGUA,consultas odontologicas,primeras consultas,2007-12-01,224,224
LLICA,consultas odontologicas,primeras consultas,2007-12-01,25,25
MACHACAMARCA,consultas odontologicas,primeras consultas,2007-12-01,33,33
MACHARETI,consultas odontologicas,primeras consultas,2007-12-01,6,6
MAGDALENA,consultas odontologicas,primeras consultas,2007-12-01,37,37
MAIRANA,consultas odontologicas,primeras consultas,2007-12-01,49,49
MAPIRI,consultas odontologicas,primeras consultas,2007-12-01,77,77
MECAPACA,consultas odontologicas,primeras consultas,2007-12-01,11,11
MINEROS,consultas odontologicas,primeras consultas,2007-12-01,34,34
MIZQUE,consultas odontologicas,primeras consultas,2007-12-01,52,52
MOCOMOCO,consultas odontologicas,primeras consultas,2007-12-01,59,59
MOJOCOYA,consultas odontologicas,primeras consultas,2007-12-01,30,30
MONTEAGUDO,consultas odontologicas,primeras consultas,2007-12-01,68,68
MONTERO,consultas odontologicas,primeras consultas,2007-12-01,626,626
MORO MORO,consultas odontologicas,primeras consultas,2007-12-01,7,7
MOROCHATA,consultas odontologicas,primeras consultas,2007-12-01,192,192
OCURI,consultas odontologicas,primeras consultas,2007-12-01,29,29
OKINAWA,consultas odontologicas,primeras consultas,2007-12-01,6,6
OMEREQUE,consultas odontologicas,primeras consultas,2007-12-01,62,62
ORURO,consultas odontologicas,primeras consultas,2007-12-01,1736,1736
PADCAYA,consultas odontologicas,primeras consultas,2007-12-01,137,137
PADILLA,consultas odontologicas,primeras consultas,2007-12-01,86,86
PAILON,consultas odontologicas,primeras consultas,2007-12-01,56,56
PALCA,consultas odontologicas,primeras consultas,2007-12-01,17,17
PALOS BLANCOS,consultas odontologicas,primeras consultas,2007-12-01,135,135
PAMPA GRANDE,consultas odontologicas,primeras consultas,2007-12-01,25,25
PAPEL PAMPA,consultas odontologicas,primeras consultas,2007-12-01,44,44
PASORAPA,consultas odontologicas,primeras consultas,2007-12-01,9,9
PATACAMAYA,consultas odontologicas,primeras consultas,2007-12-01,28,28
PAZÑA,consultas odontologicas,primeras consultas,2007-12-01,42,42
PELECHUCO,consultas odontologicas,primeras consultas,2007-12-01,89,89
POCOATA,consultas odontologicas,primeras consultas,2007-12-01,50,50
POJO (CBBA),consultas odontologicas,primeras consultas,2007-12-01,44,44
POOPO,consultas odontologicas,primeras consultas,2007-12-01,25,25
POROMA,consultas odontologicas,primeras consultas,2007-12-01,40,40
PORONGO,consultas odontologicas,primeras consultas,2007-12-01,8,8
PORTACHUELO,consultas odontologicas,primeras consultas,2007-12-01,48,48
PORVENIR,consultas odontologicas,primeras consultas,2007-12-01,96,96
POSTRER VALLE,consultas odontologicas,primeras consultas,2007-12-01,8,8
POTOSI,consultas odontologicas,primeras consultas,2007-12-01,1433,1433
PRESTO,consultas odontologicas,primeras consultas,2007-12-01,10,10
PUCARA,consultas odontologicas,primeras consultas,2007-12-01,14,14
PUCARANI,consultas odontologicas,primeras consultas,2007-12-01,165,165
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2007-12-01,85,85
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2007-12-01,154,154
PUERTO GONZALO MORENO,consultas odontologicas,primeras consultas,2007-12-01,33,33
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2007-12-01,33,33
PUERTO RICO,consultas odontologicas,primeras consultas,2007-12-01,111,111
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2007-12-01,373,373
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2007-12-01,153,153
PUNA,consultas odontologicas,primeras consultas,2007-12-01,147,147
PUNATA,consultas odontologicas,primeras consultas,2007-12-01,407,407
QUIABAYA,consultas odontologicas,primeras consultas,2007-12-01,33,33
QUILLACOLLO,consultas odontologicas,primeras consultas,2007-12-01,727,727
QUIME,consultas odontologicas,primeras consultas,2007-12-01,283,283
QUIRUSILLAS,consultas odontologicas,primeras consultas,2007-12-01,101,101
RAVELO,consultas odontologicas,primeras consultas,2007-12-01,42,42
RIBERALTA,consultas odontologicas,primeras consultas,2007-12-01,526,526
