municipality,group,variable,month,Acciones preventivas,TOTAL
MACHACAMARCA,consultas odontologicas,acciones preventivas,2007-11-01,177,177
MACHARETI,consultas odontologicas,acciones preventivas,2007-11-01,724,724
MAGDALENA,consultas odontologicas,acciones preventivas,2007-11-01,30,30
MAIRANA,consultas odontologicas,acciones preventivas,2007-11-01,352,352
MAPIRI,consultas odontologicas,acciones preventivas,2007-11-01,68,68
MECAPACA,consultas odontologicas,acciones preventivas,2007-11-01,28,28
MINEROS,consultas odontologicas,acciones preventivas,2007-11-01,78,78
MIZQUE,consultas odontologicas,acciones preventivas,2007-11-01,807,807
MOCOMOCO,consultas odontologicas,acciones preventivas,2007-11-01,593,593
MOJOCOYA,consultas odontologicas,acciones preventivas,2007-11-01,16,16
MONTEAGUDO,consultas odontologicas,acciones preventivas,2007-11-01,312,312
MONTERO,consultas odontologicas,acciones preventivas,2007-11-01,436,436
MORO MORO,consultas odontologicas,acciones preventivas,2007-11-01,13,13
MOROCHATA,consultas odontologicas,acciones preventivas,2007-11-01,431,431
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2007-11-01,32,32
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,acciones preventivas,2007-11-01,28,28
OCURI,consultas odontologicas,acciones preventivas,2007-11-01,71,71
OKINAWA,consultas odontologicas,acciones preventivas,2007-11-01,349,349
OMEREQUE,consultas odontologicas,acciones preventivas,2007-11-01,9,9
ORURO,consultas odontologicas,acciones preventivas,2007-11-01,2760,2760
PADCAYA,consultas odontologicas,acciones preventivas,2007-11-01,72,72
PADILLA,consultas odontologicas,acciones preventivas,2007-11-01,135,135
PAILON,consultas odontologicas,acciones preventivas,2007-11-01,168,168
PALCA,consultas odontologicas,acciones preventivas,2007-11-01,31,31
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2007-11-01,68,68
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2007-11-01,60,60
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2007-11-01,28,28
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2007-11-01,181,181
PASORAPA,consultas odontologicas,acciones preventivas,2007-11-01,363,363
PATACAMAYA,consultas odontologicas,acciones preventivas,2007-11-01,28,28
PAZÑA,consultas odontologicas,acciones preventivas,2007-11-01,593,593
PELECHUCO,consultas odontologicas,acciones preventivas,2007-11-01,51,51
POCOATA,consultas odontologicas,acciones preventivas,2007-11-01,1658,1658
POJO (CBBA),consultas odontologicas,acciones preventivas,2007-11-01,94,94
POOPO,consultas odontologicas,acciones preventivas,2007-11-01,24,24
PORCO,consultas odontologicas,acciones preventivas,2007-11-01,34,34
POROMA,consultas odontologicas,acciones preventivas,2007-11-01,2014,2014
PORONGO,consultas odontologicas,acciones preventivas,2007-11-01,151,151
PORTACHUELO,consultas odontologicas,acciones preventivas,2007-11-01,67,67
PORVENIR,consultas odontologicas,acciones preventivas,2007-11-01,65,65
POSTRER VALLE,consultas odontologicas,acciones preventivas,2007-11-01,191,191
POTOSI,consultas odontologicas,acciones preventivas,2007-11-01,912,912
PRESTO,consultas odontologicas,acciones preventivas,2007-11-01,501,501
PUCARA,consultas odontologicas,acciones preventivas,2007-11-01,4,4
PUCARANI,consultas odontologicas,acciones preventivas,2007-11-01,13,13
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2007-11-01,57,57
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2007-11-01,30,30
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2007-11-01,313,313
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2007-11-01,39,39
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2007-11-01,35,35
PUERTO RICO,consultas odontologicas,acciones preventivas,2007-11-01,41,41
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2007-11-01,103,103
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2007-11-01,48,48
PUNA,consultas odontologicas,acciones preventivas,2007-11-01,289,289
PUNATA,consultas odontologicas,acciones preventivas,2007-11-01,1185,1185
QUIABAYA,consultas odontologicas,acciones preventivas,2007-11-01,25,25
QUILLACOLLO,consultas odontologicas,acciones preventivas,2007-11-01,662,662
QUIME,consultas odontologicas,acciones preventivas,2007-11-01,218,218
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2007-11-01,5,5
REYES,consultas odontologicas,acciones preventivas,2007-11-01,74,74
RIBERALTA,consultas odontologicas,acciones preventivas,2007-11-01,663,663
ROBORE,consultas odontologicas,acciones preventivas,2007-11-01,76,76
RURRENABAQUE,consultas odontologicas,acciones preventivas,2007-11-01,76,76
SABAYA,consultas odontologicas,acciones preventivas,2007-11-01,160,160
SACABA,consultas odontologicas,acciones preventivas,2007-11-01,1418,1418
SACACA,consultas odontologicas,acciones preventivas,2007-11-01,58,58
SAIPINA,consultas odontologicas,acciones preventivas,2007-11-01,108,108
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2007-11-01,187,187
SAMAIPATA,consultas odontologicas,acciones preventivas,2007-11-01,8,8
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2007-11-01,6,6
SAN ANDRES,consultas odontologicas,acciones preventivas,2007-11-01,209,209
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2007-11-01,14,14
SAN ANTONIO DE LOMERIO,consultas odontologicas,acciones preventivas,2007-11-01,19,19
SAN BENITO,consultas odontologicas,acciones preventivas,2007-11-01,42,42
SAN BORJA,consultas odontologicas,acciones preventivas,2007-11-01,21,21
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2007-11-01,9,9
SAN CARLOS,consultas odontologicas,acciones preventivas,2007-11-01,18,18
SAN IGNACIO,consultas odontologicas,acciones preventivas,2007-11-01,223,223
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2007-11-01,2651,2651
SAN JAVIER(BNI),consultas odontologicas,acciones preventivas,2007-11-01,26,26
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2007-11-01,596,596
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2007-11-01,267,267
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2007-11-01,64,64
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2007-11-01,17,17
SAN JULIAN,consultas odontologicas,acciones preventivas,2007-11-01,312,312
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2007-11-01,90,90
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2007-11-01,432,432
SAN LUCAS,consultas odontologicas,acciones preventivas,2007-11-01,317,317
SAN MATIAS,consultas odontologicas,acciones preventivas,2007-11-01,29,29
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2007-11-01,91,91
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2007-11-01,1535,1535
SAN PEDRO DE CURAHUARA,consultas odontologicas,acciones preventivas,2007-11-01,49,49
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2007-11-01,165,165
SAN RAFAEL,consultas odontologicas,acciones preventivas,2007-11-01,68,68
SAN RAMON,consultas odontologicas,acciones preventivas,2007-11-01,229,229
SAN RAMON,consultas odontologicas,acciones preventivas,2007-11-01,36,36
SANTA ANA,consultas odontologicas,acciones preventivas,2007-11-01,491,491
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2007-11-01,10125,10125
SANTA ROSA,consultas odontologicas,acciones preventivas,2007-11-01,1018,1018
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2007-11-01,328,328
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2007-11-01,99,99
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2007-11-01,430,430
SANTIVAÑES,consultas odontologicas,acciones preventivas,2007-11-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2007-11-01,12,12
SAPAHAQUI,consultas odontologicas,acciones preventivas,2007-11-01,37,37
SENA,consultas odontologicas,acciones preventivas,2007-11-01,80,80
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2007-11-01,528,528
SICAYA,consultas odontologicas,acciones preventivas,2007-11-01,72,72
SIPE SIPE,consultas odontologicas,acciones preventivas,2007-11-01,1264,1264
SOPACHUY,consultas odontologicas,acciones preventivas,2007-11-01,703,703
SORACACHI,consultas odontologicas,acciones preventivas,2007-11-01,1210,1210
SORATA,consultas odontologicas,acciones preventivas,2007-11-01,64,64
SUCRE,consultas odontologicas,acciones preventivas,2007-11-01,1055,1055
TACACOMA,consultas odontologicas,acciones preventivas,2007-11-01,21,21
TACOPAYA,consultas odontologicas,acciones preventivas,2007-11-01,3,3
TAPACARI,consultas odontologicas,acciones preventivas,2007-11-01,105,105
TARABUCO,consultas odontologicas,acciones preventivas,2007-11-01,336,336
TARATA,consultas odontologicas,acciones preventivas,2007-11-01,826,826
TARIJA,consultas odontologicas,acciones preventivas,2007-11-01,654,654
TARVITA,consultas odontologicas,acciones preventivas,2007-11-01,674,674
TIAWANACU,consultas odontologicas,acciones preventivas,2007-11-01,182,182
TINGUIPAYA,consultas odontologicas,acciones preventivas,2007-11-01,33,33
TIPUANI,consultas odontologicas,acciones preventivas,2007-11-01,124,124
TIQUIPAYA,consultas odontologicas,acciones preventivas,2007-11-01,805,805
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2007-11-01,169,169
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,acciones preventivas,2007-11-01,68,68
TOCO,consultas odontologicas,acciones preventivas,2007-11-01,1606,1606
TOLATA,consultas odontologicas,acciones preventivas,2007-11-01,780,780
TOLEDO,consultas odontologicas,acciones preventivas,2007-11-01,112,112
TOMAVE,consultas odontologicas,acciones preventivas,2007-11-01,32,32
TOMINA,consultas odontologicas,acciones preventivas,2007-11-01,64,64
TORO TORO,consultas odontologicas,acciones preventivas,2007-11-01,234,234
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2007-11-01,811,811
TOTORA(ORR),consultas odontologicas,acciones preventivas,2007-11-01,7,7
TRIGAL,consultas odontologicas,acciones preventivas,2007-11-01,4,4
TRINIDAD,consultas odontologicas,acciones preventivas,2007-11-01,225,225
TUPIZA,consultas odontologicas,acciones preventivas,2007-11-01,508,508
TURCO,consultas odontologicas,acciones preventivas,2007-11-01,411,411
UNCIA,consultas odontologicas,acciones preventivas,2007-11-01,105,105
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2007-11-01,181,181
URUBICHA,consultas odontologicas,acciones preventivas,2007-11-01,9,9
UYUNI,consultas odontologicas,acciones preventivas,2007-11-01,24,24
VACAS,consultas odontologicas,acciones preventivas,2007-11-01,639,639
VALLEGRANDE,consultas odontologicas,acciones preventivas,2007-11-01,581,581
VIACHA,consultas odontologicas,acciones preventivas,2007-11-01,846,846
VILLA MONTES,consultas odontologicas,acciones preventivas,2007-11-01,28,28
VILLA RIVERO,consultas odontologicas,acciones preventivas,2007-11-01,19,19
VILLA SERRANO,consultas odontologicas,acciones preventivas,2007-11-01,1147,1147
VILLA TUNARI,consultas odontologicas,acciones preventivas,2007-11-01,252,252
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2007-11-01,621,621
VILLAZON,consultas odontologicas,acciones preventivas,2007-11-01,167,167
VINTO,consultas odontologicas,acciones preventivas,2007-11-01,370,370
VITICHI,consultas odontologicas,acciones preventivas,2007-11-01,6,6
WARNES,consultas odontologicas,acciones preventivas,2007-11-01,109,109
YACO,consultas odontologicas,acciones preventivas,2007-11-01,51,51
YACUIBA,consultas odontologicas,acciones preventivas,2007-11-01,440,440
YAMPARAEZ,consultas odontologicas,acciones preventivas,2007-11-01,314,314
YANACACHI,consultas odontologicas,acciones preventivas,2007-11-01,1,1
YAPACANI,consultas odontologicas,acciones preventivas,2007-11-01,51,51
YOCALLA,consultas odontologicas,acciones preventivas,2007-11-01,149,149
YOTALA,consultas odontologicas,acciones preventivas,2007-11-01,394,394
YUNCHARA,consultas odontologicas,acciones preventivas,2007-11-01,54,54
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2007-11-01,284,284
ACACIO,consultas odontologicas,acciones preventivas,2007-12-01,19,19
ACHACACHI,consultas odontologicas,acciones preventivas,2007-12-01,707,707
AIQUILE,consultas odontologicas,acciones preventivas,2007-12-01,29,29
ALCALA,consultas odontologicas,acciones preventivas,2007-12-01,210,210
ANCORAIMES,consultas odontologicas,acciones preventivas,2007-12-01,6,6
ANDAMARCA,consultas odontologicas,acciones preventivas,2007-12-01,196,196
ANTEQUERA,consultas odontologicas,acciones preventivas,2007-12-01,30,30
ANZALDO,consultas odontologicas,acciones preventivas,2007-12-01,5,5
APOLO,consultas odontologicas,acciones preventivas,2007-12-01,2,2
ARAMPAMPA,consultas odontologicas,acciones preventivas,2007-12-01,34,34
ARANI,consultas odontologicas,acciones preventivas,2007-12-01,143,143
ARBIETO,consultas odontologicas,acciones preventivas,2007-12-01,18,18
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-12-01,13,13
ATOCHA,consultas odontologicas,acciones preventivas,2007-12-01,50,50
AYO AYO,consultas odontologicas,acciones preventivas,2007-12-01,147,147
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-12-01,206,206
AZURDUY,consultas odontologicas,acciones preventivas,2007-12-01,18,18
BATALLAS,consultas odontologicas,acciones preventivas,2007-12-01,1,1
BERMEJO,consultas odontologicas,acciones preventivas,2007-12-01,158,158
BETANZOS,consultas odontologicas,acciones preventivas,2007-12-01,68,68
BOLIVAR,consultas odontologicas,acciones preventivas,2007-12-01,5,5
BOLPEBRA,consultas odontologicas,acciones preventivas,2007-12-01,42,42
BOYUIBE,consultas odontologicas,acciones preventivas,2007-12-01,7,7
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-12-01,5,5
CABEZAS,consultas odontologicas,acciones preventivas,2007-12-01,85,85
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-12-01,6,6
CALACOTO,consultas odontologicas,acciones preventivas,2007-12-01,8,8
CALAMARCA,consultas odontologicas,acciones preventivas,2007-12-01,1,1
CAMARGO,consultas odontologicas,acciones preventivas,2007-12-01,44,44
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-12-01,48,48
CAMIRI,consultas odontologicas,acciones preventivas,2007-12-01,258,258
CAPINOTA,consultas odontologicas,acciones preventivas,2007-12-01,303,303
CARACOLLO,consultas odontologicas,acciones preventivas,2007-12-01,4281,4281
CARANAVI,consultas odontologicas,acciones preventivas,2007-12-01,318,318
CARAPARI,consultas odontologicas,acciones preventivas,2007-12-01,44,44
CARIPUYO,consultas odontologicas,acciones preventivas,2007-12-01,315,315
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2007-12-01,40,40
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-12-01,191,191
CHAQUI,consultas odontologicas,acciones preventivas,2007-12-01,11,11
CHARAGUA,consultas odontologicas,acciones preventivas,2007-12-01,16,16
CHAYANTA,consultas odontologicas,acciones preventivas,2007-12-01,119,119
CHIMORE,consultas odontologicas,acciones preventivas,2007-12-01,336,336
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-12-01,14,14
CHUMA,consultas odontologicas,acciones preventivas,2007-12-01,62,62
CLIZA,consultas odontologicas,acciones preventivas,2007-12-01,7,7
COBIJA,consultas odontologicas,acciones preventivas,2007-12-01,260,260
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-12-01,10347,10347
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-12-01,284,284
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-12-01,23,23
COLOMI,consultas odontologicas,acciones preventivas,2007-12-01,287,287
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-12-01,255,255
COLQUIRI,consultas odontologicas,acciones preventivas,2007-12-01,2,2
COMARAPA,consultas odontologicas,acciones preventivas,2007-12-01,35,35
CONCEPCION,consultas odontologicas,acciones preventivas,2007-12-01,1,1
COPACABANA,consultas odontologicas,acciones preventivas,2007-12-01,125,125
CORIPATA,consultas odontologicas,acciones preventivas,2007-12-01,5,5
CORO CORO,consultas odontologicas,acciones preventivas,2007-12-01,9,9
COROICO,consultas odontologicas,acciones preventivas,2007-12-01,47,47
CORQUE,consultas odontologicas,acciones preventivas,2007-12-01,192,192
COTAGAITA,consultas odontologicas,acciones preventivas,2007-12-01,422,422
COTOCA,consultas odontologicas,acciones preventivas,2007-12-01,60,60
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-12-01,30,30
CULPINA,consultas odontologicas,acciones preventivas,2007-12-01,35,35
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2007-12-01,35,35
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-12-01,40,40
EL ALTO,consultas odontologicas,acciones preventivas,2007-12-01,1588,1588
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-12-01,49,49
EL TORNO,consultas odontologicas,acciones preventivas,2007-12-01,72,72
EL VILLAR,consultas odontologicas,acciones preventivas,2007-12-01,104,104
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-12-01,19,19
