,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,0,0,3,3,6
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,4,2,7,4,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,11,0,0,6,11,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,0,0,0,4,0,4
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,3,2,4,3,7
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,1,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,21,23,17,9,38,32,70
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,5,0,0,3,5,8
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,5,4,1,9,6,15
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,5,1,10,4,15,19
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,0,1,2,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,1,0,2,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,1,0,1,3,2,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,3,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,0,1,0,3,3
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,1,0,3,0,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,0,0,0,3,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,3,1,4,3,7,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,1,4,4,6,5,11
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,0,1,1,4,1,5
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,5,0,1,2,6,8
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,12,3,9,10,21,31
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,70,61,26,21,96,82,178
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,245,247,3,7,248,254,502
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,1,1,4,3,7
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,13,6,0,2,13,8,21
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,0,1,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,15,7,7,13,22,20,42
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,0,1,2,3
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,1,0,2,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,6,1,4,6,10,16
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,12,17,2,4,14,21,35
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,5,0,0,1,5,6
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,4,0,0,3,4,7
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,4,2,3,4,7,11
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,13,9,1,4,14,13,27
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,10,4,6,12,16,28
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,4,3,4,5,9
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,2,2,3,3,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,17,18,2,0,19,18,37
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,59,63,11,10,70,73,143
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,0,1,0,1
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,1,1,2,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,6,2,1,3,7,10
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,4,1,4,1,5
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,0,2,0,2,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,6,0,0,10,6,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,5,6,5,6,11
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,133,124,12,13,145,137,282
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,21,5,6,14,27,41
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,3,2,0,6,3,9
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,9,8,4,16,13,29
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,4,3,2,12,6,18
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,16,6,2,6,18,12,30
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,8,0,0,8,8,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,2,1,5,3,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,1,0,4,2,6
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,12,1,4,11,16,27
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,2,0,2,1,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,6,1,2,7,8,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,4,7,11,12,15,27
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,1,1,1,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,6,1,0,7,6,13
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,2,2,2,4,6
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,2,2,2,4,6
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,1,0,3,2,5
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,6,3,2,9,8,17
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,18,18,0,0,18,18,36
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,2,1,2,2,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,121,126,32,35,153,161,314
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,1,2,1,4,2,6
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,5,7,0,10,5,15
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,2,3,4,7,6,13
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,4,1,2,7,6,13
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,1,1,1,3,2,5
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,4,3,6,3,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,14,13,0,2,14,15,29
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,0,0,2,0,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,1,1,2,1,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,11,5,13,11,24,16,40
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,22,12,8,10,30,22,52
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,3,4,6,4,9,13
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,4,6,2,14,6,20
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,2,2,2,4,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,23,20,29,28,52,48,100
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,9,0,0,2,9,11
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,3,7,1,8,4,12
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,5,0,0,7,5,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,2,2,0,10,2,12
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,19,19,5,2,24,21,45
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,15,1,2,7,17,24
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,2,0,2,2,4
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,78,73,42,52,120,125,245
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,1,0,2,0,2
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,13,7,5,4,18,11,29
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,1,4,1,8,2,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,4,1,1,6,5,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,5,0,0,5,5,10
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,3,0,0,5,3,8
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,2,0,3,2,5
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,1,2,2,9,3,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,1,2,3,5,4,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,41,27,0,0,41,27,68
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,5,3,6,11,11,22
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,19,11,0,2,19,13,32
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,10,7,8,12,18,30
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,43,28,9,9,52,37,89
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,11,1,2,11,13,24
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,0,0,3,3,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,2,1,2,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,26,21,9,14,35,35,70
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,1,0,4,3,7
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,22,13,1,1,23,14,37
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,4,6,7,13,11,24
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,2,2,2,7,4,11
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,8,4,3,9,11,20
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,0,0,6,5,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,3,5,9,10,19
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,0,0,3,3,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,1,0,0,4,1,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,4,3,5,4,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,8,0,0,5,8,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,7,0,0,3,7,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,795,725,27,35,822,760,1582
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,3,0,0,6,3,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,13,12,2,1,15,13,28
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,2,1,4,3,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,1,1,2,3,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,1,0,2,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,0,1,2,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,3,0,4,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,0,1,0,3,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,0,0,1,3,1,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,1,2,3,4,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,8,2,2,10,10,20
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,4,0,0,0,4,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,10,0,1,5,11,16
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,0,1,2,8,2,10
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,4,6,2,10,6,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,209,189,2,5,211,194,405
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,1,2,1,3,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,4,5,1,7,5,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,0,3,1,6,1,7
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,0,1,0,1
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,1,3,1,6,2,8
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,0,3,3,9,3,12
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,6,2,4,11,10,21
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,131,133,18,17,149,150,299
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,1,2,1,6,2,8
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,7,0,2,3,9,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,1,1,2,8,3,11
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,1,3,4,7,5,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,14,11,4,9,18,20,38
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,5,11,8,19,13,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,0,2,0,2,2
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,2,10,3,16,5,21
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,5,4,5,5,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,1,0,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,3,4,2,9,5,14
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,4,0,0,3,4,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,1,6,2,8,3,11
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,0,0,3,2,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,2,2,2,2,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,49,44,5,3,54,47,101
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,14,11,2,2,16,13,29
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,2,1,2,3,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,0,2,6,7,13
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,12,5,2,11,14,25
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,2,1,1,5,3,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,9,0,0,2,9,11
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,2,0,3,8,5,13
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,9,0,0,6,9,15
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,28,34,11,6,39,40,79
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,2,1,2,1,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,3,1,0,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,40,28,2,3,42,31,73
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,3,2,3,2,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,6,1,1,5,7,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,14,12,4,1,18,13,31
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,4,2,0,7,4,11
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,22,38,3,6,25,44,69
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,13,14,4,22,17,39
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,2,2,1,8,3,11
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,86,56,2,5,88,61,149
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,0,1,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,41,53,13,16,54,69,123
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,1,1,3,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,9,13,22,15,31,46
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,6,3,5,3,11,14
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,2,3,3,3,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,1,3,1,4,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,1,2,3,5,4,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,3,1,0,1,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,3,11,0,2,3,13,16
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,9,10,3,1,12,11,23
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,7,4,4,4,11,8,19
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,0,0,1,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,7,1,1,0,8,1,9
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,4,4,3,0,7,4,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,2,0,0,0,2,0,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,2,1,0,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,1,1,1,2,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,12,3,8,6,20,9,29
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,1,0,0,0,1,0,1
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,2,6,0,2,2,8,10
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,7,13,0,7,7,20,27
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,4,3,2,2,6,5,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,25,25,0,0,25,25,50
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,1,4,0,0,1,4,5
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,2,1,1,1,3,2,5
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,0,3,0,0,0,3,3
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-12-01,0,2,0,0,0,2,2
