,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,4,2,5,3,9,5,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,0,3,2,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,3,1,0,1,3,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,5,4,2,6,7,10,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,4,1,2,3,6,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,4,8,1,9,5,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,6,0,0,1,6,1,7
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,3,0,0,0,3,0,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,0,1,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,69,51,8,5,77,56,133
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,17,16,1,3,18,19,37
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,2,2,1,2,3,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,4,6,2,4,6,10,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,24,11,4,1,28,12,40
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,6,3,0,0,6,3,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,15,12,1,1,16,13,29
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,3,5,0,0,3,5,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,5,11,0,0,5,11,16
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,37,36,12,6,49,42,91
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,1,1,3,2,4,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,10,6,5,5,15,11,26
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,36,27,4,4,40,31,71
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,0,3,2,3,2,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,9,1,0,3,9,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,6,1,1,3,7,10
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,41,52,10,8,51,60,111
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,4,4,0,6,4,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,15,32,2,4,17,36,53
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,15,26,21,17,36,43,79
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,3,1,0,0,3,1,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,3,2,2,0,5,2,7
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,88,75,5,4,93,79,172
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,1,2,1,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,52,60,15,15,67,75,142
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,3,0,1,1,4,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,2,0,0,2,2,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,18,23,24,25,42,48,90
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,3,3,1,3,4,6,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,2,3,2,2,4,5,9
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,0,1,2,3,2,4,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-11-01,1,0,2,2,3,2,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,2,5,4,7,11
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,10,10,7,12,17,22,39
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,14,12,2,1,16,13,29
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,3,6,8,10,11,21
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,0,2,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,8,4,1,0,9,4,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,8,1,11,4,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,1,1,1,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,1,2,1,2,3
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,12,2,6,6,18,8,26
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,0,0,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,5,3,3,9,8,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,7,1,4,8,11,19
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,4,3,3,4,7,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,24,24,0,0,24,24,48
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,8,1,0,10,8,18
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,3,1,0,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,4,1,0,1,4,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,4,1,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,10,5,8,14,18,32
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,3,3,2,5,5,10
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,6,2,1,8,7,15
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,0,1,0,4,0,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,0,0,1,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,16,23,2,4,18,27,45
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,12,14,9,8,21,22,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,2,1,2,1,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,2,1,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,4,3,4,6,8,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,15,2,1,15,16,31
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,8,6,8,2,16,8,24
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,4,0,0,3,4,7
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,7,1,1,5,8,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,8,0,0,7,8,15
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,1,1,2,2,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,10,13,1,2,11,15,26
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,7,1,4,7,11,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,3,0,0,0,3,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,14,4,1,17,15,32
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,9,1,0,8,9,17
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,3,2,6,5,11
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,8,3,8,8,16,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,25,29,0,3,25,32,57
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,9,1,0,7,9,16
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,1,0,1,5,2,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,1,0,1,2,2,4
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,2,0,2,0,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,11,9,4,20,15,35
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,3,1,0,2,3,5
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,9,9,5,18,14,32
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,2,0,2,0,4,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,4,0,4,7,8,15
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,9,1,2,14,11,25
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,0,1,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,0,2,1,5,1,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,12,0,1,5,13,18
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,3,3,1,4,4,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,0,0,1,1,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,5,2,4,11,9,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,12,15,5,0,17,15,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,20,20,12,10,32,30,62
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,6,8,11,14,17,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,385,391,6,5,391,396,787
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,28,24,9,1,37,25,62
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,2,2,0,13,2,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,1,1,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,17,16,1,1,18,17,35
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,2,0,0,4,2,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,12,11,9,22,21,43
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,4,0,0,5,4,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,7,6,10,10,17,27
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,1,1,2,1,3,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,11,1,1,12,12,24
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,20,20,9,2,29,22,51
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,10,2,8,3,18,5,23
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,8,5,2,1,10,6,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,6,3,7,1,13,4,17
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,5,4,2,9,7,16
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,2,0,2,0,4,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,5,3,6,12,11,23
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,42,41,6,4,48,45,93
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,17,9,3,3,20,12,32
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,2,1,0,2,2,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,9,7,6,18,15,33
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,3,0,0,1,3,4
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,2,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,2,1,0,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,389,341,184,189,573,530,1103
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,0,0,0,2,0,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,4,1,0,5,4,9
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,6,0,0,2,6,8
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,37,35,1,0,38,35,73
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,1,1,3,3,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,8,3,3,8,11,19
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,24,34,0,8,24,42,66
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,0,1,1,2,3
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,0,0,3,3,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,3,3,3,7,6,13
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,3,1,2,3,5,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,6,0,0,9,6,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,3,2,1,4,4,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,4,2,3,6,7,13
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,0,1,2,3,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,25,12,0,0,25,12,37
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,8,4,7,8,15,12,27
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,2,0,5,3,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,2,7,8,18,10,28
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,1,0,0,0,1,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,1,0,2,1,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,1,2,1,5,2,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,2,0,2,0,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,4,2,2,5,6,11
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,4,3,0,5,4,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,2,1,1,5,3,8
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,1,0,0,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,4,2,2,5,6,11
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,6,4,5,13,11,24
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,6,3,2,8,8,16
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,10,13,0,3,10,16,26
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,32,22,0,2,32,24,56
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,87,81,0,1,87,82,169
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,371,333,10,8,381,341,722
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,7,3,2,8,9,17
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,5,1,3,10,8,18
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,0,0,2,2,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,0,0,3,3,6
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,18,13,8,18,26,31,57
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,1,1,2,2,3,5
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,0,1,0,6,0,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,1,1,3,3,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,2,2,0,4,2,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,4,0,0,3,4,7
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,4,2,0,9,4,13
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,0,1,3,1,3,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,6,0,0,7,6,13
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,7,8,1,1,8,9,17
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,18,12,3,5,21,17,38
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,12,9,6,8,18,17,35
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,3,4,7,5,10,15
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,2,1,0,2,2,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,16,2,0,15,16,31
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,67,62,1,5,68,67,135
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,3,0,0,1,3,4
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,1,2,3,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,4,0,2,0,6,6
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,7,0,0,3,7,10
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,1,1,3,4,4,8
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,4,8,0,0,4,8,12
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,147,156,16,16,163,172,335
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,11,2,0,15,11,26
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,11,3,1,1,12,4,16
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,16,10,19,14,35,24,59
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,17,10,2,5,19,15,34
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,13,13,2,1,15,14,29
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,2,3,0,0,2,3,5
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,2,2,0,5,2,7
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,1,0,1,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,15,13,7,4,22,17,39
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,3,3,0,2,3,5,8
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,5,6,5,5,10,11,21
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-12-01,9,4,4,10,13,14,27
