,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,16,13,3,5,19,18,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,2,1,2,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,2,1,4,4,6,10
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,16,7,2,5,18,12,30
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,0,0,1,1,2
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,3,1,0,7,3,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,478,451,178,198,656,649,1305
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,0,2,3,5,3,8
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,3,3,1,8,4,12
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,3,5,4,8,7,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,59,47,1,3,60,50,110
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,1,1,2,3,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,10,11,1,4,11,15,26
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,15,19,2,2,17,21,38
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,3,4,3,4,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,0,1,0,5,0,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,2,2,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,0,2,0,5,0,5
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,1,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,10,3,3,8,13,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,8,1,2,5,10,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,4,8,4,11,8,19
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,2,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,31,20,35,16,66,36,102
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,18,15,5,3,23,18,41
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,5,1,3,7,8,15
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,0,2,0,4,0,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,8,13,8,17,16,33
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,2,0,0,3,2,5
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,2,0,0,0,2,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,2,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,2,5,2,5,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,3,1,4,2,6
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,0,1,4,5,4,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,6,4,7,9,13,22
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,4,0,0,1,4,5
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,8,5,11,3,19,8,27
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,11,7,4,2,15,9,24
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,6,7,8,11,14,25
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,7,0,1,4,8,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,35,35,4,1,39,36,75
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,111,104,1,7,112,111,223
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,470,459,9,15,479,474,953
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,3,3,5,6,8,14
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,4,0,1,7,5,12
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,0,1,0,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,0,0,1,2,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,12,13,26,23,38,36,74
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,1,0,1,3,2,5
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,5,2,1,5,6,11
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,1,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,3,4,4,4,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,4,10,9,10,13,23
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,10,5,2,11,12,23
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,1,0,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,10,21,3,1,13,22,35
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,6,2,0,7,6,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,17,1,2,10,19,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,12,8,5,22,17,39
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,7,3,8,3,11
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,6,0,0,6,6,12
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,11,13,2,2,13,15,28
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,83,76,8,15,91,91,182
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,0,0,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,2,4,6,6,8,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,4,3,4,3,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,6,3,5,8,11,19
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,11,10,0,2,11,12,23
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,3,0,4,0,4
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,210,192,22,26,232,218,450
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,12,8,2,3,14,11,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,9,1,2,3,11,14
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,12,5,30,24,42,29,71
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,2,7,3,13,5,18
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,15,9,11,23,26,49
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,1,0,0,2,1,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,12,0,0,4,12,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,1,1,2,3,5
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,0,4,5,6,5,11
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,13,1,0,8,13,21
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,3,2,4,3,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,4,2,0,5,4,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,6,14,10,16,16,32
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,0,6,4,9,4,13
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,3,0,0,4,3,7
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,3,2,3,2,5
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,7,16,6,19,13,32
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,10,4,3,6,13,10,23
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,6,13,12,15,18,33
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,11,9,0,0,11,9,20
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,2,8,7,8,9,17
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,152,165,48,64,200,229,429
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,5,2,2,3,7,10
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,13,17,7,5,20,22,42
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,3,4,3,8,6,14
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,4,2,5,3,9,12
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,2,2,4,4,6,10
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,2,3,2,3,4,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,12,11,8,4,20,15,35
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,4,0,0,5,4,9
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,3,20,14,26,17,43
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,35,32,15,18,50,50,100
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,2,7,5,11,7,18
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,15,18,12,13,27,31,58
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,4,0,4,1,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,60,71,73,75,133,146,279
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,7,1,8,1,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,1,4,2,10,3,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,8,8,8,6,16,14,30
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,3,2,1,9,4,13
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,84,62,24,22,108,84,192
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,16,14,6,6,22,20,42
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,13,8,10,13,23,21,44
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,1,1,0,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,97,93,54,53,151,146,297
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,2,3,2,3,5
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,19,4,10,7,29,11,40
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,3,6,3,6,9
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,2,5,6,10,8,18
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,2,3,3,6,5,11
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,2,7,5,11,7,18
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,2,0,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,0,2,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,4,1,4,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,6,5,1,14,7,21
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,35,33,4,5,39,38,77
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,6,6,9,15,15,30
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,7,4,7,11,14,25
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,18,14,9,9,27,23,50
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,63,64,18,15,81,79,160
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,14,3,3,12,17,29
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,6,0,0,2,6,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,14,2,3,16,17,33
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,7,0,1,1,8,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,29,22,22,16,51,38,89
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,9,1,9,10
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,20,25,1,1,21,26,47
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,24,17,16,10,40,27,67
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,6,2,2,16,8,24
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,2,10,7,16,9,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,3,0,0,6,3,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,10,9,18,17,28,26,54
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,3,0,0,3,3,6
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,6,10,6,10,16
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,4,3,4,4,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,6,0,0,7,6,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,11,12,1,1,12,13,25
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1317,1262,9,30,1326,1292,2618
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,5,1,2,4,7,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,3,4,2,10,5,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,2,0,0,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,1,1,4,3,5,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,1,0,0,5,1,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,6,0,1,2,7,9
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,5,5,2,1,7,6,13
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,3,2,4,3,7
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,3,5,0,6,3,9
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,12,3,6,1,18,4,22
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,6,0,0,9,6,15
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,6,0,2,9,8,17
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,3,1,1,2,4,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,46,54,11,13,57,67,124
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,5,4,6,5,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,6,3,1,6,7,13
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,13,4,8,10,21,31
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,265,244,14,8,279,252,531
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,8,6,1,1,9,7,16
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,0,5,7,6,7,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,0,2,0,3,3
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,1,1,1,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,8,4,5,2,13,6,19
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,8,4,1,13,9,22
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,2,0,0,3,2,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,8,10,1,1,9,11,20
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,165,173,18,18,183,191,374
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,3,1,4,3,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,3,2,2,11,5,16
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,9,3,2,1,11,4,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,7,3,8,17,15,32
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,3,3,1,5,4,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,22,21,26,24,48,45,93
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,12,3,5,10,17,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,1,2,5,5,6,11
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,7,4,7,5,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,4,1,2,2,6,8
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,1,8,5,11,6,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,7,0,0,7,7,14
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,4,1,4,5,8,13
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,0,0,1,1,2
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,2,0,0,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,81,74,2,3,83,77,160
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,28,38,4,2,32,40,72
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,2,1,2,2,4,3,7
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,1,2,4,3,5,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,2,8,5,12,7,19
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,5,5,5,11,10,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,2,0,3,2,5
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,14,16,4,0,18,16,34
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,2,5,4,6,6,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,6,7,1,3,7,10,17
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,30,37,4,9,34,46,80
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,1,1,4,1,5,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,1,4,3,4,4,8,12
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,35,29,12,5,47,34,81
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,0,0,3,2,3,2,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,4,3,6,2,10,5,15
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,3,4,2,2,5,6,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,17,16,17,27,34,43,77
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-11-01,7,6,1,8,8,14,22
