,group,variable,month,VAGINALES < A 10,VAGINALES < A 10,VAGINALES 10 A 14,VAGINALES 10 A 14,VAGINALES 15 A 19,VAGINALES 15 A 19,VAGINALES 20 A 34,VAGINALES 20 A 34,VAGINALES 35 A 49,VAGINALES 35 A 49,VAGINALES 50 Y +,VAGINALES 50 Y +,TOTALES,TOTALES,TOTALES
FERNANDEZ ALONSO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,2,0,1,0,0,0,5,0,5
FILADELFIA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GAIOC JATUN AYLLU YURA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,3,1,1,0,0,0,4,1,5
GIA-TIM,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,3,1,1,0,0,0,0,1,4,5
GUANAY,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,14,0,0,0,0,0,16,0,16
GUAQUI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,0,2,1,0,0,0,1,3,4
GUAYARAMERIN,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,18,0,1,0,0,0,21,0,21
HUACARAJE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
HUACARETA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
HUACHACALLA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
HUANUNI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,2,0,2,0,0,0,5,0,5
HUARINA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,2,4,0,0,0,0,2,5,7
HUMANATA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
ICHOCA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,5,0,1,0,0,0,6,6
ICLA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,1,3,1,0,1,0,0,5,3,8
INCAHUASI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,2,6,2,0,2,0,0,6,6,12
INGAVI (HUMAITA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
INQUISIVI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,1,1,6,1,0,0,0,3,7,10
IRUPANA (VILLA DE LANZA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,0,4,4,0,1,0,0,7,5,12
IXIAMAS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,1,8,1,0,0,0,0,9,2,11
JESUS DE MACHACA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,2,5,4,0,1,0,0,6,7,13
LA ASUNTA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,6,0,27,0,3,0,0,0,36,0,36
LA GUARDIA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,6,0,26,1,6,0,0,0,38,1,39
LA PAZ,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,1,0,30,1,299,2,74,0,0,0,404,3,407
LAJA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,6,7,0,0,0,0,6,7,13
LAS CARRERAS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LICOMA PAMPA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
LLALLAGUA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,0,28,2,4,0,0,0,36,2,38
LLICA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,2,1,0,0,0,0,2,1,3
LORETO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LURIBAY,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
MACHACAMARCA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MACHARETI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MAGDALENA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,3,0,1,0,0,0,6,0,6
MAIRANA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,1,3,1,1,0,0,0,7,2,9
MALLA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
MAPIRI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,9,1,0,0,0,0,9,2,11
MECAPACA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MINEROS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,4,0,0,0,0,0,6,0,6
MIZQUE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,11,0,2,0,0,0,15,0,15
MOCOMOCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,2,0,4,0,0,0,0,0,6,6
MOJOCOYA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
MONTEAGUDO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,5,0,12,0,0,0,0,0,17,0,17
MONTERO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,8,0,34,0,1,0,0,0,43,0,43
MORO MORO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MOROCHATA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,2,2,4,0,0,0,0,4,6,10
NACEBE (SANTA ROSA DEL ABUNA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,1,2,0,0,0,0,0,3,1,4
OCURI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,1,2,2,1,1,0,0,7,4,11
OKINAWA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
OMEREQUE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ORURO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,1,0,23,4,142,12,31,1,0,0,197,17,214
PADCAYA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6
PADILLA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,5,0,1,0,0,0,8,0,8
PAILON,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,4,1,1,0,0,0,6,1,7
PALCA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,2,4,1,0,0,0,0,4,3,7
PALOS BLANCOS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,1,0,6,0,18,3,3,0,0,0,28,3,31
PAMPA AULLAGAS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PAMPA GRANDE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,3,1,0,0,0,0,3,1,4
PAPEL PAMPA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
PATACAMAYA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,18,1,1,0,0,0,20,1,21
PAZÑA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PELECHUCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,1,2,4,0,0,0,0,3,5,8
POCOATA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,4,8,9,0,2,0,0,11,15,26
POCONA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,4,0,1,0,0,0,5,0,5
POJO (CBBA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,5,0,2,0,0,0,7,0,7
POOPO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
PORCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,4,0,2,0,0,0,7,0,7
POROMA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,1,2,2,3,0,0,0,8,3,11
PORONGO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PORTACHUELO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,0,3,0,0,0,0,0,6,0,6
PORVENIR,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,1,0,39,0,185,1,39,0,0,0,264,1,265
PRESTO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,2,4,2,0,1,0,0,5,5,10
PUCARANI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,11,9,1,0,0,0,12,9,21
PUERTO ACOSTA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,4,0,0,0,0,1,4,5
PUERTO CARABUCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
PUERTO GONZALO MORENO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,6,1,0,0,0,0,6,1,7
PUERTO PEREZ,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO QUIJARRO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,6,0,3,0,0,0,11,0,11
PUERTO RICO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,3,0,0,0,0,0,5,0,5
PUERTO SUAREZ,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,10,0,0,0,0,0,11,0,11
PUERTO VILLARROEL,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,0,10,1,1,1,0,0,14,2,16
PUNA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,7,0,1,0,0,0,8,0,8
PUNATA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,0,25,0,5,0,0,0,34,0,34
QUIABAYA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,2,1,0,0,0,0,2,2,4
QUILLACOLLO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,17,1,59,7,14,1,0,0,90,9,99
QUIME,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,9,0,1,0,0,0,11,0,11
RAQAYPAMPA(ETA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,3,0,1,1,2,0,0,1,6,7
RAVELO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
REYES,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,4,0,0,0,0,0,6,0,6
RIBERALTA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,2,0,29,1,58,0,11,0,0,0,100,1,101
ROBORE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,5,0,1,0,0,0,7,0,7
RURRENABAQUE,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,12,2,0,0,0,0,14,2,16
SABAYA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
SACABA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,9,0,60,2,13,0,0,0,82,2,84
SACACA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,3,6,3,0,1,0,0,7,7,14
SALINAS DE GARCI MENDOZA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
SAMAIPATA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,5,0,3,0,0,0,8,0,8
SAN ANDRES,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SAN ANDRES DE MACHACA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,0,1,0,0,0,0,0,4,0,4
SAN BORJA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,2,5,3,16,14,4,0,0,0,25,19,44
SAN BUENA VENTURA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,2,7,0,0,0,0,0,7,2,9
SAN CARLOS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,6,0,1,0,0,0,8,0,8
SAN IGNACIO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,1,0,1,3,4,0,0,0,0,3,6,9
SAN IGNACIO DE VELASCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,1,0,9,0,42,1,4,1,0,0,56,2,58
SAN JAVIER(STC),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,6,0,2,0,0,0,9,0,9
SAN JOAQUIN,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,4,0,0,0,0,0,5,0,5
SAN JOSE DE CHIQUITOS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,4,0,0,0,0,0,6,0,6
SAN JUAN DE YAPACANI,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN JULIAN,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,0,27,0,2,0,0,0,33,0,33
SAN LORENZO(PND),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,1,3,1,0,0,0,0,3,2,5
SAN LORENZO(TJA),"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,3,1,0,0,0,0,3,1,4
SAN LUCAS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,9,9,6,2,4,0,0,15,19,34
SAN MATIAS,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,3,0,11,0,1,0,0,0,15,0,15
SAN MIGUEL DE VELASCO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,1,2,0,0,0,0,0,6,1,7
SAN PABLO DE LIPEZ,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SAN PEDRO DE BUENA VISTA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,1,2,7,8,4,4,0,0,12,14,26
SAN PEDRO DE CURAHUARA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,4,1,2,0,0,1,6,7
SAN PEDRO DE MACHA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,4,1,6,4,0,0,0,0,10,5,15
SAN PEDRO DE TIQUINA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN RAFAEL,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,2,2,1,0,0,0,5,2,7
SAN RAMON SCZ,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
SANTA ANA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,2,0,5,0,1,0,0,0,8,0,8
SANTA CRUZ DE LA SIERRA,"atencion de parto y puerperio en servicio y domicilio, otro tipo de atenciones ligadas al parto",vaginales,2024-12-01,0,0,0,0,45,0,348,3,51,0,0,0,444,3,447
