,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,3,7,4,7,11
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,6,2,4,5,10,7,17
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,9,41,7,14,16,55,71
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,93,183,314,523,407,706,1113
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,4,0,0,1,4,5
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,32,41,32,41,73
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,315,482,155,368,470,850,1320
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,2,1,0,2,2,4
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,32,78,32,78,110
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,1,0,2,2
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,5,0,335,11,340,11,351
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,20,15,16,14,36,29,65
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,4,10,1,11,5,16
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,363,616,26,32,389,648,1037
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,242,444,260,228,502,672,1174
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,3,0,0,1,3,4
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,10,13,10,13,23
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,4,7,7,8,11,15,26
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,4,2,0,0,4,2,6
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,25,29,583,582,608,611,1219
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,5,6,21,36,26,42,68
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,1,1,2,1,3
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,1,1,1,2
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,30,44,30,44,74
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,3,18,2,20,5,25
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,5,1,1,1,6,2,8
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,3,1,4,1,5
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,11,11,6,10,17,21,38
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,76,31,15,33,91,64,155
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,6,5,6,5,11
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,3,9,31,32,34,41,75
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,4,4,38,66,42,70,112
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,5,1,5,3,10,13
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,2,7,4,8,6,14
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,0,0,0,2,0,2
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,3,6,11,11,14,17,31
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,6,2,1,2,7,9
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,42,52,0,0,42,52,94
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,20,15,20,15,35
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,3,1,3,4
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,6,1,6,7
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,3,2,3,3,6,5,11
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,4,0,4,4
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,3051,3208,3450,1416,6501,4624,11125
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,6,1,7,14,13,15,28
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,5,11,5,11,16
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,7,2,3,3,10,13
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,53,62,484,290,537,352,889
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,4,1,4,5
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,2,0,2,2
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,4,8,5,4,9,12,21
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,4,7,4,8,12
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,0,2,0,3,0,3
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,4,1,4,5
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,20,9,25,36,45,45,90
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,13,1,0,0,13,1,14
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,4,6,7,0,11,6,17
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,16,7,1,1,17,8,25
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,2,4,2,5,7
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,6,25,6,0,12,25,37
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,1,0,0,2,1,3
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,4,0,0,0,4,4
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,1,0,1,1,2
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,30,72,32,89,62,161,223
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,15,5,14,20,29,25,54
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,2,0,2,0,2
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,2,3,7,4,9,13
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,3,1,0,4,3,5,8
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,5,0,0,1,5,6
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,2,3,2,3,5
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,1,4,15,5,16,21
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,0,0,1,1,1,2
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,4,2,0,0,4,2,6
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,8,4,90,96,98,100,198
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,2,0,2,0,2
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,119,123,119,123,242
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,22,29,81,28,103,57,160
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,3,2,3,2,5
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,10,36,12,20,22,56,78
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,47,44,0,0,47,44,91
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,1,5,11,7,12,19
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,2,3,2,5,4,9
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,13,30,35,20,48,50,98
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,98,171,232,354,330,525,855
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,5,0,0,0,5,5
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,4,7,4,7,8,15
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,4,4,0,0,4,4,8
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,5,15,31,21,36,36,72
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,110,182,63,133,173,315,488
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,4,2,6,11,10,13,23
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,0,1,0,1,1
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,0,178,61,180,61,241
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,0,0,0,2,0,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,9,8,2,0,11,8,19
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,123,344,225,255,348,599,947
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,223,328,545,526,768,854,1622
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,0,0,0,1,0,1
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,2,3,2,3,5
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,3,0,0,2,3,5
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,24,85,0,0,24,85,109
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,10,160,1,160,11,171
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,3,2,3,2,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,2,4,2,4,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,0,6,0,6,6
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,9,13,678,218,687,231,918
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,5,73,82,75,87,162
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,10,12,0,0,10,12,22
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,4,14,38,15,42,57
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,3,2,1,3,4,5,9
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,9,5,9,5,14
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,1,111,19,112,20,132
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,0,1,0,2,0,2
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,4,0,2,2,6,8
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,24,11,21,12,45,57
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,3,2,0,0,3,2,5
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,215,17,8,12,223,29,252
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,65,8,65,8,73
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,3,1,9,1,12,13
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,50,61,0,0,50,61,111
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,35,23,44,1,79,24,103
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,2,6,621,23,623,29,652
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,1,12,88,256,89,268,357
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,4,8,0,7,4,15,19
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,15,9,25,31,40,40,80
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,4,5,4,5,9
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,8,5,0,0,8,5,13
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,48,53,0,0,48,53,101
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,25,30,25,30,55
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,0,1,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,6,14,10,13,16,27,43
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-12-01,0,2,0,0,0,2,2
