,group,variable,month,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - F,DT 4TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
REYES,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,14,0,0,0,0,0,0,3,17,20
ROBORE,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,1,3,0,0,0,0,5,9,14
RURRENABAQUE,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,1,1,0,0,0,0,2,8,10
SACABA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,1,0,0,0,2,1,1,5,14,16,4,11,52,85,0,0,0,0,74,118,192
SACABAMBA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
SACACA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAMAIPATA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,8,11
SAN BENITO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,15,8,0,0,0,0,18,10,28
SAN BORJA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,3,5,0,0,0,0,4,13,17
SAN BUENA VENTURA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,3,2,5
SAN CARLOS,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,6,13,3,8,0,0,0,0,10,29,39
SAN IGNACIO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,10,0,0,0,0,5,11,16
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,1,0,0,0,1,3,4,1,1,20,40,1,17,8,41,25,58,0,0,0,0,58,163,221
SAN JAVIER(BNI),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta dosis,2024-10-01,1,1,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,12
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,3,5
SAN JULIAN,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,4,0,0,0,0,2,7,9
SAN LORENZO(PND),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,4,5,9
SAN LORENZO(TJA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN LUCAS,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN MATIAS,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,3,13,16
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,4
SAN PEDRO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,3,4,7
SAN PEDRO(PND),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,3,4
SAN RAFAEL,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,3,3,6
SAN RAMON SCZ,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta dosis,2024-10-01,1,1,6,2,3,1,3,0,2,3,5,3,8,33,34,37,141,310,156,309,0,0,0,0,359,699,1058
SANTA ROSA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,24,34,0,0,28,21,0,0,10,8,0,2,12,20,1,1,0,4,0,0,0,0,75,90,165
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
SANTIVAÑES,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,1,1,5,0,0,0,0,0,14,14,28
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SENA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,2,14,1,7,0,0,0,0,4,28,32
SHINAOTA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,7,7,17,0,0,0,0,14,25,39
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SICAYA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,2,2,11,41,0,0,0,0,20,57,77
SORACACHI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
SORATA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,0,1,1,3,0,0,0,0,6,14,20
SUCRE,otras vacunaciones,dt 4ta dosis,2024-10-01,2,1,2,0,0,0,0,0,0,0,0,0,2,7,10,17,27,54,86,136,0,0,0,0,129,215,344
TACOPAYA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TAPACARI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,10,0,0,3,1,0,0,0,0,9,13,22
TARABUCO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,4,3,7
TARACO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARATA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
TARIJA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,11,2,11,0,0,0,0,4,24,28
TEOPONTE,otras vacunaciones,dt 4ta dosis,2024-10-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
TIAHUANACU,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,1,0,2,3,3,0,0,0,0,8,9,17
TINGUIPAYA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TIPUANI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TIQUIPAYA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,7,4,0,0,3,1,0,0,2,0,0,1,24,10,4,4,34,44,0,0,0,0,74,64,138
TIRAQUE (CBBA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,4,0,0,0,0,0,0,3,6,9
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TOCO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,3,0,3,1,0,0,0,0,0,6,8,14
TOLEDO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
TOMINA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TOTORA(CBBA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,8,11,0,0,0,0,8,15,23
TOTORA(ORR),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TRINIDAD,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,8,0,0,0,0,0,0,1,11,12
TUPIZA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,4
UMALA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UNCIA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,5
URUBICHA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,4,3,0,0,3,5,0,0,2,12,0,1,0,5,0,0,0,0,9,26,35
UYUNI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3
VACAS,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,5,1,6
VALLEGRANDE,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,1,0,3,1,0,0,2,1,1,0,1,2,2,2,4,5,0,0,0,0,14,11,25
VIACHA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,6,1,2,0,0,0,0,4,10,14
VILA VILA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,1,0,0,0,0,0,4,4,8
VILLA MONTES,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,2,6
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,4,2,6
VILLA RIVERO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,4,5,9
VILLA SERRANO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,1,0,0,1,0,0,0,0,1,1,0,2,4,3,2,13,11,14,0,0,0,0,19,34,53
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
VILLAZON,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,14,2,3,0,0,0,0,3,20,23
VINTO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,3,19,0,0,0,0,6,24,30
WALDO BALLIVIAN,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,otras vacunaciones,dt 4ta dosis,2024-10-01,0,1,2,0,0,0,1,2,2,2,0,1,3,5,5,1,13,32,8,31,0,0,0,0,34,75,109
YACO,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,3,10,13
YAPACANI,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,8,4,16,0,0,0,0,9,28,37
YOCALLA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YOTALA,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,3
ZUDAÑEZ,otras vacunaciones,dt 4ta dosis,2024-10-01,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,4,0,1,0,9,0,0,0,0,4,15,19
ACHACACHI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,1,0,0,0,0,3,5,8
ACHOCALLA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,4,3,7
ANDAMARCA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,1,5,6
ANZALDO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,4
APOLO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,2,1,0,0,2,2,0,0,0,1,0,0,11,5,0,4,0,0,0,0,0,0,15,13,28
ARAMPAMPA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3
ARANI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,1,7,8
ARBIETO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,7,0,0,0,0,6,12,18
ARQUE,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,3,1,3,2,0,0,0,0,12,8,20
ATOCHA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,3,2,5
AUCAPATA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AYATA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,17,0,0,1,4,0,0,0,0,22,22,44
AYO AYO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,0,3,3,2,0,0,0,0,13,23,36
AZURDUY,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,5,5
BATALLAS,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,7,0,3,1,0,0,0,0,0,8,11,19
BAURES,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,3
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3
BELLA FLOR,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,3,5
BERMEJO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BETANZOS,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BOLIVAR,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BOYUIBE,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,5,0,0,0,0,0,16,0,16
BUENA VISTA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CABEZAS,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,4,0,0,0,0,0,0,0,0,1,0,0,10,14,4,7,21,21,0,0,0,0,39,43,82
CAIROMA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,4,12,16
"CAIZA ""D""",otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
CAJUATA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CALACOTO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
CALAMARCA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3
CAMIRI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,7
CAPINOTA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,6,0,0,0,0,6,12,18
CARACOLLO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,2,5,7
CARANAVI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,3,1,2,1,0,0,0,10,6,16
CARAPARI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARIPUYO,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,0,0,0,0,3,9,12
CHAQUI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
CHARAGUA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
CHARAÑA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
CHIMORE,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,2,5,2,12,0,0,0,0,19,25,44
CHIPAYA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,4,6
CHUMA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,2,2,0,0,0,0,5,9,14
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,5,3,8
CKOCHAS,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,otras vacunaciones,dt 4ta dosis,2024-11-01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,2,3,0,0,0,0,8,10,18
COBIJA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,3,2,0,0,2,2,0,0,0,0,0,2,1,3,6,17,8,13,0,0,0,0,20,39,59
COCAPATA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,2,1,3,2,0,1,4,3,12,8,14,12,17,22,4,5,0,0,0,0,56,54,110
COCHABAMBA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,1,0,0,0,1,0,1,0,0,2,6,9,6,14,25,93,50,85,0,0,0,0,90,203,293
COIPASA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
COLCAPIRHUA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,14,11,37,0,0,0,0,14,57,71
"COLCHA ""K""",otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLOMI,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,10,0,1,0,0,0,0,1,16,17
COLQUECHACA,otras vacunaciones,dt 4ta dosis,2024-11-01,0,0,2,2,0,0,0,1,0,0,0,2,0,0,2,5,0,1,0,1,0,0,0,0,4,12,16
