,group,variable,month,SR 5 A 9 - D,SR 5 A 9 - D,SR 5 A 9 - F,SR 5 A 9 - F,SR 10 AÑOS - D,SR 10 AÑOS - D,SR 10 AÑOS - F,SR 10 AÑOS - F,SR 11 AÑOS - D,SR 11 AÑOS - D,SR 11 AÑOS - F,SR 11 AÑOS - F,SR 12 A 20 - D,SR 12 A 20 - D,SR 12 A 20 - F,SR 12 A 20 - F,SR 21 A 59 - D,SR 21 A 59 - D,SR 21 A 59 - F,SR 21 A 59 - F,SR 60 Y MAS - D,SR 60 Y MAS - D,SR 60 Y MAS - F,SR 60 Y MAS - F,TOTALES,TOTALES,TOTALES
CARACOLLO,otras vacunaciones,sr,2024-10-01,0,1,5,8,0,0,0,0,1,0,0,0,1,3,2,5,3,12,43,33,0,0,0,0,55,62,117
CARANAVI,otras vacunaciones,sr,2024-10-01,0,0,5,4,0,0,4,0,0,0,0,2,0,1,0,5,2,3,0,0,0,0,0,0,11,15,26
CHALLAPATA,otras vacunaciones,sr,2024-10-01,2,0,5,12,0,0,2,1,0,0,0,0,0,0,0,0,3,23,2,2,0,0,0,0,14,38,52
CHIMORE,otras vacunaciones,sr,2024-10-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6,9
CHUA COCANI,otras vacunaciones,sr,2024-10-01,1,0,3,2,0,0,0,0,0,0,0,0,0,2,5,11,4,4,14,16,0,0,0,0,27,35,62
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,sr,2024-10-01,0,0,7,13,0,0,1,1,0,0,1,1,0,0,0,2,2,2,0,2,0,0,0,0,11,21,32
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,2,6,8
CKOCHAS,otras vacunaciones,sr,2024-10-01,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,5,5,10
CLIZA,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,2,5,7
COBIJA,otras vacunaciones,sr,2024-10-01,0,0,3,2,0,0,1,1,0,0,1,1,0,0,2,7,2,0,3,14,0,0,0,0,12,25,37
COCAPATA,otras vacunaciones,sr,2024-10-01,6,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,5,6,0,3,0,0,0,0,13,16,29
COCHABAMBA,otras vacunaciones,sr,2024-10-01,19,10,62,78,3,4,1,11,3,3,8,10,8,18,10,21,19,44,54,99,0,0,0,0,187,298,485
COIPASA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,11,0,0,0,0,11,18,29
COLCAPIRHUA,otras vacunaciones,sr,2024-10-01,3,1,2,0,1,0,1,0,0,0,2,2,0,2,4,5,1,6,7,14,0,0,0,0,21,30,51
"COLCHA ""K""",otras vacunaciones,sr,2024-10-01,3,0,0,0,2,3,0,0,0,1,0,1,1,2,6,3,3,4,0,0,0,0,0,0,15,14,29
COLOMI,otras vacunaciones,sr,2024-10-01,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,9
COLQUECHACA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,4,3,7
COLQUIRI,otras vacunaciones,sr,2024-10-01,2,4,5,4,4,7,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,11,19,30
CONCEPCION,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
COPACABANA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,3
CORIPATA,otras vacunaciones,sr,2024-10-01,3,3,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28
COROICO,otras vacunaciones,sr,2024-10-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,4,9
CORQUE,otras vacunaciones,sr,2024-10-01,5,10,2,5,1,0,0,0,1,1,0,0,4,12,1,0,14,11,2,2,0,0,0,0,30,41,71
COTAGAITA,otras vacunaciones,sr,2024-10-01,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,6,1,6,0,0,0,0,4,16,20
COTOCA,otras vacunaciones,sr,2024-10-01,0,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,4,15,19
CRUZ DE MACHACAMARCA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CUATRO CAÑADAS,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,14,3,2,0,0,0,0,9,17,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CUEVO,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,sr,2024-10-01,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,7,6,13
EL ALTO,otras vacunaciones,sr,2024-10-01,45,53,63,55,13,12,4,6,16,16,3,3,19,43,18,36,30,73,22,46,0,0,0,0,233,343,576
EL CHORO,otras vacunaciones,sr,2024-10-01,0,0,23,16,0,0,3,2,0,0,1,1,1,3,0,2,1,0,0,1,0,0,0,0,29,25,54
EL PUENTE(TJA),otras vacunaciones,sr,2024-10-01,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,9,10,19
EL TORNO,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,2,0,0,0,0,0,14,14
ENTRE RIOS TRJ,otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESCOMA,otras vacunaciones,sr,2024-10-01,0,0,3,5,0,0,1,0,0,0,2,1,1,0,17,15,1,0,11,8,0,0,0,0,36,29,65
ESMERALDA,otras vacunaciones,sr,2024-10-01,1,2,3,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,7,7,14
EUCALIPTUS,otras vacunaciones,sr,2024-10-01,0,1,3,3,0,0,3,1,0,0,2,1,0,0,2,2,0,3,2,1,0,0,0,0,12,12,24
EXALTACION,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
FILADELFIA,otras vacunaciones,sr,2024-10-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,4
GUANAY,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,7,8
HUACARAJE,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5
HUANUNI,otras vacunaciones,sr,2024-10-01,1,0,3,6,0,0,0,1,0,1,1,1,1,1,6,8,7,20,11,19,0,0,0,0,30,57,87
HUARINA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,5,6,11
HUATAJATA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,1,5
HUAYLLAMARCA,otras vacunaciones,sr,2024-10-01,5,3,14,13,0,4,2,3,1,2,3,1,4,2,11,5,0,0,6,2,0,0,0,0,46,35,81
HUMANATA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,5
ICHOCA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,2,5,7
ICLA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
INCAHUASI,otras vacunaciones,sr,2024-10-01,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,10,10,0,0,0,0,0,0,12,16,28
INQUISIVI,otras vacunaciones,sr,2024-10-01,2,1,0,1,0,0,0,1,0,0,1,1,0,0,4,3,0,2,0,0,0,0,0,0,7,9,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,sr,2024-10-01,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,5,5,10
IXIAMAS,otras vacunaciones,sr,2024-10-01,2,1,8,8,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,12,23
JESUS DE MACHACA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,1,0,0,0,0,4,4,8
LA ASUNTA,otras vacunaciones,sr,2024-10-01,2,2,16,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,19,17,36
LA GUARDIA,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,3,2,5
LA PAZ,otras vacunaciones,sr,2024-10-01,80,50,32,25,14,5,10,9,8,4,7,7,32,95,28,53,133,354,55,95,0,0,0,0,399,697,1096
LA RIVERA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,3,3,0,0,0,0,0,7,6,13
LAGUNILLAS,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,4
LAJA,otras vacunaciones,sr,2024-10-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
LLALLAGUA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,3,8,0,0,0,0,7,24,31
MACHACAMARCA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,4
MAGDALENA,otras vacunaciones,sr,2024-10-01,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
MAIRANA,otras vacunaciones,sr,2024-10-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
MAPIRI,otras vacunaciones,sr,2024-10-01,5,4,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34
MECAPACA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
MINEROS,otras vacunaciones,sr,2024-10-01,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,9,0,0,0,0,7,21,28
MIZQUE,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
MOCOMOCO,otras vacunaciones,sr,2024-10-01,0,0,7,8,0,1,1,0,0,0,1,3,0,0,0,0,5,8,0,0,0,0,0,0,14,20,34
MOJOCOYA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
MONTEAGUDO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,6,0,0,0,0,3,10,13
MONTERO,otras vacunaciones,sr,2024-10-01,1,1,1,3,0,0,0,0,0,0,0,0,2,1,0,0,11,25,1,4,0,0,0,0,16,34,50
MOROCHATA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,sr,2024-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,sr,2024-10-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
OKINAWA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OMEREQUE,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,otras vacunaciones,sr,2024-10-01,9,5,53,57,0,0,2,5,0,0,1,5,1,32,44,33,32,70,38,93,0,0,0,0,180,300,480
PADCAYA,otras vacunaciones,sr,2024-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PAILON,otras vacunaciones,sr,2024-10-01,1,2,8,10,0,0,0,0,0,0,0,0,1,0,0,0,8,19,0,0,0,0,0,0,18,31,49
PALCA,otras vacunaciones,sr,2024-10-01,0,2,8,11,0,0,2,1,0,0,0,5,3,2,6,22,0,0,1,2,0,0,0,0,20,45,65
PALOS BLANCOS,otras vacunaciones,sr,2024-10-01,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,13,13,26
PAMPA AULLAGAS,otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,otras vacunaciones,sr,2024-10-01,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
PAZÑA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,10,0,0,2,0,0,0,0,0,11,11,22
POCONA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
POJO (CBBA),otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,0,8,6,14
POOPO,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,29,2,1,4,9,5,0,0,0,0,39,14,53
PORCO,otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,13,2,5,3,1,0,0,0,0,8,20,28
POTOSI,otras vacunaciones,sr,2024-10-01,3,3,53,50,0,0,6,11,0,1,3,5,192,308,98,24,54,54,33,31,0,0,0,0,442,487,929
PUCARANI,otras vacunaciones,sr,2024-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,4,6,10
PUERTO ACOSTA,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,10,0,0,1,1,0,0,0,0,18,12,30
PUERTO CARABUCO,otras vacunaciones,sr,2024-10-01,0,0,7,1,0,0,1,0,0,0,1,1,0,0,4,1,0,0,1,4,0,0,0,0,14,7,21
PUERTO PEREZ,otras vacunaciones,sr,2024-10-01,0,0,1,3,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,1,0,0,0,0,8,5,13
PUERTO VILLARROEL,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,2,7,9
PUNA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,sr,2024-10-01,0,2,7,5,0,1,0,0,0,0,1,1,2,2,1,0,9,16,3,4,0,0,0,0,23,31,54
QUIABAYA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,2,2,0,0,4,2,0,0,1,1,0,0,2,1,0,0,0,0,10,8,18
QUILLACOLLO,otras vacunaciones,sr,2024-10-01,14,11,32,25,1,1,5,4,0,0,4,7,4,10,12,20,11,21,4,30,0,0,0,0,87,129,216
QUIME,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
RAQAYPAMPA(ETA),otras vacunaciones,sr,2024-10-01,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
RAVELO,otras vacunaciones,sr,2024-10-01,1,0,4,3,0,1,0,0,0,0,0,0,1,1,2,1,0,0,13,8,0,0,0,0,21,14,35
REYES,otras vacunaciones,sr,2024-10-01,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,6
ROBORE,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
RURRENABAQUE,otras vacunaciones,sr,2024-10-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,54,4,0,1,8,4,0,0,0,0,64,11,75
SABAYA,otras vacunaciones,sr,2024-10-01,0,0,18,19,0,0,6,4,0,0,0,2,0,0,13,15,0,0,18,27,0,0,0,0,55,67,122
SACABA,otras vacunaciones,sr,2024-10-01,0,1,6,2,0,0,0,0,0,0,0,0,0,1,2,1,5,6,2,7,0,0,0,0,15,18,33
SACABAMBA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,5,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,sr,2024-10-01,1,2,7,1,0,0,2,0,0,0,3,2,0,0,2,3,0,2,0,1,0,0,0,0,15,11,26
SAN ANDRES DE MACHACA,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN BENITO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3
SAN BORJA,otras vacunaciones,sr,2024-10-01,4,3,6,4,0,0,1,1,0,0,2,0,0,0,3,0,1,2,0,0,0,0,0,0,17,10,27
SAN BUENA VENTURA,otras vacunaciones,sr,2024-10-01,0,1,3,5,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,3,0,0,0,0,7,11,18
SAN CARLOS,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,3,16,0,0,0,0,0,0,12,20,32
SAN IGNACIO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAN IGNACIO DE VELASCO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,40
SAN JAVIER(STC),otras vacunaciones,sr,2024-10-01,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,0,0,0,12,21,33
SAN JOSE DE CHIQUITOS,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32,20,0,0,0,0,0,0,0,0,33,21,54
SAN JULIAN,otras vacunaciones,sr,2024-10-01,2,1,1,1,0,0,0,0,0,1,0,0,3,4,0,1,15,27,0,1,0,0,0,0,21,36,57
SAN LORENZO(TJA),otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN LUCAS,otras vacunaciones,sr,2024-10-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,6
SAN MATIAS,otras vacunaciones,sr,2024-10-01,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
SAN MIGUEL DE VELASCO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
SAN PEDRO,otras vacunaciones,sr,2024-10-01,0,0,2,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,9,3,0,0,0,0,13,9,22
SAN PEDRO DE BUENA VISTA,otras vacunaciones,sr,2024-10-01,1,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,8,5,13
SAN PEDRO DE CURAHUARA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN PEDRO DE QUEMES,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,sr,2024-10-01,0,1,4,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,2,2,0,0,0,0,9,7,16
SAN PEDRO(PND),otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,3
SAN RAMON SCZ,otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,10,0,0,0,0,0,0,3,13,16
SANTA ANA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,sr,2024-10-01,40,46,47,61,2,4,7,8,1,1,2,3,7,15,16,30,79,237,25,38,0,0,0,0,226,443,669
SANTIAGO DE HUARI,otras vacunaciones,sr,2024-10-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8,5,0,0,0,0,12,13,25
SANTIAGO DE HUATA,otras vacunaciones,sr,2024-10-01,0,1,2,1,0,0,0,0,0,0,1,0,1,0,3,7,1,1,1,1,0,0,0,0,9,11,20
SANTUARIO DE QUILLACAS,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,11,0,0,0,0,0,0,0,0,20,11,31
SAPAHAQUI,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SHINAOTA,otras vacunaciones,sr,2024-10-01,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,4,1,2,0,0,0,0,2,12,14
SICA SICA (VILLA AROMA),otras vacunaciones,sr,2024-10-01,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,8
SICAYA,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4
SIPE SIPE,otras vacunaciones,sr,2024-10-01,1,0,2,8,0,1,2,1,0,0,0,0,1,3,1,5,1,5,0,12,0,0,0,0,8,35,43
SOPACHUY,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
SORACACHI,otras vacunaciones,sr,2024-10-01,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,11,9,0,0,0,0,0,0,13,14,27
SORATA,otras vacunaciones,sr,2024-10-01,0,0,15,12,0,0,2,0,0,0,0,1,0,0,4,1,0,2,3,4,0,0,0,0,24,20,44
SUCRE,otras vacunaciones,sr,2024-10-01,6,9,6,12,0,0,0,1,0,1,1,1,7,17,6,4,14,43,3,31,0,0,0,0,43,119,162
TACACHI,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
TACOPAYA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TAPACARI,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,0,0,0,0,4,5,9
TARABUCO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TARACO,otras vacunaciones,sr,2024-10-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,8
TARATA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
TARIJA,otras vacunaciones,sr,2024-10-01,4,2,25,20,1,0,3,2,0,0,1,1,6,7,12,32,14,45,34,103,0,0,0,0,100,212,312
TARVITA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
TEOPONTE,otras vacunaciones,sr,2024-10-01,1,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19
TIPUANI,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,sr,2024-10-01,2,0,2,4,1,2,1,0,0,0,0,0,2,7,8,13,4,19,7,15,0,0,0,0,27,60,87
TIRAQUE (CBBA),otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
TOCO,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,1,2,0,0,0,0,4,9,13
TODOS SANTOS,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,1,0,0,0,0,0,13,6,19
TOLEDO,otras vacunaciones,sr,2024-10-01,1,0,3,2,0,0,0,0,0,0,0,1,1,3,4,0,3,4,6,7,0,0,0,0,18,17,35
TOTORA(CBBA),otras vacunaciones,sr,2024-10-01,0,0,2,1,0,0,4,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,6,13
