,group,variable,month,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUTIERREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,12,0,0,1,0,0,0,4,13,17
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,34,1,5,1,1,0,0,12,42,54
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
MACHACAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MINEROS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,4
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,0,0,4,6,10
MOROCHATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
OMEREQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
ORURO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,20,4,10,0,0,0,0,11,31,42
PADILLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
PAILON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
PALCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,4,17,21
PUCARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,4
PUERTO CARABUCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,20,0,1,0,1,0,0,5,23,28
RAVELO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SABAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,0,0,0,0,0,7,15,22
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,4,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,42,104,2,5,2,0,0,0,47,116,163
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,5,6
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
SICAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
SORACACHI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,1,3,1,1,0,0,14,36,50
TACOPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
TAPACARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TARACO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,2,0,0,0,0,6,24,30
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,2,5,7
TOCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
TOLATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,7
TURCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,4,3,0,0,0,0,6,12,18
VILLAZON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
VINTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,4,6
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
ANCORAIMES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,5,6
ANZALDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
ARQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,4
AYO AYO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
BERMEJO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
CAIROMA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CALAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,7,10
CARACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
CARANAVI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CARAPARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,1,1,0,0,0,0,3,15,18
CHAQUI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHIMORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
CLIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,3,3,6
COCAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,15,2,11,1,0,0,0,18,27,45
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COLLANA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CONCEPCION,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
CORIPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,8
COTOCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,21,8,8,0,0,0,0,23,30,53
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
EXALTACION,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
GUANAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
INQUISIVI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,44,2,6,2,1,0,1,16,53,69
LAS CARRERAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
LLICA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MIZQUE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MORO MORO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
