,group,variable,month,DT 5TA DOSIS 5 A 9 - D,DT 5TA DOSIS 5 A 9 - D,DT 5TA DOSIS 5 A 9 - F,DT 5TA DOSIS 5 A 9 - F,DT 5TA DOSIS 10 AÑOS - D,DT 5TA DOSIS 10 AÑOS - D,DT 5TA DOSIS 10 AÑOS - F,DT 5TA DOSIS 10 AÑOS - F,DT 5TA DOSIS 11 AÑOS - D,DT 5TA DOSIS 11 AÑOS - D,DT 5TA DOSIS 11 AÑOS - F,DT 5TA DOSIS 11 AÑOS - F,DT 5TA DOSIS 12 A 20 - D,DT 5TA DOSIS 12 A 20 - D,DT 5TA DOSIS 12 A 20 - F,DT 5TA DOSIS 12 A 20 - F,DT 5TA DOSIS 21 A 59 - D,DT 5TA DOSIS 21 A 59 - D,DT 5TA DOSIS 21 A 59 - F,DT 5TA DOSIS 21 A 59 - F,DT 5TA DOSIS 60 Y MAS - D,DT 5TA DOSIS 60 Y MAS - D,DT 5TA DOSIS 60 Y MAS - F,DT 5TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
SAN CARLOS,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,7,7
SAN IGNACIO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,3,11,14
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,11,9,39,1,0,1,0,17,52,69
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta dosis,2024-10-01,1,1,2,9,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,6,14,20
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,5,3,8
SAN JULIAN,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,2,5,7
SAN MATIAS,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,17,18
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,3,4,0,0,0,0,0,0,0,3,0,0,4,3,0,0,2,4,0,0,0,0,9,14,23
SAN RAFAEL,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta dosis,2024-10-01,1,0,0,0,0,0,0,1,0,0,0,0,1,7,5,9,53,135,82,110,0,0,0,0,142,262,404
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,4,5
SANTIAGO DE CALLAPA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,1,0,0,0,0,10,9,19
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SENA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SHINAOTA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,8,0,0,0,0,3,11,14
SICAYA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
SIPE SIPE,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,7,27,0,0,0,0,9,37,46
SORATA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,5,6
SUCRE,otras vacunaciones,dt 5ta dosis,2024-10-01,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,10,22,19,45,0,0,0,0,33,70,103
TACOPAYA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,4,5
TARABUCO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,3
TARIJA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,2,0,0,0,0,15,9,24
TARVITA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TIAHUANACU,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,8,0,1,0,0,0,0,3,12,15
TINGUIPAYA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,6,28,0,0,0,0,9,33,42
TIRAQUE (CBBA),otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,0,0,0,2,6,8
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
TOCO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,6,1,1,0,0,0,0,3,13,16
TOLATA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,0,0,0,6,12,18
TRINIDAD,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,1,0,0,0,0,1,10,11
TUPIZA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
TURCO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
UNCIA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,6,4,0,0,6,3,0,0,0,0,0,0,0,0,12,7,19
UYUNI,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,3
VACAS,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,6,1,1,0,0,0,0,4,10,14
VIACHA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,5,7
VILA VILA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,6,6
VILLA MONTES,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA RIVERO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,6,7,0,0,0,0,8,12,20
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,2,0,0,0,0,1,10,11
VINTO,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,0,0,0,0,6,8,14
WARNES,otras vacunaciones,dt 5ta dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,13,0,11,0,0,0,0,4,28,32
YACUIBA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
YAPACANI,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,8,1,9
YOTALA,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
ZUDAÑEZ,otras vacunaciones,dt 5ta dosis,2024-10-01,0,0,4,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,8,13
ACHACACHI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ACHOCALLA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ANTEQUERA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,6,8
ANZALDO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
APOLO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,2,0,0,2,0,0,0,14,5,0,3,2,0,0,0,0,0,18,10,28
ARANI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,1,0,0,0,0,0,6,2,8
ARQUE,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
ATOCHA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AUCAPATA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
AYATA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,1,1,0,2,0,0,0,0,7,16,23
AZURDUY,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
BATALLAS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,3
BELLA FLOR,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
BETANZOS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,36,0,1,0,0,0,0,0,0,38,38,76
CAIROMA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,0,0,0,0,0,4,9,13
"CAIZA ""D""",otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,11
CAJUATA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3
CAMIRI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CAPINOTA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
CARACOLLO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CARANAVI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,4,5
CHALLAPATA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,6,7
CHARAGUA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHARAÑA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
CHAYANTA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,11,0,0,0,0,6,16,22
CHIPAYA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHUMA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,1,0,0,2,3,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,5,6,11
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,14
CLIZA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2,5,0,0,0,0,5,7,12
COBIJA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,3,16,0,0,0,0,6,26,32
COCAPATA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,19,22,14,23,6,9,1,2,0,0,0,0,41,56,97
COCHABAMBA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,12,51,21,56,0,0,0,0,38,114,152
COLCAPIRHUA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,8,0,0,0,0,5,12,17
"COLCHA ""K""",otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COLOMI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9,0,1,0,0,0,0,2,12,14
COLPA BELGICA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COLQUECHACA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
COLQUENCHA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
COLQUIRI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
COMARAPA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
COPACABANA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CORO CORO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COROICO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,4
CORQUE,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,3
COTOCA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,4,0,0,0,0,3,14,17
CUATRO CAÑADAS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,4
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CUEVO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CULPINA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CURVA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 5ta dosis,2024-11-01,1,0,4,3,1,0,1,0,1,0,1,0,2,3,13,11,12,130,20,79,0,1,1,0,57,227,284
EL PUENTE(STC),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL TORNO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,13,0,0,0,0,0,0,9,14,23
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,17,0,0,0,0,4,24,28
ESCOMA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,0,1,0,0,0,0,0,0,27,45,72
FILADELFIA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4
GUANAY,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUTIERREZ,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,4
HUACARETA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,4
HUACHACALLA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,12,0,0,0,0,9,14,23
HUARINA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INCAHUASI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
INQUISIVI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
IXIAMAS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
JESUS DE MACHACA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,12,14
LA ASUNTA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,3
LA GUARDIA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,13,19,17,57,0,0,0,0,34,84,118
LA PAZ,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,11,9,104,11,11,0,0,0,0,31,133,164
LAGUNILLAS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,13,9,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,13,29
LAJA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,6,7
LAS CARRERAS,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,3,6,9
LORETO,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,2,6
MACHACAMARCA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MACHARETI,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MAGDALENA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MAIRANA,otras vacunaciones,dt 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
