,group,variable,month,DT 3RA DOSIS 5 A 9 - D,DT 3RA DOSIS 5 A 9 - D,DT 3RA DOSIS 5 A 9 - F,DT 3RA DOSIS 5 A 9 - F,DT 3RA DOSIS 10 AÑOS - D,DT 3RA DOSIS 10 AÑOS - D,DT 3RA DOSIS 10 AÑOS - F,DT 3RA DOSIS 10 AÑOS - F,DT 3RA DOSIS 11 AÑOS - D,DT 3RA DOSIS 11 AÑOS - D,DT 3RA DOSIS 11 AÑOS - F,DT 3RA DOSIS 11 AÑOS - F,DT 3RA DOSIS 12 A 20 - D,DT 3RA DOSIS 12 A 20 - D,DT 3RA DOSIS 12 A 20 - F,DT 3RA DOSIS 12 A 20 - F,DT 3RA DOSIS 21 A 59 - D,DT 3RA DOSIS 21 A 59 - D,DT 3RA DOSIS 21 A 59 - F,DT 3RA DOSIS 21 A 59 - F,DT 3RA DOSIS 60 Y MAS - D,DT 3RA DOSIS 60 Y MAS - D,DT 3RA DOSIS 60 Y MAS - F,DT 3RA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,2,5
CHALLAPATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,3,0,0,0,0,0,0,0,0,0,0,2,12,11,1,8,1,5,0,0,0,0,17,26,43
CHAQUI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
CHARAGUA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,0,3,1,0,0,0,0,0,4,11,15
CHAYANTA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,3,0,0,0,3,1,0,0,4,4,1,3,18,16,1,7,3,11,0,0,0,0,33,42,75
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,0,0,0,0,1,6,7
CHUMA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,0,0,0,0,2,6,8
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,0,0,0,0,1,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,0,3,7,10
CLIZA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,5,2,5,0,0,0,0,8,11,19
COBIJA,otras vacunaciones,dt 3ra dosis,2024-10-01,2,1,4,9,1,1,5,4,0,0,2,4,3,9,108,90,32,39,283,272,0,0,0,0,440,429,869
COCAPATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,2,8,10,1,0,4,7,2,0,1,6,19,14,7,6,2,9,2,7,0,0,0,0,46,61,107
COCHABAMBA,otras vacunaciones,dt 3ra dosis,2024-10-01,1,1,6,0,1,2,4,3,1,1,5,12,11,45,130,125,52,209,101,182,0,0,0,0,312,580,892
COLCAPIRHUA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5,7,11,30,42,72,0,0,0,0,59,116,175
"COLCHA ""K""",otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,1,3,0,0,0,0,7,10,17
COLLANA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLOMI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,8,2,0,0,3,3,1,9,4,5,0,6,0,2,0,0,0,0,16,27,43
COLPA BELGICA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3
COLQUECHACA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,3,2,0,0,0,0,0,0,0,0,1,0,6,10,0,2,0,2,0,0,0,0,10,16,26
COLQUENCHA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,10,0,3,0,0,0,0,0,0,7,13,20
COLQUIRI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,1,3,0,0,1,1,0,0,2,1,0,0,0,5,0,0,0,0,4,10,14
COMANCHE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
COMARAPA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,5,1,3,4,6,0,0,0,0,20,24,44
COMBAYA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,6,7
COPACABANA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CORIPATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,1,4,0,0,0,0,13,13,26
CORO CORO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,3,5,8
COROICO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,76,121,0,0,2,8,1,0,0,0,0,0,79,129,208
CORQUE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,3,5
COTAGAITA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,1,0,0,0,0,0,4,5,9
COTOCA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,1,0,0,0,1,1,0,0,10,14,5,13,19,22,2,12,0,0,0,0,38,62,100
CUATRO CAÑADAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,3,7,0,0,0,0,10,10,20
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CUEVO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,7
CULPINA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,1,4
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
CURVA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
EL ALTO,otras vacunaciones,dt 3ra dosis,2024-10-01,9,8,33,38,4,2,14,19,2,6,19,26,14,56,81,150,68,339,69,257,0,0,0,0,313,901,1214
EL CHORO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 3ra dosis,2024-10-01,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,3,8,11
EL PUENTE(TJA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,2,3,0,0,0,0,5,6,11
EL TORNO,otras vacunaciones,dt 3ra dosis,2024-10-01,1,1,0,1,0,0,0,0,0,0,0,0,2,4,1,3,5,6,8,5,0,0,0,0,17,20,37
EL VILLAR,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,1,0,0,0,0,11,3,14
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,8,3,27,3,22,0,0,0,0,11,64,75
ESCOMA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ESMERALDA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
FILADELFIA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,3,4,7
GIA-TIM,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUANAY,otras vacunaciones,dt 3ra dosis,2024-10-01,6,3,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17
GUAQUI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,dt 3ra dosis,2024-10-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,11,11
GUTIERREZ,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
HUACHACALLA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,6,1,7
HUANUNI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,1,0,3,3,0,0,0,0,9,7,16
HUARINA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,4
HUATAJATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,20,33,53
HUAYLLAMARCA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,8,0,1,3,2,0,0,0,0,12,11,23
ICHOCA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ICLA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
INCAHUASI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
INGAVI (HUMAITA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
INQUISIVI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,2,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,3,7,0,0,5,0,0,0,1,4,0,0,9,6,0,0,1,1,0,0,0,0,19,18,37
IXIAMAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,4,0,1,0,0,0,0,0,0,5,8,13
JESUS DE MACHACA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,2,2,0,0,0,0,3,8,11
LA ASUNTA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,8,5,3,0,0,0,0,10,12,22
LA GUARDIA,otras vacunaciones,dt 3ra dosis,2024-10-01,1,0,24,25,1,1,10,3,1,1,7,11,4,6,29,22,16,23,20,28,0,0,0,0,113,120,233
LA PAZ,otras vacunaciones,dt 3ra dosis,2024-10-01,3,3,2,3,1,2,0,0,1,5,0,0,23,55,8,14,103,378,102,64,0,0,0,0,243,524,767
LAGUNILLAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
LAJA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,0,4,0,2,0,0,0,0,3,10,13
LAS CARRERAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 3ra dosis,2024-10-01,1,0,0,1,0,0,0,0,0,0,0,1,1,4,1,3,9,22,10,12,0,0,0,0,22,43,65
LLICA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,4,0,0,0,0,0,0,4,9,13
LORETO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
LURIBAY,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,4,5
MACHARETI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
MAGDALENA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,1,1,3,0,0,0,0,1,11,12
MAIRANA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
MALLA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
MAPIRI,otras vacunaciones,dt 3ra dosis,2024-10-01,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
MECAPACA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MINEROS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,20,0,1,0,0,0,0,0,28,28
MIZQUE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,0,0,0,0,0,2,6,8
MOCOMOCO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,3,4
MOJOCOYA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MONTERO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,1,3,1,1,0,2,1,0,1,10,12,0,10,11127,36,2,55,10,24,0,0,0,0,11155,141,11296
MOROCHATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,2,7,0,0,7,1,0,0,3,2,1,2,7,9,2,5,7,12,0,0,0,0,29,38,67
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,1,0,0,0,0,6,3,9
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1,1,2,1,0,0,0,0,7,6,13
OCURI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,1,1,0,0,0,0,0,0,9,13,22
OKINAWA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,2,2,3,0,0,0,0,3,10,13
OMEREQUE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,2,4,0,0,1,2,0,2,0,3,1,4,0,5,0,0,0,0,4,20,24
ORURO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,0,0,0,0,0,2,1,1,0,10,23,38,33,30,103,34,86,0,0,0,0,116,246,362
PADCAYA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PADILLA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
PAILON,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,2,1,0,0,0,0,0,1,1,1,3,2,8,11,2,13,18,19,0,0,0,0,34,48,82
PALCA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,5,6
PALOS BLANCOS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,7,0,2,0,0,0,0,4,12,16
PAMPA AULLAGAS,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3
PASORAPA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,13,14
PAZÑA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,2,0,0,0,0,1,9,10
POCOATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,0,0,0,1,0,0,0,0,6,10,16
POCONA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,1,2,6,0,0,0,0,15,16,31
POJO (CBBA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
POOPO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,2,6,0,0,0,0,0,26,3,29
PORCO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
POROMA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,2,5,7
PORTACHUELO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,9,9
PORVENIR,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,5,6,11
POSTRER VALLE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
POTOSI,otras vacunaciones,dt 3ra dosis,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,1,17,3,7,5,59,0,12,0,0,0,0,10,95,105
PRESTO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 3ra dosis,2024-10-01,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,2,1,6,0,0,0,0,2,15,17
PUERTO ACOSTA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO CARABUCO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,5,3,8
PUERTO PEREZ,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
PUERTO QUIJARRO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,8,5,0,0,0,0,11,7,18
PUERTO SILES,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,8,7,10,0,0,0,0,0,20,11,31
PUERTO VILLARROEL,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,1,1,0,0,1,2,0,0,3,0,6,7,33,25,7,18,14,22,0,0,0,0,65,75,140
PUNA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,10,0,0,0,0,3,17,20
PUNATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,1,0,0,2,1,0,0,4,11,1,2,4,13,0,0,0,0,11,28,39
QUIABAYA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,otras vacunaciones,dt 3ra dosis,2024-10-01,1,2,2,0,0,3,0,1,1,1,3,3,19,37,203,124,46,113,198,311,0,0,0,0,473,595,1068
QUIME,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,3,4
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,3
RAVELO,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,1,0,0,2,1,0,0,0,1,0,2,6,6,0,1,0,12,0,0,0,0,8,24,32
REYES,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
RIBERALTA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,21,0,1,0,0,0,0,1,26,27
ROBORE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1,1,8,6,2,0,0,0,0,33,13,46
RURRENABAQUE,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,136,1,0,8,16,3,0,0,0,0,152,16,168
SACABA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,1,9,9,0,0,10,5,3,13,77,79,14,44,141,167,0,0,0,0,254,318,572
SACABAMBA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,6,5,11
SACACA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,6
SAIPINA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,2,5
SAMAIPATA,otras vacunaciones,dt 3ra dosis,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,4,6
