,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,96,86,4,0,100,86,186
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,46,38,0,0,46,38,84
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,19,2,2,25,21,46
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,27,16,1,1,28,17,45
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,2,1,0,9,2,11
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,6,5,0,0,6,5,11
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,10,1,0,9,10,19
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,348,295,15,17,363,312,675
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,71,90,8,3,79,93,172
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,16,9,1,1,17,10,27
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,4,0,0,5,4,9
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,16,9,3,2,19,11,30
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,33,43,5,2,38,45,83
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,105,146,10,10,115,156,271
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,28,40,6,13,34,53,87
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,39,39,0,3,39,42,81
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,55,53,6,3,61,56,117
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,9,8,0,0,9,8,17
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,36,0,0,17,36,53
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,59,79,2,1,61,80,141
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,8,0,1,7,9,16
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,203,159,17,18,220,177,397
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,63,80,2,11,65,91,156
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,6,0,0,12,6,18
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,57,51,1,2,58,53,111
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,235,203,5,21,240,224,464
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,79,82,5,5,84,87,171
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,27,16,0,0,27,16,43
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,13,11,1,0,14,11,25
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,1,2,0,7,1,8
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,6,2,0,0,6,2,8
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,158,128,19,6,177,134,311
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,35,34,1,0,36,34,70
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,136,115,6,3,142,118,260
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,3,11,1,1,4,12,16
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,48,1,2,45,50,95
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,163,165,10,8,173,173,346
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,3,7,0,0,3,7,10
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,2,0,0,10,2,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,64,58,0,4,64,62,126
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,10,0,0,11,10,21
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,18,17,0,0,18,17,35
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,38,36,1,0,39,36,75
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,64,61,50,47,114,108,222
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,227,191,39,39,266,230,496
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,61,69,9,11,70,80,150
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2354,2067,1218,1161,3572,3228,6800
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,3,0,0,4,3,7
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,111,70,21,18,132,88,220
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,30,44,4,3,34,47,81
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,3,1,7,7,10,8,18
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,47,33,0,0,47,33,80
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,25,58,7,4,32,62,94
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,115,94,1,1,116,95,211
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,24,11,1,1,25,12,37
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,42,46,10,8,52,54,106
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,6,0,0,5,6,11
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,45,47,7,3,52,50,102
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2,2,0,0,2,2,4
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,42,39,3,4,45,43,88
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,11,1,2,18,13,31
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,74,67,18,7,92,74,166
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,16,9,0,0,16,9,25
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,41,36,34,34,75,70,145
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,12,1,3,11,15,26
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,86,41,2,2,88,43,131
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,183,181,22,29,205,210,415
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,84,79,7,13,91,92,183
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2,6,1,1,3,7,10
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,6,1,0,13,6,19
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,41,51,0,0,41,51,92
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,6,15,0,0,6,15,21
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,7,0,0,5,7,12
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,6,2,6,3,12,5,17
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2743,2538,1263,787,4006,3325,7331
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,9,0,0,10,9,19
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,53,43,4,1,57,44,101
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,28,26,6,21,34,47,81
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,237,214,127,126,364,340,704
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,29,10,2,0,31,10,41
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,67,79,7,4,74,83,157
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,239,189,34,27,273,216,489
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,8,1,5,9,13,22
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,14,11,1,0,15,11,26
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,13,19,2,1,15,20,35
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,9,2,2,19,11,30
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,42,24,9,6,51,30,81
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,22,12,0,0,22,12,34
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,46,44,15,13,61,57,118
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,39,26,2,3,41,29,70
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,60,43,23,13,83,56,139
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,9,3,0,0,9,3,12
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,215,171,10,13,225,184,409
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,108,79,6,7,114,86,200
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,32,34,2,2,34,36,70
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,25,11,4,5,29,16,45
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,4,0,0,4,4,8
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,76,59,10,9,86,68,154
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,13,15,0,4,13,19,32
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,9,16,12,23,21,44
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2,3,3,5,5,8,13
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,15,0,0,12,15,27
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,9,0,1,7,10,17
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,6,0,0,10,6,16
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,39,50,0,0,39,50,89
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,57,65,2,2,59,67,126
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,7,2,0,13,7,20
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,31,31,1,0,32,31,63
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,77,54,0,1,77,55,132
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,46,40,0,0,46,40,86
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,16,33,13,56,29,85
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,222,199,6,3,228,202,430
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,362,323,28,27,390,350,740
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2626,2552,1111,866,3737,3418,7155
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,30,37,1,2,31,39,70
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,35,21,0,3,35,24,59
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,19,10,0,0,19,10,29
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,11,7,10,11,21,32
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,156,137,32,20,188,157,345
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,8,0,0,11,8,19
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,19,0,0,23,19,42
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,25,22,9,4,34,26,60
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,2,2,1,14,3,17
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,40,0,1,44,41,85
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,48,43,1,0,49,43,92
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,41,27,7,4,48,31,79
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,6,0,0,7,6,13
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,57,41,2,2,59,43,102
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,37,43,0,1,37,44,81
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,85,78,11,4,96,82,178
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,109,76,2,5,111,81,192
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,19,16,1,0,20,16,36
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,0,0,1,3,1,3,4
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,21,20,10,2,31,22,53
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,113,103,10,10,123,113,236
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,668,585,113,91,781,676,1457
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1,5,0,0,1,5,6
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,40,36,0,4,40,40,80
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,24,0,1,23,25,48
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,19,9,0,1,19,10,29
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,38,34,1,0,39,34,73
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,67,61,6,7,73,68,141
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,22,16,2,1,24,17,41
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1180,1122,238,184,1418,1306,2724
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,79,78,6,3,85,81,166
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,33,21,3,8,36,29,65
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,83,82,8,7,91,89,180
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,43,37,1,2,44,39,83
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,132,143,17,12,149,155,304
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,8,3,0,11,8,19
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,21,17,0,0,21,17,38
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,24,0,0,23,24,47
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,10,2,1,6,11,17
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,54,66,1,2,55,68,123
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,15,5,2,3,17,8,25
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,26,31,1,0,27,31,58
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,32,46,3,3,35,49,84
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,38,34,0,0,38,34,72
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,21,3,3,47,24,71
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,14,0,0,11,14,25
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,43,32,1,4,44,36,80
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,64,34,0,0,64,34,98
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,36,17,1,0,37,17,54
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,63,61,30,41,93,102,195
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,20,30,0,3,20,33,53
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,0,3,0,2,0,5,5
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1053,983,110,101,1163,1084,2247
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,37,33,0,1,37,34,71
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,2,4,0,1,2,5,7
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,54,53,3,0,57,53,110
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,14,17,0,0,14,17,31
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,21,13,0,0,21,13,34
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,50,26,4,2,54,28,82
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,19,6,0,0,19,6,25
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,28,18,2,3,30,21,51
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,59,66,0,0,59,66,125
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,5,1,0,6,5,11
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,43,36,0,3,43,39,82
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,398,326,20,13,418,339,757
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,46,37,5,4,51,41,92
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,113,109,12,12,125,121,246
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,14,7,10,18,24,42
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,510,473,455,442,965,915,1880
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,22,0,0,17,22,39
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,2,0,2,4,4,8
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,42,39,0,0,42,39,81
REYES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,84,62,2,1,86,63,149
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,818,541,133,112,951,653,1604
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,101,31,9,13,110,44,154
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,64,56,7,6,71,62,133
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,7,0,1,12,8,20
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,558,524,90,54,648,578,1226
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,5,10,8,17,13,30
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,93,71,2,1,95,72,167
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,25,10,2,3,27,13,40
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,45,33,2,0,47,33,80
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,20,19,0,0,20,19,39
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,6,0,0,7,6,13
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,34,56,6,3,40,59,99
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,6,1,0,11,6,17
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,10,2,1,14,11,25
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,15,20,1,0,16,20,36
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,28,23,11,12,39,35,74
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,218,190,48,26,266,216,482
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,30,29,0,1,30,30,60
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,63,61,3,5,66,66,132
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,114,107,10,4,124,111,235
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,164,188,14,16,178,204,382
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,16,19,6,7,22,26,48
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,18,26,0,0,18,26,44
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,50,27,0,1,50,28,78
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,87,76,13,12,100,88,188
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,60,60,7,13,67,73,140
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,199,146,44,31,243,177,420
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,34,31,0,3,34,34,68
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,66,54,3,4,69,58,127
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,109,100,2,2,111,102,213
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,47,52,0,2,47,54,101
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,39,14,9,58,48,106
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,9,11,0,0,9,11,20
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,108,73,7,3,115,76,191
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,117,97,3,1,120,98,218
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,13,0,0,17,13,30
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,10,1,1,0,11,1,12
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,5,5,5,4,10,9,19
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,16,7,0,0,16,7,23
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,47,31,11,8,58,39,97
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,17,24,0,0,17,24,41
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,50,32,2,1,52,33,85
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,46,44,70,54,116,98,214
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,6034,5529,1174,1206,7208,6735,13943
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,34,30,1,1,35,31,66
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,71,50,6,8,77,58,135
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,4,4,0,8,4,12
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,36,21,0,1,36,22,58
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,7,8,5,16,12,28
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,11,6,1,1,12,7,19
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,20,29,4,3,24,32,56
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,7,11,4,4,11,15,26
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,12,19,0,0,12,19,31
SENA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,37,15,6,4,43,19,62
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,133,104,28,27,161,131,292
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,38,6,2,50,40,90
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,8,7,0,0,8,7,15
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,135,136,17,13,152,149,301
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,29,34,0,1,29,35,64
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,23,2,0,25,23,48
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,44,36,1,3,45,39,84
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,1355,1351,347,344,1702,1695,3397
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,4,2,1,0,5,2,7
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,15,10,0,5,15,15,30
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,34,34,1,2,35,36,71
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-11-01,23,26,1,2,24,28,52
