,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,5,1,4,7,9,16
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,3,0,1,1,4,5
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,10,0,0,4,10,14
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,6,0,1,8,7,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,0,1,3,2,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,1,2,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,7,4,4,15,11,26
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,0,1,3,2,5
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,9,15,5,4,14,19,33
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,2,1,2,8,4,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,24,18,5,4,29,22,51
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,4,2,1,5,5,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,2,0,1,0,3,3
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,4,1,2,5,6,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,3,5,2,9,5,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,9,3,13,15,22,37
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,7,2,7,5,14,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,8,0,0,7,8,15
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,1,3,2,3,5
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,0,1,7,3,7,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,20,13,4,6,24,19,43
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,10,9,8,17,18,35
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,2,0,4,3,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,10,1,1,13,11,24
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,14,8,20,18,34,26,60
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,3,1,1,4,4,8
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,4,0,0,6,4,10
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,5,2,1,4,6,10
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,1,4,1,5,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,3,1,1,4,4,8
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,5,2,3,6,8,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,14,14,0,1,14,15,29
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,16,10,1,1,17,11,28
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,0,0,2,3,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,7,1,2,12,9,21
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,27,21,4,10,31,31,62
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,6,3,3,10,9,19
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,3,4,2,9,5,14
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,2,3,4,6,10
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,5,11,7,23,12,35
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,0,0,2,1,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,5,9,6,14,11,25
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,2,1,2,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,9,0,4,5,13,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,10,8,6,2,16,10,26
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,2,0,1,1,3,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,11,0,1,4,12,16
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,2,2,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,5,1,7,4,11
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,7,3,2,6,9,15
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,7,2,2,14,9,23
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,11,41,35,53,46,99
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,2,8,12,19,14,33
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,282,276,11,9,293,285,578
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,18,9,4,2,22,11,33
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,7,0,0,8,7,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,2,2,0,2,2,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,9,12,0,0,9,12,21
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,9,8,0,0,9,8,17
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,4,5,6,12,10,22
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,6,2,1,10,7,17
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,4,7,7,8,11,19
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,2,1,2,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,16,9,1,3,17,12,29
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,18,12,12,24,30,54
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,2,2,4,4,6,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,9,1,0,8,9,17
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,1,2,2,2,4
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,2,4,4,10,6,16
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,0,0,0,3,0,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,9,3,0,8,9,17
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,32,32,67,53,99,85,184
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,13,16,5,6,18,22,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,0,0,1,2,1,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,3,6,1,11,4,15
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,0,0,2,1,3
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,3,1,2,2,5,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,292,250,218,193,510,443,953
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,1,1,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,2,8,9,12,11,23
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,3,1,0,2,3,5
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,52,47,1,6,53,53,106
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,1,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,13,11,2,4,15,15,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,38,26,2,3,40,29,69
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,3,2,4,2,6
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,2,0,1,2,3,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,3,4,3,5,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,8,4,0,16,8,24
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,2,8,2,8,4,12
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,0,5,2,6,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,14,14,9,17,23,31,54
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,7,2,3,7,10,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,7,6,2,9,9,18
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,3,0,6,1,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,15,19,2,1,17,20,37
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,9,9,1,3,10,12,22
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,3,0,1,1,4,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,1,0,2,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,3,9,7,9,10,19
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,5,0,0,3,5,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,1,0,1,4,2,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,3,2,4,3,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,6,9,6,10,16
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,2,2,3,3,5,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,7,2,2,6,9,15
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,1,3,4,4,8
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,2,6,2,9,4,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,3,4,3,11,6,17
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,7,2,2,7,9,16
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,5,1,1,6,6,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,19,21,4,4,23,25,48
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,87,102,21,23,108,125,233
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,240,226,16,20,256,246,502
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,2,4,4,5,9
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,6,2,1,7,7,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,3,0,2,1,5,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,0,1,0,3,0,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,11,22,22,29,33,62
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,0,2,0,2,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,5,0,1,2,6,8
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,0,3,2,4,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,5,2,0,6,5,11
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,14,13,3,3,17,16,33
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,7,2,1,7,8,15
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,1,1,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,8,3,2,11,10,21
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,1,1,3,4,7
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,21,20,15,31,36,67
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,9,16,4,3,13,19,32
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,4,4,5,6,9,15
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,1,0,1,4,2,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,10,10,0,1,10,11,21
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,103,94,30,41,133,135,268
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,2,0,2,1,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,2,2,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,0,2,1,7,1,8
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,5,1,8,2,10
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,7,1,3,8,10,18
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,0,4,1,4,1,5
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,136,137,45,41,181,178,359
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,12,4,2,9,14,23
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,5,1,1,5,6,11
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,13,10,15,23,28,33,61
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,11,1,1,12,12,24
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,16,17,2,6,18,23,41
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,5,1,1,6,6,12
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,1,2,0,5,1,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,1,0,2,2,3,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,10,8,2,2,12,10,22
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,2,1,0,2,2,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,7,2,2,5,9,14
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,4,5,4,11,8,19
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,3,3,4,4,8
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,6,2,2,8,8,16
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,6,1,2,2,8,10
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,10,2,0,4,10,14
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,3,8,4,3,7,11,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,7,8,9,19,16,35
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,10,16,0,0,10,16,26
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,1,3,3,6,9
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,111,127,37,38,148,165,313
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,5,1,0,3,5,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,10,8,4,19,14,33
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,3,1,3,3,6,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,0,2,1,4,1,5
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,2,3,3,4,5,9
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,2,1,4,1,6,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,10,4,1,12,11,23
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,7,3,2,2,9,5,14
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,13,18,8,6,21,24,45
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,33,43,13,11,46,54,100
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,5,4,3,8,8,16
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,12,13,9,7,21,20,41
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,3,1,4,2,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,43,34,63,57,106,91,197
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,4,1,1,2,5,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,3,0,0,4,3,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,2,3,3,4,5,9
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,3,0,0,8,3,11
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,37,33,1,8,38,41,79
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,10,17,16,28,26,54
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,11,12,5,10,16,22,38
SABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,2,0,0,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,64,65,16,15,80,80,160
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,5,6,2,4,7,10,17
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,8,3,2,4,10,7,17
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,4,2,1,1,5,3,8
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,6,7,2,0,8,7,15
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,1,1,2
