,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,4,2,1,3,5,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,2,2,6,6,8,14
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,5,2,5,4,10,14
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,5,7,5,13,10,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,1,1,0,5,1,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,8,10,0,2,8,12,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,42,48,62,52,104,100,204
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,17,13,0,2,17,15,32
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,2,0,2,0,2
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,10,4,4,5,14,9,23
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,2,0,0,5,2,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,395,361,173,177,568,538,1106
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,1,0,0,4,1,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,4,7,9,14,13,27
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,5,2,5,5,10,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,51,37,2,2,53,39,92
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,0,1,0,2,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,7,2,4,7,11,18
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,29,36,2,1,31,37,68
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,5,3,6,5,11
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,0,1,1,2,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,2,10,6,12,8,20
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,2,4,4,6,6,12
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,2,9,4,12,6,18
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,1,1,2,4,3,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,14,15,6,5,20,20,40
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,4,6,3,10,7,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,7,4,2,10,9,19
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,3,1,0,4,3,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,20,24,1,3,21,27,48
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,14,20,0,2,14,22,36
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,0,1,2,2,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,2,0,2,0,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,9,7,8,14,17,21,38
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,1,0,0,5,1,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,2,2,2,8,4,12
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,2,0,0,2,2,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,2,0,4,1,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,0,1,0,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,4,6,4,8,12
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,2,1,1,5,3,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,6,6,7,10,13,23
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,1,2,2,5,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,2,6,3,9,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,8,3,5,6,13,9,22
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,8,1,5,6,13,19
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,5,1,3,6,8,14
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,25,30,9,10,34,40,74
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,84,82,14,9,98,91,189
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,348,332,44,44,392,376,768
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,1,3,0,10,1,11
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,10,1,1,3,11,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,0,0,0,2,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,1,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,11,19,27,22,38,41,79
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,1,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,0,0,2,1,3
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,1,3,1,10,2,12
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,0,3,0,4,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,4,1,0,3,4,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,2,6,5,10,7,17
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,14,5,3,2,17,7,24
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,9,10,1,0,10,10,20
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,7,0,0,5,7,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,13,15,11,11,24,26,50
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,12,17,0,0,12,17,29
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,7,1,1,3,8,11
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,5,0,0,3,5,8
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,13,11,2,2,15,13,28
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,89,57,16,30,105,87,192
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,2,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,3,2,4,6,7,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,2,5,3,5,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,4,4,3,7,7,14
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,7,0,3,7,10,17
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,2,4,2,4,6
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,188,174,58,48,246,222,468
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,9,4,1,11,10,21
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,12,7,1,2,13,9,22
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,9,14,31,22,40,36,76
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,16,8,5,4,21,12,33
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,11,13,12,19,23,42
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,0,1,0,3,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,12,6,1,1,13,7,20
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,4,0,0,0,4,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,1,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,19,11,2,4,21,15,36
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,4,1,0,3,4,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,3,0,2,5,5,10
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,6,5,4,8,10,18
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,3,3,4,6,10
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,13,11,1,3,14,14,28
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,7,4,8,7,15
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,6,8,11,11,17,28
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,13,14,7,3,20,17,37
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,0,9,10,12,10,22
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,17,17,1,0,18,17,35
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,9,5,9,7,16
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,0,1,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,145,156,40,51,185,207,392
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,4,2,1,3,5,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,17,15,2,8,19,23,42
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,2,1,0,6,2,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,0,8,9,10,9,19
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,6,0,3,3,9,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,0,2,1,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,17,3,4,2,21,5,26
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,0,0,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,20,6,18,3,38,9,47
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,39,53,17,11,56,64,120
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,4,2,3,4,7,11
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,16,17,5,10,21,27,48
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,1,1,2,3,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,53,51,83,71,136,122,258
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,4,5,6,7,10,17
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,6,1,4,3,10,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,1,6,8,9,9,18
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,5,0,0,1,5,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,61,72,17,14,78,86,164
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,9,9,17,14,26,40
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,23,19,15,21,38,40,78
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,1,0,2,3,5
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,90,63,29,21,119,84,203
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,3,0,3,1,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,5,7,9,13,14,27
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,1,0,0,3,1,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,8,3,2,7,10,17
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,9,6,1,4,10,10,20
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,5,0,0,2,5,7
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,5,0,0,1,5,6
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,1,3,1,3,2,5
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,6,0,0,3,6,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,4,0,0,1,4,5
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,30,14,24,27,54,41,95
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,6,3,6,6,12,18
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,13,8,4,15,17,32
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,12,17,6,6,18,23,41
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,49,36,9,9,58,45,103
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,0,1,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,21,12,2,0,23,12,35
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,4,3,5,5,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,16,12,29,23,45,35,80
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,1,4,0,9,1,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,35,16,24,20,59,36,95
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,1,10,12,16,13,29
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,9,9,1,4,10,13,23
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,19,15,5,9,24,24,48
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,15,9,9,5,24,14,38
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,5,5,6,11,11,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,0,0,1,3,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,10,10,3,9,13,19,32
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,5,16,8,19,13,32
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,0,3,0,3,3
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,5,3,3,4,8,12
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,1,1,3,2,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,3,0,0,3,3,6
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,7,6,5,11,12,23
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,1,0,0,4,1,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,10,6,0,0,10,6,16
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,14,11,7,14,21,25,46
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,922,864,118,115,1040,979,2019
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,12,7,5,9,17,16,33
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,8,5,7,12,15,27
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,2,0,1,2,3,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,1,0,2,1,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,5,3,6,5,11
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,0,0,2,0,2,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,4,2,4,6,8,14
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,0,2,0,4,0,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,6,4,5,9,11,20
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,10,10,9,5,19,15,34
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,20,17,1,3,21,20,41
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,9,1,0,8,9,17
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,4,3,4,5,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,41,42,9,4,50,46,96
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,2,0,1,4,3,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,3,3,4,4,7,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,7,5,3,8,10,18
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,191,194,3,2,194,196,390
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,1,3,1,9,2,11
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,0,4,1,8,1,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,4,3,5,3,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,0,2,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,6,2,8,9,14,23
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,8,5,3,12,11,23
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,4,0,0,3,4,7
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,3,0,0,5,3,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,129,127,8,11,137,138,275
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,8,3,2,3,10,6,16
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,5,3,1,8,6,14
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,6,8,2,3,8,11,19
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,5,8,8,11,13,24
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,1,4,3,8,4,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,26,27,10,12,36,39,75
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,4,7,7,6,11,13,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,1,0,1,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,2,2,0,4,2,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,7,2,0,1,7,3,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,4,2,0,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,0,2,2,3,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,3,0,0,3,3,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,4,5,5,5,9,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,8,6,4,11,12,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,0,2,0,0,0,2,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,2,1,0,1,2,2,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,93,57,11,17,104,74,178
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,16,22,3,6,19,28,47
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,1,2,2,1,3,3,6
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,1,3,0,8,1,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,5,14,5,6,10,20,30
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-11-01,3,15,6,9,9,24,33
