municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,23,23
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,145,145
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,96,96
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,79,79
ASCENCION DE GUARAYOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,12,12
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
AYO AYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,138,138
AZURDUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,12,12
BATALLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
BAURES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
BELEN DE ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
BELEN DE URMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,1,1
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,33,33
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,15,15
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,6,6
BOYUIBE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,6,6
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,9,9
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,7,7
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,7,7
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,15,15
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,6,6
CARACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,42,42
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,45,45
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,425,425
CARIPUYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,24,24
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,35,35
CHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
CHAYANTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,6,6
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,1,1
CHOQUE COTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,8,8
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,12,12
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,244,244
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,17,17
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,1054,1054
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,82,82
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,22,22
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,30,30
COLPA BELGICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,10,10
COLQUENCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,57,57
COMANCHE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,15,15
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,217,217
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,52,52
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,30,30
CORO CORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,8,8
COROICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,16,16
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
COTOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,40,40
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,1,1
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,900,900
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,6,6
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,11,11
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,45,45
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,14,14
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,10,10
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,10,10
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,168,168
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,171,171
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,23,23
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,48,48
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,149,149
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,28,28
HUACHACALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,3,3
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,501,501
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,16,16
HUMANATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,43,43
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,44,44
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,7,7
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,8,8
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,5,5
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,65,65
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,120,120
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,7,7
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,8,8
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,1573,1573
LA RIVERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,4,4
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,9,9
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,19,19
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,2,2
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-11-01,19,19
