,group,variable,month,TOTAL 1712 NEUMOCÓCICA 3RA. DOSIS CANTIDAD,TOTAL 1712 NEUMOCÓCICA 3RA. DOSIS CANTIDAD,TOTALES,TOTALES,TOTALES
COPACABANA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,6,5,6,11
CORIPATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,0,30,0,30
CORO CORO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,1,3,1,4
COROICO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,0,15,0,15
CORQUE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,7,1,7,8
COTAGAITA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,22,9,22,9,31
COTOCA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,91,7,91,7,98
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,36,12,36,12,48
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
CULPINA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,22,4,22,4,26
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,3,6,3,9
CURVA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,2,3,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,1,7,1,8
EL ALTO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1013,260,1013,260,1273
EL CHORO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,2,3,2,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,16,2,16,2,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,13,5,13,5,18
EL TORNO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,88,6,88,6,94
EL VILLAR,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,4,4,4,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,28,23,28,23,51
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,42,0,42,0,42
ESCOMA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,2,6,2,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,1,1,1,2
EXALTACION,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,3,0,3,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,18,11,18,11,29
FILADELFIA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,3,3,3,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,25,7,25,7,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,5,7,5,12
GUANAY,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,32,5,32,5,37
GUAQUI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,3,4,3,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,67,15,67,15,82
GUTIERREZ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,23,7,23,7,30
HUACARETA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,6,15,6,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,0,4,0,4
HUANUNI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,40,4,40,4,44
HUARACAJE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,0,8,0,8
HUARINA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,6,4,6,10
HUATAJATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,0,2,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
HUMANATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,3,1,3,4
ICHOCA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,6,3,6,9
ICLA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,2,8,2,10
INCAHUASI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,9,8,9,17
INQUISIVI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,6,8,6,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,3,15,3,18
IXIAMAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,2,11,2,13
JESUS DE MACHACA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,0,5,0,5
LA ASUNTA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,43,16,43,16,59
LA GUARDIA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,185,3,185,3,188
LA PAZ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1134,21,1134,21,1155
LAGUNILLAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,2,6,2,8
LAJA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,6,11,6,17
LAS CARRERAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,2,5,2,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,2,2,2,4
LLALLAGUA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,37,54,37,54,91
LLICA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,4,2,4,6
LORETO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,2,6,2,8
LURIBAY,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,2,6,2,8
MACHACAMARCA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,0,3,0,3
MACHARETI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,5,11,5,16
MAGDALENA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,4,6,4,10
MAIRANA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,14,0,14,0,14
MALLA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,1,3,1,4
MAPIRI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,34,4,34,4,38
MECAPACA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,1,11,1,12
MINEROS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,49,9,49,9,58
MIZQUE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,25,4,25,4,29
MOCOMOCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,6,9,6,15
MOJINETE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,0,3,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,16,5,16,5,21
MONTEAGUDO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,41,8,41,8,49
MONTERO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,270,16,270,16,286
MORO MORO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,2,2,2,4
MOROCHATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,10,2,10,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,2,0,2,2
OCURI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,7,4,7,11
OKINAWA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,20,5,20,5,25
OMEREQUE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,7,1,7,8
ORURO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,595,8,595,8,603
PADCAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,29,5,29,5,34
PADILLA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,5,10,5,15
PAILON,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,72,0,72,0,72
PALCA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,22,3,22,3,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,38,1,38,1,39
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,1,5,1,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,0,9,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,5,2,5,7
PASORAPA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,1,0,1,1
PATACAMAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,40,4,40,4,44
PAZÑA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,2,8,2,10
PELECHUCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,2,5,2,7
POCOATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,35,7,35,42
POCONA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,14,4,14,4,18
POJO (CBBA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,12,2,12,2,14
POOPO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,0,6,0,6
PORCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,7,6,7,13
POROMA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,19,13,19,13,32
PORONGO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,4,7,4,11
PORTACHUELO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,34,0,34,0,34
PORVENIR,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,4,5,4,9
POSTRER VALLE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,1,2,1,3
POTOSI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,372,22,372,22,394
PRESTO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,6,8,6,14
PUCARANI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,26,23,26,23,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,6,3,6,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,5,9,5,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,3,8,3,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,1,6,1,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,22,6,22,6,28
PUERTO RICO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,19,0,19,0,19
PUERTO SILES,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,0,3,0,3
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,87,0,87,0,87
PUNA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,10,11,10,21
PUNATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,39,0,39,0,39
QUIABAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,1,4,1,5
QUILLACOLLO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,123,85,123,85,208
QUIME,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,4,10,4,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
RAVELO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,7,11,7,18
REYES,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,19,12,19,12,31
RIBERALTA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,173,19,173,19,192
ROBORE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,0,4,0,4
RURRENABAQUE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,4,3,4,7
SABAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
SACABA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,238,8,238,8,246
SACABAMBA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,0,4,0,4
SACACA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,26,18,26,18,44
SAIPINA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,12,0,12,0,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,7,10,7,17
SAMAIPATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,16,1,16,1,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,2,3,2,5
SAN ANDRES,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,2,15,2,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,5,9,5,14
SAN BENITO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,13,0,13,0,13
SAN BORJA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,53,8,53,8,61
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,14,3,14,3,17
SAN CARLOS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,60,3,60,3,63
SAN IGNACIO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,61,4,61,4,65
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,76,18,76,18,94
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,5,3,5,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,39,2,39,2,41
SAN JOAQUIN,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,0,15,0,15
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,81,0,81,0,81
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,14,1,14,1,15
SAN JULIAN,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,66,6,66,6,72
SAN LORENZO(PND),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,11,5,11,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,38,3,38,3,41
SAN LUCAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,23,14,23,14,37
SAN MATIAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,5,30,5,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,2,30,2,32
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,0,5,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,0,30,0,30
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,27,30,27,57
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,2,2,2,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,2,3,2,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,0,1,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,5,9,5,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,9,4,9,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,27,0,27,0,27
SANTA ANA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,40,0,40,0,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2290,66,2290,66,2356
SANTA ROSA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,18,1,18,1,19
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,28,1,28,1,29
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,13,2,13,15
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,5,3,5,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,2,10,2,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,6,4,6,10
SAPAHAQUI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,5,7,5,12
SENA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,17,4,17,4,21
SHINAOTA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,19,5,19,5,24
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,22,3,22,3,25
SICAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,5,5,5,10
SIPE SIPE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,46,13,46,13,59
SOPACHUY,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,2,6,2,6,8
SORACACHI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,1,10,1,11
SORATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,19,8,19,27
SUCRE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,543,16,543,16,559
TACACHI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,1,6,1,7
TACOBAMBA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,11,9,11,20
TACOPAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,2,5,2,7
TAHUA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,4,11,4,15
TARABUCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,8,17,8,17,25
TARACO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,1,1,1,2
TARATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,11,2,11,2,13
TARIJA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,429,63,429,63,492
TARVITA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,6,4,6,10
TEOPONTE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,16,7,16,7,23
TIAWANACU,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,12,0,12,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,23,15,23,15,38
TIPUANI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,14,1,14,1,15
TIQUIPAYA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,57,20,57,20,77
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,15,8,15,8,23
TOCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,7,1,7,1,8
TOLATA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,9,1,9,1,10
TOLEDO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,6,2,6,2,8
TOMAVE,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,12,10,12,22
TOMINA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,9,10,9,19
TORO TORO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,13,22,13,22,35
TOTORA(CBBA),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,16,7,16,7,23
TOTORA(ORR),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,3,0,3,0,3
TRINIDAD,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,250,6,250,6,256
TUPIZA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,79,11,79,11,90
TURCO,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,4,0,4,0,4
UMALA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,1,7,1,7,8
UNCIA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,30,14,30,14,44
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,18,5,18,5,23
URUBICHA,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,10,11,10,11,21
UYUNI,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,23,0,23,0,23
VACAS,vacunaciones en menores de 1 ano,      neumococica 3ra. dosis,2014-12-01,5,2,5,2,7
