,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,1,4,1,5,6
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,9,29,0,0,9,29,38
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,14,15,14,15,29
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,1,0,0,1,1,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,2,4,3,4,7
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,7,11,8,11,19
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,45,2,0,2,45,47
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,3,6,1,0,4,6,10
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,16,11,0,0,16,11,27
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,6,1,6,1,7
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,1,5,1,5,6
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,29,49,29,49,78
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,458,662,215,399,673,1061,1734
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,1,0,0,2,1,3
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,4,0,0,0,4,0,4
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,5,8,5,8,13
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,1,0,0,1,1,2
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,4,13,4,13,8,21
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,2,8,4,9,6,15
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,4,1,4,1,5
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,33,86,147,159,180,245,425
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,3,8,7,5,10,13,23
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,16,60,16,129,32,189,221
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,1,0,2,1,3,4
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,1,6,1,7,8
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,41,50,2,6,43,56,99
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,0,0,0,2,0,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,5,10,0,0,5,10,15
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,2,0,2,0,4,4
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,1,194,201,195,202,397
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,16,7,12,17,28,24,52
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,3,2,3,2,5
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,4,18,25,19,29,48
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,15,26,15,26,41
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,33,62,26,86,59,148,207
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,21,13,49,87,70,100,170
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,2,10,25,12,27,39
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,3,5,11,6,14,20
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,2,4,2,6,8
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,0,0,1,1,2
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,0,3,1,5,1,6
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,2,1,2,1,3
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,0,9,5,10,5,15
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,3,4,15,23,18,27,45
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,0,3,0,3,3
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,6,14,9,18,15,32,47
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,22,40,22,40,62
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,1,4,1,6,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,7,7,1,1,8,8,16
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,66,0,66,0,66
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,7,30,2,30,9,39
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,5,2,8,4,13,17
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,22,21,41,46,63,67,130
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,1,0,2,2
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,1,2,2,3,5
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,0,0,1,1,2
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,9,0,0,0,9,9
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,8,7,8,7,15
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,4,15,26,16,30,46
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,2,2,1,4,3,7
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,10,16,18,11,28,27,55
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,166,238,738,628,904,866,1770
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,13,15,13,15,28
ESCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,3,1,1,1,4,5
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,7,10,0,0,7,10,17
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,8,9,8,9,17
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,0,8,31,9,31,40
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,0,1,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,3,20,24,22,27,49
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,4,0,0,1,4,5
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,9,0,5,0,14,14
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,3,0,0,2,3,5
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,72,121,1,2,73,123,196
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,216,333,157,181,373,514,887
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,0,0,1,1,2
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,5,5,5,5,10
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,3,1,1,3,4,7
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,5,21,478,63,483,84,567
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,1,0,1,2,3
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,3,0,3,1,4
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,10,44,61,134,71,178,249
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,2,47,46,48,48,96
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,5,1,5,1,6
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,2,4,2,4,6
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,7,8,7,8,15
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,13,19,30,69,43,88,131
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,4,0,0,0,4,0,4
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,3,5,3,6,9
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,3,1,31,54,34,55,89
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,5,22,12,24,17,41
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,3,1,0,0,3,1,4
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,3,0,3,1,6,1,7
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,10,5,10,5,15
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,1,8,9,8,10,18
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,6,0,7,1,8
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,137,192,137,192,329
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,5,2,2,2,7,4,11
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,4,6,4,6,10
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,2,2,2,2,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,0,7,0,7,7
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,1,1,1,1,2
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,1,1,1,1,2
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,3,3,3,3,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,10,15,10,15,25
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,1,1,4,2,5,7
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,4,4,4,6,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,382,450,247,441,629,891,1520
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,0,9,8,11,8,19
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,2,0,0,0,2,0,2
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,1,0,1,0,2,0,2
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,40,109,50,86,90,195,285
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,9,16,6,3,15,19,34
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,0,8,9,8,9,17
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,24,17,42,58,66,75,141
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,9,12,0,0,9,12,21
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,14,4,0,0,14,4,18
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,6,4,13,4,19,8,27
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,3,1,5,9,8,10,18
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,71,142,1,4,72,146,218
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-11-01,16,12,24,40,40,52,92
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,4,2,5,2,9,11
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,10,28,32,1,42,29,71
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,0,1,1,1,1,2
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,1,1,0,0,1,1,2
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,4,2,0,0,4,2,6
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,8,0,0,0,8,8
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,2,2,0,0,2,2,4
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,0,0,1,3,1,3,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-12-01,8,3,60,0,68,3,71
