municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,27,33,27,33,60
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,141,197,141,197,338
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3963,4950,3963,4950,8913
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,122,164,122,164,286
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,76,99,76,99,175
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,12,12,12,24
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,11,12,11,12,23
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,5,4,5,9
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,73,109,73,109,182
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,18,32,18,32,50
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,34,35,34,35,69
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,9,13,9,13,22
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,108,114,108,114,222
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,8,3,8,11
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,79,75,79,75,154
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,22,20,22,20,42
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,23,35,23,35,58
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,33,36,33,36,69
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,33,27,33,27,60
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,58,43,58,43,101
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,114,237,114,237,351
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,80,65,80,65,145
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,22,54,22,54,76
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,5,9,5,9,14
CUEVO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,23,21,23,21,44
CULPINA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,55,73,55,73,128
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,49,62,49,62,111
CURVA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,9,3,9,12
DESAGUADERO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,14,8,14,8,22
EL ALTO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,1198,1357,1198,1357,2555
EL CHORO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,26,34,26,34,60
EL PUENTE(STC),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,10,13,10,13,23
EL PUENTE(TJA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,33,58,33,58,91
EL TORNO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,293,379,293,379,672
EL VILLAR,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,21,42,21,42,63
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,26,8,26,8,34
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,43,76,43,76,119
ESCARA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
EUCALIPTUS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,25,37,25,37,62
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,1,2,1,2,3
EXALTACION,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,7,3,7,10
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,9,12,9,21
FILADELFIA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,18,12,18,12,30
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,16,23,16,23,39
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,25,34,25,34,59
GUANAY,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,67,60,67,60,127
GUAQUI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,21,27,21,27,48
GUAYARAMERIN,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,414,434,414,434,848
GUTIERREZ,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,47,48,47,48,95
HUACARETA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,44,93,44,93,137
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,11,25,11,25,36
HUACHACALLA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,4,4,4,8
HUANUNI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,134,137,134,137,271
HUARACAJE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,5,4,5,9
HUAYLLAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,49,54,49,54,103
ICHOCA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,16,17,16,17,33
ICLA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,21,58,21,58,79
INCAHUASI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,46,106,46,106,152
INQUISIVI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,23,26,23,26,49
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,54,53,54,53,107
IXIAMAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,11,4,11,4,15
JESUS DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,42,80,42,80,122
LA ASUNTA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,28,16,28,16,44
LA GUARDIA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,25,34,25,34,59
LA PAZ,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,7152,8490,7152,8490,15642
LA RIVERA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,5,3,5,8
LAGUNILLAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,14,27,14,27,41
LAJA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,34,30,34,30,64
LAS CARRERAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,13,35,13,35,48
LICOMA PAMPA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,9,6,9,6,15
LLALLAGUA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,191,313,191,313,504
LLICA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,51,56,51,56,107
LORETO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,2,3,2,3,5
LURIBAY,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,39,46,39,46,85
MACHACAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,56,74,56,74,130
MACHARETI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,49,44,49,44,93
MAGDALENA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,32,27,32,27,59
MAIRANA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,48,65,48,65,113
MALLA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,6,10,6,10,16
MAPIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,36,40,36,40,76
MECAPACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,39,42,39,42,81
MINEROS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,108,88,108,88,196
MIZQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,39,34,39,34,73
MOCOMOCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,67,85,67,85,152
MOJINETE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,6,19,6,19,25
MOJOCOYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,26,30,26,30,56
MONTEAGUDO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,183,333,183,333,516
MONTERO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,212,286,212,286,498
MORO MORO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,38,58,38,58,96
MOROCHATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,19,19,19,19,38
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,6,4,6,4,10
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,9,1,9,1,10
OCURI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,36,58,36,58,94
OKINAWA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,52,65,52,65,117
OMEREQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,26,12,26,38
ORURO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,2721,3156,2721,3156,5877
PADCAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,63,113,63,113,176
PADILLA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,135,190,135,190,325
PAILON,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,20,22,20,22,42
PALCA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,16,31,16,31,47
PALOS BLANCOS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,39,27,39,27,66
PAMPA AULLAGAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,8,2,8,2,10
PAMPA GRANDE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,17,12,17,29
PAPEL PAMPA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,30,29,30,29,59
PASORAPA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,8,4,8,12
PATACAMAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,37,33,37,33,70
PAZÑA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,52,49,52,49,101
PELECHUCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,29,15,29,44
POCOATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,82,97,82,97,179
POCONA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,27,57,27,57,84
POJO (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,31,12,31,43
POOPO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,31,58,31,58,89
PORCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,16,4,16,20
POROMA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,68,68,68,68,136
PORONGO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,31,28,31,28,59
PORTACHUELO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,162,173,162,173,335
PORVENIR,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,13,12,13,25
POSTRER VALLE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,9,19,9,19,28
POTOSI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,1397,1827,1397,1827,3224
PRESTO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,24,32,24,32,56
PUCARA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,31,15,31,46
PUCARANI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,55,56,55,56,111
PUERTO ACOSTA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,115,97,115,97,212
PUERTO CARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,47,55,47,55,102
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,16,12,16,12,28
PUERTO PEREZ,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,48,37,48,37,85
PUERTO QUIJARRO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,95,76,95,76,171
PUERTO RICO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,21,14,21,14,35
PUERTO SILES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,3,3,3,3,6
PUERTO SUAREZ,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,109,133,109,133,242
PUERTO VILLARROEL,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,35,30,35,30,65
PUNA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,163,284,163,284,447
PUNATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,100,108,100,108,208
QUIABAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,7,5,7,5,12
QUILLACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,41,79,41,79,120
QUIME,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,20,13,20,13,33
QUIRUSILLAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,4,4,4,8
RAVELO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,57,63,57,63,120
REYES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,78,87,78,87,165
RIBERALTA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,75,62,75,62,137
ROBORE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,34,49,34,49,83
RURRENABAQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,135,135,135,135,270
SABAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,33,34,33,34,67
SACABA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,130,216,130,216,346
SACABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,14,4,14,18
SACACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,22,56,22,56,78
SAIPINA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,77,146,77,146,223
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,80,89,80,89,169
SAMAIPATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,42,63,42,63,105
SAN AGUSTIN,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,13,6,13,6,19
SAN ANDRES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,6,14,6,14,20
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,32,50,32,50,82
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,9,4,9,13
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,17,14,17,14,31
SAN BENITO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,38,15,38,53
SAN BORJA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,82,101,82,101,183
SAN BUENA VENTURA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,6,11,6,11,17
SAN CARLOS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,97,83,97,83,180
SAN IGNACIO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,66,88,66,88,154
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,258,329,258,329,587
SAN JAVIER(BNI),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,19,17,19,17,36
SAN JAVIER(STC),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,16,15,16,31
SAN JOAQUIN,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,29,34,29,34,63
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,108,116,108,116,224
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,34,38,34,38,72
SAN JULIAN,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,68,76,68,76,144
SAN LORENZO(PND),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
SAN LORENZO(TJA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,55,73,55,73,128
SAN LUCAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,138,241,138,241,379
SAN MATIAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,19,25,19,25,44
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,34,46,34,46,80
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,20,21,20,21,41
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,35,51,35,51,86
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,40,84,40,84,124
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,14,15,14,29
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,22,22,22,22,44
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,0,4,0,4
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,11,15,11,15,26
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,46,79,46,79,125
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,13,9,13,9,22
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,92,131,92,131,223
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,5152,7055,5152,7055,12207
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,43,41,43,41,84
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,42,29,42,29,71
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,22,15,22,37
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,42,72,42,72,114
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,20,17,20,17,37
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,18,38,18,38,56
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,12,12,12,12,24
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,30,36,30,36,66
SENA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,9,5,9,5,14
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,27,41,27,41,68
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,5,5,5,5,10
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,25,43,25,43,68
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,16,59,16,59,75
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,15,16,15,16,31
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,42,58,42,58,100
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,2193,3241,2193,3241,5434
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,5,5,5,5,10
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,7,23,7,23,30
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,19,50,19,50,69
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,26,64,26,64,90
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,4,7,4,7,11
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,47,45,47,45,92
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,59,89,59,89,148
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,26,15,26,15,41
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,13,18,13,18,31
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,1373,1559,1373,1559,2932
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,81,103,81,103,184
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,53,38,53,38,91
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2005-11-01,35,35,35,35,70
