municipality,group,variable,month,Repetidas en personas de 60 años o más -Hombre,Repetidas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
GUANAY,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,0,7,0,7
GUAYARAMERIN,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,141,169,141,169,310
GUTIERREZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,6,6,6,12
HUACARETA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,19,3,19,22
HUACHACALLA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,8,3,8,3,11
HUANUNI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,98,80,98,80,178
HUARACAJE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
HUAYLLAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,10,1,10,1,11
ICHOCA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
ICLA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
INCAHUASI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
INQUISIVI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,0,7,0,7
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,10,3,10,3,13
JESUS DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,7,6,7,13
LA ASUNTA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
LA GUARDIA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,3,5,3,8
LA PAZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,10052,13575,10052,13575,23627
LA RIVERA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,0,2,0,2
LAGUNILLAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,0,2,0,2
LAJA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,1,6,1,7
LAS CARRERAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,4,0,4,4
LLALLAGUA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,42,60,42,60,102
LLICA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,1,7,1,8
LURIBAY,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,4,3,4,7
MACHACAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,23,37,23,37,60
MACHARETI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,1,2,1,3
MAGDALENA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,58,64,58,64,122
MALLA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
MECAPACA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,17,7,17,24
MINEROS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,13,12,13,12,25
MIZQUE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,3,1,3,4
MOCOMOCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,9,4,9,13
MOJINETE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,6,5,6,11
MOJOCOYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,2,1,2,3
MONTEAGUDO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,51,80,51,80,131
MONTERO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,432,556,432,556,988
MORO MORO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,4,3,4,7
MOROCHATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,8,7,8,7,15
OKINAWA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,11,6,11,17
OMEREQUE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
ORURO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1402,1851,1402,1851,3253
PADCAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,6,6,6,12
PADILLA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,22,42,22,42,64
PALCA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,10,1,10,11
PALOS BLANCOS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,12,6,12,6,18
PAMPA AULLAGAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
PAPEL PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,4,3,4,7
PATACAMAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
PAZÑA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,13,14,13,14,27
POCOATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,4,0,4,4
POCONA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,4,9,4,13
POOPO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,7,5,7,12
POROMA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,6,2,6,8
PORONGO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
PORTACHUELO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,18,12,18,12,30
POSTRER VALLE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
POTOSI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1205,1518,1205,1518,2723
PUCARA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,10,1,10,11
PUCARANI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,3,9,3,12
PUERTO ACOSTA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,9,9,9,18
PUERTO CARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,2,1,2,3
PUERTO PEREZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,19,1,19,1,20
PUERTO QUIJARRO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,5,2,5,7
PUERTO SILES,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
PUERTO SUAREZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,6,4,6,10
PUERTO VILLARROEL,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,2,5,2,7
PUNA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,11,12,11,12,23
PUNATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,71,105,71,105,176
QUIABAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
QUILLACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,13,24,13,24,37
QUIME,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
QUIRUSILLAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
REYES,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,68,69,68,69,137
RIBERALTA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,15,14,15,14,29
ROBORE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,21,20,21,20,41
RURRENABAQUE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,32,32,32,32,64
SABAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
SACABA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,81,140,81,140,221
SACABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
SACACA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,2,3,2,5
SAIPINA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,21,53,21,53,74
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,8,4,8,12
SAMAIPATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,3,5,3,8
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,12,27,12,27,39
SAN BORJA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,52,59,52,59,111
SAN BUENA VENTURA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,2,1,2,3
SAN CARLOS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,14,9,14,23
SAN IGNACIO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,34,56,34,56,90
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,35,52,35,52,87
SAN JAVIER(BNI),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,2,1,2,3
SAN JAVIER(STC),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,3,2,3,5
SAN JOAQUIN,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,19,32,19,32,51
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,6,6,6,6,12
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,14,18,14,18,32
SAN JULIAN,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,5,2,5,7
SAN LORENZO(TJA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,5,4,5,9
SAN LUCAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,13,7,13,7,20
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,46,89,46,89,135
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,3,3,3,6
SAN PEDRO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,12,10,12,10,22
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,4,4,4,8
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,5,3,5,3,8
SAN RAFAEL,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,26,28,26,28,54
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
SANTA ANA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,73,132,73,132,205
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2780,3906,2780,3906,6686
SANTA ROSA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,3,0,3,3
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,8,5,8,5,13
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,0,4,0,4
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,5,9,5,14
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
SANTIVAÑES,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,13,6,13,6,19
SAPAHAQUI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
SICAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
SIPE SIPE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,5,7,5,12
SOPACHUY,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,4,2,4,6
SORATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,7,2,7,2,9
SUCRE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1257,2078,1257,2078,3335
TACACHI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,5,2,5,7
TACACOMA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
TACOPAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,2,3,2,5
TAHUA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
TAPACARI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,2,3,2,5
TARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,23,29,23,29,52
TARACO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
TARATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,2,3,2,5
TARIJA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1594,2468,1594,2468,4062
TARVITA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,4,4,4,8
TEOPONTE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
TINGUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
TIPUANI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,1,4,1,5
TIQUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,10,9,10,19
TIRAQUE (CBBA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,12,15,12,15,27
TOLATA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,10,0,10,10
TOLEDO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
TOMAVE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,4,4,4,8
TOMINA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,0,3,0,3
TORO TORO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,3,3,3,6
TOTORA(CBBA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,4,1,4,5
TRIGAL,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
TRINIDAD,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,173,163,173,163,336
TUPIZA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,32,63,32,63,95
TURCO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,42,58,42,58,100
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,2,0,2,2
URUBICHA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
UYUNI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,57,46,57,46,103
VACAS,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,16,29,16,29,45
VALLEGRANDE,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,167,259,167,259,426
VIACHA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,82,99,82,99,181
VILA VILA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,2,3,2,5
VILLA MONTES,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,78,64,78,64,142
VILLA RIVERO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,2,2,2,4
VILLA SERRANO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,0,2,0,2
VILLA TUNARI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,24,24,24,24,48
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,6,1,6,7
VILLAZON,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,38,54,38,54,92
VINTO,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,9,13,9,13,22
VITICHI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,7,3,7,10
WALDO BALLIVIAN,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,5,0,5,5
WARNES,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,3,1,3,1,4
YACUIBA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,162,269,162,269,431
YAMPARAEZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,4,6,4,6,10
YANACACHI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,1,1,1,1,2
YOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,1,0,1,1
YOTALA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,13,2,13,15
YUNCHARA,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,2,0,2,0,2
ZUDAÑEZ,consulta externa,repetidas en personas de 60 anos o mas,2005-11-01,0,3,0,3,3
ACACIO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,1,0,1,1
ACHACACHI,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,27,53,27,53,80
ACHOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,2,1,2,1,3
AIQUILE,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,44,53,44,53,97
ANCORAIMES,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,10,2,10,2,12
ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,3,1,3,4
ANZALDO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,5,0,5,5
APOLO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,9,4,9,4,13
ARANI,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,3,6,3,6,9
ARBIETO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,4,7,4,7,11
ARQUE,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,1,1,1,2
ATOCHA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,40,50,40,50,90
AYATA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,3,1,3,4
AYO AYO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,2,2,2,2,4
AZURDUY,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,2,0,2,2
BATALLAS,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,8,2,8,2,10
BAURES,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,8,4,8,4,12
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,5,0,5,0,5
BELEN DE URMIRI,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,4,2,4,2,6
BELLA FLOR,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,4,1,4,1,5
BERMEJO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,61,57,61,57,118
BETANZOS,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,22,31,22,31,53
BOLIVAR,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,0,1,0,1
BOLPEBRA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,1,1,1,2
BOYUIBE,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,12,0,12,12
BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,23,18,23,18,41
CAIROMA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,3,1,3,4
"CAIZA ""D""",consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,3,1,3,4
CAJUATA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,1,0,1,0,1
CALACOTO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,4,2,4,2,6
CALAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,4,1,4,1,5
CAMARGO,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,10,20,10,20,30
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,1,0,1,1
CAMIRI,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,21,40,21,40,61
CAPINOTA,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,17,26,17,26,43
CAQUIAVIRI,consulta externa,repetidas en personas de 60 anos o mas,2005-12-01,0,2,0,2,2
