municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CARACOLLO,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,3,4,3,7
CARANAVI,consulta externa,repetidas en menores de 5 anos,2005-11-01,55,32,55,32,87
CARANGAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
CARAPARI,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,5,9,5,14
CARIPUYO,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,4,5,4,9
CHACARILLA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,11,7,11,18
CHAQUI,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,0,1,0,1
CHARAGUA,consulta externa,repetidas en menores de 5 anos,2005-11-01,56,69,56,69,125
CHARAÑA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,3,2,3,5
CHAYANTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,7,5,7,12
CHIMORE,consulta externa,repetidas en menores de 5 anos,2005-11-01,42,45,42,45,87
CHIPAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,7,9,7,16
CHOQUE COTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en menores de 5 anos,2005-11-01,13,20,13,20,33
CHUMA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,4,4,4,8
CLIZA,consulta externa,repetidas en menores de 5 anos,2005-11-01,34,22,34,22,56
COBIJA,consulta externa,repetidas en menores de 5 anos,2005-11-01,116,104,116,104,220
COCHABAMBA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3246,3009,3246,3009,6255
COLCAPIRHUA,consulta externa,repetidas en menores de 5 anos,2005-11-01,123,117,123,117,240
"COLCHA ""K""",consulta externa,repetidas en menores de 5 anos,2005-11-01,10,8,10,8,18
COLLANA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,3,4,3,7
COLOMI,consulta externa,repetidas en menores de 5 anos,2005-11-01,22,21,22,21,43
COLPA BELGICA,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,15,12,15,27
COLQUECHACA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,4,4,4,8
COLQUENCHA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,5,4,5,9
COLQUIRI,consulta externa,repetidas en menores de 5 anos,2005-11-01,37,36,37,36,73
COMANCHE,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,5,5,5,10
COMARAPA,consulta externa,repetidas en menores de 5 anos,2005-11-01,29,43,29,43,72
COMBAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
CORIPATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,2,3,2,5
CORO CORO,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,5,3,5,8
COROICO,consulta externa,repetidas en menores de 5 anos,2005-11-01,28,26,28,26,54
CORQUE,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,16,12,16,28
COTAGAITA,consulta externa,repetidas en menores de 5 anos,2005-11-01,20,12,20,12,32
COTOCA,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,15,12,15,27
CUATRO CAÑADAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,20,27,20,27,47
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en menores de 5 anos,2005-11-01,5,3,5,3,8
CUEVO,consulta externa,repetidas en menores de 5 anos,2005-11-01,14,24,14,24,38
CULPINA,consulta externa,repetidas en menores de 5 anos,2005-11-01,42,46,42,46,88
CURAHUARA DE CARANGAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,5,2,5,7
CURVA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en menores de 5 anos,2005-11-01,2125,1878,2125,1878,4003
EL CHORO,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,5,3,5,8
EL PUENTE(STC),consulta externa,repetidas en menores de 5 anos,2005-11-01,4,7,4,7,11
EL PUENTE(TJA),consulta externa,repetidas en menores de 5 anos,2005-11-01,129,139,129,139,268
EL TORNO,consulta externa,repetidas en menores de 5 anos,2005-11-01,67,61,67,61,128
EL VILLAR,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,3,9,3,12
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2005-11-01,161,742,161,742,903
EUCALIPTUS,consulta externa,repetidas en menores de 5 anos,2005-11-01,11,2,11,2,13
EUREKA (SANTOS MERCADO),consulta externa,repetidas en menores de 5 anos,2005-11-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,8,12,8,20
FERNANDEZ ALONSO,consulta externa,repetidas en menores de 5 anos,2005-11-01,33,25,33,25,58
FILADELFIA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,3,3,3,6
GENERAL SAAVEDRA,consulta externa,repetidas en menores de 5 anos,2005-11-01,37,61,37,61,98
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en menores de 5 anos,2005-11-01,8,3,8,3,11
GUANAY,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,1,2,1,3
GUAQUI,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,3,2,3,5
GUAYARAMERIN,consulta externa,repetidas en menores de 5 anos,2005-11-01,67,63,67,63,130
GUTIERREZ,consulta externa,repetidas en menores de 5 anos,2005-11-01,27,46,27,46,73
HUACARETA,consulta externa,repetidas en menores de 5 anos,2005-11-01,72,65,72,65,137
HUACHACALLA,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,1,7,1,8
HUANUNI,consulta externa,repetidas en menores de 5 anos,2005-11-01,115,105,115,105,220
HUARACAJE,consulta externa,repetidas en menores de 5 anos,2005-11-01,22,27,22,27,49
HUAYLLAMARCA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
ICHOCA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
ICLA,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,10,7,10,17
INCAHUASI,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,3,3,3,6
INGAVI (HUMAITA),consulta externa,repetidas en menores de 5 anos,2005-11-01,8,3,8,3,11
INQUISIVI,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,8,5,8,13
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en menores de 5 anos,2005-11-01,8,6,8,6,14
IXIAMAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,14,9,14,9,23
JESUS DE MACHACA,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,8,6,8,14
LA ASUNTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,3,3,3,6
LA GUARDIA,consulta externa,repetidas en menores de 5 anos,2005-11-01,71,96,71,96,167
LA PAZ,consulta externa,repetidas en menores de 5 anos,2005-11-01,4494,4441,4494,4441,8935
LA RIVERA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
LAGUNILLAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,7,8,7,15
LAJA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,7,2,7,9
LAS CARRERAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,4,3,4,7
LICOMA PAMPA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,2,0,2,2
LLALLAGUA,consulta externa,repetidas en menores de 5 anos,2005-11-01,52,36,52,36,88
LLICA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,5,1,5,6
LORETO,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,10,9,10,19
LURIBAY,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,0,4,0,4
MACHACAMARCA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
MACHARETI,consulta externa,repetidas en menores de 5 anos,2005-11-01,13,5,13,5,18
MAGDALENA,consulta externa,repetidas en menores de 5 anos,2005-11-01,27,36,27,36,63
MAIRANA,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,6,7,6,13
MALLA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,3,1,3,4
MAPIRI,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,8,8,8,16
MECAPACA,consulta externa,repetidas en menores de 5 anos,2005-11-01,14,11,14,11,25
MINEROS,consulta externa,repetidas en menores de 5 anos,2005-11-01,24,9,24,9,33
MIZQUE,consulta externa,repetidas en menores de 5 anos,2005-11-01,15,10,15,10,25
MOCOMOCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,8,5,8,13
MOJINETE,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,1,4,1,5
MOJOCOYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,1,4,1,5
MONTEAGUDO,consulta externa,repetidas en menores de 5 anos,2005-11-01,60,59,60,59,119
MONTERO,consulta externa,repetidas en menores de 5 anos,2005-11-01,519,573,519,573,1092
MORO MORO,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
MOROCHATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,125,115,125,115,240
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
OCURI,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,1,4,1,5
OKINAWA,consulta externa,repetidas en menores de 5 anos,2005-11-01,17,20,17,20,37
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,12,18,12,30
ORURO,consulta externa,repetidas en menores de 5 anos,2005-11-01,613,487,613,487,1100
PADCAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,20,26,20,26,46
PADILLA,consulta externa,repetidas en menores de 5 anos,2005-11-01,11,2,11,2,13
PAILON,consulta externa,repetidas en menores de 5 anos,2005-11-01,17,28,17,28,45
PALCA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,4,3,4,7
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2005-11-01,65,42,65,42,107
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,8,4,8,12
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,3,2,3,5
PASORAPA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,10,7,10,7,17
PAZÑA,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,7,6,7,13
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,6,3,6,9
POCOATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,5,5,5,10
POCONA,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,4,7,4,11
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2005-11-01,9,20,9,20,29
PORCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,1,9,1,10
POROMA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,3,4,3,7
PORONGO,consulta externa,repetidas en menores de 5 anos,2005-11-01,37,20,37,20,57
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2005-11-01,73,46,73,46,119
PORVENIR,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,0,1,0,1
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
POTOSI,consulta externa,repetidas en menores de 5 anos,2005-11-01,496,545,496,545,1041
PRESTO,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,4,6,4,10
PUCARA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,0,3,0,3
PUCARANI,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,4,5,4,9
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,45,74,45,74,119
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,5,5,5,10
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,12,12,12,24
PUERTO PEREZ,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,3,1,3,4
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2005-11-01,13,20,13,20,33
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2005-11-01,10,4,10,4,14
PUERTO SILES,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2005-11-01,24,12,24,12,36
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2005-11-01,93,59,93,59,152
PUNA,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,17,18,17,35
PUNATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,91,66,91,66,157
QUILLACOLLO,consulta externa,repetidas en menores de 5 anos,2005-11-01,537,365,537,365,902
QUIME,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
QUIRUSILLAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,0,2,0,2
RAVELO,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
REYES,consulta externa,repetidas en menores de 5 anos,2005-11-01,23,20,23,20,43
RIBERALTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,329,316,329,316,645
ROBORE,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,7,12,7,19
RURRENABAQUE,consulta externa,repetidas en menores de 5 anos,2005-11-01,90,86,90,86,176
SABAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,3,8,3,11
SACABA,consulta externa,repetidas en menores de 5 anos,2005-11-01,240,221,240,221,461
SACABAMBA,consulta externa,repetidas en menores de 5 anos,2005-11-01,27,29,27,29,56
SACACA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,4,1,4,5
SAIPINA,consulta externa,repetidas en menores de 5 anos,2005-11-01,25,50,25,50,75
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,4,5,4,9
SAMAIPATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,1,4,1,5
SAN ANDRES,consulta externa,repetidas en menores de 5 anos,2005-11-01,14,15,14,15,29
SAN ANDRES DE MACHACA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,2,0,2,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,7,0,7,0,7
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,2,2,2,4
SAN BENITO,consulta externa,repetidas en menores de 5 anos,2005-11-01,42,37,42,37,79
SAN BORJA,consulta externa,repetidas en menores de 5 anos,2005-11-01,94,76,94,76,170
SAN BUENA VENTURA,consulta externa,repetidas en menores de 5 anos,2005-11-01,11,4,11,4,15
SAN CARLOS,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,8,18,8,26
SAN IGNACIO,consulta externa,repetidas en menores de 5 anos,2005-11-01,107,105,107,105,212
SAN IGNACIO DE VELASCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,39,33,39,33,72
SAN JAVIER(BNI),consulta externa,repetidas en menores de 5 anos,2005-11-01,9,16,9,16,25
SAN JAVIER(STC),consulta externa,repetidas en menores de 5 anos,2005-11-01,17,13,17,13,30
SAN JOAQUIN,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,3,8,3,11
SAN JUAN DE YAPACANI,consulta externa,repetidas en menores de 5 anos,2005-11-01,50,40,50,40,90
SAN JULIAN,consulta externa,repetidas en menores de 5 anos,2005-11-01,66,54,66,54,120
SAN LORENZO(PND),consulta externa,repetidas en menores de 5 anos,2005-11-01,2,3,2,3,5
SAN LORENZO(TJA),consulta externa,repetidas en menores de 5 anos,2005-11-01,11,9,11,9,20
SAN LUCAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,16,18,16,18,34
SAN MATIAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,20,6,20,6,26
SAN MIGUEL DE VELASCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,57,39,57,39,96
SAN PABLO DE LIPEZ,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,6,8,6,14
SAN PEDRO,consulta externa,repetidas en menores de 5 anos,2005-11-01,71,63,71,63,134
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,0,4,0,4
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,2,2,2,4
SAN PEDRO DE QUEMES,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,0,3,0,3
SAN PEDRO(PND),consulta externa,repetidas en menores de 5 anos,2005-11-01,0,7,0,7,7
SAN RAFAEL,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,11,6,11,17
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,6,3,6,9
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,3,6,3,9
SANTA ANA,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,11,18,11,29
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3976,3595,3976,3595,7571
SANTA ROSA,consulta externa,repetidas en menores de 5 anos,2005-11-01,24,19,24,19,43
SANTA ROSA DEL SARA,consulta externa,repetidas en menores de 5 anos,2005-11-01,48,45,48,45,93
SANTIAGO DE CALLAPA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,0,1,0,1
SANTIAGO DE HUARI,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,17,12,17,29
SANTIVAÑES,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,10,1,10,11
SANTUARIO DE QUILLACAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,1,2,1,3
SAPAHAQUI,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,1,3,1,4
SENA,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,2,2,2,4
SICA SICA (VILLA AROMA),consulta externa,repetidas en menores de 5 anos,2005-11-01,0,5,0,5,5
SICAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,5,0,5,0,5
SIPE SIPE,consulta externa,repetidas en menores de 5 anos,2005-11-01,151,116,151,116,267
SOPACHUY,consulta externa,repetidas en menores de 5 anos,2005-11-01,2,1,2,1,3
SORACACHI,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,0,8,0,8
SORATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,6,4,6,4,10
SUCRE,consulta externa,repetidas en menores de 5 anos,2005-11-01,737,792,737,792,1529
TACACHI,consulta externa,repetidas en menores de 5 anos,2005-11-01,13,17,13,17,30
TACOBAMBA,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,2,0,2,2
TACOPAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,10,7,10,7,17
TAPACARI,consulta externa,repetidas en menores de 5 anos,2005-11-01,73,80,73,80,153
TARABUCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,228,267,228,267,495
TARACO,consulta externa,repetidas en menores de 5 anos,2005-11-01,0,1,0,1,1
TARATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,13,18,13,31
TARIJA,consulta externa,repetidas en menores de 5 anos,2005-11-01,751,678,751,678,1429
TARVITA,consulta externa,repetidas en menores de 5 anos,2005-11-01,19,38,19,38,57
TEOPONTE,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,2,3,2,5
TIAWANACU,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,3,4,3,7
TINGUIPAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,1,3,1,4
TIPUANI,consulta externa,repetidas en menores de 5 anos,2005-11-01,13,10,13,10,23
TIQUIPAYA,consulta externa,repetidas en menores de 5 anos,2005-11-01,180,179,180,179,359
TIRAQUE (CBBA),consulta externa,repetidas en menores de 5 anos,2005-11-01,156,135,156,135,291
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en menores de 5 anos,2005-11-01,2,1,2,1,3
TOCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,25,11,25,11,36
TOLATA,consulta externa,repetidas en menores de 5 anos,2005-11-01,12,10,12,10,22
TOLEDO,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,10,9,10,19
TOMAVE,consulta externa,repetidas en menores de 5 anos,2005-11-01,9,2,9,2,11
TOMINA,consulta externa,repetidas en menores de 5 anos,2005-11-01,1,2,1,2,3
TORO TORO,consulta externa,repetidas en menores de 5 anos,2005-11-01,8,4,8,4,12
TOTORA(CBBA),consulta externa,repetidas en menores de 5 anos,2005-11-01,15,9,15,9,24
TOTORA(ORR),consulta externa,repetidas en menores de 5 anos,2005-11-01,15,33,15,33,48
TRIGAL,consulta externa,repetidas en menores de 5 anos,2005-11-01,22,10,22,10,32
TRINIDAD,consulta externa,repetidas en menores de 5 anos,2005-11-01,355,308,355,308,663
TUPIZA,consulta externa,repetidas en menores de 5 anos,2005-11-01,78,87,78,87,165
TURCO,consulta externa,repetidas en menores de 5 anos,2005-11-01,4,3,4,3,7
UNCIA,consulta externa,repetidas en menores de 5 anos,2005-11-01,18,30,18,30,48
URIONDO (A. CONCEPCION),consulta externa,repetidas en menores de 5 anos,2005-11-01,18,25,18,25,43
URUBICHA,consulta externa,repetidas en menores de 5 anos,2005-11-01,3,1,3,1,4
UYUNI,consulta externa,repetidas en menores de 5 anos,2005-11-01,13,8,13,8,21
VACAS,consulta externa,repetidas en menores de 5 anos,2005-11-01,57,44,57,44,101
VALLEGRANDE,consulta externa,repetidas en menores de 5 anos,2005-11-01,28,45,28,45,73
