,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,0,4,0,4
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,55,3,55,58
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,18,5,18,23
ORURO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,431,1,431,1,432
PADILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,17,0,17,0,17
PAILON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,36,0,36,36
PALCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,12,13,12,13,25
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,18,7,18,7,25
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,11,5,11,16
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,9,4,9,4,13
PAZÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,3,3,3,6
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,29,1,29,30
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,13,5,13,5,18
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,4,2,4,6
POOPO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,8,2,8,10
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,11,8,11,8,19
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,13,13,13,13,26
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,8,6,8,6,14
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,13,2,13,15
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,4,0,4,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,332,43,332,43,375
PRESTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,5,0,5,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,10,0,10,10
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,5,2,5,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,29,4,29,33
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,19,6,19,25
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,1,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,21,25,21,25,46
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,21,0,21,21
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,0,3,0,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,25,64,25,64,89
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,63,11,63,11,74
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,22,14,22,14,36
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,7,0,7,0,7
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,21,0,21,21
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,14,0,14,14
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,92,70,92,70,162
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,12,5,12,17
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,1,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,25,4,25,4,29
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,4,0,4,4
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,15,7,15,7,22
SAIPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,15,2,15,17
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,4,3,4,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,16,2,16,18
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,19,6,19,25
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,7,0,7,7
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,6,3,6,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,3,5,3,8
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,40,81,40,81,121
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,31,6,31,37
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,27,31,27,31,58
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,2,1,2,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,23,2,23,25
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,10,4,10,4,14
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,8,64,8,64,72
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,7,9,7,9,16
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,15,13,15,13,28
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,16,40,16,40,56
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,8,2,8,10
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,7,2,7,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,13,6,13,19
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,7,2,7,2,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,733,11,733,11,744
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,1,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,1,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,10,0,10,10
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,1,5,1,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,6,2,6,8
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,9,0,9,9
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,9,0,9,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,22,3,22,3,25
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,14,1,14,15
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,10,31,10,31,41
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,16,27,16,27,43
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,438,111,438,111,549
TACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,2,1,2,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,9,2,9,2,11
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,2,4,2,6
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,0,6,0,6
TAHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,5,2,5,7
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,7,2,7,2,9
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,20,21,20,21,41
TARACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,2,0,2,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,13,2,13,2,15
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,16,4,16,20
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,19,6,19,25
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,14,15,14,15,29
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,12,21,12,21,33
TIPUANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,16,4,16,20
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,15,4,15,4,19
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,9,8,9,8,17
TOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,8,1,8,9
TOLEDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,7,7,7,7,14
TOMAVE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,12,0,12,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,6,4,6,10
TORO TORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,11,6,11,6,17
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,5,3,5,3,8
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,151,45,151,45,196
TUPIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,41,22,41,22,63
UMALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,2,0,2,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,52,13,52,13,65
UYUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,35,9,35,9,44
VACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,3,19,3,19,22
VIACHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,0,4,0,4
VILA VILA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,19,1,19,20
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,15,6,15,6,21
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,4,6,4,6,10
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,2,0,2,2
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,5,1,5,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,29,31,29,31,60
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,35,10,35,10,45
VILLAZON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,82,58,82,58,140
VINTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,26,0,26,0,26
VITICHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,8,13,8,13,21
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,4,0,4,4
WARNES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,7,1,7,8
YACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,0,4,0,4,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,104,32,104,32,136
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,8,6,8,6,14
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,6,0,6,0,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,1,10,1,10,11
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,11,5,11,5,16
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,2,9,2,9,11
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-10-01,9,5,9,5,14
ACACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,8,3,8,3,11
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,6,41,6,41,47
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,3,0,3,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,28,4,28,4,32
ALALAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,6,0,6,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,8,1,8,9
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,23,5,23,5,28
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,13,21,13,21,34
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,5,0,5,0,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,2,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,21,3,21,24
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,28,7,28,35
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,7,0,7,7
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,8,5,8,5,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,6,1,6,7
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,19,0,19,0,19
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,0,10,0,10
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,4,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,16,12,16,28
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,21,10,21,10,31
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,13,1,13,1,14
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,11,0,11,11
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,24,4,24,4,28
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,47,2,47,49
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,25,0,25,25
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,14,0,14,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,11,3,11,14
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,17,3,17,20
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,3,1,3,4
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,13,7,13,20
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,8,12,8,20
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,13,11,13,11,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,3,1,3,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,0,10,0,10
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,2,1,2,3
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,8,0,8,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,15,0,15,15
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,65,49,65,49,114
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,32,7,32,39
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,12,2,12,14
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,8,27,8,27,35
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,12,0,12,12
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,21,7,21,28
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,42,1,42,43
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,4,2,4,6
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,9,18,9,18,27
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,6,2,6,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,8,0,8,8
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,0,7,0,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,14,0,14,14
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,4,6,4,6,10
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,13,2,13,2,15
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,58,60,58,60,118
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,564,10,564,10,574
COIPASA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,2,0,2,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,54,0,54,0,54
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,8,15,8,15,23
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,5,3,5,3,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,26,56,26,56,82
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,19,0,19,19
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,9,30,9,30,39
COMANCHE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,10,0,10,10
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,4,10,4,10,14
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,2,0,2,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,21,11,21,11,32
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,10,7,10,17
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,15,0,15,0,15
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,4,9,4,9,13
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,21,13,21,13,34
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,138,50,138,50,188
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,8,0,8,8
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,5,1,5,6
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,8,0,8,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,20,12,20,32
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,4,0,4,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,24,3,24,27
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,293,9,293,9,302
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,3,0,3,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,1,12,1,13
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,23,3,23,3,26
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,90,33,90,33,123
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,6,6,6,6,12
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,8,1,8,9
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,8,2,8,2,10
ESCOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,8,10,8,18
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,21,12,21,33
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,9,0,9,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,10,7,10,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,6,0,6,6
GUANAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,9,16,9,16,25
GUAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,14,2,14,16
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,24,74,24,74,98
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,9,38,9,38,47
HUACARETA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,19,12,19,31
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,0,10,0,10
ICHOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,11,1,11,12
ICLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,10,1,10,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,26,12,26,38
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,33,2,33,35
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,19,3,19,22
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,7,2,7,2,9
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,3,10,3,13
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,71,4,71,4,75
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,39,9,39,9,48
LA PAZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,375,27,375,27,402
LAJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,12,10,12,10,22
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,1,6,1,6,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,31,40,31,40,71
LORETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,12,0,12,12
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,3,15,3,15,18
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,5,5,5,5,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,13,2,13,15
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,16,42,16,42,58
MAPIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,29,12,29,12,41
MINEROS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,15,41,15,41,56
MIZQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,20,53,20,53,73
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,16,24,16,24,40
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,7,2,7,9
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,29,14,29,14,43
MONTERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,80,10,80,10,90
MORO MORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,0,9,0,9,9
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,10,17,10,17,27
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,4,28,4,28,32
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-11-01,2,8,2,8,10
