,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SAN LUCAS,vih,no de personas con prueba rapida,2023-11-01,10,64,74
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-11-01,4,4,8
SAN PEDRO,vih,no de personas con prueba rapida,2023-11-01,18,60,78
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-11-01,6,23,29
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-11-01,1,2,3
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-11-01,4,10,14
SAN RAFAEL,vih,no de personas con prueba rapida,2023-11-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-11-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2023-11-01,22,45,67
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-11-01,1866,3128,4994
SANTA ROSA,vih,no de personas con prueba rapida,2023-11-01,6,1,7
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-11-01,8,4,12
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-11-01,54,78,132
SANTIVAÑES,vih,no de personas con prueba rapida,2023-11-01,3,5,8
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-11-01,1,1,2
SENA,vih,no de personas con prueba rapida,2023-11-01,0,2,2
SHINAOTA,vih,no de personas con prueba rapida,2023-11-01,51,98,149
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-11-01,25,55,80
SICAYA,vih,no de personas con prueba rapida,2023-11-01,10,4,14
SIPE SIPE,vih,no de personas con prueba rapida,2023-11-01,27,52,79
SOPACHUY,vih,no de personas con prueba rapida,2023-11-01,7,31,38
SORATA,vih,no de personas con prueba rapida,2023-11-01,11,15,26
SUCRE,vih,no de personas con prueba rapida,2023-11-01,218,461,679
TACACOMA,vih,no de personas con prueba rapida,2023-11-01,2,3,5
TACOPAYA,vih,no de personas con prueba rapida,2023-11-01,2,9,11
TAPACARI,vih,no de personas con prueba rapida,2023-11-01,12,21,33
TARABUCO,vih,no de personas con prueba rapida,2023-11-01,6,36,42
TARACO,vih,no de personas con prueba rapida,2023-11-01,2,0,2
TARATA,vih,no de personas con prueba rapida,2023-11-01,2,3,5
TARIJA,vih,no de personas con prueba rapida,2023-11-01,240,373,613
TARVITA,vih,no de personas con prueba rapida,2023-11-01,6,9,15
TEOPONTE,vih,no de personas con prueba rapida,2023-11-01,4,4,8
TIPUANI,vih,no de personas con prueba rapida,2023-11-01,1,1,2
TIQUIPAYA,vih,no de personas con prueba rapida,2023-11-01,54,84,138
TITO YUPANQUI (PARQUIPUJIO),vih,no de personas con prueba rapida,2023-11-01,0,16,16
TOCO,vih,no de personas con prueba rapida,2023-11-01,5,2,7
TOLATA,vih,no de personas con prueba rapida,2023-11-01,6,1,7
TOLEDO,vih,no de personas con prueba rapida,2023-11-01,0,1,1
TOMAVE,vih,no de personas con prueba rapida,2023-11-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2023-11-01,11,2,13
TORO TORO,vih,no de personas con prueba rapida,2023-11-01,10,29,39
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-11-01,8,25,33
TOTORA(ORR),vih,no de personas con prueba rapida,2023-11-01,4,4,8
TRINIDAD,vih,no de personas con prueba rapida,2023-11-01,161,205,366
TUPIZA,vih,no de personas con prueba rapida,2023-11-01,33,50,83
TURCO,vih,no de personas con prueba rapida,2023-11-01,1,0,1
UMALA,vih,no de personas con prueba rapida,2023-11-01,16,8,24
UNCIA,vih,no de personas con prueba rapida,2023-11-01,18,33,51
URUBICHA,vih,no de personas con prueba rapida,2023-11-01,54,114,168
UYUNI,vih,no de personas con prueba rapida,2023-11-01,5,23,28
VALLEGRANDE,vih,no de personas con prueba rapida,2023-11-01,24,38,62
VIACHA,vih,no de personas con prueba rapida,2023-11-01,3,1,4
VILA VILA,vih,no de personas con prueba rapida,2023-11-01,1,0,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-11-01,6,13,19
VILLA MONTES,vih,no de personas con prueba rapida,2023-11-01,104,131,235
VILLA SERRANO,vih,no de personas con prueba rapida,2023-11-01,3,5,8
VILLA TUNARI,vih,no de personas con prueba rapida,2023-11-01,230,368,598
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-11-01,3,21,24
VILLAZON,vih,no de personas con prueba rapida,2023-11-01,38,99,137
VINTO,vih,no de personas con prueba rapida,2023-11-01,52,92,144
WARNES,vih,no de personas con prueba rapida,2023-11-01,82,201,283
YACUIBA,vih,no de personas con prueba rapida,2023-11-01,120,179,299
YAMPARAEZ,vih,no de personas con prueba rapida,2023-11-01,4,5,9
YANACACHI,vih,no de personas con prueba rapida,2023-11-01,9,21,30
YAPACANI,vih,no de personas con prueba rapida,2023-11-01,41,26,67
YOTALA,vih,no de personas con prueba rapida,2023-11-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2023-11-01,2,6,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2023-11-01,2,8,10
ACHACACHI,vih,no de personas con prueba rapida,2023-12-01,3,3,6
AIQUILE,vih,no de personas con prueba rapida,2023-12-01,31,36,67
ALCALA,vih,no de personas con prueba rapida,2023-12-01,20,20,40
ALTO BENI,vih,no de personas con prueba rapida,2023-12-01,2,0,2
ANCORAIMES,vih,no de personas con prueba rapida,2023-12-01,0,3,3
ANDAMARCA,vih,no de personas con prueba rapida,2023-12-01,15,13,28
ANTEQUERA,vih,no de personas con prueba rapida,2023-12-01,3,4,7
ANZALDO,vih,no de personas con prueba rapida,2023-12-01,11,13,24
ARANI,vih,no de personas con prueba rapida,2023-12-01,1,2,3
ARQUE,vih,no de personas con prueba rapida,2023-12-01,2,2,4
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2023-12-01,54,122,176
ATOCHA,vih,no de personas con prueba rapida,2023-12-01,1,16,17
AYATA,vih,no de personas con prueba rapida,2023-12-01,2,5,7
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2023-12-01,3,12,15
AZURDUY,vih,no de personas con prueba rapida,2023-12-01,17,48,65
BATALLAS,vih,no de personas con prueba rapida,2023-12-01,5,3,8
BELLA FLOR,vih,no de personas con prueba rapida,2023-12-01,2,2,4
BERMEJO,vih,no de personas con prueba rapida,2023-12-01,26,25,51
BETANZOS,vih,no de personas con prueba rapida,2023-12-01,4,3,7
BUENA VISTA,vih,no de personas con prueba rapida,2023-12-01,3,2,5
CABEZAS,vih,no de personas con prueba rapida,2023-12-01,7,15,22
CAJUATA,vih,no de personas con prueba rapida,2023-12-01,0,20,20
CALAMARCA,vih,no de personas con prueba rapida,2023-12-01,2,2,4
CAMARGO,vih,no de personas con prueba rapida,2023-12-01,11,54,65
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2023-12-01,6,14,20
CAMIRI,vih,no de personas con prueba rapida,2023-12-01,2,0,2
CAPINOTA,vih,no de personas con prueba rapida,2023-12-01,35,49,84
CARACOLLO,vih,no de personas con prueba rapida,2023-12-01,3,24,27
CARANAVI,vih,no de personas con prueba rapida,2023-12-01,121,120,241
CARANGAS,vih,no de personas con prueba rapida,2023-12-01,0,2,2
CARAPARI,vih,no de personas con prueba rapida,2023-12-01,2,7,9
CARIPUYO,vih,no de personas con prueba rapida,2023-12-01,8,5,13
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2023-12-01,16,24,40
CHALLAPATA,vih,no de personas con prueba rapida,2023-12-01,232,99,331
CHARAGUA,vih,no de personas con prueba rapida,2023-12-01,18,17,35
CHARAÑA,vih,no de personas con prueba rapida,2023-12-01,23,26,49
CHAYANTA,vih,no de personas con prueba rapida,2023-12-01,0,2,2
CHIMORE,vih,no de personas con prueba rapida,2023-12-01,234,164,398
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-12-01,36,48,84
CHUMA,vih,no de personas con prueba rapida,2023-12-01,7,4,11
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-12-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2023-12-01,10,7,17
COBIJA,vih,no de personas con prueba rapida,2023-12-01,115,92,207
COCAPATA,vih,no de personas con prueba rapida,2023-12-01,1,1,2
COCHABAMBA,vih,no de personas con prueba rapida,2023-12-01,1588,1959,3547
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-12-01,95,136,231
"COLCHA ""K""",vih,no de personas con prueba rapida,2023-12-01,1,0,1
COLOMI,vih,no de personas con prueba rapida,2023-12-01,9,12,21
COLPA BELGICA,vih,no de personas con prueba rapida,2023-12-01,22,21,43
COLQUECHACA,vih,no de personas con prueba rapida,2023-12-01,8,10,18
COLQUENCHA,vih,no de personas con prueba rapida,2023-12-01,7,5,12
COLQUIRI,vih,no de personas con prueba rapida,2023-12-01,2,0,2
COMARAPA,vih,no de personas con prueba rapida,2023-12-01,51,99,150
CONCEPCION,vih,no de personas con prueba rapida,2023-12-01,7,12,19
COPACABANA,vih,no de personas con prueba rapida,2023-12-01,3,3,6
CORO CORO,vih,no de personas con prueba rapida,2023-12-01,0,5,5
COROICO,vih,no de personas con prueba rapida,2023-12-01,43,30,73
COTAGAITA,vih,no de personas con prueba rapida,2023-12-01,2,4,6
COTOCA,vih,no de personas con prueba rapida,2023-12-01,70,196,266
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2023-12-01,17,20,37
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-12-01,57,196,253
CULPINA,vih,no de personas con prueba rapida,2023-12-01,12,32,44
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2023-12-01,1,0,1
CURVA,vih,no de personas con prueba rapida,2023-12-01,4,8,12
DESAGUADERO,vih,no de personas con prueba rapida,2023-12-01,13,16,29
EL ALTO,vih,no de personas con prueba rapida,2023-12-01,1301,1860,3161
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-12-01,47,81,128
EL TORNO,vih,no de personas con prueba rapida,2023-12-01,64,99,163
EL VILLAR,vih,no de personas con prueba rapida,2023-12-01,0,2,2
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-12-01,4,5,9
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-12-01,144,411,555
ESCARA,vih,no de personas con prueba rapida,2023-12-01,3,3,6
ESCOMA,vih,no de personas con prueba rapida,2023-12-01,1,1,2
ESMERALDA,vih,no de personas con prueba rapida,2023-12-01,1,7,8
EUCALIPTUS,vih,no de personas con prueba rapida,2023-12-01,0,3,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-12-01,20,54,74
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-12-01,7,12,19
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2023-12-01,35,15,50
GUANAY,vih,no de personas con prueba rapida,2023-12-01,17,15,32
GUAYARAMERIN,vih,no de personas con prueba rapida,2023-12-01,49,54,103
HUANUNI,vih,no de personas con prueba rapida,2023-12-01,51,94,145
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-12-01,9,16,25
ICLA,vih,no de personas con prueba rapida,2023-12-01,3,8,11
INCAHUASI,vih,no de personas con prueba rapida,2023-12-01,3,20,23
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2023-12-01,0,1,1
IXIAMAS,vih,no de personas con prueba rapida,2023-12-01,4,4,8
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-12-01,4,4,8
LA GUARDIA,vih,no de personas con prueba rapida,2023-12-01,101,223,324
LA PAZ,vih,no de personas con prueba rapida,2023-12-01,1200,2760,3960
LAJA,vih,no de personas con prueba rapida,2023-12-01,13,11,24
LAS CARRERAS,vih,no de personas con prueba rapida,2023-12-01,2,4,6
LLALLAGUA,vih,no de personas con prueba rapida,2023-12-01,6,3,9
LLICA,vih,no de personas con prueba rapida,2023-12-01,3,8,11
MACHARETI,vih,no de personas con prueba rapida,2023-12-01,1,0,1
MAIRANA,vih,no de personas con prueba rapida,2023-12-01,4,27,31
MAPIRI,vih,no de personas con prueba rapida,2023-12-01,2,22,24
MINEROS,vih,no de personas con prueba rapida,2023-12-01,8,5,13
MIZQUE,vih,no de personas con prueba rapida,2023-12-01,31,62,93
MOJOCOYA,vih,no de personas con prueba rapida,2023-12-01,2,10,12
MONTEAGUDO,vih,no de personas con prueba rapida,2023-12-01,90,106,196
MONTERO,vih,no de personas con prueba rapida,2023-12-01,148,255,403
OCURI,vih,no de personas con prueba rapida,2023-12-01,0,14,14
OKINAWA,vih,no de personas con prueba rapida,2023-12-01,11,12,23
OMEREQUE,vih,no de personas con prueba rapida,2023-12-01,7,14,21
ORURO,vih,no de personas con prueba rapida,2023-12-01,389,765,1154
PADCAYA,vih,no de personas con prueba rapida,2023-12-01,2,0,2
PADILLA,vih,no de personas con prueba rapida,2023-12-01,8,34,42
PAILON,vih,no de personas con prueba rapida,2023-12-01,30,80,110
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-12-01,1,1,2
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-12-01,1,4,5
PATACAMAYA,vih,no de personas con prueba rapida,2023-12-01,40,52,92
PAZÑA,vih,no de personas con prueba rapida,2023-12-01,25,61,86
POCOATA,vih,no de personas con prueba rapida,2023-12-01,292,485,777
POCONA,vih,no de personas con prueba rapida,2023-12-01,2,3,5
POJO (CBBA),vih,no de personas con prueba rapida,2023-12-01,1,6,7
POOPO,vih,no de personas con prueba rapida,2023-12-01,33,33,66
PORCO,vih,no de personas con prueba rapida,2023-12-01,6,17,23
PORONGO,vih,no de personas con prueba rapida,2023-12-01,2,18,20
PORTACHUELO,vih,no de personas con prueba rapida,2023-12-01,8,7,15
PORVENIR,vih,no de personas con prueba rapida,2023-12-01,7,30,37
POTOSI,vih,no de personas con prueba rapida,2023-12-01,36,96,132
PRESTO,vih,no de personas con prueba rapida,2023-12-01,0,4,4
PUCARA,vih,no de personas con prueba rapida,2023-12-01,20,21,41
PUCARANI,vih,no de personas con prueba rapida,2023-12-01,51,72,123
PUERTO CARABUCO,vih,no de personas con prueba rapida,2023-12-01,0,1,1
PUERTO PEREZ,vih,no de personas con prueba rapida,2023-12-01,9,10,19
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-12-01,16,25,41
PUERTO RICO,vih,no de personas con prueba rapida,2023-12-01,12,45,57
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-12-01,8,16,24
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-12-01,320,448,768
PUNA,vih,no de personas con prueba rapida,2023-12-01,2,9,11
PUNATA,vih,no de personas con prueba rapida,2023-12-01,133,207,340
QUILLACOLLO,vih,no de personas con prueba rapida,2023-12-01,357,978,1335
QUIME,vih,no de personas con prueba rapida,2023-12-01,33,37,70
QUIRUSILLAS,vih,no de personas con prueba rapida,2023-12-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2023-12-01,0,2,2
RIBERALTA,vih,no de personas con prueba rapida,2023-12-01,424,642,1066
ROBORE,vih,no de personas con prueba rapida,2023-12-01,20,66,86
RURRENABAQUE,vih,no de personas con prueba rapida,2023-12-01,34,63,97
SABAYA,vih,no de personas con prueba rapida,2023-12-01,12,46,58
SACABA,vih,no de personas con prueba rapida,2023-12-01,677,460,1137
SACACA,vih,no de personas con prueba rapida,2023-12-01,1,8,9
SAIPINA,vih,no de personas con prueba rapida,2023-12-01,1,3,4
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2023-12-01,67,88,155
SAMAIPATA,vih,no de personas con prueba rapida,2023-12-01,10,39,49
SAN ANDRES,vih,no de personas con prueba rapida,2023-12-01,4,3,7
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2023-12-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2023-12-01,2,2,4
SAN BORJA,vih,no de personas con prueba rapida,2023-12-01,64,67,131
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-12-01,7,3,10
SAN CARLOS,vih,no de personas con prueba rapida,2023-12-01,29,29,58
SAN IGNACIO,vih,no de personas con prueba rapida,2023-12-01,3,5,8
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-12-01,16,45,61
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-12-01,2,0,2
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-12-01,10,10,20
SAN JULIAN,vih,no de personas con prueba rapida,2023-12-01,107,175,282
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-12-01,7,44,51
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-12-01,3,1,4
SAN LUCAS,vih,no de personas con prueba rapida,2023-12-01,4,58,62
SAN MATIAS,vih,no de personas con prueba rapida,2023-12-01,4,12,16
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-12-01,4,10,14
SAN PEDRO,vih,no de personas con prueba rapida,2023-12-01,33,87,120
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-12-01,4,14,18
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-12-01,0,4,4
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-12-01,6,20,26
SAN RAFAEL,vih,no de personas con prueba rapida,2023-12-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-12-01,3,10,13
SANTA ANA,vih,no de personas con prueba rapida,2023-12-01,18,23,41
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-12-01,2231,3721,5952
SANTA ROSA,vih,no de personas con prueba rapida,2023-12-01,2,1,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-12-01,3,3,6
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2023-12-01,0,3,3
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-12-01,4,4,8
SANTIAGO DE HUATA,vih,no de personas con prueba rapida,2023-12-01,0,3,3
SANTIVAÑES,vih,no de personas con prueba rapida,2023-12-01,0,2,2
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-12-01,9,7,16
SENA,vih,no de personas con prueba rapida,2023-12-01,2,16,18
SHINAOTA,vih,no de personas con prueba rapida,2023-12-01,37,80,117
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-12-01,13,37,50
SICAYA,vih,no de personas con prueba rapida,2023-12-01,3,4,7
SIPE SIPE,vih,no de personas con prueba rapida,2023-12-01,42,111,153
SOPACHUY,vih,no de personas con prueba rapida,2023-12-01,17,46,63
SORATA,vih,no de personas con prueba rapida,2023-12-01,11,19,30
SUCRE,vih,no de personas con prueba rapida,2023-12-01,234,627,861
TACACOMA,vih,no de personas con prueba rapida,2023-12-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2023-12-01,2,7,9
TAPACARI,vih,no de personas con prueba rapida,2023-12-01,8,16,24
TARABUCO,vih,no de personas con prueba rapida,2023-12-01,20,66,86
TARACO,vih,no de personas con prueba rapida,2023-12-01,0,1,1
TARATA,vih,no de personas con prueba rapida,2023-12-01,1,2,3
TARIJA,vih,no de personas con prueba rapida,2023-12-01,141,244,385
TARVITA,vih,no de personas con prueba rapida,2023-12-01,4,12,16
TEOPONTE,vih,no de personas con prueba rapida,2023-12-01,11,23,34
TIAHUANACU,vih,no de personas con prueba rapida,2023-12-01,20,31,51
TIPUANI,vih,no de personas con prueba rapida,2023-12-01,5,2,7
TIQUIPAYA,vih,no de personas con prueba rapida,2023-12-01,67,102,169
TITO YUPANQUI (PARQUIPUJIO),vih,no de personas con prueba rapida,2023-12-01,0,6,6
TOCO,vih,no de personas con prueba rapida,2023-12-01,3,1,4
TOLATA,vih,no de personas con prueba rapida,2023-12-01,3,3,6
TOLEDO,vih,no de personas con prueba rapida,2023-12-01,0,3,3
TOMINA,vih,no de personas con prueba rapida,2023-12-01,13,11,24
TORO TORO,vih,no de personas con prueba rapida,2023-12-01,9,27,36
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-12-01,9,19,28
TOTORA(ORR),vih,no de personas con prueba rapida,2023-12-01,9,10,19
TRINIDAD,vih,no de personas con prueba rapida,2023-12-01,139,142,281
TUPIZA,vih,no de personas con prueba rapida,2023-12-01,15,10,25
TURCO,vih,no de personas con prueba rapida,2023-12-01,1,1,2
UMALA,vih,no de personas con prueba rapida,2023-12-01,22,25,47
UNCIA,vih,no de personas con prueba rapida,2023-12-01,11,31,42
URUBICHA,vih,no de personas con prueba rapida,2023-12-01,29,47,76
UYUNI,vih,no de personas con prueba rapida,2023-12-01,2,25,27
VALLEGRANDE,vih,no de personas con prueba rapida,2023-12-01,29,58,87
VIACHA,vih,no de personas con prueba rapida,2023-12-01,30,47,77
VILA VILA,vih,no de personas con prueba rapida,2023-12-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-12-01,7,15,22
VILLA MONTES,vih,no de personas con prueba rapida,2023-12-01,50,90,140
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2023-12-01,0,2,2
VILLA SERRANO,vih,no de personas con prueba rapida,2023-12-01,1,3,4
VILLA TUNARI,vih,no de personas con prueba rapida,2023-12-01,278,468,746
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-12-01,4,13,17
VILLAZON,vih,no de personas con prueba rapida,2023-12-01,45,71,116
VINTO,vih,no de personas con prueba rapida,2023-12-01,55,20,75
WARNES,vih,no de personas con prueba rapida,2023-12-01,93,220,313
YACUIBA,vih,no de personas con prueba rapida,2023-12-01,138,179,317
YAMPARAEZ,vih,no de personas con prueba rapida,2023-12-01,1,7,8
YAPACANI,vih,no de personas con prueba rapida,2023-12-01,118,196,314
YOTALA,vih,no de personas con prueba rapida,2023-12-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2023-12-01,4,2,6
