,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,42,38,28,15,70,53,123
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,24,18,3,2,27,20,47
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,17,20,3,6,20,26,46
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,42,9,7,38,49,87
APOLO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,165,164,62,64,227,228,455
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,15,12,0,4,15,16,31
ARANI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,50,47,14,17,64,64,128
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,261,259,27,38,288,297,585
ARQUE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,83,84,0,0,83,84,167
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,267,232,23,8,290,240,530
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,144,157,19,17,163,174,337
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,58,64,3,3,61,67,128
AYATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,65,36,0,0,65,36,101
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,46,42,25,7,71,49,120
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,252,259,26,27,278,286,564
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2023-12-01,193,147,51,41,244,188,432
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,46,65,26,32,72,97,169
BAURES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,78,65,5,1,83,66,149
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,15,8,2,1,17,9,26
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,11,6,0,1,11,7,18
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2023-12-01,66,76,10,12,76,88,164
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,503,454,65,40,568,494,1062
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,215,205,3,10,218,215,433
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,26,4,5,33,31,64
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,21,14,0,1,21,15,36
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,37,35,1,5,38,40,78
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,98,106,8,9,106,115,221
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,201,196,23,22,224,218,442
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,103,81,0,3,103,84,187
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2023-12-01,82,95,0,1,82,96,178
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,112,120,13,7,125,127,252
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,48,25,0,2,48,27,75
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,113,93,0,6,113,99,212
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,185,139,14,19,199,158,357
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,46,27,1,0,47,27,74
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,182,172,22,19,204,191,395
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,202,211,22,18,224,229,453
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,79,70,11,5,90,75,165
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,241,216,14,12,255,228,483
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,514,433,114,88,628,521,1149
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,2,1,0,0,2,1,3
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,174,182,5,11,179,193,372
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,42,45,2,0,44,45,89
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,25,31,0,2,25,33,58
CATACORA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,18,23,0,1,18,24,42
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,19,8,1,0,20,8,28
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,183,167,12,11,195,178,373
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,49,45,0,2,49,47,96
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,274,275,51,52,325,327,652
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,21,32,1,3,22,35,57
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,134,124,1,0,135,124,259
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,421,445,55,47,476,492,968
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,16,10,0,0,16,10,26
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,12,6,0,0,12,6,18
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,12,7,17,22,29,29,58
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2023-12-01,130,128,16,18,146,146,292
CHUMA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,69,72,6,1,75,73,148
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,65,43,2,2,67,45,112
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,90,82,0,0,90,82,172
CLIZA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,146,151,76,66,222,217,439
COBIJA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,498,441,205,178,703,619,1322
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,366,345,5,5,371,350,721
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,6770,6086,2125,1909,8895,7995,16890
COIPASA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,23,10,1,0,24,10,34
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,261,244,114,125,375,369,744
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2023-12-01,131,104,16,34,147,138,285
COLLANA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,23,19,2,1,25,20,45
COLOMI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,212,212,22,11,234,223,457
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,57,74,16,29,73,103,176
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,109,83,1,1,110,84,194
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,97,95,19,19,116,114,230
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,119,108,28,25,147,133,280
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,8,9,0,0,8,9,17
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,145,165,14,19,159,184,343
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,16,6,0,0,16,6,22
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2023-12-01,125,129,8,5,133,134,267
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,36,35,1,2,37,37,74
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,165,135,4,8,169,143,312
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,63,57,6,15,69,72,141
COROICO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,147,129,24,20,171,149,320
CORQUE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,53,44,6,1,59,45,104
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,225,194,15,15,240,209,449
COTOCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,544,479,32,31,576,510,1086
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,164,177,21,32,185,209,394
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2023-12-01,15,24,6,2,21,26,47
CUEVO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,33,37,17,23,50,60,110
CULPINA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,130,142,4,0,134,142,276
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,22,18,8,5,30,23,53
CURVA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,17,25,2,2,19,27,46
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,27,35,6,6,33,41,74
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,5137,4580,1670,1547,6807,6127,12934
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,28,25,0,1,28,26,54
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2023-12-01,105,68,5,0,110,68,178
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,127,104,2,3,129,107,236
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,627,602,135,147,762,749,1511
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2023-12-01,61,68,2,0,63,68,131
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,197,207,8,3,205,210,415
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,527,506,13,16,540,522,1062
ESCARA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,3,1,1,0,4,1,5
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,44,35,1,0,45,35,80
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,3,3,0,1,3,4,7
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,36,28,0,1,36,29,65
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2023-12-01,40,16,0,0,40,16,56
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2023-12-01,9,22,4,7,13,29,42
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,192,146,35,17,227,163,390
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,151,119,10,4,161,123,284
GAIOC JATUN AYLLU YURA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,40,34,1,1,41,35,76
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,227,236,19,15,246,251,497
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2023-12-01,79,91,12,7,91,98,189
GUANAY,consulta externa,ninos  de 1 a 4 anos,2023-12-01,77,78,89,94,166,172,338
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,15,15,1,8,16,23,39
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2023-12-01,300,285,24,13,324,298,622
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,142,102,0,3,142,105,247
HUACARAJE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,15,11,10,40,25,65
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,56,67,15,10,71,77,148
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,28,6,2,35,30,65
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,7,9,3,3,10,12,22
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,139,122,82,20,221,142,363
HUARINA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,58,33,44,30,102,63,165
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,9,16,10,8,19,24,43
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,17,13,9,4,26,17,43
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,8,6,10,12,18,18,36
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,44,43,5,4,49,47,96
ICLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,96,108,28,29,124,137,261
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,184,200,1,1,185,201,386
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,40,32,0,1,40,33,73
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,125,98,6,2,131,100,231
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,164,145,8,6,172,151,323
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,112,103,26,32,138,135,273
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,75,61,22,16,97,77,174
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,380,327,23,9,403,336,739
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,789,744,391,358,1180,1102,2282
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,5647,4809,1966,1529,7613,6338,13951
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1,4,0,1,1,5,6
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,92,66,16,18,108,84,192
LAJA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,111,101,24,24,135,125,260
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,27,31,0,0,27,31,58
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,27,25,2,1,29,26,55
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,351,297,13,9,364,306,670
LLICA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,26,21,2,1,28,22,50
LORETO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,16,22,9,7,25,29,54
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2023-12-01,71,63,3,4,74,67,141
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,35,35,28,29,63,64,127
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,58,61,9,8,67,69,136
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,94,81,15,7,109,88,197
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,105,85,10,14,115,99,214
MALLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,28,19,0,0,28,19,47
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,130,148,42,43,172,191,363
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,72,73,33,22,105,95,200
MINEROS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,140,163,33,38,173,201,374
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,221,216,55,57,276,273,549
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,87,65,17,19,104,84,188
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,10,10,1,2,11,12,23
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,60,54,6,8,66,62,128
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,216,203,45,61,261,264,525
MONTERO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1324,1109,329,277,1653,1386,3039
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,14,21,2,3,16,24,40
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,58,47,1,0,59,47,106
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,35,31,2,0,37,31,68
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,3,4,4,1,7,5,12
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,24,28,0,0,24,28,52
OCURI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,80,92,0,1,80,93,173
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,115,97,6,6,121,103,224
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,76,66,7,8,83,74,157
ORURO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,2654,2231,472,364,3126,2595,5721
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,217,209,19,13,236,222,458
PADILLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,122,103,12,7,134,110,244
PAILON,consulta externa,ninos  de 1 a 4 anos,2023-12-01,353,247,33,36,386,283,669
PALCA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,202,178,7,1,209,179,388
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,380,373,14,10,394,383,777
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,22,11,1,0,23,11,34
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,57,36,3,5,60,41,101
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,57,48,6,4,63,52,115
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,19,20,10,5,29,25,54
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,155,137,32,21,187,158,345
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,55,47,5,0,60,47,107
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,104,81,0,4,104,85,189
POCOATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,147,160,3,0,150,160,310
POCONA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,85,64,8,4,93,68,161
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,75,86,28,40,103,126,229
POOPO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,28,37,8,22,36,59,95
PORCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,94,68,7,2,101,70,171
POROMA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,180,182,3,8,183,190,373
PORONGO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,79,62,37,34,116,96,212
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,66,62,59,68,125,130,255
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2023-12-01,109,96,10,4,119,100,219
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,10,15,2,2,12,17,29
POTOSI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,2029,1825,202,169,2231,1994,4225
PRESTO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,112,86,3,5,115,91,206
PUCARA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,25,18,2,8,27,26,53
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,207,191,16,15,223,206,429
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,37,32,9,7,46,39,85
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,59,62,9,6,68,68,136
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,101,133,28,52,129,185,314
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,27,35,13,16,40,51,91
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,134,123,17,24,151,147,298
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,73,49,3,0,76,49,125
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,14,7,0,0,14,7,21
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,78,69,2,5,80,74,154
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1062,1087,102,96,1164,1183,2347
PUNA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,136,145,1,1,137,146,283
PUNATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,343,302,210,220,553,522,1075
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,22,31,11,8,33,39,72
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1382,1309,342,317,1724,1626,3350
QUIME,consulta externa,ninos  de 1 a 4 anos,2023-12-01,53,51,9,3,62,54,116
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,13,19,1,0,14,19,33
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,55,43,14,13,69,56,125
RAVELO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,91,119,0,0,91,119,210
REYES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,73,95,0,0,73,95,168
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1197,1162,231,263,1428,1425,2853
ROBORE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,101,100,22,14,123,114,237
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,212,175,9,4,221,179,400
SABAYA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,30,30,9,11,39,41,80
SACABA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,1461,1355,299,235,1760,1590,3350
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,12,18,9,6,21,24,45
SACACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,148,125,2,0,150,125,275
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,45,42,12,17,57,59,116
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,63,67,4,4,67,71,138
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,91,78,26,25,117,103,220
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2023-12-01,15,16,0,0,15,16,31
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,107,111,44,32,151,143,294
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,17,20,13,13,30,33,63
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,11,13,0,0,11,13,24
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,50,48,1,1,51,49,100
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,96,81,35,29,131,110,241
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,503,466,194,151,697,617,1314
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,90,93,0,0,90,93,183
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,82,104,39,27,121,131,252
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,271,249,24,13,295,262,557
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,368,309,24,21,392,330,722
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2023-12-01,37,32,2,5,39,37,76
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2023-12-01,54,56,0,1,54,57,111
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2023-12-01,38,33,2,0,40,33,73
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,134,135,11,13,145,148,293
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,89,81,0,1,89,82,171
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2023-12-01,396,409,61,59,457,468,925
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2023-12-01,108,82,20,20,128,102,230
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,276,294,12,16,288,310,598
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,349,356,25,22,374,378,752
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,125,110,10,7,135,117,252
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,105,85,0,8,105,93,198
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,34,25,1,0,35,25,60
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,225,222,18,27,243,249,492
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,156,181,10,9,166,190,356
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,54,37,0,2,54,39,93
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,167,157,0,0,167,157,324
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,10,13,0,0,10,13,23
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,37,37,8,15,45,52,97
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2023-12-01,19,29,0,0,19,29,48
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2023-12-01,91,85,17,7,108,92,200
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,32,33,4,2,36,35,71
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,29,3,1,32,30,62
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,96,71,31,18,127,89,216
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,9741,8563,2531,2212,12272,10775,23047
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,77,55,1,1,78,56,134
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,196,141,4,2,200,143,343
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,28,28,4,4,32,32,64
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,58,54,5,6,63,60,123
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,29,19,10,10,39,29,68
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,17,18,5,4,22,22,44
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2023-12-01,78,59,3,2,81,61,142
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2023-12-01,21,18,1,1,22,19,41
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,49,42,9,6,58,48,106
SENA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,91,85,0,4,91,89,180
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,454,454,27,18,481,472,953
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2023-12-01,138,115,3,5,141,120,261
