,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 21 a 59 anos,2009-11-01,46,84,3,2,49,86,135
SAN ANTONIO DE LOMERIO,consulta externa,personas de 21 a 59 anos,2009-11-01,81,99,3,0,84,99,183
SAN BENITO,consulta externa,personas de 21 a 59 anos,2009-11-01,57,176,13,26,70,202,272
SAN BORJA,consulta externa,personas de 21 a 59 anos,2009-11-01,244,841,29,210,273,1051,1324
SAN BUENA VENTURA,consulta externa,personas de 21 a 59 anos,2009-11-01,149,246,5,4,154,250,404
SAN CARLOS,consulta externa,personas de 21 a 59 anos,2009-11-01,184,468,3,69,187,537,724
SAN IGNACIO,consulta externa,personas de 21 a 59 anos,2009-11-01,348,886,40,101,388,987,1375
SAN IGNACIO DE VELASCO,consulta externa,personas de 21 a 59 anos,2009-11-01,482,954,56,233,538,1187,1725
SAN JAVIER(BNI),consulta externa,personas de 21 a 59 anos,2009-11-01,41,71,9,4,50,75,125
SAN JAVIER(STC),consulta externa,personas de 21 a 59 anos,2009-11-01,84,153,14,15,98,168,266
SAN JOAQUIN,consulta externa,personas de 21 a 59 anos,2009-11-01,183,210,178,277,361,487,848
SAN JOSE DE CHIQUITOS,consulta externa,personas de 21 a 59 anos,2009-11-01,328,586,14,50,342,636,978
SAN JUAN DE YAPACANI,consulta externa,personas de 21 a 59 anos,2009-11-01,245,324,35,68,280,392,672
SAN JULIAN,consulta externa,personas de 21 a 59 anos,2009-11-01,633,925,22,102,655,1027,1682
SAN LORENZO(PND),consulta externa,personas de 21 a 59 anos,2009-11-01,7,23,1,0,8,23,31
SAN LORENZO(TJA),consulta externa,personas de 21 a 59 anos,2009-11-01,321,890,14,26,335,916,1251
SAN LUCAS,consulta externa,personas de 21 a 59 anos,2009-11-01,484,1222,10,24,494,1246,1740
SAN MATIAS,consulta externa,personas de 21 a 59 anos,2009-11-01,75,150,0,7,75,157,232
SAN MIGUEL DE VELASCO,consulta externa,personas de 21 a 59 anos,2009-11-01,61,153,7,39,68,192,260
SAN PABLO DE LIPEZ,consulta externa,personas de 21 a 59 anos,2009-11-01,102,194,24,37,126,231,357
SAN PEDRO,consulta externa,personas de 21 a 59 anos,2009-11-01,361,535,11,52,372,587,959
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-11-01,132,405,3,1,135,406,541
SAN PEDRO DE CURAHUARA,consulta externa,personas de 21 a 59 anos,2009-11-01,49,99,7,0,56,99,155
SAN PEDRO DE QUEMES,consulta externa,personas de 21 a 59 anos,2009-11-01,11,29,0,0,11,29,40
SAN PEDRO DE TIQUINA,consulta externa,personas de 21 a 59 anos,2009-11-01,18,38,0,2,18,40,58
SAN PEDRO(PND),consulta externa,personas de 21 a 59 anos,2009-11-01,16,17,0,2,16,19,35
SAN RAFAEL,consulta externa,personas de 21 a 59 anos,2009-11-01,85,119,0,3,85,122,207
SAN RAMON,consulta externa,personas de 21 a 59 anos,2009-11-01,131,246,18,177,149,423,572
SAN RAMON,consulta externa,personas de 21 a 59 anos,2009-11-01,70,262,5,9,75,271,346
SANTA ANA,consulta externa,personas de 21 a 59 anos,2009-11-01,187,372,90,197,277,569,846
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 21 a 59 anos,2009-11-01,18657,33558,6365,16917,25022,50475,75497
SANTA ROSA,consulta externa,personas de 21 a 59 anos,2009-11-01,185,311,0,2,185,313,498
SANTA ROSA DEL SARA,consulta externa,personas de 21 a 59 anos,2009-11-01,154,305,2,4,156,309,465
SANTIAGO DE CALLAPA,consulta externa,personas de 21 a 59 anos,2009-11-01,20,41,0,0,20,41,61
SANTIAGO DE HUARI,consulta externa,personas de 21 a 59 anos,2009-11-01,89,188,13,24,102,212,314
SANTIAGO DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-11-01,25,51,1,1,26,52,78
SANTIVAÑES,consulta externa,personas de 21 a 59 anos,2009-11-01,23,98,0,7,23,105,128
SANTUARIO DE QUILLACAS,consulta externa,personas de 21 a 59 anos,2009-11-01,12,26,0,0,12,26,38
SAPAHAQUI,consulta externa,personas de 21 a 59 anos,2009-11-01,84,139,3,5,87,144,231
SENA,consulta externa,personas de 21 a 59 anos,2009-11-01,18,31,1,0,19,31,50
SICA SICA (VILLA AROMA),consulta externa,personas de 21 a 59 anos,2009-11-01,135,319,4,5,139,324,463
SICAYA,consulta externa,personas de 21 a 59 anos,2009-11-01,29,39,0,0,29,39,68
SIPE SIPE,consulta externa,personas de 21 a 59 anos,2009-11-01,61,191,6,61,67,252,319
SOPACHUY,consulta externa,personas de 21 a 59 anos,2009-11-01,92,304,2,1,94,305,399
SORACACHI,consulta externa,personas de 21 a 59 anos,2009-11-01,40,112,1,1,41,113,154
SORATA,consulta externa,personas de 21 a 59 anos,2009-11-01,163,273,8,14,171,287,458
SUCRE,consulta externa,personas de 21 a 59 anos,2009-11-01,7604,14637,2592,5157,10196,19794,29990
TACACHI,consulta externa,personas de 21 a 59 anos,2009-11-01,7,23,1,1,8,24,32
TACACOMA,consulta externa,personas de 21 a 59 anos,2009-11-01,151,122,7,8,158,130,288
TACOBAMBA,consulta externa,personas de 21 a 59 anos,2009-11-01,98,243,1,0,99,243,342
TACOPAYA,consulta externa,personas de 21 a 59 anos,2009-11-01,56,124,0,3,56,127,183
TAHUA,consulta externa,personas de 21 a 59 anos,2009-11-01,31,54,0,1,31,55,86
TAPACARI,consulta externa,personas de 21 a 59 anos,2009-11-01,138,497,5,34,143,531,674
TARABUCO,consulta externa,personas de 21 a 59 anos,2009-11-01,135,368,7,9,142,377,519
TARACO,consulta externa,personas de 21 a 59 anos,2009-11-01,17,39,2,0,19,39,58
TARATA,consulta externa,personas de 21 a 59 anos,2009-11-01,5,32,4,1,9,33,42
TARIJA,consulta externa,personas de 21 a 59 anos,2009-11-01,5337,11088,2964,4178,8301,15266,23567
TARVITA,consulta externa,personas de 21 a 59 anos,2009-11-01,253,626,2,15,255,641,896
TEOPONTE,consulta externa,personas de 21 a 59 anos,2009-11-01,74,131,5,7,79,138,217
TIAWANACU,consulta externa,personas de 21 a 59 anos,2009-11-01,61,138,8,10,69,148,217
TINGUIPAYA,consulta externa,personas de 21 a 59 anos,2009-11-01,105,387,2,22,107,409,516
TIPUANI,consulta externa,personas de 21 a 59 anos,2009-11-01,85,140,8,33,93,173,266
TIQUIPAYA,consulta externa,personas de 21 a 59 anos,2009-11-01,168,450,20,151,188,601,789
TIRAQUE (CBBA),consulta externa,personas de 21 a 59 anos,2009-11-01,252,678,6,24,258,702,960
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 21 a 59 anos,2009-11-01,24,43,10,3,34,46,80
TOCO,consulta externa,personas de 21 a 59 anos,2009-11-01,18,41,2,1,20,42,62
TODOS SANTOS,consulta externa,personas de 21 a 59 anos,2009-11-01,5,10,0,3,5,13,18
TOLATA,consulta externa,personas de 21 a 59 anos,2009-11-01,25,113,0,1,25,114,139
TOLEDO,consulta externa,personas de 21 a 59 anos,2009-11-01,58,110,2,9,60,119,179
TOMAVE,consulta externa,personas de 21 a 59 anos,2009-11-01,130,255,9,10,139,265,404
TOMINA,consulta externa,personas de 21 a 59 anos,2009-11-01,135,403,1,3,136,406,542
TORO TORO,consulta externa,personas de 21 a 59 anos,2009-11-01,136,278,3,9,139,287,426
TOTORA(CBBA),consulta externa,personas de 21 a 59 anos,2009-11-01,85,117,4,11,89,128,217
TOTORA(ORR),consulta externa,personas de 21 a 59 anos,2009-11-01,85,110,2,0,87,110,197
TRIGAL,consulta externa,personas de 21 a 59 anos,2009-11-01,31,40,1,1,32,41,73
TRINIDAD,consulta externa,personas de 21 a 59 anos,2009-11-01,677,2075,366,577,1043,2652,3695
TUPIZA,consulta externa,personas de 21 a 59 anos,2009-11-01,1378,1662,164,143,1542,1805,3347
TURCO,consulta externa,personas de 21 a 59 anos,2009-11-01,83,126,1,0,84,126,210
UMALA,consulta externa,personas de 21 a 59 anos,2009-11-01,43,73,0,1,43,74,117
UNCIA,consulta externa,personas de 21 a 59 anos,2009-11-01,128,430,0,1,128,431,559
URIONDO (A. CONCEPCION),consulta externa,personas de 21 a 59 anos,2009-11-01,360,825,10,23,370,848,1218
URUBICHA,consulta externa,personas de 21 a 59 anos,2009-11-01,54,57,0,1,54,58,112
UYUNI,consulta externa,personas de 21 a 59 anos,2009-11-01,493,762,23,37,516,799,1315
VACAS,consulta externa,personas de 21 a 59 anos,2009-11-01,64,170,7,26,71,196,267
VALLEGRANDE,consulta externa,personas de 21 a 59 anos,2009-11-01,213,429,99,232,312,661,973
VIACHA,consulta externa,personas de 21 a 59 anos,2009-11-01,455,904,126,362,581,1266,1847
VILA VILA,consulta externa,personas de 21 a 59 anos,2009-11-01,18,46,0,1,18,47,65
VILLA MONTES,consulta externa,personas de 21 a 59 anos,2009-11-01,779,1157,146,262,925,1419,2344
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 21 a 59 anos,2009-11-01,32,51,2,2,34,53,87
VILLA RIVERO,consulta externa,personas de 21 a 59 anos,2009-11-01,28,74,0,1,28,75,103
VILLA SERRANO,consulta externa,personas de 21 a 59 anos,2009-11-01,158,349,2,8,160,357,517
VILLA TUNARI,consulta externa,personas de 21 a 59 anos,2009-11-01,626,1341,102,396,728,1737,2465
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 21 a 59 anos,2009-11-01,201,368,4,26,205,394,599
VILLAZON,consulta externa,personas de 21 a 59 anos,2009-11-01,506,1729,119,223,625,1952,2577
VINTO,consulta externa,personas de 21 a 59 anos,2009-11-01,150,284,79,268,229,552,781
VITICHI,consulta externa,personas de 21 a 59 anos,2009-11-01,118,247,2,4,120,251,371
WALDO BALLIVIAN,consulta externa,personas de 21 a 59 anos,2009-11-01,14,54,4,5,18,59,77
WARNES,consulta externa,personas de 21 a 59 anos,2009-11-01,377,556,54,129,431,685,1116
YACO,consulta externa,personas de 21 a 59 anos,2009-11-01,63,91,4,1,67,92,159
YACUIBA,consulta externa,personas de 21 a 59 anos,2009-11-01,2341,4699,293,918,2634,5617,8251
YAMPARAEZ,consulta externa,personas de 21 a 59 anos,2009-11-01,130,222,10,5,140,227,367
YANACACHI,consulta externa,personas de 21 a 59 anos,2009-11-01,98,78,1,1,99,79,178
YAPACANI,consulta externa,personas de 21 a 59 anos,2009-11-01,443,616,13,136,456,752,1208
YOCALLA,consulta externa,personas de 21 a 59 anos,2009-11-01,84,232,1,2,85,234,319
YOTALA,consulta externa,personas de 21 a 59 anos,2009-11-01,98,160,37,22,135,182,317
YUNCHARA,consulta externa,personas de 21 a 59 anos,2009-11-01,143,386,6,9,149,395,544
YUNGUYO DE LITORAL,consulta externa,personas de 21 a 59 anos,2009-11-01,10,11,0,0,10,11,21
ZUDAÑEZ,consulta externa,personas de 21 a 59 anos,2009-11-01,69,136,5,11,74,147,221
ACACIO,consulta externa,personas de 21 a 59 anos,2009-12-01,71,206,0,2,71,208,279
ACHACACHI,consulta externa,personas de 21 a 59 anos,2009-12-01,260,534,34,54,294,588,882
ACHOCALLA,consulta externa,personas de 21 a 59 anos,2009-12-01,26,36,0,5,26,41,67
AIQUILE,consulta externa,personas de 21 a 59 anos,2009-12-01,201,366,63,95,264,461,725
ALALAY,consulta externa,personas de 21 a 59 anos,2009-12-01,5,15,0,1,5,16,21
ALCALA,consulta externa,personas de 21 a 59 anos,2009-12-01,71,202,1,5,72,207,279
ANCORAIMES,consulta externa,personas de 21 a 59 anos,2009-12-01,66,152,2,1,68,153,221
ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-12-01,58,76,3,9,61,85,146
ANTEQUERA,consulta externa,personas de 21 a 59 anos,2009-12-01,31,69,3,13,34,82,116
ANZALDO,consulta externa,personas de 21 a 59 anos,2009-12-01,40,68,0,5,40,73,113
APOLO,consulta externa,personas de 21 a 59 anos,2009-12-01,41,135,6,8,47,143,190
ARAMPAMPA,consulta externa,personas de 21 a 59 anos,2009-12-01,39,89,2,0,41,89,130
ARANI,consulta externa,personas de 21 a 59 anos,2009-12-01,47,93,0,3,47,96,143
ARBIETO,consulta externa,personas de 21 a 59 anos,2009-12-01,58,99,15,28,73,127,200
ARQUE,consulta externa,personas de 21 a 59 anos,2009-12-01,64,191,0,1,64,192,256
ASCENCION DE GUARAYOS,consulta externa,personas de 21 a 59 anos,2009-12-01,76,157,1,10,77,167,244
ATOCHA,consulta externa,personas de 21 a 59 anos,2009-12-01,100,231,7,6,107,237,344
AUCAPATA,consulta externa,personas de 21 a 59 anos,2009-12-01,38,72,0,2,38,74,112
AYATA,consulta externa,personas de 21 a 59 anos,2009-12-01,78,138,1,1,79,139,218
AYO AYO,consulta externa,personas de 21 a 59 anos,2009-12-01,39,67,1,0,40,67,107
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2009-12-01,201,343,10,5,211,348,559
AZURDUY,consulta externa,personas de 21 a 59 anos,2009-12-01,90,253,2,2,92,255,347
BATALLAS,consulta externa,personas de 21 a 59 anos,2009-12-01,69,171,2,2,71,173,244
BAURES,consulta externa,personas de 21 a 59 anos,2009-12-01,55,109,17,14,72,123,195
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-12-01,20,32,1,3,21,35,56
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2009-12-01,20,31,0,1,20,32,52
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2009-12-01,7,21,0,0,7,21,28
BERMEJO,consulta externa,personas de 21 a 59 anos,2009-12-01,1387,2557,260,368,1647,2925,4572
BETANZOS,consulta externa,personas de 21 a 59 anos,2009-12-01,388,856,14,30,402,886,1288
BOLIVAR,consulta externa,personas de 21 a 59 anos,2009-12-01,43,58,0,5,43,63,106
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2009-12-01,29,38,1,5,30,43,73
BOYUIBE,consulta externa,personas de 21 a 59 anos,2009-12-01,36,119,2,20,38,139,177
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-12-01,102,163,2,11,104,174,278
CABEZAS,consulta externa,personas de 21 a 59 anos,2009-12-01,357,437,12,54,369,491,860
CAIROMA,consulta externa,personas de 21 a 59 anos,2009-12-01,196,227,6,18,202,245,447
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2009-12-01,145,242,6,14,151,256,407
CAJUATA,consulta externa,personas de 21 a 59 anos,2009-12-01,95,141,11,3,106,144,250
CALACOTO,consulta externa,personas de 21 a 59 anos,2009-12-01,30,86,1,4,31,90,121
CALAMARCA,consulta externa,personas de 21 a 59 anos,2009-12-01,83,182,24,25,107,207,314
CAMARGO,consulta externa,personas de 21 a 59 anos,2009-12-01,435,758,56,145,491,903,1394
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2009-12-01,40,91,1,3,41,94,135
CAMIRI,consulta externa,personas de 21 a 59 anos,2009-12-01,761,1378,73,280,834,1658,2492
CAPINOTA,consulta externa,personas de 21 a 59 anos,2009-12-01,168,273,45,100,213,373,586
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2009-12-01,46,64,1,0,47,64,111
CARACOLLO,consulta externa,personas de 21 a 59 anos,2009-12-01,78,218,9,14,87,232,319
CARANAVI,consulta externa,personas de 21 a 59 anos,2009-12-01,607,1101,21,51,628,1152,1780
CARANGAS,consulta externa,personas de 21 a 59 anos,2009-12-01,1,2,0,1,1,3,4
CARAPARI,consulta externa,personas de 21 a 59 anos,2009-12-01,443,549,4,3,447,552,999
CARIPUYO,consulta externa,personas de 21 a 59 anos,2009-12-01,74,213,1,5,75,218,293
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2009-12-01,41,50,3,7,44,57,101
CATACORA,consulta externa,personas de 21 a 59 anos,2009-12-01,17,21,3,3,20,24,44
CHACARILLA,consulta externa,personas de 21 a 59 anos,2009-12-01,10,17,0,0,10,17,27
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2009-12-01,196,410,4,36,200,446,646
CHAQUI,consulta externa,personas de 21 a 59 anos,2009-12-01,117,156,5,2,122,158,280
CHARAGUA,consulta externa,personas de 21 a 59 anos,2009-12-01,90,218,1,30,91,248,339
CHARAÑA,consulta externa,personas de 21 a 59 anos,2009-12-01,50,48,2,2,52,50,102
CHAYANTA,consulta externa,personas de 21 a 59 anos,2009-12-01,84,254,2,4,86,258,344
CHIMORE,consulta externa,personas de 21 a 59 anos,2009-12-01,119,162,4,17,123,179,302
CHIPAYA,consulta externa,personas de 21 a 59 anos,2009-12-01,13,20,10,12,23,32,55
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2009-12-01,14,30,1,0,15,30,45
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2009-12-01,121,281,25,35,146,316,462
CHUMA,consulta externa,personas de 21 a 59 anos,2009-12-01,112,174,7,2,119,176,295
CLIZA,consulta externa,personas de 21 a 59 anos,2009-12-01,61,149,8,6,69,155,224
COBIJA,consulta externa,personas de 21 a 59 anos,2009-12-01,843,1357,176,371,1019,1728,2747
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2009-12-01,11164,20258,8414,17408,19578,37666,57244
COIPASA,consulta externa,personas de 21 a 59 anos,2009-12-01,6,12,0,0,6,12,18
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2009-12-01,360,540,352,272,712,812,1524
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2009-12-01,141,190,1,1,142,191,333
COLLANA,consulta externa,personas de 21 a 59 anos,2009-12-01,14,36,5,3,19,39,58
COLOMI,consulta externa,personas de 21 a 59 anos,2009-12-01,56,116,2,8,58,124,182
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2009-12-01,35,122,0,13,35,135,170
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2009-12-01,168,465,1,2,169,467,636
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2009-12-01,112,169,7,6,119,175,294
COLQUIRI,consulta externa,personas de 21 a 59 anos,2009-12-01,145,253,4,11,149,264,413
COMANCHE,consulta externa,personas de 21 a 59 anos,2009-12-01,12,29,0,1,12,30,42
COMARAPA,consulta externa,personas de 21 a 59 anos,2009-12-01,246,391,5,16,251,407,658
COMBAYA,consulta externa,personas de 21 a 59 anos,2009-12-01,24,37,5,4,29,41,70
CONCEPCION,consulta externa,personas de 21 a 59 anos,2009-12-01,20,18,0,2,20,20,40
COPACABANA,consulta externa,personas de 21 a 59 anos,2009-12-01,64,99,1,4,65,103,168
CORIPATA,consulta externa,personas de 21 a 59 anos,2009-12-01,79,207,15,20,94,227,321
CORO CORO,consulta externa,personas de 21 a 59 anos,2009-12-01,67,129,3,4,70,133,203
COROICO,consulta externa,personas de 21 a 59 anos,2009-12-01,110,199,61,86,171,285,456
CORQUE,consulta externa,personas de 21 a 59 anos,2009-12-01,71,165,3,3,74,168,242
COTAGAITA,consulta externa,personas de 21 a 59 anos,2009-12-01,344,605,6,10,350,615,965
COTOCA,consulta externa,personas de 21 a 59 anos,2009-12-01,168,486,15,20,183,506,689
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2009-12-01,182,403,13,18,195,421,616
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2009-12-01,14,23,1,2,15,25,40
CUEVO,consulta externa,personas de 21 a 59 anos,2009-12-01,66,112,2,1,68,113,181
CULPINA,consulta externa,personas de 21 a 59 anos,2009-12-01,157,386,0,2,157,388,545
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2009-12-01,63,76,1,5,64,81,145
CURVA,consulta externa,personas de 21 a 59 anos,2009-12-01,22,45,2,2,24,47,71
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2009-12-01,19,70,0,1,19,71,90
EL ALTO,consulta externa,personas de 21 a 59 anos,2009-12-01,5796,12718,2986,6458,8782,19176,27958
EL CHORO,consulta externa,personas de 21 a 59 anos,2009-12-01,32,95,0,2,32,97,129
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2009-12-01,73,195,3,0,76,195,271
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2009-12-01,242,601,5,31,247,632,879
EL TORNO,consulta externa,personas de 21 a 59 anos,2009-12-01,779,1367,142,284,921,1651,2572
EL VILLAR,consulta externa,personas de 21 a 59 anos,2009-12-01,91,193,2,1,93,194,287
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-12-01,274,309,10,22,284,331,615
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-12-01,684,1175,13,24,697,1199,1896
ESMERALDA,consulta externa,personas de 21 a 59 anos,2009-12-01,6,4,0,1,6,5,11
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2009-12-01,36,86,3,3,39,89,128
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2009-12-01,11,17,0,0,11,17,28
EXALTACION,consulta externa,personas de 21 a 59 anos,2009-12-01,37,78,1,1,38,79,117
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2009-12-01,116,211,1,8,117,219,336
FILADELFIA,consulta externa,personas de 21 a 59 anos,2009-12-01,82,83,2,2,84,85,169
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2009-12-01,105,220,0,2,105,222,327
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2009-12-01,73,135,8,5,81,140,221
GUANAY,consulta externa,personas de 21 a 59 anos,2009-12-01,148,152,12,6,160,158,318
GUAQUI,consulta externa,personas de 21 a 59 anos,2009-12-01,39,67,0,2,39,69,108
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2009-12-01,860,1810,249,455,1109,2265,3374
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2009-12-01,136,268,1,11,137,279,416
HUACARETA,consulta externa,personas de 21 a 59 anos,2009-12-01,122,307,15,23,137,330,467
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2009-12-01,38,85,1,11,39,96,135
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2009-12-01,22,14,1,2,23,16,39
HUANUNI,consulta externa,personas de 21 a 59 anos,2009-12-01,4346,801,423,357,4769,1158,5927
HUARACAJE,consulta externa,personas de 21 a 59 anos,2009-12-01,33,83,8,6,41,89,130
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2009-12-01,21,35,0,1,21,36,57
ICHOCA,consulta externa,personas de 21 a 59 anos,2009-12-01,24,48,0,0,24,48,72
ICLA,consulta externa,personas de 21 a 59 anos,2009-12-01,90,268,1,4,91,272,363
INCAHUASI,consulta externa,personas de 21 a 59 anos,2009-12-01,165,649,2,4,167,653,820
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2009-12-01,70,95,4,1,74,96,170
INQUISIVI,consulta externa,personas de 21 a 59 anos,2009-12-01,63,148,1,0,64,148,212
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2009-12-01,107,247,2,3,109,250,359
IXIAMAS,consulta externa,personas de 21 a 59 anos,2009-12-01,99,137,12,6,111,143,254
