,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
URUBICHA,consulta externa,personas de 5 a 9 anos,2009-11-01,29,27,0,1,29,28,57
UYUNI,consulta externa,personas de 5 a 9 anos,2009-11-01,62,48,3,2,65,50,115
VACAS,consulta externa,personas de 5 a 9 anos,2009-11-01,16,34,2,1,18,35,53
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2009-11-01,41,31,53,69,94,100,194
VIACHA,consulta externa,personas de 5 a 9 anos,2009-11-01,139,121,41,60,180,181,361
VILA VILA,consulta externa,personas de 5 a 9 anos,2009-11-01,7,7,0,0,7,7,14
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2009-11-01,214,224,11,13,225,237,462
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2009-11-01,9,12,0,0,9,12,21
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2009-11-01,20,9,0,1,20,10,30
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2009-11-01,24,26,0,0,24,26,50
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2009-11-01,197,218,13,18,210,236,446
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2009-11-01,44,48,2,0,46,48,94
VILLAZON,consulta externa,personas de 5 a 9 anos,2009-11-01,144,137,14,17,158,154,312
VINTO,consulta externa,personas de 5 a 9 anos,2009-11-01,54,43,11,10,65,53,118
VITICHI,consulta externa,personas de 5 a 9 anos,2009-11-01,23,24,2,0,25,24,49
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2009-11-01,6,3,0,0,6,3,9
WARNES,consulta externa,personas de 5 a 9 anos,2009-11-01,247,239,4,7,251,246,497
YACO,consulta externa,personas de 5 a 9 anos,2009-11-01,62,54,1,1,63,55,118
YACUIBA,consulta externa,personas de 5 a 9 anos,2009-11-01,611,663,56,51,667,714,1381
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2009-11-01,21,37,2,0,23,37,60
YANACACHI,consulta externa,personas de 5 a 9 anos,2009-11-01,11,14,0,0,11,14,25
YAPACANI,consulta externa,personas de 5 a 9 anos,2009-11-01,114,114,1,1,115,115,230
YOCALLA,consulta externa,personas de 5 a 9 anos,2009-11-01,18,20,0,0,18,20,38
YOTALA,consulta externa,personas de 5 a 9 anos,2009-11-01,26,23,4,0,30,23,53
YUNCHARA,consulta externa,personas de 5 a 9 anos,2009-11-01,42,58,0,0,42,58,100
YUNGUYO DE LITORAL,consulta externa,personas de 5 a 9 anos,2009-11-01,3,1,0,0,3,1,4
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2009-11-01,24,25,0,0,24,25,49
ACACIO,consulta externa,personas de 5 a 9 anos,2009-12-01,14,14,0,0,14,14,28
ACHACACHI,consulta externa,personas de 5 a 9 anos,2009-12-01,70,75,5,7,75,82,157
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2009-12-01,5,9,0,0,5,9,14
AIQUILE,consulta externa,personas de 5 a 9 anos,2009-12-01,49,59,8,6,57,65,122
ALALAY,consulta externa,personas de 5 a 9 anos,2009-12-01,1,0,0,0,1,0,1
ALCALA,consulta externa,personas de 5 a 9 anos,2009-12-01,36,28,3,1,39,29,68
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2009-12-01,9,6,0,0,9,6,15
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-12-01,11,13,0,0,11,13,24
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2009-12-01,17,17,1,0,18,17,35
ANZALDO,consulta externa,personas de 5 a 9 anos,2009-12-01,16,18,0,0,16,18,34
APOLO,consulta externa,personas de 5 a 9 anos,2009-12-01,15,15,3,2,18,17,35
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2009-12-01,3,2,0,0,3,2,5
ARANI,consulta externa,personas de 5 a 9 anos,2009-12-01,8,11,0,1,8,12,20
ARBIETO,consulta externa,personas de 5 a 9 anos,2009-12-01,22,17,8,11,30,28,58
ARQUE,consulta externa,personas de 5 a 9 anos,2009-12-01,16,8,0,0,16,8,24
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2009-12-01,35,28,1,1,36,29,65
ATOCHA,consulta externa,personas de 5 a 9 anos,2009-12-01,21,18,0,0,21,18,39
AUCAPATA,consulta externa,personas de 5 a 9 anos,2009-12-01,16,8,1,0,17,8,25
AYATA,consulta externa,personas de 5 a 9 anos,2009-12-01,17,14,0,1,17,15,32
AYO AYO,consulta externa,personas de 5 a 9 anos,2009-12-01,10,2,0,0,10,2,12
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2009-12-01,35,44,0,1,35,45,80
AZURDUY,consulta externa,personas de 5 a 9 anos,2009-12-01,9,17,0,0,9,17,26
BATALLAS,consulta externa,personas de 5 a 9 anos,2009-12-01,20,14,0,0,20,14,34
BAURES,consulta externa,personas de 5 a 9 anos,2009-12-01,11,18,1,0,12,18,30
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-12-01,3,4,0,0,3,4,7
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2009-12-01,6,4,0,0,6,4,10
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2009-12-01,7,1,0,0,7,1,8
BERMEJO,consulta externa,personas de 5 a 9 anos,2009-12-01,330,370,114,47,444,417,861
BETANZOS,consulta externa,personas de 5 a 9 anos,2009-12-01,107,82,0,3,107,85,192
BOLIVAR,consulta externa,personas de 5 a 9 anos,2009-12-01,6,8,0,0,6,8,14
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2009-12-01,7,6,0,0,7,6,13
BOYUIBE,consulta externa,personas de 5 a 9 anos,2009-12-01,12,12,0,2,12,14,26
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-12-01,34,30,1,1,35,31,66
CABEZAS,consulta externa,personas de 5 a 9 anos,2009-12-01,70,62,1,1,71,63,134
CAIROMA,consulta externa,personas de 5 a 9 anos,2009-12-01,34,40,0,2,34,42,76
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2009-12-01,38,22,1,1,39,23,62
CAJUATA,consulta externa,personas de 5 a 9 anos,2009-12-01,16,26,1,1,17,27,44
CALACOTO,consulta externa,personas de 5 a 9 anos,2009-12-01,16,20,0,1,16,21,37
CALAMARCA,consulta externa,personas de 5 a 9 anos,2009-12-01,19,13,3,1,22,14,36
CAMARGO,consulta externa,personas de 5 a 9 anos,2009-12-01,58,43,5,4,63,47,110
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2009-12-01,9,4,0,0,9,4,13
CAMIRI,consulta externa,personas de 5 a 9 anos,2009-12-01,269,221,24,19,293,240,533
CAPINOTA,consulta externa,personas de 5 a 9 anos,2009-12-01,47,35,7,11,54,46,100
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2009-12-01,11,10,0,0,11,10,21
CARACOLLO,consulta externa,personas de 5 a 9 anos,2009-12-01,59,50,0,1,59,51,110
CARANAVI,consulta externa,personas de 5 a 9 anos,2009-12-01,179,174,3,5,182,179,361
CARANGAS,consulta externa,personas de 5 a 9 anos,2009-12-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,personas de 5 a 9 anos,2009-12-01,109,109,4,1,113,110,223
CARIPUYO,consulta externa,personas de 5 a 9 anos,2009-12-01,22,9,0,0,22,9,31
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2009-12-01,11,7,0,0,11,7,18
CATACORA,consulta externa,personas de 5 a 9 anos,2009-12-01,2,2,0,0,2,2,4
CHACARILLA,consulta externa,personas de 5 a 9 anos,2009-12-01,2,2,0,0,2,2,4
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2009-12-01,31,40,0,1,31,41,72
CHAQUI,consulta externa,personas de 5 a 9 anos,2009-12-01,28,18,0,1,28,19,47
CHARAGUA,consulta externa,personas de 5 a 9 anos,2009-12-01,56,71,2,2,58,73,131
CHARAÑA,consulta externa,personas de 5 a 9 anos,2009-12-01,5,6,0,0,5,6,11
CHAYANTA,consulta externa,personas de 5 a 9 anos,2009-12-01,22,24,0,0,22,24,46
CHIMORE,consulta externa,personas de 5 a 9 anos,2009-12-01,40,49,1,2,41,51,92
CHIPAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,3,4,0,1,3,5,8
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2009-12-01,5,4,0,0,5,4,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2009-12-01,32,40,6,5,38,45,83
CHUMA,consulta externa,personas de 5 a 9 anos,2009-12-01,26,24,0,0,26,24,50
CLIZA,consulta externa,personas de 5 a 9 anos,2009-12-01,22,23,1,4,23,27,50
COBIJA,consulta externa,personas de 5 a 9 anos,2009-12-01,183,185,23,41,206,226,432
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2009-12-01,3066,2958,1519,1380,4585,4338,8923
COIPASA,consulta externa,personas de 5 a 9 anos,2009-12-01,4,0,0,0,4,0,4
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2009-12-01,96,59,72,34,168,93,261
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2009-12-01,28,17,1,0,29,17,46
COLLANA,consulta externa,personas de 5 a 9 anos,2009-12-01,4,2,0,0,4,2,6
COLOMI,consulta externa,personas de 5 a 9 anos,2009-12-01,12,12,3,1,15,13,28
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2009-12-01,14,11,1,1,15,12,27
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2009-12-01,54,34,0,1,54,35,89
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2009-12-01,24,30,1,3,25,33,58
COLQUIRI,consulta externa,personas de 5 a 9 anos,2009-12-01,20,27,1,1,21,28,49
COMANCHE,consulta externa,personas de 5 a 9 anos,2009-12-01,0,7,0,1,0,8,8
COMARAPA,consulta externa,personas de 5 a 9 anos,2009-12-01,40,44,1,3,41,47,88
COMBAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,7,4,1,0,8,4,12
CONCEPCION,consulta externa,personas de 5 a 9 anos,2009-12-01,5,4,0,0,5,4,9
COPACABANA,consulta externa,personas de 5 a 9 anos,2009-12-01,12,14,0,2,12,16,28
CORIPATA,consulta externa,personas de 5 a 9 anos,2009-12-01,34,31,5,2,39,33,72
CORO CORO,consulta externa,personas de 5 a 9 anos,2009-12-01,13,12,0,0,13,12,25
COROICO,consulta externa,personas de 5 a 9 anos,2009-12-01,31,31,8,7,39,38,77
CORQUE,consulta externa,personas de 5 a 9 anos,2009-12-01,15,15,0,5,15,20,35
COTAGAITA,consulta externa,personas de 5 a 9 anos,2009-12-01,56,66,1,0,57,66,123
COTOCA,consulta externa,personas de 5 a 9 anos,2009-12-01,69,63,4,2,73,65,138
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2009-12-01,59,52,4,2,63,54,117
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2009-12-01,5,1,0,0,5,1,6
CUEVO,consulta externa,personas de 5 a 9 anos,2009-12-01,14,16,0,0,14,16,30
CULPINA,consulta externa,personas de 5 a 9 anos,2009-12-01,28,65,1,0,29,65,94
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2009-12-01,10,21,1,0,11,21,32
CURVA,consulta externa,personas de 5 a 9 anos,2009-12-01,5,2,0,0,5,2,7
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2009-12-01,8,3,0,0,8,3,11
EL ALTO,consulta externa,personas de 5 a 9 anos,2009-12-01,2295,2272,595,573,2890,2845,5735
EL CHORO,consulta externa,personas de 5 a 9 anos,2009-12-01,14,5,1,0,15,5,20
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2009-12-01,54,67,0,0,54,67,121
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2009-12-01,48,54,0,1,48,55,103
EL TORNO,consulta externa,personas de 5 a 9 anos,2009-12-01,184,282,23,17,207,299,506
EL VILLAR,consulta externa,personas de 5 a 9 anos,2009-12-01,14,27,0,1,14,28,42
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-12-01,55,58,3,1,58,59,117
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-12-01,171,152,2,2,173,154,327
ESMERALDA,consulta externa,personas de 5 a 9 anos,2009-12-01,8,6,0,0,8,6,14
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2009-12-01,18,10,2,0,20,10,30
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2009-12-01,1,8,0,0,1,8,9
EXALTACION,consulta externa,personas de 5 a 9 anos,2009-12-01,41,38,0,1,41,39,80
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2009-12-01,35,42,1,3,36,45,81
FILADELFIA,consulta externa,personas de 5 a 9 anos,2009-12-01,15,14,0,0,15,14,29
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2009-12-01,22,33,0,1,22,34,56
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2009-12-01,12,12,1,1,13,13,26
GUANAY,consulta externa,personas de 5 a 9 anos,2009-12-01,39,24,0,1,39,25,64
GUAQUI,consulta externa,personas de 5 a 9 anos,2009-12-01,6,8,0,0,6,8,14
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2009-12-01,90,191,38,42,128,233,361
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2009-12-01,46,47,0,0,46,47,93
HUACARETA,consulta externa,personas de 5 a 9 anos,2009-12-01,36,35,13,4,49,39,88
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2009-12-01,5,4,0,0,5,4,9
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2009-12-01,11,3,0,1,11,4,15
HUANUNI,consulta externa,personas de 5 a 9 anos,2009-12-01,97,109,17,20,114,129,243
HUARACAJE,consulta externa,personas de 5 a 9 anos,2009-12-01,20,24,3,1,23,25,48
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2009-12-01,5,1,0,0,5,1,6
ICHOCA,consulta externa,personas de 5 a 9 anos,2009-12-01,6,0,0,0,6,0,6
ICLA,consulta externa,personas de 5 a 9 anos,2009-12-01,27,14,1,0,28,14,42
INCAHUASI,consulta externa,personas de 5 a 9 anos,2009-12-01,46,57,0,0,46,57,103
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2009-12-01,14,15,0,0,14,15,29
INQUISIVI,consulta externa,personas de 5 a 9 anos,2009-12-01,13,17,0,0,13,17,30
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2009-12-01,23,29,1,0,24,29,53
IXIAMAS,consulta externa,personas de 5 a 9 anos,2009-12-01,19,19,1,1,20,20,40
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-12-01,44,31,7,0,51,31,82
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2009-12-01,37,37,1,0,38,37,75
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2009-12-01,188,177,8,8,196,185,381
LA PAZ,consulta externa,personas de 5 a 9 anos,2009-12-01,3306,3267,1637,1783,4943,5050,9993
LA RIVERA,consulta externa,personas de 5 a 9 anos,2009-12-01,2,3,0,0,2,3,5
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2009-12-01,11,13,0,0,11,13,24
LAJA,consulta externa,personas de 5 a 9 anos,2009-12-01,11,12,4,0,15,12,27
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2009-12-01,10,10,0,0,10,10,20
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2009-12-01,7,7,0,1,7,8,15
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2009-12-01,47,52,2,3,49,55,104
LLICA,consulta externa,personas de 5 a 9 anos,2009-12-01,16,16,0,0,16,16,32
LORETO,consulta externa,personas de 5 a 9 anos,2009-12-01,13,17,0,1,13,18,31
LURIBAY,consulta externa,personas de 5 a 9 anos,2009-12-01,14,15,1,0,15,15,30
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2009-12-01,8,7,0,0,8,7,15
MACHARETI,consulta externa,personas de 5 a 9 anos,2009-12-01,20,29,0,5,20,34,54
MAGDALENA,consulta externa,personas de 5 a 9 anos,2009-12-01,16,19,5,3,21,22,43
MAIRANA,consulta externa,personas de 5 a 9 anos,2009-12-01,31,14,1,1,32,15,47
MALLA,consulta externa,personas de 5 a 9 anos,2009-12-01,13,17,2,2,15,19,34
MAPIRI,consulta externa,personas de 5 a 9 anos,2009-12-01,37,39,0,0,37,39,76
MECAPACA,consulta externa,personas de 5 a 9 anos,2009-12-01,32,28,0,0,32,28,60
MINEROS,consulta externa,personas de 5 a 9 anos,2009-12-01,24,17,0,0,24,17,41
MIZQUE,consulta externa,personas de 5 a 9 anos,2009-12-01,36,41,6,6,42,47,89
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2009-12-01,23,12,1,0,24,12,36
MOJINETE,consulta externa,personas de 5 a 9 anos,2009-12-01,3,5,0,0,3,5,8
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2009-12-01,18,15,0,0,18,15,33
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2009-12-01,144,145,16,17,160,162,322
MONTERO,consulta externa,personas de 5 a 9 anos,2009-12-01,325,328,93,90,418,418,836
MORO MORO,consulta externa,personas de 5 a 9 anos,2009-12-01,7,6,0,0,7,6,13
MOROCHATA,consulta externa,personas de 5 a 9 anos,2009-12-01,10,9,10,9,20,18,38
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2009-12-01,15,12,0,0,15,12,27
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2009-12-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2009-12-01,5,5,0,1,5,6,11
OCURI,consulta externa,personas de 5 a 9 anos,2009-12-01,23,24,0,0,23,24,47
OKINAWA,consulta externa,personas de 5 a 9 anos,2009-12-01,30,32,4,4,34,36,70
OMEREQUE,consulta externa,personas de 5 a 9 anos,2009-12-01,16,13,0,0,16,13,29
ORURO,consulta externa,personas de 5 a 9 anos,2009-12-01,1065,1057,237,332,1302,1389,2691
PADCAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,213,218,0,2,213,220,433
PADILLA,consulta externa,personas de 5 a 9 anos,2009-12-01,57,53,2,1,59,54,113
PAILON,consulta externa,personas de 5 a 9 anos,2009-12-01,37,31,5,0,42,31,73
PALCA,consulta externa,personas de 5 a 9 anos,2009-12-01,12,18,0,0,12,18,30
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2009-12-01,112,68,5,2,117,70,187
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2009-12-01,14,9,0,0,14,9,23
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2009-12-01,22,17,1,0,23,17,40
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2009-12-01,18,27,0,0,18,27,45
PASORAPA,consulta externa,personas de 5 a 9 anos,2009-12-01,2,8,0,0,2,8,10
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,52,46,0,0,52,46,98
PAZÑA,consulta externa,personas de 5 a 9 anos,2009-12-01,12,8,0,0,12,8,20
PELECHUCO,consulta externa,personas de 5 a 9 anos,2009-12-01,13,8,0,0,13,8,21
POCOATA,consulta externa,personas de 5 a 9 anos,2009-12-01,33,21,1,0,34,21,55
POCONA,consulta externa,personas de 5 a 9 anos,2009-12-01,21,29,0,0,21,29,50
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2009-12-01,17,10,0,0,17,10,27
POOPO,consulta externa,personas de 5 a 9 anos,2009-12-01,11,6,2,0,13,6,19
PORCO,consulta externa,personas de 5 a 9 anos,2009-12-01,27,16,0,0,27,16,43
POROMA,consulta externa,personas de 5 a 9 anos,2009-12-01,26,22,0,0,26,22,48
PORONGO,consulta externa,personas de 5 a 9 anos,2009-12-01,36,24,4,13,40,37,77
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2009-12-01,57,49,2,7,59,56,115
PORVENIR,consulta externa,personas de 5 a 9 anos,2009-12-01,39,33,0,0,39,33,72
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2009-12-01,12,10,0,0,12,10,22
POTOSI,consulta externa,personas de 5 a 9 anos,2009-12-01,747,766,304,367,1051,1133,2184
PRESTO,consulta externa,personas de 5 a 9 anos,2009-12-01,14,12,0,0,14,12,26
PUCARA,consulta externa,personas de 5 a 9 anos,2009-12-01,8,0,0,0,8,0,8
PUCARANI,consulta externa,personas de 5 a 9 anos,2009-12-01,27,29,4,0,31,29,60
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2009-12-01,40,22,2,0,42,22,64
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2009-12-01,16,5,0,0,16,5,21
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2009-12-01,20,20,1,2,21,22,43
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2009-12-01,6,6,0,0,6,6,12
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2009-12-01,26,27,2,1,28,28,56
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2009-12-01,34,29,0,1,34,30,64
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2009-12-01,12,7,0,0,12,7,19
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2009-12-01,44,53,6,6,50,59,109
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2009-12-01,133,130,4,6,137,136,273
PUNA,consulta externa,personas de 5 a 9 anos,2009-12-01,87,86,1,0,88,86,174
PUNATA,consulta externa,personas de 5 a 9 anos,2009-12-01,50,55,7,10,57,65,122
QUIABAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,4,6,0,0,4,6,10
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2009-12-01,183,213,57,45,240,258,498
QUIME,consulta externa,personas de 5 a 9 anos,2009-12-01,24,24,5,3,29,27,56
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2009-12-01,9,11,1,1,10,12,22
RAVELO,consulta externa,personas de 5 a 9 anos,2009-12-01,29,25,0,0,29,25,54
REYES,consulta externa,personas de 5 a 9 anos,2009-12-01,31,28,18,12,49,40,89
RIBERALTA,consulta externa,personas de 5 a 9 anos,2009-12-01,247,258,15,11,262,269,531
ROBORE,consulta externa,personas de 5 a 9 anos,2009-12-01,49,43,13,5,62,48,110
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2009-12-01,27,29,0,18,27,47,74
SABAYA,consulta externa,personas de 5 a 9 anos,2009-12-01,10,7,0,0,10,7,17
SACABA,consulta externa,personas de 5 a 9 anos,2009-12-01,223,216,89,104,312,320,632
SACABAMBA,consulta externa,personas de 5 a 9 anos,2009-12-01,14,5,0,1,14,6,20
SACACA,consulta externa,personas de 5 a 9 anos,2009-12-01,22,33,0,0,22,33,55
SAIPINA,consulta externa,personas de 5 a 9 anos,2009-12-01,14,14,0,1,14,15,29
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2009-12-01,20,16,1,1,21,17,38
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2009-12-01,23,23,0,1,23,24,47
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2009-12-01,7,3,0,0,7,3,10
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2009-12-01,36,47,0,0,36,47,83
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-12-01,4,7,0,0,4,7,11
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2009-12-01,7,5,0,0,7,5,12
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2009-12-01,10,11,0,0,10,11,21
SAN BENITO,consulta externa,personas de 5 a 9 anos,2009-12-01,44,29,5,6,49,35,84
SAN BORJA,consulta externa,personas de 5 a 9 anos,2009-12-01,60,63,2,6,62,69,131
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2009-12-01,33,47,1,2,34,49,83
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2009-12-01,53,52,2,2,55,54,109
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2009-12-01,144,106,12,4,156,110,266
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-12-01,131,126,14,18,145,144,289
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2009-12-01,9,9,0,0,9,9,18
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2009-12-01,16,13,1,1,17,14,31
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2009-12-01,32,21,7,11,39,32,71
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2009-12-01,90,93,13,7,103,100,203
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2009-12-01,51,44,8,6,59,50,109
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2009-12-01,162,171,1,3,163,174,337
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2009-12-01,4,6,0,0,4,6,10
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2009-12-01,132,147,0,0,132,147,279
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2009-12-01,79,71,4,1,83,72,155
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2009-12-01,16,12,0,0,16,12,28
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-12-01,13,7,2,0,15,7,22
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2009-12-01,18,11,0,22,18,33,51
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2009-12-01,98,105,3,5,101,110,211
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-12-01,21,8,0,0,21,8,29
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2009-12-01,25,24,0,0,25,24,49
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2009-12-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2009-12-01,4,1,1,0,5,1,6
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2009-12-01,12,12,0,0,12,12,24
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2009-12-01,14,14,0,0,14,14,28
