,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,5,2,2,10
SAN JULIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,26,25,19,15,85
SAN LORENZO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,0,5,3,10
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,12,5,5,4,26
SAN LUCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,9,6,21,12,48
SAN MATIAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,5,10,11,10,36
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,6,5,11,9,31
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,1,0,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,7,6,6,7,26
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,6,4,11,13,34
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,4,2,0,1,7
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,0,2,0,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,0,3,1,5
SAN PEDRO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,0,0,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,2,0,0,2
SAN RAMON BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,4,2,2,8
SAN RAMON SCZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,9,3,6,1,19
SANTA ANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,4,4,3,2,13
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,478,536,558,520,2092
SANTA ROSA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,11,7,0,0,18
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,13,10,3,9,35
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,1,6,4,14
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,2,1,2,7
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,2,0,2,6
SANTIVAÑES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,2,1,0,6
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,1,0,3,5
SAPAHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,0,3,0,4
SENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,6,3,5,14
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,17,21,8,12,58
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,2,2,3,9
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,1,5,1,8
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,17,18,49,42,126
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,3,1,1,8
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,4,4,1,10
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,5,1,5,6,17
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,170,169,190,204,733
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,1,4,3,10
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,1,3,4,10
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,1,2,2,5
TAHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,1,0,0,2
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,16,12,21,25,74
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,4,1,3,2,10
TARACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,1,1,0,4
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,8,13,18,42
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,84,65,78,81,308
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,7,7,8,25
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,3,0,3,8
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,16,8,9,9,42
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,1,5,2,8
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,2,4,5,13
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,30,35,82,91,238
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,6,8,20,35
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,2,7,4,13
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,4,1,4,10
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,2,2,2,9
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,1,5,2,11
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,1,5,6,12
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,4,6,4,8,22
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,3,0,3,6
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,2,0,0,3
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,24,25,7,6,62
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,37,27,4,2,70
TURCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,0,0,0,1
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,0,0,1,1
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,5,5,6,7,23
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,5,12,20,15,52
URUBICHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,5,0,0,8
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,5,7,23,23,58
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,4,9,1,16
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,6,11,2,2,21
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,19,14,5,10,48
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,1,4,7,12
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,0,1,2,5
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,13,8,8,6,35
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,0,2,0,2
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,8,23,22,55
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,2,1,3,8
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,48,37,19,12,116
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,7,2,9,19
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,21,17,20,17,75
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,39,44,21,30,134
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,1,3,3,7
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,100,89,63,51,303
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,0,3,1,0,4
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,26,37,58,32,153
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,3,1,0,5
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,2,0,0,0,2
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,17,14,30,20,81
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,3,4,1,0,8
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,2,2,3,8
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,1,1,2,3,7
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-10-01,4,4,2,6,16
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,2,1,1,7
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,6,8,6,2,22
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,12,11,1,1,25
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,2,13,13,33
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,0,1,1
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,0,1,2,5
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,4,2,3,12
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,5,5,5,18
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,3,1,0,5
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,0,1,5
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,0,1
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,14,11,31
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,1,1,3
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,4,7,5,17
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,18,15,14,57
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,9,8,23
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,20,15,22,23,80
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,7,12,5,29
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,8,2,1,0,11
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,1,2,7
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,3,3,10
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,5,8,8,31
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,5,3,2,17
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,8,0,2,11
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,3,1,5
BELEN DE URMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,2,2,5
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,1,2
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,18,14,48,40,120
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,11,9,6,5,31
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,9,4,4,17
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,0,1,1
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,1,4,2,11
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,6,5,9,27
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,6,7,28,35,76
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,4,1,2,14
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,7,4,2,20
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,5,0,0,7
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,2,0,3
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,9,10,3,2,24
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,7,5,3,25
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,31,33,15,13,92
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,13,6,3,4,26
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,1,0,0,2
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,9,5,7,28
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,16,13,2,8,39
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,8,13,8,12,41
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,5,6,12
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,3,4,5,13
CATACORA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,2,3
CHACARILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,3,0,0,4
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,11,7,9,12,39
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,4,4,0,11
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,8,19,28,65
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,2,0,1,4
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,6,3,3,19
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,9,10,8,34
CHOQUE COTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,1,0,0,4
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,0,5,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,6,9,16
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,1,3,2,10
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,8,7,7,8,30
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,29,19,62,67,177
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,5,10,11,36
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,369,368,71,74,882
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,29,27,5,6,67
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,7,1,4,17
COLLANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,0,0,1
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,7,6,5,23
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,7,6,19
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,12,5,21,11,49
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,6,3,2,15
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,5,3,2,12
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,14,14,12,15,55
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,0,1,2
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,23,19,48
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,2,7,4,16
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,8,13,8,10,39
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,2,0,3,6
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,5,2,13
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,2,3,2,8
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,10,10,8,38
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,38,39,26,35,138
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,0,0,1
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,10,5,25,28,68
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,3,6,10
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,3,2,6,13
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,2,11,5,22
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,1,0,0,2
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,3,6,9
DESAGUADERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,0,0,4
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,290,268,437,469,1464
EL CHORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,1,0,0,2
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,4,20,19,44
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,1,8,2,14
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,43,38,23,23,127
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,0,1,2
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,19,18,11,7,55
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,16,19,8,5,48
ESCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,0,2,2
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,0,2,3,7
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,4,2,7
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,1,2
EXALTACION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,0,3,3
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,4,13,13,34
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,3,4
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,14,15,15,16,60
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,0,4,0,6
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,4,12,8,25
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,6,0,0,8
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,15,20,1,4,40
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,18,14,25,16,73
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,3,5,4,17
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,1,0,2
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,3,8,5,19
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,3,0,0,3
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,2,3,1,10
HUATAJATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,2,0,0,2
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,1,1,1,3
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,3,4
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,2,2,4
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,4,3,4,12
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,2,4,7,16
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,2,1,1,7
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,8,6,5,3,22
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,1,0,1,4
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,4,0,2,13
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,14,12,2,6,34
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,71,75,39,52,237
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,377,354,81,93,905
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,3,12,8,30
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,8,0,1,14
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,4,5,0,1,10
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,39,40,47,25,151
LLICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,1,0,5
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,2,0,0,2
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,1,1,0,3
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,2,3,6
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,2,0,2,6
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,3,6,2,12
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,5,3,4,17
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,0,0,1,3,4
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,3,5,0,0,8
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,5,10,2,3,20
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,6,8,24,28,66
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,6,3,10,11,30
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,2,6,6,15
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,3,1,0,6
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,7,12,1,2,22
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,62,51,97,92,302
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,1,0,3,3,7
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-11-01,2,0,2,9,13
