,group,variable,month,ANTIPOLIOMIELÍTICA 4TA. DOSIS (1ER. REFUERZO) DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS (1ER. REFUERZO) DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS (1ER. REFUERZO) FUERA,ANTIPOLIOMIELÍTICA 4TA. DOSIS (1ER. REFUERZO) FUERA,TOTALES,TOTALES,TOTALES
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,0,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,5,3,8,4,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,15,17,9,12,24,29,53
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,1,1,2,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,1,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,13,14,3,0,16,14,30
CHUMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,4,1,0,5,4,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,2,2,2,2,4,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,3,1,2,2,5,7
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,10,5,5,4,15,9,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,41,36,16,19,57,55,112
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,5,8,13,10,18,28
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,403,408,17,20,420,428,848
COIPASA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,13,28,5,5,18,33,51
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,8,4,4,0,12,4,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,4,0,0,1,4,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,14,7,2,2,16,9,25
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,9,0,0,5,9,14
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,20,8,8,15,28,43
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,6,0,0,9,6,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,3,4,5,8,8,16
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,13,6,1,0,14,6,20
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,4,2,4,2,6
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,24,12,6,14,30,26,56
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,3,3,0,7,3,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,10,9,0,1,10,10,20
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,0,1,2,2,4
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,5,4,1,9,6,15
CORQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,3,1,2,3,5,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,4,4,3,13,7,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,13,26,1,1,14,27,41
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,20,19,1,1,21,20,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,2,1,1,2,3,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,1,2,1,7,2,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,2,3,2,4,4,8
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,5,0,1,3,6,9
CURVA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,2,1,1,3,3,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,344,330,131,138,475,468,943
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,0,1,1,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,8,7,1,1,9,8,17
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,7,0,1,3,8,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,41,43,14,8,55,51,106
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,5,0,0,4,5,9
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,19,12,4,5,23,17,40
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,28,34,2,2,30,36,66
ESCARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,1,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,0,0,0,2,0,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,1,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,5,0,0,6,5,11
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,11,3,4,10,15,25
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,1,4,3,4,4,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,11,0,1,4,12,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,5,0,3,2,8,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,5,10,7,11,12,23
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,0,0,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,31,31,11,7,42,38,80
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,3,1,1,3,4,7
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,4,0,2,5,6,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,2,1,1,4,3,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,9,6,1,11,10,21
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,2,0,0,2,2,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,2,1,4,2,6
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,1,0,1,0,2,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,3,0,1,2,4,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,0,2,0,2,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,3,2,3,2,5
ICLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,3,2,2,2,5,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,9,2,6,8,15,23
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,5,0,0,4,5,9
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,2,2,2,4,4,8
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,15,8,2,2,17,10,27
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,6,0,0,5,6,11
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,1,1,1,7,2,9
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,38,36,4,5,42,41,83
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,74,89,12,12,86,101,187
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,382,349,12,7,394,356,750
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,0,0,1,0,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,1,5,4,6,10
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,12,0,0,9,12,21
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,1,0,2,1,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,4,15,11,20,15,35
LLICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,1,0,2,4,3,7
LORETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,1,0,2,5,3,8
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,1,0,0,6,1,7
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,1,3,2,10,3,13
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,5,6,2,9,7,16
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,6,1,1,7,7,14
MALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,1,2,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,7,1,1,7,8,15
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,10,1,0,7,10,17
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,19,10,4,3,23,13,36
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,20,20,2,9,22,29,51
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,3,2,2,6,5,11
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,2,2,1,5,3,8
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,17,18,9,1,26,19,45
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,81,84,7,4,88,88,176
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,1,1,0,5,1,6
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,8,5,9,6,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,1,1,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,4,0,7,1,8
OCURI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,3,0,0,2,3,5
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,11,11,1,1,12,12,24
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,2,1,3,2,5,7
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,177,175,16,10,193,185,378
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,11,0,0,6,11,17
PADILLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,3,1,2,8,5,13
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,14,13,6,14,20,27,47
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,10,14,3,4,13,18,31
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,12,15,2,0,14,15,29
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,2,0,1,1,3,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,6,3,1,10,7,17
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,3,0,0,1,3,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,0,0,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,0,2,2,4,2,6
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,3,0,2,4,5,9
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,5,5,2,5,7,12
POCOATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,4,1,4,1,5
POCONA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,3,8,3,14,6,20
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,2,4,5,10,7,17
POOPO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,3,0,1,1,4,5
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,7,0,0,3,7,10
POROMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,3,2,3,8,6,14
PORONGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,4,0,2,3,6,9
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,13,8,0,0,13,8,21
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,3,5,2,5,5,10
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,1,0,2,1,3,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,139,138,13,14,152,152,304
PRESTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,5,1,3,6,8,7,15
PUCARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,15,12,3,5,18,17,35
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,0,3,3,4,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,7,3,4,5,11,16
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,4,2,7,3,10
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,0,2,1,2,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,11,10,0,0,11,10,21
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,2,2,5,9,7,16
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,15,11,2,4,17,15,32
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,31,32,6,3,37,35,72
PUNA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,4,2,4,6,8,14
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,15,23,1,0,16,23,39
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,5,1,1,4,6,10
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,56,56,43,57,99,113,212
QUIME,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,6,0,0,3,6,9
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,4,1,0,3,4,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,2,8,8,11,10,21
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,5,0,1,3,6,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,55,54,1,0,56,54,110
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,11,12,2,1,13,13,26
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,10,8,1,0,11,8,19
SABAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,1,0,0,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,72,88,24,30,96,118,214
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,6,2,2,4,8,12
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,6,3,2,6,8,9,17
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,2,0,0,4,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,5,8,2,9,7,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,7,4,1,3,8,7,15
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,8,0,0,9,8,17
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,1,0,3,0,4,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,2,0,0,2,2,4
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,6,8,4,11,10,21
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,38,27,4,5,42,32,74
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,3,4,6,5,9,9,18
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,27,21,4,8,31,29,60
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,16,20,1,1,17,21,38
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,42,34,6,4,48,38,86
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,0,1,0,0,0,1,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,2,2,0,0,2,2,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,11,7,6,16,17,33
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,9,15,7,3,16,18,34
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,36,33,2,5,38,38,76
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 4ta. dosis (1er. refuerzo),2016-11-01,4,3,0,0,4,3,7
