,group,variable,month,TOTAL 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTAL 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MOJOCOYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,6,12,6,12,18
MONTERO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,12,246,12,246,258
MORO MORO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,9,0,9,0,9
OCURI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
OKINAWA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,27,1,27,28
OMEREQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,7,1,7,8
ORURO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,20,9,20,9,29
PADCAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,3,1,3,1,4
PADILLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,8,207,8,207,215
PAILON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,32,0,32,0,32
PALCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,4,2,4,6
PAMPA GRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
PELECHUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
POCOATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
POCONA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,8,1,8,9
POROMA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,1,0,1,1
PORONGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,3,32,3,32,35
PORTACHUELO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,4,0,4,0,4
POTOSI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,15,3,15,3,18
PRESTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
PUCARANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,3,0,3,3
PUERTO CARABUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
PUERTO PEREZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,5,0,5,5
PUERTO QUIJARRO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
PUERTO RICO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,8,62,8,62,70
PUNA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,20,0,20,20
PUNATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,4,8,4,8,12
QUIABAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,6,12,6,12,18
RIBERALTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
ROBORE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,18,0,18,0,18
SACABA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,17,22,17,22,39
SACABAMBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,1,0,1,1
SAIPINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SAMAIPATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,4,0,4,0,4
SAN ANDRES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,4,0,4,4
SAN BENITO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,7,12,7,12,19
SAN BORJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,5,6,5,6,11
SAN BUENA VENTURA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,10,0,10,0,10
SAN IGNACIO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,13,2,13,15
SAN IGNACIO DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,7,4,7,4,11
SAN JAVIER(BNI),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,5,0,5,5
SAN JAVIER(STC),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,106,1,106,107
SAN JOSE DE CHIQUITOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,13,1,13,14
SAN JUAN DE YAPACANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
SAN JULIAN,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,6,0,6,6
SAN LORENZO(TJA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,6,46,6,46,52
SAN MATIAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,6,2,6,2,8
SAN MIGUEL DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,7,8,7,8,15
SAN PEDRO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,17,2,17,19
SAN PEDRO DE BUENA VISTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
SAN PEDRO DE TIQUINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,3,0,3,3
SAN PEDRO(PND),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,4,0,4,4
SAN RAMON BENI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,138,148,138,148,286
SANTA ROSA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,0,2,0,2
SHINAOTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,7,29,7,29,36
SICAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
SIPE SIPE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,1,1,1,2
SORATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,1,0,1,1
SUCRE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,83,95,83,95,178
TACACOMA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
TACOPAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,3,0,3,3
TAPACARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
TARABUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,10,11,10,11,21
TARACO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,16,0,16,16
TARATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,3,104,3,104,107
TARIJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,62,76,62,76,138
TARVITA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,35,26,35,26,61
TEOPONTE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
TIAWANACU,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,112,0,112,112
TIQUIPAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,4,2,4,2,6
TIRAQUE (CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,1,1,1,2
TOCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,3,2,3,5
TOLEDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,13,0,13,13
TOMINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,4,0,4,4
TRINIDAD,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,10,108,10,108,118
TUPIZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,17,23,17,23,40
TURCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,1,0,1,1
UNCIA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,5,0,5,5
URIONDO (A. CONCEPCION),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
URUBICHA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,9,2,9,11
VACAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,7,1,7,8
VALLEGRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,5,0,5,0,5
VIACHA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,43,4,43,4,47
VILLA CHARCAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,0,2,0,2,2
VILLA MONTES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,14,1,14,1,15
VILLA RIVERO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,14,44,14,44,58
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,1,9,1,9,10
VILLAZON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,12,0,12,0,12
VINTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,6,0,6,0,6
WARNES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,20,3,20,3,23
YACUIBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,9,8,9,8,17
YAMPARAEZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,8,2,8,10
YANACACHI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,3,7,3,7,10
YAPACANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,4,42,4,42,46
YOTALA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,2,21,2,21,23
ZUDAÑEZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-11-01,18,8,18,8,26
ACHACACHI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
AIQUILE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,12,0,12,0,12
ANDAMARCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,2,0,2,2
ANZALDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
APOLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
ARBIETO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,6,5,6,11
ASCENCION DE GUARAYOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,7,1,7,1,8
AYATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
BATALLAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
BELLA FLOR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,2,1,2,3
BERMEJO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,10,0,10,0,10
BOLPEBRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,10,1,10,11
CABEZAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,13,3,13,16
"CAIZA ""D""",otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
CAMARGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
CAMIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
CAPINOTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
CARACOLLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,2,0,2,2
CARANAVI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,0,4,0,4
CARAPARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,4,5,4,9
CARIPUYO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,1,1,1,2
CHARAGUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,1,3,1,4
CHIMORE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
CLIZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,3,2,3,5
COBIJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,7,2,7,2,9
COCHABAMBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,52,56,52,56,108
COLCAPIRHUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,21,15,21,15,36
"COLCHA ""K""",otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,2,1,2,3
COLOMI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,0,3,0,3
COLQUIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
COMARAPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,1,5,1,6
CONCEPCION,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,4,1,4,5
COPACABANA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,14,0,14,14
COTAGAITA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,10,0,10,10
COTOCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,11,4,11,4,15
CUATRO CAÑADAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,1,1,1,2
EL ALTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,125,78,125,78,203
EL TORNO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,10,3,10,3,13
ENTRE RIOS TRJ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
ENTRE RIOS CBBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,7,5,7,5,12
EUCALIPTUS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,4,4,4,8
GENERAL SAAVEDRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,4,4,4,8
GUANAY,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,11,0,11,11
GUAYARAMERIN,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,25,4,25,29
HUACARETA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,2,3,2,5
HUANUNI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,19,2,19,21
ICLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
IXIAMAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
LA ASUNTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,0,3,0,3
LA GUARDIA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,8,4,8,4,12
LA PAZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,85,12,85,12,97
LAGUNILLAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,5,0,5,5
LAJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
LAS CARRERAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
LLALLAGUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,7,56,7,56,63
LORETO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,19,5,19,24
MACHACAMARCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,2,0,2,2
MACHARETI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
MECAPACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
MINEROS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,2,1,2,3
MIZQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,0,3,0,3
MONTEAGUDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,7,2,7,2,9
MONTERO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,13,17,13,17,30
MORO MORO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
MOROCHATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
OKINAWA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,2,1,2,3
ORURO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,29,7,29,7,36
PADCAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,3,3,3,6
PADILLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
PAILON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,37,0,37,0,37
PALOS BLANCOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
PASORAPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
POCOATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
POCONA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,2,0,2,2
POJO (CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
PORONGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,8,7,8,7,15
PORTACHUELO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,6,0,6,0,6
PORVENIR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,2,0,2,2
POTOSI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,27,2,27,2,29
PUERTO GONZALO MORENO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,0,3,0,3
PUERTO SUAREZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
PUERTO VILLARROEL,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,5,4,5,9
PUNATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,12,0,12,0,12
QUILLACOLLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,8,5,8,13
RAVELO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
REYES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,0,2,0,2
RIBERALTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,5,2,5,2,7
ROBORE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,0,4,0,4
RURRENABAQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
SACABA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,9,32,9,32,41
SACACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
SAIPINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,1,1,1,2
SAMAIPATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,2,2,2,2,4
SAN ANDRES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,3,0,3,3
SAN BENITO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,4,3,4,7
SAN BORJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,6,3,6,9
SAN BUENA VENTURA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,8,7,8,7,15
SAN IGNACIO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,0,4,0,4
SAN IGNACIO DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,11,0,11,0,11
SAN JAVIER(STC),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,23,0,23,0,23
SAN JULIAN,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,1,3,1,3,4
SAN LORENZO(PND),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,4,0,4,0,4
SAN LUCAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,6,15,6,15,21
SAN MIGUEL DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-12-01,3,0,3,0,3
