,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,8,5,6,9,14,14,28
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,29,14,0,1,29,15,44
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,8,4,3,2,11,6,17
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,2,0,0,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,176,170,73,76,249,246,495
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,3,5,5,6,11
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,14,7,17,21,31,28,59
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,2,3,1,4,3,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,3,3,4,7,7,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,4,2,1,6,5,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,2,2,6,6,8,14
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,10,10,2,1,12,11,23
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,2,1,2,2,4,6
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,13,14,4,8,17,22,39
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,44,52,19,24,63,76,139
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,3,12,6,12,9,21
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,21,20,14,8,35,28,63
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,2,1,0,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,83,68,53,67,136,135,271
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,1,10,10,15,11,26
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,0,0,2,1,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,3,5,4,9,7,16
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,4,3,1,9,5,14
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,14,6,17,17,31,23,54
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,94,73,33,32,127,105,232
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,8,6,6,9,14,23
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,11,12,13,10,24,22,46
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,1,0,2,3,3,6
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,120,125,37,43,157,168,325
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,1,1,1,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,12,8,9,6,21,14,35
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,4,2,0,6,4,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,3,4,6,7,9,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,7,1,1,5,8,13
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,9,6,6,9,15,15,30
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,3,0,0,1,3,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,1,3,1,7,2,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,4,1,3,5,7,12
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,40,39,12,8,52,47,99
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,12,6,1,4,13,10,23
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,21,18,1,6,22,24,46
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,35,16,13,10,48,26,74
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,64,60,9,12,73,72,145
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,5,0,1,1,6,7
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,17,11,3,1,20,12,32
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,7,0,0,6,7,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,24,25,27,35,51,60,111
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,4,3,1,8,5,13
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,34,30,15,8,49,38,87
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,3,3,4,5,7,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,17,11,3,3,20,14,34
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,10,11,25,22,35,33,68
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,14,18,7,5,21,23,44
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,7,9,6,1,13,10,23
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,2,1,0,6,2,8
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,10,8,3,12,13,20,33
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,12,7,6,13,18,20,38
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,3,1,0,2,3,5
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,1,1,3,2,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,1,2,2,3,3,6
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,2,2,2,3,4,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,1,4,3,4,4,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,8,2,0,7,8,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,15,11,0,0,15,11,26
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1342,1399,100,89,1442,1488,2930
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,7,9,1,0,8,9,17
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,7,7,8,3,15,10,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,1,0,2,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,5,6,6,6,12
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,4,2,6,3,9
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,0,0,0,4,0,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,3,2,2,3,5,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,1,1,1,2,2,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,8,13,6,10,14,23,37
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,4,15,13,20,17,37
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,25,27,4,4,29,31,60
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,13,6,3,4,16,10,26
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,0,1,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,39,38,11,3,50,41,91
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,2,1,3,1,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,6,2,3,4,9,13
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,11,4,10,10,21,31
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,217,220,13,15,230,235,465
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,1,3,2,4,3,7
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,4,5,5,10,9,19
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,2,6,8,7,10,17
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,6,2,8,3,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,10,13,6,5,16,18,34
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,3,3,5,5,8,13
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,4,1,0,3,4,7
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,8,3,1,5,9,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,198,176,20,26,218,202,420
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,3,5,4,5,7,12
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,12,2,0,6,12,18
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,6,0,1,6,7,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,2,20,6,25,8,33
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,0,4,4,8,4,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,36,30,37,44,73,74,147
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,8,4,7,9,15,24
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,5,3,2,6,7,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,5,2,5,3,10,13
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,0,5,3,5,3,8
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,4,9,5,12,9,21
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,2,1,1,6,3,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,1,9,6,10,7,17
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,14,11,4,5,18,16,34
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,4,0,0,3,4,7
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,157,107,4,5,161,112,273
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,27,31,6,2,33,33,66
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,2,4,4,5,9
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,0,0,0,4,0,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,10,13,3,6,13,19,32
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,16,10,2,4,18,14,32
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,6,4,2,7,8,15
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,19,19,1,3,20,22,42
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,3,4,6,6,9,15
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,8,10,4,2,12,12,24
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,55,44,12,12,67,56,123
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,0,5,11,5,11,16
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,3,5,3,4,6,9,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,24,33,7,5,31,38,69
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,2,6,3,7,5,12
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,4,0,0,6,4,10
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,1,2,0,8,1,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,65,69,27,12,92,81,173
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,9,9,1,1,10,10,20
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,26,25,3,4,29,29,58
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,33,33,26,26,59,59,118
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,6,4,4,5,10,15
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,2,1,0,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,113,144,9,5,122,149,271
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,6,3,2,2,8,5,13
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,53,59,30,40,83,99,182
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,2,0,1,4,3,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,4,0,0,0,4,0,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,35,30,13,21,48,51,99
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,8,7,1,3,9,10,19
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,5,2,4,6,9,8,17
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,0,2,3,2,3,5
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,0,1,0,0,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-10-01,1,6,0,0,1,6,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,3,1,3,3,6,9
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,11,9,7,4,18,13,31
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,20,20,0,0,20,20,40
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,7,1,0,4,7,11
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,10,13,0,2,10,15,25
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,4,7,3,3,7,10,17
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,3,1,1,2,4,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,0,2,2,3,2,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,2,1,2,2,4,6
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,5,11,2,3,7,14,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,0,1,2,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,4,5,1,0,5,5,10
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,8,9,4,6,12,15,27
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,4,10,11,11,15,26
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,16,18,1,1,17,19,36
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,6,3,6,6,12,18
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,1,1,1,3,2,5
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,1,1,3,3,4,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,4,2,0,0,4,2,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,5,6,11,13,16,19,35
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,5,4,3,2,8,6,14
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,16,7,2,1,18,8,26
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,1,4,1,5,2,7
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,1,1,0,2,1,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,4,1,4,1,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,32,39,6,7,38,46,84
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,19,15,7,12,26,27,53
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,4,3,4,3,7
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,0,2,2,3,2,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,19,9,4,6,23,15,38
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,23,22,8,5,31,27,58
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,7,1,0,4,7,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,4,1,5,2,9,3,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,6,3,1,0,7,3,10
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,1,4,2,4,3,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,9,8,3,4,12,12,24
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,6,9,3,1,9,10,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,2,0,0,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,25,21,0,2,25,23,48
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,15,18,2,0,17,18,35
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,6,1,2,4,8,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,10,6,8,10,18,16,34
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,38,33,5,4,43,37,80
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,3,9,5,12,8,20
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,5,5,3,7,8,15
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,4,2,4,2,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,2,0,2,0,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,16,20,10,5,26,25,51
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,4,3,1,1,5,4,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,8,9,44,38,52,47,99
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,0,1,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,8,4,6,9,14,13,27
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,16,22,10,3,26,25,51
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,1,0,1,0,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,0,0,2,0,2,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,17,16,2,5,19,21,40
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,5,0,1,4,6,4,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,4,6,5,8,9,17
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,6,9,3,5,9,14,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,15,15,3,5,18,20,38
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,36,40,17,25,53,65,118
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,6,5,9,16,15,21,36
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,603,588,4,4,607,592,1199
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,1,1,0,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,46,34,9,9,55,43,98
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,8,10,3,2,11,12,23
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,3,0,0,0,3,0,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,13,15,15,8,28,23,51
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,2,2,2,3,4,5,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,13,14,21,9,34,23,57
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-11-01,7,5,2,2,9,7,16
