,group,variable,month,INYECTABLE TRIMESTRAL: USUARIAS CONTINUAS < 15,INYECTABLE TRIMESTRAL: USUARIAS CONTINUAS 15 - 19,INYECTABLE TRIMESTRAL: USUARIAS CONTINUAS 20 - 34,INYECTABLE TRIMESTRAL: USUARIAS CONTINUAS 35 - 49,INYECTABLE TRIMESTRAL: USUARIAS CONTINUAS 50 Y +,TOTALES
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,17,8,0,27
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,2,0,0,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,11,7,0,20
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,9,8,0,18
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,26,12,0,39
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,3,28,15,1,47
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,9,10,1,20
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,2,0,0,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,7,10,0,18
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,1,4,39,17,0,61
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,7,55,27,1,90
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,13,9,2,25
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,1,1,27,25,0,54
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,4,14,5,0,23
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,3,3,0,6
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,4,0,0,5
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,12,11,0,24
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,1,3,15,9,0,28
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,18,11,0,29
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,8,242,80,1,331
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,51,39,1,96
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,25,20,0,46
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,4,28,3,0,35
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,19,3,0,22
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,20,14,0,36
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,1,0,2
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,18,4,0,23
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,12,4,0,18
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,7,6,0,13
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,15,5,0,20
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,7,3,0,10
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,10,2,0,12
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,13,21,1,37
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,36,19,1,58
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,34,17,0,56
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,6,4,0,10
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,11,39,30,1,81
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,4,23,11,0,38
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,2,0,0,2
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,16,5,0,26
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,4,2,0,6
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,9,186,76,1,272
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,1,7,0,9
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,9,4,0,13
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,47,26,1,76
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,4,3,0,8
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,19,12,0,32
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,2,13,37,8,0,60
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,3,9,0,12
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,18,3,0,21
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,44,10,0,59
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,7,1,0,8
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,4,33,10,0,47
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,20,21,1,43
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,31,17,0,53
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,10,4,0,16
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,3,52,25,0,80
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,6,6,0,12
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,0,3,0,3
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,12,16,0,30
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,4,27,38,0,69
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,4,6,0,11
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,2,11,84,18,0,115
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,1,5,24,2,0,32
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,39,13,0,53
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,7,9,0,16
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,36,20,0,58
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,4,3,0,7
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,25,16,1,44
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,5,4,0,9
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,9,6,0,16
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,15,9,0,26
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,1,0,2
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,1,2,7,5,0,15
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,1,0,2
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,3,0,0,4
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,21,14,2,39
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,11,8,0,19
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,9,54,24,0,87
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,13,6,0,19
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,19,12,1,33
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,26,13,0,40
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,20,130,58,0,208
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,2,1,4,2,1,10
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,10,25,0,0,35
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,7,9,0,16
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,8,50,24,1,83
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,6,17,7,0,30
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,43,22,2,69
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,7,45,46,1,99
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,9,4,0,14
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,6,33,21,1,61
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,8,5,0,13
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,7,18,10,0,35
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,3,24,22,0,49
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,7,3,0,12
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,6,3,0,11
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,3,8,4,0,15
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,5,38,12,0,55
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,3,0,0,3
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,9,4,0,13
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,3,1,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,17,98,57,0,172
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,3,3,0,8
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,10,35,17,0,62
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,4,0,5
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,1,1,0,2
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,5,3,1,10
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,9,5,0,16
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,7,3,0,12
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,2,2,0,5
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,8,7,0,16
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,11,3,0,15
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,27,15,1,43
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,1,28,25,3,57
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,0,1,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,9,90,40,0,139
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,12,9,3,24
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,0,10,13,0,23
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,2,18,18,1,39
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",inyectable trimestral: usuarias continuas,2020-11-01,0,13,153,79,1,246
