municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
POCOATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
PORVENIR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,499,499
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,12,12
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,10,10
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,20,20
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,15,15
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
SAIPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,23,23
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,57,57
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,11,11
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,23,23
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,14,14
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,43,43
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,9,9
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,80,80
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
TARACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,20,20
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,66,66
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,10,10
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,45,45
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,8,8
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,8,8
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,19,19
VILA VILA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,8,8
