municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,24,24
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,37,37
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,55,55
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,39,39
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,24,24
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,135,135
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,30,30
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,31,31
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,111,111
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,241,241
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,74,74
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,127,127
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,15,15
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,174,174
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,124,124
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,24,24
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,39,39
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,15,15
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,20,20
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,16,16
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,48,48
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,31,31
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,34,34
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,6,6
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,66,66
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,224,224
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,16,16
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,23,23
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,240,240
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,16,16
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,9,9
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,43,43
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,54,54
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,25,25
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,13,13
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,52,52
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,52,52
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,136,136
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,186,186
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2224,2224
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,132,132
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,20,20
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,22,22
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,85,85
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,118,118
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,35,35
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,61,61
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,25,25
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,37,37
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,84,84
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,43,43
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,14,14
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,112,112
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,65,65
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,40,40
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,68,68
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,48,48
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,19,19
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,10,10
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5168,5168
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,24,24
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,28,28
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,107,107
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,139,139
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,131,131
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,32,32
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,129,129
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,31,31
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,39,39
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,24,24
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,139,139
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,10,10
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,44,44
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,73,73
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,75,75
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,19,19
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,53,53
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,25,25
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,18,18
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,23,23
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,11,11
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,76,76
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,88,88
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2386,2386
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,14,14
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,28,28
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,44,44
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,214,214
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,6,6
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,23,23
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,18,18
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,44,44
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,18,18
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,62,62
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,23,23
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,267,267
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,98,98
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,37,37
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,54,54
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,337,337
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,129,129
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,27,27
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,27,27
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,63,63
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,484,484
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,15,15
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,34,34
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,70,70
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,19,19
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,14,14
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,100,100
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,101,101
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,52,52
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,76,76
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,29,29
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,25,25
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,42,42
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,67,67
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,15,15
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,525,525
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,22,22
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,121,121
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,39,39
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,65,65
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,21,21
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,36,36
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,37,37
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,154,154
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,83,83
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,474,474
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,635,635
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,139,139
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,221,221
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,115,115
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,28,28
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,736,736
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,11,11
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,13,13
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,9,9
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,14,14
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,17,17
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,57,57
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,141,141
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,39,39
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,159,159
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,95,95
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,8,8
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,45,45
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,42,42
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,67,67
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,41,41
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,218,218
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,55,55
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,27,27
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,21,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,62,62
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,19,19
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,10,10
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,21,21
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,76,76
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,5502,5502
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,20,20
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,27,27
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,7,7
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,15,15
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,6,6
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,113,113
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,18,18
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,16,16
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,89,89
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,887,887
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,26,26
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,27,27
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,35,35
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,95,95
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,40,40
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,18,18
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,880,880
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,14,14
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,22,22
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,80,80
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,23,23
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,12,12
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,44,44
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,81,81
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,1,1
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,11,11
