municipality,group,variable,month,Vacunaciones antiamarílica en personas a part,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,52,52
AZURDUY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
BATALLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
BAURES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,16,16
BELLA FLOR,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
BETANZOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,9,9
BOLPEBRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
BUENA VISTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,58,58
CABEZAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
CALACOTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
CALAMARCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,11,11
CAMARGO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,82,82
CAMIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,15,15
CAPINOTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
CAQUIAVIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
CARANAVI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,50,50
CATACORA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
CHACARILLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
CHALLAPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,12,12
CHAYANTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,17,17
CHIMORE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,32,32
CHUMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,28,28
CLIZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
COBIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,87,87
COCHABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,889,889
COIPASA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
"COLCHA ""K""",otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,14,14
COLLANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
COLOMI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,11,11
COLPA BELGICA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
COLQUECHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
COMANCHE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
COMARAPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,19,19
COPACABANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
CORIPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
CORO CORO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,12,12
COROICO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
COTAGAITA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,34,34
COTOCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
CUATRO CAÑADAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,16,16
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
CULPINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,135,135
EL ALTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1719,1719
EL PUENTE(STC),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
EL PUENTE(TJA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,9,9
EL TORNO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,40,40
EL VILLAR,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
ENTRE RIOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,33,33
ENTRE RIOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,52,52
EUREKA (SANTOS MERCADO),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
EXALTACION,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
FERNANDEZ ALONSO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,18,18
GUAQUI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,8,8
GUAYARAMERIN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,149,149
GUTIERREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
HUACARETA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
HUACHACALLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
HUANUNI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,29,29
ICHOCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,32,32
ICLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
INCAHUASI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,306,306
IRUPANA (VILLA DE LANZA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,83,83
IXIAMAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
JESUS DE MACHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,12,12
LA ASUNTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,66,66
LA GUARDIA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
LA PAZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1551,1551
LAGUNILLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
LAJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
LAS CARRERAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,46,46
LLALLAGUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,134,134
LORETO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,20,20
MACHACAMARCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
MAIRANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
MALLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
MINEROS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,9,9
MIZQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,27,27
MOJOCOYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
MONTEAGUDO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,95,95
MONTERO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,76,76
MORO MORO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
MOROCHATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,121,121
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
OCURI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,8,8
OMEREQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
ORURO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,347,347
PADILLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,18,18
PAILON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
PALCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,55,55
PALOS BLANCOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,8,8
PATACAMAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
PAZÑA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
POCOATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,65,65
POJO (CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,11,11
POOPO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
PORCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,9,9
POROMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
PORONGO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,8,8
PORTACHUELO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,11,11
POTOSI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,22,22
PRESTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
PUCARANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
PUERTO ACOSTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,26,26
PUERTO CARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
PUERTO PEREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
PUERTO QUIJARRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,39,39
PUERTO RICO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
PUERTO SUAREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,28,28
PUERTO VILLARROEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,52,52
PUNA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,25,25
PUNATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,27,27
QUIABAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
QUILLACOLLO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,96,96
QUIRUSILLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
RAVELO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
RIBERALTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,110,110
RURRENABAQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,80,80
SABAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
SACABA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,442,442
SACABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
SACACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,19,19
SAIPINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
SAN BENITO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
SAN BORJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,48,48
SAN BUENA VENTURA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,12,12
SAN IGNACIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,140,140
SAN IGNACIO DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,71,71
SAN JAVIER(BNI),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
SAN JAVIER(STC),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,23,23
SAN JUAN DE YAPACANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
SAN JULIAN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,37,37
SAN LORENZO(PND),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
SAN LORENZO(TJA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,43,43
SAN LUCAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,98,98
SAN MATIAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,30,30
SAN PEDRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,22,22
SAN RAFAEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
SAN RAMON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
SANTA ANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,142,142
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3819,3819
SANTA ROSA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
SANTA ROSA DEL SARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
SANTIAGO DE MACHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
SENA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
SICA SICA (VILLA AROMA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
SIPE SIPE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,28,28
SOPACHUY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,23,23
SORACACHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
SORATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,26,26
SUCRE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,186,186
TACACOMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,20,20
TACOBAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
TACOPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,10,10
TAPACARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
TARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
TARACO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
TARATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,12,12
TARIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,113,113
TARVITA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
TEOPONTE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,8,8
TIAWANACU,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
TINGUIPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,22,22
TIPUANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
TIRAQUE (CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,36,36
TOCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
TOLATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
TOLEDO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,3,3
TOMAVE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,1,1
TOMINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,39,39
TOTORA(CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,5,5
TRIGAL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,17,17
TRINIDAD,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,43,43
TUPIZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,28,28
TURCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,4,4
UNCIA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,26,26
URIONDO (A. CONCEPCION),otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,14,14
UYUNI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,6,6
VACAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,17,17
VALLEGRANDE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,14,14
VIACHA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,49,49
VILA VILA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,2,2
VILLA MONTES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,46,46
VILLA RIVERO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,66,66
VILLA SERRANO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2007-11-01,7,7
