,group,variable,month,TOTAL DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,TOTAL DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,TOTAL DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTAL DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
MOJINETE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,6,0,6,6
MOJOCOYA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,6,11,12,12,18,30
MONTEAGUDO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,10,13,146,176,156,189,345
MONTERO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,31,63,76,64,107,171
MORO MORO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,2,1,2,1,3
MOROCHATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,0,1,0,2,0,2
OCURI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,5,19,5,20,25
OKINAWA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,4,11,48,12,52,64
OMEREQUE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,3,28,33,28,36,64
ORURO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,14,38,20,32,34,70,104
PADCAYA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,22,4,4,5,26,31
PADILLA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,3,10,17,13,20,33
PAILON,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,4,164,159,165,163,328
PALCA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,0,2,0,4,4
PALOS BLANCOS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,8,1,3,1,11,12
PAMPA GRANDE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,8,2,19,5,27,32
PASORAPA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,2,0,3,1,5,6
PAZÑA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,4,0,12,12,16,12,28
POJO (CBBA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,0,4,0,6,6
POOPO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,1,0,2,2
POROMA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,39,29,7,9,46,38,84
PORONGO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,8,10,27,103,35,113,148
PORTACHUELO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,10,0,0,1,10,11
PORVENIR,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,8,17,8,17,25
POSTRER VALLE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,41,66,7,9,48,75,123
PUCARANI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,56,84,56,85,141
PUERTO ACOSTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,3,0,3,0,3
PUERTO PEREZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,1,0,2,2
PUERTO RICO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,5,2,0,0,5,2,7
PUERTO VILLARROEL,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,24,396,377,399,401,800
PUNA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,0,10,0,12,12
PUNATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,9,2,7,4,16,20
QUILLACOLLO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,5,8,102,41,107,49,156
QUIME,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,1,0,1,1,2
RAVELO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,3,4,3,4,7
REYES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,6,0,7,7
RIBERALTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,6,3,1,5,7,12
ROBORE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,8,0,2,0,10,10
RURRENABAQUE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,3,0,4,4
SACABA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,31,85,132,87,163,250
SACABAMBA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,6,0,0,3,6,9
SAIPINA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,22,0,22,22
SALINAS DE GARCI MENDOZA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,4,0,2,0,6,6
SAMAIPATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,4,1,5,4,9,13
SAN ANDRES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,5,6,5,6,10,16
SAN ANTONIO DE LOMERIO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,12,13,15,20,27,33,60
SAN BENITO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,6,5,11,6,17,23
SAN BORJA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,13,6,27,7,40,47
SAN BUENA VENTURA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,7,6,7,6,13
SAN CARLOS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,8,11,22,43,30,54,84
SAN IGNACIO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,9,41,38,43,47,90
SAN IGNACIO DE VELASCO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,13,9,13,10,26,19,45
SAN JAVIER(BNI),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,10,0,10,10
SAN JAVIER(STC),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,5,0,1,0,6,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,19,176,161,178,180,358
SAN JUAN DE YAPACANI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,149,143,149,144,293
SAN JULIAN,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,5,5,50,47,55,52,107
SAN LORENZO(PND),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,6,12,23,14,29,43
SAN LUCAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,16,21,108,133,124,154,278
SAN MATIAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,5,9,13,9,18,27
SAN MIGUEL DE VELASCO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,16,13,15,3,31,16,47
SAN PEDRO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,4,23,15,23,19,42
SAN PEDRO DE BUENA VISTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,5,0,5,5
SAN PEDRO(PND),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,2,4,2,4,6
SAN RAMON BENI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,1,2,1,3,4
SAN RAMON SCZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,2,6,2,8,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,166,459,1104,1395,1270,1854,3124
SANTA ROSA DEL SARA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,7,5,11,5,18,23
SANTIAGO DE HUATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,2,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,5,0,5,5
SANTIVAÑES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,22,17,22,17,39
SHINAOTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,6,73,83,75,89,164
SICA SICA (VILLA AROMA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,11,43,11,45,56
SICAYA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,8,0,1,1,9,10
SOPACHUY,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,127,118,9,13,136,131,267
SORACACHI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,1,0,2,2
SUCRE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,26,66,135,223,161,289,450
TACACHI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,2,0,2,2
TACACOMA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
TACOBAMBA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,24,9,24,9,33
TACOPAYA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,4,1,4,3,7
TAPACARI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,3,1,0,1,3,4
TARABUCO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,31,37,6,1,37,38,75
TARACO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,0,0,2,1,2,3
TARATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,4,13,18,13,22,35
TARIJA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,14,81,207,256,221,337,558
TARVITA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,5,1,11,13,16,14,30
TEOPONTE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,12,18,12,20,32
TIAWANACU,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,20,19,20,19,39
TIPUANI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,3,0,4,4
TIQUIPAYA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,10,143,141,145,151,296
TIRAQUE (CBBA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,4,0,5,5
TOCO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,6,1,7,2,13,15
TOLATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,37,25,37,27,64
TOMAVE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,6,0,12,0,18,18
TOMINA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,35,10,0,5,35,15,50
TORO TORO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,1,1,1,1,2
TOTORA(CBBA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,30,29,30,31,61
TOTORA(ORR),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,13,31,274,250,287,281,568
TUPIZA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
TURCO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,0,22,15,23,15,38
UNCIA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,4,19,4,21,25
URIONDO (A. CONCEPCION),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,2,0,0,1,2,3
URUBICHA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,1,1,12,1,13,14
UYUNI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,17,3,17,3,20
VACAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,2,0,1,0,3,3
VALLEGRANDE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,13,20,16,22,29,51
VIACHA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,13,1,7,2,20,22
VILA VILA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,1,10,1,10,11
VILLA CHARCAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,10,1,4,3,14,17
VILLA MONTES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,6,5,14,16,20,21,41
VILLA RIVERO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,4,0,13,3,17,20
VILLA SERRANO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,0,27,33,27,33,60
VILLA TUNARI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,14,22,69,83,83,105,188
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,2,4,6,6,8,14
VILLAZON,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,3,23,12,27,15,50,65
VINTO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,4,16,3,5,7,21,28
VITICHI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,1,27,36,28,37,65
WARNES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,16,45,113,161,129,206,335
YACO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,10,30,3,0,13,30,43
YACUIBA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,8,7,12,13,20,20,40
YAMPARAEZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,6,4,2,3,8,7,15
YANACACHI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,0,4,1,10,1,14,15
YAPACANI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,2,8,2,13,4,21,25
YOTALA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,1,2,4,28,5,30,35
ZUDAÑEZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-11-01,8,6,5,10,13,16,29
ACHACACHI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,3,0,4,1,7,8
ACHOCALLA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,4,0,2,0,6,6
AIQUILE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,1,6,1,8,9
ALALAY,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,1,0,2,2
ALTO BENI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,2,1,0,1,2,2,4
ANCORAIMES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,3,0,4,0,4
ANZALDO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,3,0,3,3
ARAMPAMPA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,1,0,0,1,1,2
ARANI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,3,0,1,0,4,4
ARBIETO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,3,3,10,3,13,16
ARQUE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,1,0,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,16,0,0,0,16,16
ATOCHA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,0,0,2,2
AYATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,5,1,4,1,9,10
BATALLAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,1,0,1,1
BAURES,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,3,2,0,1,3,3,6
BELEN DE URMIRI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,2,0,2,2
BELLA FLOR,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,3,0,7,0,10,10
BERMEJO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,3,1,1,1,4,5
BETANZOS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,2,0,1,1,3,1,4
BUENA VISTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,1,2,1,2,3
CABEZAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,5,6,50,58,55,64,119
CAIROMA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,0,0,2,2
CALACOTO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,1,7,1,7,8
CALAMARCA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,4,0,0,0,4,4
CAMARGO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,3,13,1,1,4,14,18
CAMIRI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,10,18,1,4,11,22,33
CAPINOTA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,0,0,1,0,1
CAQUIAVIRI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,1,0,1,1
CARACOLLO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,1,6,1,7,8
CARANAVI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,11,3,14,4,25,29
CARAPARI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,1,0,0,1,1,2
CARMEN RIVERO TORREZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,3,1,0,0,3,1,4
CHALLAPATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,1,1,3,2,4,6
CHARAGUA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,4,1,0,2,4,3,7
CHIMORE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,13,1,9,2,22,24
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,1,0,2,1,3,4
CLIZA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,9,3,16,4,25,29
COBIJA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,3,8,4,3,7,11,18
COCAPATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,1,0,2,0,2
COCHABAMBA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,38,161,12,34,50,195,245
COLCAPIRHUA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,17,7,21,7,38,45
"COLCHA ""K""",otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,2,2,0,1,2,3,5
COLLANA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,6,0,0,0,6,6
COLPA BELGICA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,6,10,4,4,10,14,24
COPACABANA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,1,0,1,1,2
CORIPATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,11,0,1,0,12,12
COROICO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,4,0,2,1,6,7
CORQUE,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,3,3,3,4,7
COTOCA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,7,15,0,0,7,15,22
CUATRO CAÑADAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,22,55,22,57,79
CULPINA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,8,3,10,4,18,22
CURAHUARA DE CARANGAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,20,266,26,98,46,364,410
EL PUENTE(STC),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,62,72,169,264,231,336,567
EL VILLAR,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,6,6,7,12,13,18,31
ENTRE RIOS CBBA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,9,14,0,6,9,20,29
ESCOMA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,4,0,6,6
EUREKA (SANTOS MERCADO),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,6,2,6,2,8
GENERAL SAAVEDRA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,2,0,2,2
GUANAY,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,1,0,0,2,1,2,3
GUAYARAMERIN,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,3,6,5,8,8,14,22
GUTIERREZ,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,2,5,1,0,3,5,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,0,1,0,2,2
HUANUNI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,9,0,8,0,17,17
HUMANATA,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,5,0,5,5
INGAVI (HUMAITA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,2,0,2,2
INQUISIVI,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,0,0,9,0,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,2,0,0,1,2,1,3
IXIAMAS,otras vacunaciones,total dt 4ta. dosis de 10 a 49 anos,2015-12-01,0,1,10,0,10,1,11
