,group,variable,month,TOTAL DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,TOTAL DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,TOTAL DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTAL DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN ANDRES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,2,6,28,7,30,37
SAN ANDRES DE MACHACA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,1,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,72,52,0,0,72,52,124
SAN ANTONIO DE LOMERIO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,14,0,15,15
SAN BENITO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,3,9,8,15,11,24,35
SAN BORJA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,27,8,66,8,93,101
SAN BUENA VENTURA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,25,97,30,99,55,154
SAN IGNACIO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,12,20,23,52,35,72,107
SAN IGNACIO DE VELASCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,10,21,40,46,50,67,117
SAN JAVIER(BNI),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,20,10,20,11,31
SAN JAVIER(STC),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,3,362,341,362,344,706
SAN JOSE DE CHIQUITOS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,18,236,247,241,265,506
SAN JUAN DE YAPACANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,0,0,2,1,2,3
SAN JULIAN,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,4,9,242,240,246,249,495
SAN LORENZO(PND),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,2,0,2,2
SAN LORENZO(TJA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,3,21,28,39,31,60,91
SAN LUCAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,60,59,117,129,177,188,365
SAN MATIAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,14,9,8,11,22,33
SAN MIGUEL DE VELASCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,9,2,3,2,12,14
SAN PEDRO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,0,11,8,12,8,20
SAN PEDRO DE BUENA VISTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,8,0,4,0,12,12
SAN PEDRO DE CURAHUARA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,1,21,20,22,21,43
SAN PEDRO DE TIQUINA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,81,9,81,9,90
SAN RAFAEL,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,8,2,0,0,8,2,10
SAN RAMON BENI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,3,0,2,5,5,10
SAN RAMON SCZ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,9,0,0,2,9,11
SANTA ANA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,8,8,1,6,9,14,23
SANTA CRUZ DE LA SIERRA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,475,1460,2974,2517,3449,3977,7426
SANTA ROSA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,8,64,45,66,53,119
SANTIAGO DE CALLAPA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,20,6,20,7,27
SANTIAGO DE HUARI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,2,4,3,5,5,10
SANTIAGO DE HUATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,6,0,3,0,9,9
SANTIAGO DE MACHACA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,5,18,15,19,20,39
SANTIVAÑES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,8,35,1,36,9,45
SAPAHAQUI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,2,0,1,0,3,3
SENA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,8,17,8,17,25
SHINAOTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,9,196,51,201,60,261
SICA SICA (VILLA AROMA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,4,138,104,138,108,246
SICAYA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,25,18,25,19,44
SIPE SIPE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,38,64,192,202,230,266,496
SOPACHUY,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,1,1,2,6,3,9
SORACACHI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,5,1,0,1,5,6
SORATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,4,104,163,104,167,271
SUCRE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,86,248,5570,6129,5656,6377,12033
TACACHI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,7,0,7,7
TACACOMA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,4,0,1,2,5,7
TACOBAMBA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,1,0,1,1,2
TACOPAYA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,4,5,20,6,24,30
TAPACARI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,31,16,1,3,32,19,51
TARABUCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,3,18,28,19,31,50
TARACO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,2,0,0,1,2,3
TARATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,3,8,130,35,133,43,176
TARIJA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,35,180,417,792,452,972,1424
TARVITA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,13,6,72,75,85,81,166
TEOPONTE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,2,0,0,0,2,2
TIAWANACU,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,3,10,11,10,14,24
TINGUIPAYA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,4,119,105,119,109,228
TIPUANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,2,0,0,1,2,3
TIQUIPAYA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,7,16,490,404,497,420,917
TIRAQUE (CBBA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,3,46,47,46,50,96
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,8,6,8,7,15
TOCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,5,0,2,2,7,9
TOLATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,4,0,7,1,11,12
TOLEDO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,0,1,0,3,0,3
TOMAVE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,1,0,2,2
TOMINA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,32,1,80,62,112,63,175
TORO TORO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,19,66,86,68,105,173
TOTORA(CBBA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,110,96,9,19,119,115,234
TRIGAL,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,4,0,4,4
TRINIDAD,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,13,104,182,202,195,306,501
TUPIZA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,20,550,552,551,572,1123
TURCO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,3,3,0,0,3,3,6
UNCIA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,4,16,12,24,16,40,56
URIONDO (A. CONCEPCION),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,2,0,0,0,2,2
URUBICHA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,3,120,0,120,3,123
VACAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,1,12,11,14,12,26
VALLEGRANDE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,13,2,5,7,18,25
VIACHA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,45,839,1140,844,1185,2029
VILA VILA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,1,1,0,2,1,3
VILLA CHARCAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,2,1,44,64,46,65,111
VILLA MONTES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,46,14,560,428,606,442,1048
VILLA NUEVA (LOMA ALTA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,1,7,1,7,8
VILLA RIVERO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,1,2,1,0,2,2,4
VILLA SERRANO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,23,25,23,26,49
VILLA TUNARI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,14,34,120,86,134,120,254
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,5,3,48,76,53,79,132
VILLAZON,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,3,45,150,144,153,189,342
VINTO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,7,97,1,43,8,140,148
VITICHI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,5,42,5,43,48
WARNES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,17,110,78,115,95,225,320
YACO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,1,0,35,0,36,36
YACUIBA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,37,26,146,37,183,63,246
YAMPARAEZ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,13,11,2,1,15,12,27
YANACACHI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,14,64,46,64,60,124
YAPACANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,15,50,116,226,131,276,407
YOCALLA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,2,0,2,2
YOTALA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,11,4,89,48,100,52,152
YUNCHARA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-10-01,0,0,2,3,2,3,5
ACACIO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,14,20,284,251,298,271,569
ACHACACHI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,30,123,159,126,189,315
ACHOCALLA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,61,67,68,121,129,188,317
AIQUILE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,6,10,92,83,98,93,191
ALALAY,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,0,7,9,8,9,17
ALCALA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,54,83,54,83,137
ALTO BENI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,4,8,150,108,154,116,270
ANCORAIMES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,76,51,76,54,130
ANDAMARCA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,3,11,10,12,13,25
ANTEQUERA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,2,10,28,12,30,42
ANZALDO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,10,31,10,34,44
APOLO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,4,42,48,42,52,94
ARAMPAMPA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,42,50,42,53,95
ARANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,5,6,5,6,11
ARBIETO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,3,77,71,78,74,152
ARQUE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,4,74,53,76,57,133
ASCENCION DE GUARAYOS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,20,52,7,14,27,66,93
ATOCHA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,24,59,599,604,623,663,1286
AUCAPATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,81,69,81,69,150
AYATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,1,14,17,15,18,33
AYO AYO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,7,53,70,56,77,133
AZURDUY,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,5,40,20,18,25,58,83
BATALLAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,7,6,21,6,28,34
BAURES,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,5,9,21,11,26,37
BELEN DE ANDAMARCA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,15,13,15,13,28
BELEN DE URMIRI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,2,10,2,11,13
BERMEJO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,59,68,323,301,382,369,751
BETANZOS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,12,839,985,841,997,1838
BOLIVAR,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,1,6,17,7,18,25
BOLPEBRA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
BOYUIBE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,5,50,8,53,13,66
BUENA VISTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,8,2,23,4,31,35
CABEZAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,12,16,16,19,28,47
CAIROMA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,8,83,68,84,76,160
"CAIZA ""D""",otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,4,0,4,0,8,8
CAJUATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,15,27,15,27,42
CALACOTO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,3,172,149,173,152,325
CAMARGO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,15,34,275,320,290,354,644
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,3,0,0,3,3,6
CAMIRI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,17,8,7,10,24,18,42
CAPINOTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,27,31,132,257,159,288,447
CAQUIAVIRI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,36,33,0,12,36,45,81
CARACOLLO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,11,19,38,20,49,69
CARANAVI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,7,23,97,82,104,105,209
CARANGAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,1,2,1,2,3
CARAPARI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,19,3,169,200,188,203,391
CARIPUYO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,4,7,6,9,10,19
CATACORA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,0,27,28,28,28,56
CHACARILLA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,4,5,4,5,9
CHALLAPATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,3,11,1280,1279,1283,1290,2573
CHAQUI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,22,160,22,162,184
CHARAGUA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,6,21,22,23,28,51
CHARAÑA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,9,13,9,14,23
CHAYANTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,23,77,125,79,148,227
CHIMORE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,8,20,110,99,118,119,237
CHOQUE COTA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,0,0,0,2,2
CHUA COCANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,7,218,240,219,247,466
CHUMA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,3,237,320,238,323,561
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,58,61,58,64,122
CKOCHAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,130,81,130,84,214
CLIZA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,10,14,35,16,45,61
COBIJA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,85,152,395,418,480,570,1050
COCAPATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,21,32,21,34,55
COCHABAMBA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,101,489,2114,2474,2215,2963,5178
COLCAPIRHUA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,5,31,605,571,610,602,1212
"COLCHA ""K""",otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,7,161,53,163,60,223
COLLANA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,2,3,2,4,6
COLOMI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,5,15,23,40,28,55,83
COLPA BELGICA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,7,4,14,6,21,10,31
COLQUECHACA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,79,52,1677,1703,1756,1755,3511
COLQUENCHA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,6,85,169,87,175,262
COLQUIRI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,83,153,83,156,239
COMANCHE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,85,85,85,85,170
COMARAPA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,19,65,56,66,75,141
COMBAYA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,13,11,13,11,24
CONCEPCION,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,14,24,27,25,41,66
COPACABANA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,7,0,0,1,7,8
CORIPATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,247,213,247,214,461
CORO CORO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,0,47,15,48,15,63
COROICO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,6,8,200,177,206,185,391
CORQUE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,6,3,3,3,9,12
COTAGAITA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,6,16,262,356,268,372,640
COTOCA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,8,82,73,161,81,243,324
CUATRO CAÑADAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,15,50,57,51,72,123
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,1,0,1,0,1
CUEVO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,28,3,15,10,43,13,56
CULPINA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,7,20,313,374,320,394,714
CURAHUARA DE CARANGAS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,5,5,2,5,7,12
CURVA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,16,4,16,6,22
DESAGUADERO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,3,41,32,41,35,76
EL ALTO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,104,806,2083,2783,2187,3589,5776
EL CHORO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,92,143,92,145,237
EL PUENTE(TJA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,5,17,19,17,24,41
EL TORNO,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,0,1,6,2,6,8
EL VILLAR,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,1,2,3,4,4,8
ENTRE RIOS TRJ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,7,9,121,96,128,105,233
ENTRE RIOS CBBA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,418,426,5,4,423,430,853
ESCOMA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,7,17,7,17,24
EUCALIPTUS,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,5,13,5,13,18
FILADELFIA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,1,2,4,3,5,8
GENERAL SAAVEDRA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,2,70,58,71,60,131
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,50,50,0,10,50,60,110
GUAQUI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,2,0,10,0,12,12
GUAYARAMERIN,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,13,25,52,78,65,103,168
GUTIERREZ,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,4,70,61,70,65,135
HUACARETA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,5,21,13,23,18,41
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,2,1,2,3,4,7
HUACHACALLA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,2,0,146,40,148,40,188
HUANUNI,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,13,56,78,57,91,113,204
HUARACAJE,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,1,4,3,4,4,8
HUARINA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,1,1,21,17,22,18,40
HUATAJATA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,0,0,12,4,12,4,16
HUAYLLAMARCA,otras vacunaciones,total dt 3ra. dosis de 10 a 49 anos,2015-11-01,4,2,8,11,12,13,25
